milliseconds,UbE,UbE2,Wee1,Cdc25,G2K,R,G1K,IE,PG2,G1R,G2R,PG2R,SPF,MPF,Rum1Total,Cdc13Total,Cig2Total,Mass
0,0.10920710969404095,-9.336363651652022e-05,0.024398413209167122,-8.048609990282615e-05,-0.0006571584322942088,0.38856259579453434,-0.00011167982851468705,3.30969732926851e-05,8.424207420529075e-05,6.857326459247218e-05,-0.000504003613847055,1.8766776903664837e-05,5.311715447615847e-05,0.0006088078886945696,0.4114005436555434,-0.00025115706528164376,-0.00010778295601838015,0.486720208220369
100,0.09924154949043476,-7.55512818921748e-05,0.028085215620763333,-3.223434951558943e-05,-0.00014536959709620788,0.3940782428633776,0.00028683798892008305,3.060377692555614e-05,0.00013446306292942402,2.649279257582337e-05,0.0018082134064251595,-1.2150625104607993e-05,-0.0003133325610122856,3.20598394579647e-06,0.3966565986203745,0.0025487234688639977,1.1208151531122656e-05,0.4913190881913424
200,0.09194199946371097,-7.758417763158854e-05,0.04228438733773224,-1.3889507168128704e-05,0.000702419049964138,0.3836851730916504,0.00018450299217990574,4.484540608332073e-05,-0.00011725364129659753,0.00016638113332463817,0.003416912340613637,1.457567891487686e-05,-0.00031529277347911545,-0.00036284040728539076,0.3974188689120603,0.004251685769438974,0.00020978670344509568,0.24307336474559046
300,0.08573931373942316,4.989761112499909e-05,0.08334112439193499,-2.566318584361792e-05,0.0004808225792762918,0.3815634359843015,0.0003471057951596431,-2.064162911177386e-07,2.901096874949877e-06,0.00019862757562165182,0.0029021654350933363,1.8280546503664735e-05,0.0006510038008595615,0.000966256831539564,0.39061142642630287,0.0032790682482767737,0.0007319604297657999,0.24126303802685223
400,0.07410893464030915,-4.104400289502018e-05,0.11896729954023991,0.0001690819940543124,0.0008383926614029364,0.354069429251535,0.00038077861314611924,4.163504132788457e-05,-0.0001465833497253818,0.00034016796974329147,0.005421089328525881,7.386679293515004e-06,-0.000238166720341582,0.000819722772520969,0.3848889433513971,0.006953493043509176,0.000904237640742623,0.24094488582578788
500,0.06286313624571718,7.39767692296417e-05,0.0900590100805582,0.00031114395523115134,0.000587103711506755,0.3633585597583387,0.0005548312285880098,1.373537363084862e-05,-0.00011776331648115623,0.00035054760383771745,0.007688620509530529,1.735047575159473e-05,0.0010260318655161596,0.001245734317075909,0.3662436667022199,0.009212341557049534,0.0009821198884951642,0.24868755909957452
600,0.05723765202521214,0.0001889714192808333,0.1398845593181068,-5.9935379213574226e-05,0.0005080709872057718,0.35579323757627124,0.00037798704643649764,4.5694903061246435e-05,0.00013646969755415047,0.0006214427295010239,0.008331547756208252,5.335834252211052e-06,0.0008847685670399219,0.001318450975380522,0.3673577841392843,0.010081262264399605,0.0010229339277111188,0.2501018511546472
700,0.046125501240680634,7.901990030956756e-06,0.14923064785786777,0.00029998060904114687,0.0010386617294249772,0.3474351313247225,0.0006067169074383664,2.275014901775778e-05,0.00011510340893095844,0.0008484703064271558,0.008662340940486237,9.014094657564348e-06,0.00037531447913120966,0.0003243863564942876,0.3376939527609062,0.011714673041685332,0.0009891790292179971,0.24757068927201512
800,0.039787025148622396,0.00014175515144682088,0.19539367888861572,-3.790061318546223e-05,-0.0001793736119871679,0.3212136777099514,0.0006591978267989168,1.8253760699410475e-06,8.858760985803622e-05,0.0007731915492846324,0.010218369522066983,1.1608321472402517e-05,0.0001178693989547355,0.0010361078676619931,0.33182803123178156,0.010695861644862161,0.0016013187285096788,0.24503642906754358
900,0.03272157754299945,0.0001927421457948395,0.21073977601361202,0.0001265532111952116,3.756301534182981e-05,0.3153911653289436,0.0004463615565799205,4.179098710613917e-06,9.763444678153285e-05,0.0011513702117461903,0.012447106068725164,4.579739927305287e-05,0.0011126647340511503,0.00023935629685396988,0.3304988726312524,0.013782820571646991,0.0015162122511116242,0.250004016791806
