milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
1000,0.0014947547227739852,4.825732371282208e-08,0.01319388581368855,-1.2787890162830709e-11,0.0125795777268615,9.153774466241249e-05,6.091742147832464e-07,5.144800915843628e-10,0.009654823672147993,-6.927451487555494e-17,9.46356511647602e-05,-2.4880464257638606e-10,-1.4849653250992534e-14,0.00010978921165710752,1.7384226019452183e-05,0.0406577487043284,-5.953874351718227e-10,2.5513489686947985e-06,-2.8998228782514105e-17,1.6789933291753235e-05,-6.066744767116962e-09,2.8210600980610803e-05,1.7862950080302416e-11,-1.0525767835596505e-12,1.1718221519091587e-08,-2.4221293500338834e-40,1.0665641051781911e-39,1.9435309046476933e-05,0.0008091197398492557,-3.2409275493209088e-12,6.852510327784228e-07,-3.096835834472871e-13,0.00012870902296215186,2.474643551468871e-10,0.0009490264107879384,3.922828563584459e-07,2.5995253547778876e-10,1.5074852815520423e-09,0.0019574270132528336,2.9586931159891096e-12,-1.0959034521824512e-13,1.7795916507281845e-12,-1.3912538858592939e-12,6.725411144772836e-07,1.5517370643543968e-09,5.8446924759561356e-05,1.4169209795519021e-11,7.815055211941741e-13,1.6566398436114886e-14,0.09999999519928389,-1.9198080765312552e-11,-1.2327484514349374e-13,1.0378760382287014e-06
1100,0.0015133949383013313,2.2637557336027255e-07,0.012122908224801332,6.8745466721690985e-12,0.014496398544010728,0.00011056689047986419,-1.7259195063153407e-07,-4.852759208737026e-10,0.011032481011665504,4.7422348959750767e-17,0.00010303417120110638,-4.58028830828838e-11,-2.515889759884325e-15,0.00011389670921339573,1.9538925686431244e-05,0.04261738693647853,2.3541045348665774e-10,2.07144516062924e-06,1.9173912133594178e-16,1.9757289211070332e-05,-3.740227500343171e-09,2.8074600120301464e-05,8.306950455003817e-11,7.074352910396854e-13,2.196314034490588e-08,-2.7683072758516608e-40,6.083889029722424e-40,1.9014113747531787e-05,0.0008082567259693515,-2.0293371274428258e-12,1.2589676179947164e-06,1.266741436303094e-12,0.0001331134910734531,1.1200590903574879e-09,0.0008851486752448467,7.148224471972545e-07,3.564690163557827e-10,2.965885382856173e-09,0.002749288605172414,3.1741145042772416e-13,9.180697642289979e-14,1.966295518580544e-10,-3.636402210460824e-13,1.171777129996331e-06,2.6677261226729832e-09,5.766516768217192e-05,1.240842717377633e-10,-1.5455362357252912e-12,-1.4545592282347588e-13,0.0999999951687945,2.4613434491820898e-11,4.495099981222108e-14,8.878141777195908e-07
1200,0.001660051578369499,2.7962228364339213e-07,0.015641004323594245,-1.5764672377945634e-11,0.014487776274487307,0.00011595933131135723,1.8340532118358967e-07,1.8313805931284162e-10,0.012706190855664202,-8.472071699110992e-17,0.0001082336294057434,1.0454567238775552e-10,2.5908012696191166e-14,0.00011964376480287044,2.072088347586379e-05,0.04262620708424035,-1.836987641517403e-10,1.8244106284554804e-06,-5.233211878613913e-17,2.111404568203426e-05,1.0293355221235393e-08,2.9187987511499138e-05,8.139982965951021e-11,1.511264146830006e-13,1.3813516641336859e-08,-2.1385091318139517e-40,-1.6811220288056296e-40,2.110071706877484e-05,0.0012831158967973732,4.14152287263774e-12,1.1070609145376822e-06,-9.701827760573275e-13,0.00015461956246115276,-1.7481659007626678e-10,0.0011602071869872502,8.992453010084537e-07,-2.332170487362303e-10,-1.4591642250490058e-09,0.002803732171169788,-2.775503960634739e-12,-1.4767352263658864e-13,4.053356674165852e-10,8.247361177152909e-13,1.082396103281357e-06,-2.1293264663409437e-09,8.798352425207178e-05,1.606012858339496e-10,-1.7994002712167107e-12,5.5626598500530205e-14,0.09999999519193666,2.2306846889018635e-11,-7.36223989191766e-14,1.6336528086018896e-06
1300,0.0016623841815707565,2.3813837559387796e-07,0.015510234507923147,2.4774081874691142e-12,0.017315911793786373,0.00012269352125838723,4.188367055048981e-07,-6.33735158381579e-11,0.012668051624807657,1.6215595586569112e-17,0.00012367993144182717,-4.093207630019857e-13,-1.5038795458311075e-14,0.0001281944096313916,2.0129943332641036e-05,0.04956680311085053,-2.418491838382004e-10,3.906189014103528e-06,-1.513984052875926e-16,2.0715946217735838e-05,6.728583089121898e-08,2.9501423329793137e-05,-3.081902385452475e-11,6.574113345367051e-13,5.1686823104381635e-09,-3.308071266063967e-41,1.2539426807716015e-40,2.3482722906836155e-05,0.0011778243219239127,1.7507685116053359e-12,1.6309888109758518e-06,5.66570320888987e-14,0.00015248770765992502,6.56608223285487e-10,0.0012085829241316615,6.169694943847274e-07,8.138076117950683e-11,1.2782696388468788e-09,0.0035375276302520415,-1.848228220853085e-12,1.2676867714044857e-13,7.661003168268435e-10,1.8112791854029353e-12,1.6596814035476182e-06,-2.33267413930304e-09,8.413843171229578e-05,-1.1589483298138686e-11,1.2506599982730782e-12,-1.402912346399451e-13,0.09999999515965315,-5.554542846178669e-12,1.2746293824637947e-13,1.0134416281489666e-06
1400,0.0018035794559453269,2.7616507289173186e-07,0.01755997219483719,-2.8331124255110777e-12,0.01812337988739709,0.00013144580148696526,1.7570864707974988e-06,5.432180405352343e-10,0.01334139755969192,8.264348938458488e-17,0.00013530441238336955,-8.110028156036402e-11,-2.5888614008180744e-14,0.00012505383842130016,2.1094548731454157e-05,0.04972910413401708,5.343965527509884e-10,2.1624503527217055e-06,-1.822795454602738e-16,2.1377363058873684e-05,3.6685381801857934e-08,2.9303760430350044e-05,-1.7279864449364646e-11,-1.4018671242512538e-12,1.4127105639773896e-08,-9.173399892669605e-41,5.3980611146361535e-40,2.617388847962531e-05,0.0017460800784119023,-2.8712256524725935e-12,1.3208000713861166e-06,4.83076823526807e-13,0.00020527494120507885,8.221968804381934e-10,0.001669877759366295,1.1270794652088187e-06,4.013045546006133e-11,4.979819862445975e-10,0.0040688079146764845,-2.0880190294918994e-12,4.87127016392624e-14,6.378790899275254e-10,-3.725203893851532e-13,1.42490020724126e-06,-3.4834069448810444e-09,9.087282515995906e-05,6.494274920614827e-11,8.1878457122316e-14,1.2393528457884924e-13,0.09999999516494368,-1.8624721368211524e-11,-1.9273069514235124e-13,1.7370189570013981e-06
1500,0.0023137662897299055,3.2618331193284773e-07,0.017610309813958943,-4.416992219236452e-12,0.019368863036978608,0.0001444982831409025,1.808211328242765e-06,4.3968371003752185e-10,0.013957836251322039,2.441200680285858e-17,0.0001352574700907654,-1.967995992915233e-10,-3.5290346831412986e-15,0.00013473772138868594,2.4658267654545578e-05,0.05614938214567442,-4.535005803631118e-10,5.219566106298704e-06,6.464767005892769e-17,2.2778735879959976e-05,4.1016177203132114e-08,2.97147021746166e-05,1.34420937639033e-10,1.6935535598015505e-12,2.49836081361271e-08,-3.1120712836854897e-40,-2.4590636819466966e-40,2.603221907047604e-05,0.002027289146439231,1.1855638108232954e-12,1.4717253754965697e-06,-1.613180505168265e-12,0.00017952952376496374,2.444687154106564e-10,0.0018239488784580014,7.606549673686357e-07,2.9072626573710684e-10,-1.6809425768173683e-09,0.005762798925618008,9.914631214183307e-13,-9.609875368608459e-14,-2.705427125902927e-11,-5.149566859950108e-13,1.7815506471861834e-06,-1.0783393405767759e-09,0.00010198705231388461,-7.764368810822035e-11,-9.494837614319376e-13,3.494086274065486e-14,0.09999999518086093,-1.2376833900093088e-11,1.8885374360056149e-13,2.299857486986492e-06
1600,0.002413629723751259,9.300109999479524e-08,0.020937241165360776,-7.488517395250552e-12,0.019036283790764,0.00014831083708337006,1.1570891575919122e-06,-1.8224008811290543e-10,0.014850054446741649,7.672291814551622e-17,0.00014035897838512778,-9.538773912442152e-11,-2.839212113162378e-14,0.00013542589617255785,2.364914795301309e-05,0.05641817411575835,1.4016408454848916e-10,2.3299450512128915e-06,6.550437519889951e-17,2.5242248157079358e-05,1.0838772235761939e-07,2.9657322746482162e-05,6.53473181108991e-11,1.3567733248730506e-12,2.9079976417425756e-08,9.54023248574504e-41,-3.797558911675104e-40,2.58289971096547e-05,0.0020216895497021064,3.664948985952697e-12,2.0791755101177785e-06,-6.134471378082236e-13,0.00022906198304206317,3.6771919788542707e-10,0.0020306007981826385,9.539922127778922e-07,2.2552250460746858e-10,5.406200306340031e-09,0.006080410782987876,-1.3285335643071512e-12,1.4137166903308675e-13,7.728479659443133e-10,-9.149865430050448e-13,2.2843313371442814e-06,-2.30001823370783e-10,0.00012277618147085606,-7.646613086463041e-13,-1.478989194334285e-12,1.3411235239863608e-13,0.09999999517117562,2.6501291055900815e-11,1.0464845916668362e-15,2.274995259129507e-06
1700,0.0024865403988839417,2.7202382116589676e-07,0.02065859781490242,-4.032392012592029e-12,0.019234417716726356,0.0001635203283929976,1.9240461778793157e-06,-7.868792320982532e-11,0.01649140116390891,-1.4933785765353537e-17,0.0001577356441426315,8.468997108345495e-11,-1.5261790470919708e-14,0.00013407481109526016,2.5463822719281922e-05,0.06120727293860879,4.0721714032032543e-10,5.380472920925509e-06,-1.1543708589686125e-16,2.4927120407665508e-05,9.322656922963453e-08,3.0414009687119444e-05,-8.157174671622123e-11,1.0901499118868904e-12,3.1038768688856827e-08,1.3853438045085632e-40,-8.336102820799248e-40,2.9704982281267876e-05,0.0018818846300596844,-2.9170680078167997e-12,2.407452594019669e-06,1.4942868417321659e-12,0.0002156121839045099,4.6198556329996777e-10,0.0021189081382036426,1.466526799199035e-06,5.154319309551594e-10,2.8528247576609915e-09,0.006414278609041579,-1.0809291866202664e-12,-1.3147921497088157e-13,7.846946559837626e-10,1.739346673407329e-12,2.394151640494972e-06,-1.6956303123865722e-09,0.0001270883890012974,2.8147006412428357e-10,-1.5002028494320745e-12,-8.83435092856369e-14,0.09999999517868817,-1.3434706092795281e-11,1.9578870639365044e-13,2.4260519294469987e-06
1800,0.0026735000712510585,5.802543742175325e-07,0.02351127155699173,9.956461490287358e-12,0.02219331055036057,0.00016325130920456305,2.23311926075387e-06,5.768838038909924e-10,0.016538663198163144,-7.442091682268945e-17,0.00016073303956332932,-1.301348416650722e-10,-1.4421745267457148e-14,0.00013698514867706852,2.7411382451034735e-05,0.05866290197350088,-1.8535133211179843e-10,5.274250099236773e-06,-6.203454767748181e-17,2.7919311801953287e-05,1.233719698737379e-07,2.9491618532300546e-05,1.2204140353007108e-10,-1.3206395846737531e-12,2.8230754848385537e-08,2.9069264318768807e-40,-2.1026143655061508e-40,2.9854955383841686e-05,0.002349359103047925,3.8663878966318975e-12,2.6639570872508117e-06,-2.705980614283675e-13,0.00024144578530247985,1.0465073217614309e-09,0.002975478675442574,1.694404511341231e-06,5.942280913891554e-10,4.917253952480634e-09,0.00677527844979715,-3.797838005091411e-12,2.941273986747631e-15,1.050770569835431e-09,6.451223353205872e-13,2.1454733849655244e-06,4.647745471345032e-09,0.0001293265405828396,2.3163025193956223e-10,7.794800518962498e-13,-3.9784562468787214e-14,0.09999999516607307,2.562027790732959e-11,1.4861977770173859e-13,3.0801919859197992e-06
1900,0.0027163760964351363,2.884809650423619e-07,0.02252941773629975,8.640813573693572e-12,0.021422157722577193,0.00017498436961420872,2.5397282903287122e-06,4.972232568751756e-10,0.01744199587157573,-5.1856590477672575e-17,0.00016082716269911882,5.253863989129177e-10,-1.0698002272756745e-14,0.0001457298720673658,2.710828198701054e-05,0.06299024955280078,5.694313013181691e-10,6.409438292912911e-06,1.31852157467539e-16,2.938169213663923e-05,1.0117164742641363e-07,3.060564796546152e-05,5.3999030253972924e-12,1.0363811683839287e-12,3.891729706800544e-08,-1.7427208463221255e-40,3.777487585462222e-40,3.0082795232112363e-05,0.00280251131292277,3.958234496400735e-13,2.407226612359923e-06,-7.147626736930306e-13,0.00029181894187686714,7.128397943184637e-10,0.0025981504248033037,1.4821298521931555e-06,3.8955547751710864e-10,-1.6400595753619698e-09,0.007892157875659868,3.501914126260311e-12,3.7608485809935304e-14,9.036722106017818e-10,-1.2016319407498332e-12,2.9164179575467678e-06,-1.4316614158029312e-09,0.000130507730890901,3.1699701960946115e-10,1.4286921018427086e-12,-1.023976626654201e-13,0.09999999515890645,1.8332439178234386e-11,1.2222655814458739e-14,3.4541336495809575e-06
2000,0.002659730675117198,3.913628984192547e-07,0.02493878063043957,-6.091813225835563e-12,0.022185974265608387,0.00017049238440195786,2.892307315935145e-06,3.5861250711254407e-10,0.019097912074606094,3.415642768989894e-17,0.0001830287815394077,2.838606473344112e-10,-1.809934153155706e-14,0.00014136675529587633,3.0585747078154805e-05,0.06951224881008457,5.386974369126903e-10,6.4327708919379645e-06,9.862418702016989e-17,2.8464315459090474e-05,1.3726868343493027e-07,2.9689123883265418e-05,2.5030542796028495e-10,6.395450671280603e-13,4.776389367733211e-08,3.505307720715767e-41,-3.855388044018331e-40,3.407733335004554e-05,0.0031462669179663843,1.0315107517691577e-12,2.519844145829226e-06,-1.1043268142362725e-14,0.0002911764791721545,-6.297242175438091e-10,0.0032163378286790933,1.6291406658771003e-06,7.964756668917049e-10,8.201248466973782e-12,0.0078063074316067895,-5.376879953181234e-13,1.3984933779718624e-13,-6.36431948758877e-10,1.3092401456209723e-12,3.1720035503299607e-06,1.8232259928490458e-09,0.00013912165737292988,1.3527307767450238e-10,-3.0479770871262676e-13,7.460700067590138e-14,0.09999999519122552,2.2966189406834796e-11,-3.070957163145084e-14,3.585082969652158e-06
2100,0.003008382088824057,6.678639838946047e-07,0.02490550820846002,1.2247540253748569e-11,0.023910741372881905,0.00018905711040799992,3.393984040572417e-06,1.5183972179582633e-10,0.019791310432005466,9.259282893803314e-17,0.00017945445061383727,7.89766770393727e-11,-1.5675886493695368e-14,0.00015329800396448074,2.9399504794057162e-05,0.06834166537832446,7.047860592403535e-10,9.652335549882654e-06,-1.314636517833788e-16,3.116549038423104e-05,1.3622449366367793e-07,3.084138379918998e-05,2.269509988019897e-10,-5.658725470270367e-13,6.336136584099501e-08,2.8591824409073583e-40,-9.35182208226362e-40,3.431579988650291e-05,0.0032189621550825203,-1.14918047062574e-12,3.3360630783245257e-06,4.0219930946396553e-13,0.000308012774568638,1.237770419295106e-09,0.003063351099911937,1.7847606266539424e-06,5.283824511528179e-10,5.312084012654072e-09,0.009097946276032904,-5.548749316036369e-13,1.4777770494893539e-13,7.569048511950596e-10,-1.171466147955471e-12,3.117235414601659e-06,3.4725339270902356e-10,0.0001486105975716129,1.520185843486065e-10,-1.2098257942835407e-12,1.50640336384542e-13,0.09999999517091489,-5.4785006444927095e-12,2.226089317443394e-13,3.6522490722426483e-06
