milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
0,-6.470708111958821e-05,9.365456179820922e-08,0.001402848453271571,-1.3149740368595127e-11,0.0007816756584862403,4.944833431536011e-06,7.124927367337347e-07,1.9080038617573313e-10,0.00029427898105252934,3.898569189702403e-17,-8.353588417047454e-06,-1.9342911205613057e-10,-1.3714452136068613e-14,-2.558021354296221e-06,5.147238171500917e-07,0.0006423790385157574,-1.8773442276376922e-10,-1.4795010761703081e-06,1.5185953818138487e-16,-2.679319907895788e-07,-1.065622294779168e-08,1.1945174862698738e-07,1.7659525671455508e-10,-2.245075481604242e-13,-7.463771840448475e-09,-3.7866120991998815e-40,-8.23254497847278e-40,1.1449770501292454e-06,-0.00024679929470246097,-2.80931385481671e-12,1.0731846762217347e-07,-3.7664323997683977e-13,2.416938720237506e-05,-4.944927692362593e-11,0.0003285706910692681,2.417860124542183e-07,8.833649968232694e-11,4.287403295274309e-10,0.0006276363140987756,-1.7403809392627433e-12,8.183708459988143e-14,-8.215766209784787e-10,1.1327082188689198e-12,2.760322561729962e-07,-8.995542941718795e-10,9.960895201412755e-07,1.501964997293659e-11,-1.5006920442290625e-12,1.272571600013018e-13,0.09999999517307101,2.4495796465780946e-11,1.0250462088725428e-13,1.9009607137425074e-07
100,0.0002478765320345479,-7.307530798740192e-08,-6.579799639938296e-05,-1.1932565413376983e-12,0.000760305178129112,1.966824013147684e-05,-8.076520156216287e-07,3.015404810378739e-11,0.0017322765527227097,1.0191095956888405e-16,2.0876286658166305e-05,-2.349524545370654e-10,-6.7915516678034825e-15,2.3935899210598672e-05,3.2005905808136315e-06,0.003364398305270654,7.052363470791623e-10,-1.2713926861041496e-06,-2.1302871097907365e-16,1.1516541389540604e-06,2.8557085709611473e-08,8.450400267245301e-06,-2.13342689621226e-11,-1.4784181780929443e-12,-1.6084830220917241e-09,-1.5304239633502403e-40,-7.715261725639432e-40,3.192362486336453e-06,1.0135166194962852e-05,-9.458533172257769e-13,2.7250455097277925e-07,-3.9466271172256327e-13,2.232536711320397e-05,6.574875887782015e-10,0.00012884205610322208,-1.1103358015200312e-08,-3.1250350318036685e-10,4.114902810567976e-12,0.0007021122271256185,3.098679616344632e-12,-1.0790016336229456e-13,-1.5838553378983089e-09,1.6858299461045566e-12,1.38012023699349e-07,-1.1616968016366325e-09,-4.083135984742811e-06,4.675604899567258e-11,-9.489459426096869e-13,-1.357489009812916e-14,0.09999999518673092,-1.0573796369680956e-11,1.7187252635452123e-13,-2.1296770223985954e-07
200,0.00021492675408159496,2.1209776718067774e-07,0.004073132496209361,-9.718908626429852e-12,0.003543731290209363,1.7358134688726544e-05,6.394782223620538e-08,3.359753708352255e-10,0.002328661952027114,-9.669457861280837e-17,2.2722701636709636e-05,9.764821058812347e-11,2.4626864368580438e-14,3.9022225851166464e-05,5.063404093793577e-06,0.009349045438975712,-7.081639347435028e-10,7.29652050189995e-07,-1.707258251662179e-16,3.518708459984822e-06,-9.911037730239562e-09,1.4384659439190707e-05,-1.6566389810652276e-10,-1.1059975933438203e-12,-4.433170829077743e-09,-3.831214965269919e-40,4.693276500030163e-40,5.74220548718642e-06,-0.0002281860933616306,-4.436573191030697e-13,-2.1574822961400308e-07,1.0569992587648545e-12,2.4622665238226426e-05,4.628363773726337e-10,7.609707615819564e-05,1.828339030895799e-07,9.551784932151245e-11,4.093998894586894e-09,0.0007856199108626378,-3.043242295767827e-12,-6.377529778184798e-14,5.544972880793223e-10,1.5900761286921667e-12,1.9000143167212047e-07,-3.0887342197930193e-09,1.2632962737862102e-06,-1.6305195361805597e-10,-1.1963548395520711e-12,-4.8852528495349814e-14,0.09999999516179375,1.5418120725383673e-11,6.628518730430769e-14,-1.8227355075596475e-07
300,0.0005863313681248209,-1.075841411708654e-08,0.004367864432902011,8.787990508641846e-12,0.005539309831267225,3.534404121693456e-05,-3.0812823417115163e-07,1.0688024893665135e-10,0.004243501978162182,3.0804946498078136e-17,3.902960374470262e-05,3.3730221773731746e-10,3.150886438118752e-14,5.2443806301763406e-05,4.7010789152822335e-06,0.011337188152614495,1.9990638833051818e-10,-1.953686686427379e-06,-2.1839255958891932e-16,4.936062402854501e-06,3.42752899585864e-08,1.8395965519307622e-05,-3.005395460570128e-11,1.4368673990869686e-13,1.1858966603437241e-08,1.799614224846112e-40,-3.255222108848185e-41,6.885157997045468e-06,0.000250119234711028,3.828264326960669e-12,-1.671181818677499e-07,4.989159811386496e-13,1.2144987886670597e-05,1.0572372837614879e-09,0.0003259118231028979,2.937308924479443e-07,-2.517382915237078e-10,2.0744180672778477e-09,0.00013752284480471523,3.0154082008994403e-12,-9.172203272784269e-14,1.3761111131993172e-09,-1.0022954951335763e-13,4.3699897355366133e-07,-3.895982274315555e-09,2.100660825483524e-05,-1.3431258474210218e-10,3.680988047473188e-13,1.3184040227260889e-14,0.09999999518341886,1.6215083770552618e-11,1.922813919317013e-13,-1.4837018783227553e-07
400,0.0007320663995346471,-5.234880728570716e-08,0.0032950434706114583,-4.9407882819554716e-12,0.006858603749195102,4.706074762200544e-05,-4.964798681999728e-07,5.263439940788663e-10,0.004773615975287149,3.088638444629435e-17,4.1820160539422e-05,-2.9726608140822625e-10,2.6994021770747216e-14,6.04899762624358e-05,6.989745657887966e-06,0.013738864998300728,5.353479493146088e-10,-7.937487215757328e-07,-1.8103851793554857e-16,7.511639424338427e-06,-6.6607828937280986e-09,2.1007368816499745e-05,-7.715207527376618e-11,-9.64671804281718e-13,3.2119116682671874e-09,9.140506759958464e-41,9.42569160365456e-40,7.580489262907196e-06,-0.0002378721666631917,-1.2230602686549364e-13,-6.159979268933284e-08,-1.9475169956453182e-14,1.8527712196710542e-05,-7.215286909355258e-10,3.185912348074662e-05,2.2498227393747312e-07,3.3452289789186873e-10,4.186242879537833e-09,0.0003225292881563216,-1.8312404754695644e-12,-1.3354079082151573e-13,-1.045980317882894e-09,-1.4247969585167247e-12,2.040689432259335e-07,1.1427724943244501e-10,9.00959230577138e-06,-1.2185490021332632e-10,1.5992460037923866e-12,-3.691361834344934e-14,0.09999999520439383,-1.345514129115982e-12,-1.5749717557275726e-13,2.8678101439924914e-08
500,0.0008859258888758526,7.684444726223799e-08,0.005973205347096914,-1.4935949499607416e-11,0.007678029521687071,4.3579200709315884e-05,-4.0786199417014227e-07,1.4801652022426594e-10,0.005984956407319594,2.4720386491880265e-17,5.7994641519934316e-05,1.2951218786588789e-10,2.5607080787984474e-14,7.626100805376509e-05,8.596405338755992e-06,0.02205899316735851,4.599549403608437e-10,1.6957353291049796e-06,2.0876938645225753e-16,9.467060840105236e-06,3.859975187976276e-08,2.4109727604241596e-05,1.0119973558139646e-10,2.8662584192597773e-13,7.2670494610874775e-09,-1.589064784041808e-40,9.163289109263714e-40,1.0583031267211734e-05,0.00033836558410014453,-6.373307124963133e-13,3.4048500161393173e-07,-1.594734761810236e-12,1.932362336278799e-05,-1.0510438862853392e-09,0.0002790266457292949,3.231096582506211e-07,-1.6682197941125183e-10,3.0545188188587596e-09,0.0012649433718267095,-3.87133401799749e-12,6.041182172490563e-14,-8.999408408643175e-10,1.4630866803714591e-12,3.7339539183858306e-07,1.85157338944577e-10,2.7310699548286744e-05,-2.9143250846394924e-11,1.7517903925122783e-12,-3.547538376383248e-14,0.09999999518210577,8.208612974546976e-12,-2.0938737750947595e-13,5.496272867962413e-07
600,0.0009287601934322669,2.930103522618735e-08,0.00910953962691419,-1.8108053931465193e-13,0.008655604163258071,6.448019689294426e-05,-4.6157998865843766e-07,-2.802932589856547e-10,0.006749422740547453,-8.983319769454109e-17,6.867926966276903e-05,-2.9936159089367775e-10,2.124600000334872e-14,8.435406781946466e-05,1.1679881088299124e-05,0.027180378257078135,6.743684276998932e-10,-5.996582214261237e-07,5.124901432098616e-17,9.950770942929653e-06,3.647416999151916e-08,2.5540965666531957e-05,8.131865463249076e-11,7.491807499472313e-13,-9.363645433396592e-09,-1.1212064548062205e-40,9.21377747559686e-40,1.2167075706644413e-05,0.0006069412064455959,-3.7844918102899875e-12,2.514185670673442e-07,1.3706055441101632e-12,2.8762653749715634e-05,-1.0213840928214213e-09,0.00012880476410765486,1.1172168685501188e-07,-1.9542807966916275e-10,-3.881741270078884e-09,0.0010128342918014476,-3.726951705342856e-12,-7.658176356568808e-14,-1.3655442453858736e-09,1.5856139903946418e-12,4.6060970008158083e-07,3.1776076662591728e-09,2.9852093503161754e-05,-5.80068729650294e-11,1.204292269055291e-12,-5.993108903224358e-14,0.09999999516096145,2.8854874821696637e-12,1.4601811146864135e-13,5.918022088863316e-07
700,0.001016298474709605,2.092167255380726e-07,0.007163160979646227,1.2055262360978744e-11,0.009121315083553537,6.0682936821377884e-05,2.7291112429904755e-08,-4.0093497113514967e-10,0.006572964179973975,-5.455384199388912e-17,7.420461382020468e-05,9.943122463734317e-11,4.943559424422448e-15,8.998487366327332e-05,1.1721901031877837e-05,0.029808813599935,-4.182301749839311e-10,-1.7470577736041287e-06,-1.170195349887048e-16,1.2325118349605162e-05,1.3730826682519478e-09,2.668623339619227e-05,8.589259809920186e-11,-3.666765281945968e-13,6.068822677952586e-09,-9.598576867851398e-41,9.983352346221723e-40,1.2681953889013206e-05,0.0001964476510153049,1.541990796428095e-12,5.883806327806287e-07,-1.7503478811176544e-12,5.508959502789147e-05,-9.876757303839837e-10,0.0007796286717861719,4.834318917376016e-07,-1.2012567927105398e-10,-5.903623205210616e-10,0.0014488302884765297,-4.449211679577005e-13,-1.2504544848377002e-13,-1.3008659271646132e-09,-1.6160207777436741e-12,3.077258476354346e-07,-3.878603871206718e-09,4.1735130420322185e-05,-1.3637513873289288e-10,4.4778051627816207e-13,-8.540444223900138e-14,0.09999999520185046,1.0258597509856268e-12,1.1632911219401728e-13,2.51279928382066e-07
800,0.0009576424535265118,-1.546977852314655e-07,0.010606941261125338,1.4148399724349011e-11,0.011320616602899026,6.774218785623572e-05,1.2922071194172353e-07,-3.1801856756041353e-10,0.008960632771151963,4.2183488066038314e-17,6.573913478562433e-05,3.359139901943386e-10,2.441121546206448e-14,0.00010410808419261227,1.5198001273493649e-05,0.030365804457170516,-5.564181108743965e-10,1.9026920079041979e-06,1.3062916865488605e-16,1.3312855979437959e-05,3.0784705217977096e-08,2.6863166154293337e-05,8.674085596349249e-11,-3.3633821442971083e-13,1.2779586792302874e-08,2.4230251580310265e-40,-3.3892316824745552e-40,1.3288316952244992e-05,0.0006814053336018447,-2.103436562510799e-12,5.351064758464556e-07,-7.581741721532093e-13,0.00010668866221547177,1.6372908303110292e-11,0.00045385668632830223,3.5550909256870075e-07,3.3029066030184544e-10,2.0923847043552106e-09,0.0016441009440363104,3.677630336925124e-12,6.142319372761382e-14,-1.5781708085619277e-09,-1.6907866199180327e-12,5.000167781194382e-07,-3.3694625174613224e-09,5.4860260219589474e-05,-7.120917816279364e-11,-1.1028322246425864e-12,-8.208419835042427e-14,0.09999999516860365,8.060246418133246e-13,2.3998200799799848e-14,8.761039211918692e-07
900,0.0014455913794408177,2.275534743838198e-08,0.011007356211731614,-1.3548319825851068e-11,0.01277088123980139,8.127869434715051e-05,8.003237367740363e-07,3.364899741964238e-10,0.010024046332645066,-1.8954778038879002e-17,7.484108640388193e-05,1.614801313035691e-11,1.8594280559512328e-14,0.00010635576163672145,1.5978342904333924e-05,0.03660213728442586,-1.8877321731650616e-10,5.647539920756755e-07,1.3857103414897248e-16,1.608045720453526e-05,2.158822843293474e-08,2.7958217181708218e-05,-9.404952032072785e-11,-1.3082902678899856e-12,1.6137400498177954e-08,3.4754111501710253e-40,-1.4200475346519324e-41,1.5073222633901236e-05,0.00031848691957769723,2.282285439304412e-12,5.205468811021627e-07,1.8398916938882103e-13,8.070414002715615e-05,7.62098041112652e-10,0.0006700261962237175,5.859856003770362e-07,1.5098192610539263e-10,-2.8553286478412702e-09,0.0015495555298992113,1.7667596649493592e-12,4.0218374153961194e-14,1.1553008033142701e-09,2.445835955513712e-14,3.604856253976369e-07,1.167869656227375e-09,6.47632318796327e-05,9.372092762765894e-11,-1.3019899702385842e-12,-5.1056721320975994e-14,0.0999999951806106,-1.80881696605807e-11,-2.1872829641864348e-13,1.1026260733692332e-06
