milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
0,0.00017406161069957672,-9.607362397047208e-08,-0.0016644475563366119,6.101113873532128e-12,-5.058305834874105e-05,4.424449861271885e-06,-7.588665383912021e-07,-4.5995534568982327e-11,6.823338449493518e-06,4.292763312356182e-17,2.804000293959842e-06,9.916892262244813e-11,2.5086416343365304e-14,-2.3807948523520583e-06,5.95860225726777e-07,-0.0030336226587355333,4.548310428630398e-10,-2.3026228104298118e-06,2.6687252305724458e-17,8.105081300113621e-08,3.637683721859529e-08,-7.286780344427453e-08,8.486393217904026e-11,9.083449127444051e-13,-2.0926310503326072e-09,3.5468568107466425e-40,4.980781935280074e-40,-4.870042958941598e-07,0.00012832980486116534,-1.4596346766794247e-13,1.260764535107591e-07,2.0372390538408485e-13,1.8443851119857236e-05,-7.067614500308804e-10,9.606350749753205e-05,1.3176500729141913e-08,1.7940845343934665e-10,2.010184714689936e-09,0.00045175000783490666,1.956483486280124e-12,-1.0367794273259409e-13,7.819175808004695e-10,1.8099277108013384e-13,2.770430892926573e-07,-1.5412141117314435e-09,-9.108386358128004e-06,1.1155651496167331e-10,-3.794631194616313e-13,-9.094395098499918e-14,0.09999999519539518,1.1844687577597603e-11,-1.2903316615741443e-13,-3.5169605716988315e-07
100,4.0274231085215065e-05,3.865086690028541e-09,0.0014179677775749222,4.40175001366373e-12,0.0006899796242564986,1.3733371148166114e-05,2.153595018162073e-07,-1.173208254555509e-11,0.0013383084388880627,-5.132542811085265e-17,1.3101752780899602e-05,-3.157999190262595e-10,-3.1862658911171464e-14,2.27691571375645e-05,1.0352393826992483e-06,0.002243124472214815,-3.9454157006193533e-10,-9.547500193152998e-07,-1.2177442831988143e-16,1.6612018248586023e-06,1.9591442117681654e-09,8.50139172768779e-06,7.843813268534456e-11,-1.1106524401264526e-12,5.229114549976146e-09,-1.4811881225346903e-40,-2.1310101911623754e-40,2.59328830454783e-06,1.2466889793648051e-05,2.3342199781105478e-12,-1.1251966521899183e-07,-1.075656629653259e-12,-9.331335534950472e-06,-1.0568974014448065e-09,0.00017137022415496372,-1.0301672332940184e-07,-2.626278619000404e-11,-1.7403164203286027e-09,-0.0005404749230553945,2.3561587700319052e-12,1.0874484880396222e-13,-1.1554070258617317e-09,4.119388076808108e-13,4.083297386091775e-08,-1.244582981110713e-09,-2.773868911649964e-06,1.3428352572233122e-10,-4.485309155901869e-13,8.163128924183012e-14,0.09999999517434324,1.4427088470532437e-11,-7.516044427423296e-15,-3.4132933436988755e-07
200,0.00010741996192270049,8.309020071501881e-08,0.001926322646315256,1.6990360187540954e-13,0.003340915858619631,2.7223335947366134e-05,3.0221767738147553e-07,1.4660729830702555e-11,0.0026551980442186206,1.7044599460278446e-17,2.836206155695848e-05,2.786157852334742e-10,2.682160026246322e-14,4.2515115018322966e-05,2.885959155840028e-06,0.006935794163930986,-4.4484697079715454e-10,-2.26363621850436e-07,1.5500447752730296e-16,3.7099339848677987e-06,-4.824509598418856e-09,1.3859591959201144e-05,-4.309332498801238e-11,4.707655546940247e-13,4.116771356990429e-09,3.5869257624595964e-40,8.479626750194954e-40,2.8955070684679445e-06,-6.098067093475074e-05,-3.813963143617597e-12,-3.6724258267020845e-08,-6.091732033754335e-13,3.3752204230889475e-05,-1.0130953751810284e-09,0.0003699373772777328,2.9588865276239844e-07,-3.413952045225528e-11,3.856896859004983e-09,0.0009447257372879417,-3.883844321637277e-12,-1.1837748613701454e-13,7.670484929631046e-10,1.7887671405224681e-12,-2.699692522308359e-07,-2.4138503773487558e-09,1.3795776662304201e-05,1.506916978116591e-10,4.0668384239202165e-13,5.154614694838271e-14,0.09999999517074543,-2.7071032052976515e-12,-5.732610533841178e-14,-2.716423453427963e-07
300,0.00032173690476114804,1.270804523945012e-07,0.003771772820625051,8.283847246765327e-13,0.003804347306928006,3.613522195819867e-05,3.879261325376855e-07,-4.732322878406169e-10,0.004094606186187419,-2.840918525232107e-17,2.2925984851679004e-05,-2.753273881163921e-10,-2.968401348470514e-14,5.6839790264116464e-05,4.2757786192109005e-06,0.011012330377083091,-7.593162665308685e-10,1.8888970818975453e-06,1.493674311607488e-16,7.042462311699578e-06,-1.3348172078086613e-08,1.9220332848583215e-05,-1.5178262214851125e-10,1.6556625551137217e-12,-5.81260619571195e-09,-6.581918158502634e-41,-1.8357170423061542e-41,6.715576803219028e-06,-7.939990084890524e-05,2.359036829566282e-12,2.2150142938760563e-08,-1.9506757500202389e-13,1.6734152565474532e-05,-8.946259888558509e-10,0.00027049628143774383,-2.3109310587228409e-07,1.198729636222863e-11,-2.8124935082356674e-09,4.827022603410801e-05,3.465285305645828e-12,6.02200743210736e-14,1.899540137155313e-10,1.3903420914889435e-12,8.815894914213212e-08,4.268933396019236e-09,1.8057518551249276e-05,7.940442033341966e-11,-1.1265571447764435e-12,1.250516333745631e-13,0.09999999519043334,-1.0491400697764825e-11,-1.7920411723280077e-13,-3.372583542355534e-07
400,0.0007804172233721823,-1.0997749102739559e-08,0.005243555252349697,2.7977224336681235e-12,0.0069892205088604165,4.2028574476054466e-05,-5.875304161746354e-07,3.288847074062589e-10,0.00543679423182787,-8.66527383951871e-17,3.935707330991674e-05,-2.428464401463477e-10,2.2395490947203104e-14,6.478220256924766e-05,6.5428639780905e-06,0.019785907404498187,-6.330878205410007e-10,2.3072854070276905e-09,1.8574206874853577e-17,6.826500624246756e-06,1.8003853515707642e-08,2.1590325235784805e-05,-4.0518965514562935e-11,1.046192935023232e-12,8.4970561846553e-09,3.6335757601700816e-40,-8.65906285597307e-40,9.373121053993215e-06,9.192065996101946e-05,-5.243064443474739e-13,-1.1907587232734741e-07,7.07116654990278e-13,2.377192233584707e-05,-5.824237629721436e-10,0.0005252574883211664,1.4656298415317223e-07,-1.469768126514121e-10,9.31471176688759e-10,-0.00027183385737184537,1.7189157456348642e-12,-7.819707321049798e-14,1.279300763968818e-09,1.343623311381103e-12,2.1272926347336457e-07,-3.944201614686887e-09,2.6747275899956656e-05,-1.3490520854195584e-10,7.54864377751657e-13,1.0800923183095828e-13,0.09999999517656878,-1.225997075167688e-11,-8.436995985306222e-14,4.07771664599732e-07
500,0.0008459805562916591,9.258262374428005e-08,0.00779479346712926,-1.533052647495244e-12,0.00672911406391545,5.73478217935897e-05,-6.988720969661553e-07,-2.601658319322167e-10,0.005801046287623277,-5.032651998794267e-17,4.469501915965588e-05,-9.426557570007048e-11,-1.9304740846841086e-14,7.226721026965392e-05,8.475563277121634e-06,0.017986667307851437,3.8218500819068055e-10,1.709913986985898e-06,1.2044275149441518e-16,1.0654741152275315e-05,3.2479603084474086e-08,2.407554328984961e-05,-6.18100741088096e-11,1.6166443100939577e-12,-5.646056634176897e-09,-2.7371235321704392e-40,1.0398799918452298e-39,9.497595345783266e-06,0.0002671029980686507,-2.6295434077447314e-12,-4.1058897214288874e-08,2.383775819097416e-13,2.3894603828461944e-05,5.00390105588708e-10,6.445274969262512e-05,7.967565992749802e-08,2.0717846570314846e-10,-4.250129203092765e-09,-2.79261176736041e-05,2.209283184407356e-13,-1.2553502252569897e-13,-4.6193712219961077e-10,-1.6850076103017376e-12,-6.255494690606734e-08,2.7261745042365694e-09,1.818713574101807e-05,-3.235307308802438e-11,6.500754827267061e-13,1.391446928707506e-13,0.09999999516204995,-1.492486534449059e-11,1.405463566169124e-13,2.2081984576096567e-07
600,0.0009482666626961069,-9.201286883161377e-08,0.008769199873567297,1.654059750667045e-11,0.008687602050467704,5.518106142412972e-05,2.6689525075864576e-07,-3.1249123647253224e-10,0.006937882016224424,9.387265869173616e-17,6.855420325052501e-05,-3.017161639825495e-11,-2.748903648191212e-14,8.889695761340175e-05,1.0062318948229736e-05,0.023266613628215232,-1.3018360303527452e-10,2.689350896469005e-07,1.3635926363963158e-16,1.0996680945398443e-05,2.47025684370692e-08,2.5051319051506607e-05,2.4458295812238813e-11,-1.0433511860962326e-12,-9.736809539376132e-09,-1.662832770624177e-40,-7.549463202701343e-40,9.89961410549257e-06,0.0004091155703164606,2.796813579835251e-12,4.565155940383128e-07,5.070867680703288e-13,4.12594090406358e-05,-6.505708947228902e-10,0.00015306303019707677,-2.5647359006172696e-08,2.945011133523013e-10,6.239146272089724e-10,0.0013591302353141922,-5.784754463951122e-13,8.23209815835734e-14,-9.677209299354243e-10,1.6506446962111913e-12,1.775137254455019e-07,-4.122115325533616e-09,2.5037630149271133e-05,-1.4073440165285723e-10,-3.939449245255681e-14,-1.58665754773161e-14,0.09999999516731038,-8.15817907836497e-12,-1.2377404789931887e-13,6.052513903316752e-07
700,0.0011440371232879253,6.010066962208033e-08,0.009126526398189472,-1.4109414200763227e-11,0.010861180163876629,7.561734862120094e-05,1.0851986657718062e-07,3.986932275822782e-10,0.008448361909373345,2.030610116171886e-17,5.7581786781571185e-05,-1.2995073144594575e-10,3.156537595696018e-15,9.203208988977966e-05,1.3866815800163762e-05,0.025528557808759875,-6.391532608248812e-10,9.584206516144742e-07,-8.390191972762723e-17,1.2922716350290236e-05,-2.8498008981390985e-09,2.6391232695408957e-05,-1.1595574956886762e-10,-7.333150697170795e-14,1.210804623868402e-09,3.8020833722933075e-40,-6.799049206932634e-40,1.1936210024311782e-05,0.00016994946681597977,-3.2720726305633306e-12,3.327692139390203e-07,6.45749599030884e-14,5.93255975464206e-05,-3.075851453098189e-11,0.0002724598460620234,2.5181223601724076e-07,2.1605905505395632e-10,-1.860745965425638e-09,0.0013667344145789108,2.7902668716668174e-13,1.9020685226227054e-14,1.0659703806715076e-10,-1.3682398813820451e-12,1.3555494316370818e-07,-4.2877191348703373e-10,4.1472738915405736e-05,1.2106526113426699e-11,1.6120600399165465e-12,-5.288869778344659e-14,0.09999999516299367,5.705592478787337e-12,4.383007982548478e-14,8.123891564416088e-07
800,0.0010960562724301696,-1.5190923520383077e-07,0.010579402356996039,-8.509521319083103e-12,0.009966099157191235,7.637370078526396e-05,9.541515164908268e-07,4.728816790662626e-11,0.009262522419821027,1.8027575382909644e-17,8.570321128511453e-05,-1.4730848876870188e-10,-1.5046114143319163e-14,9.455494342948307e-05,1.277427716680945e-05,0.03206215771161386,-3.4175083033890724e-11,2.262188206527021e-06,-9.46612588696106e-17,1.2830788958315283e-05,-2.4078099601885255e-08,2.743607207389329e-05,-1.6239181558771237e-11,7.567212796394209e-13,-1.62646426103146e-09,-6.609754186727596e-41,-6.3960855418237315e-40,1.349020865074125e-05,0.0008583136248849378,1.4987477679888345e-12,3.590191181724186e-07,1.4754020280657288e-12,7.858958400095799e-05,3.783933666594775e-10,0.0005599665051589008,4.968098153835066e-07,-9.309841803659027e-11,4.1117120299793e-09,0.0010884938352839987,-1.3973483096640974e-12,-6.089190197536424e-14,-7.47269010235269e-10,1.2771311832394329e-12,3.0840950067564354e-07,3.4306016296642277e-09,3.964731615390042e-05,-1.507926314089229e-10,1.7798545311616158e-12,8.908570489795881e-15,0.09999999516271632,-7.378740846975483e-12,1.8889156055472806e-13,2.4331211233636e-07
900,0.001195819835753884,1.4790943218167103e-07,0.009379275789293918,1.613718207936629e-11,0.013077561345790273,8.990722807450923e-05,-2.4338355140386363e-07,2.688878589007772e-10,0.009632051925173852,-9.735889981329117e-17,8.77878703999553e-05,1.5498217205584718e-10,1.6231445660909407e-14,0.00010508253527846348,1.4622370926689767e-05,0.03821321006513852,-6.727001229746726e-10,7.339395846693327e-08,4.8543449605124726e-17,1.5622734398699155e-05,3.6371414851728085e-08,2.7646283402004385e-05,-1.023547525007782e-10,1.747117510807169e-12,-3.3863387634732602e-09,-1.5025657878808735e-42,3.4554047747685184e-41,1.672337403592703e-05,0.0008255695215014937,-2.71857417524543e-12,4.947631037970115e-07,4.460609898301974e-14,8.578052172882565e-05,1.1018430274991742e-10,0.000860631099127224,2.1195617486637345e-07,-2.821449712679464e-10,-1.3577004218497696e-09,0.0017879953215224778,1.5394586266682411e-12,6.708401400327743e-14,6.304872686161565e-10,-5.208868779637449e-13,6.821937399161216e-07,-4.236095358290864e-09,5.0859221981748625e-05,-1.0300884805908604e-10,-7.041650876645552e-14,-7.561993430147971e-14,0.0999999951798504,1.4104813042115098e-11,1.8309529480980404e-13,1.0045917848729699e-06
