milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,5.020266693888603,40.0,0.0,43.00033237684751,99.98273591231658,0.1864587166700984,40.000147514560375,0.04280100481183749,0.0,10.800002933449178,0.12299613177160612,8.627003854797804,0.24426350640971486,8.505736404559675,0.36382622482631655,8.386173475233283,0.48170830439712653,8.268291056456428,0.5979334452550816,8.152065574904922,0.7125249970016847,8.03747380943795,0.8255059400869531,7.924492854906043,0.9368989117838824,7.813100088282647,1.0467261918749224,7.70327320551188,1.1550097567667919,7.594990185980475,1.2617712814381332,7.488229205061862,1.3670321999227935,7.382968674999001
100,4.922625019807487,40.0,0.0,42.999465712843104,100.02421741921037,0.18659144181707724,39.99897807082163,0.04281165068868525,0.0,10.799996001857457,0.12299614762673539,8.62700384186394,0.24426351230791918,8.50573639762969,0.36382624005108516,8.386173462736867,0.4817083165480655,8.268291052096497,0.5979334538773979,8.152065562836135,0.712525005660933,8.037473807207386,0.8255059445094292,7.924492849944337,0.9368989186229256,7.813100076548929,1.0467261977303606,7.703273201748264,1.1550097555828864,7.594990181651874,1.261771276551943,7.488229204118739,1.3670321970294672,7.382968669687383
200,4.850065028395366,40.0,0.0,43.000203850117046,99.98822820945831,0.18627189647147008,39.998266793328206,0.042776018018011085,0.0,10.799996180133634,0.12299616146655362,8.627003832323025,0.2442635249332512,8.505736383227598,0.3638262516622568,8.386173455062316,0.4817083342938922,8.268291041918483,0.5979334700220678,8.152065564584529,0.7125250087051656,8.037473795683924,0.8255059555879144,7.924492846194018,0.9368989213272649,7.8131000786583895,1.0467261995290291,7.703273194732591,1.1550097514288664,7.594990171470652,1.2617712766642661,7.4882291937349335,1.367032199845416,7.382968665379458
300,4.682616219782605,40.0,0.0,43.00059970020219,100.0047523767467,0.1859065673428139,39.99724812401042,0.04277761527569249,0.0,10.799994933285758,0.12299617376885551,8.62700381313444,0.24426353630484632,8.505736378388061,0.36382626426562437,8.386173444527063,0.4817083453039644,8.268291038474437,0.5979334751071974,8.152065554794701,0.7125250205982538,8.037473791714731,0.8255059599094828,7.924492837595939,0.9368989267170885,7.813100070447754,1.0467261965279049,7.703273184336972,1.1550097528210863,7.594990163722382,1.2617712732616169,7.488229191982965,1.3670321951962898,7.38296866870849
400,4.573675629033261,40.0,0.0,43.00027428445193,100.00419005312678,0.1860817226284247,39.996551071944914,0.04275210699204294,0.0,10.800003261899118,0.12299618526785458,8.627003805939,0.24426354791621935,8.505736361351309,0.3638262759390339,8.38617344042351,0.48170835240456,8.26829102917029,0.5979334841432988,8.152065549790288,0.7125250315359147,8.037473784980754,0.8255059607042742,7.924492832262631,0.9368989217599482,7.813100061057008,1.0467262042969676,7.703273178692659,1.1550097592138358,7.5949901565107965,1.2617712732189,7.488229187118238,1.3670321937523868,7.382968664174213
500,4.48805022303986,40.0,0.0,42.99983584817821,100.0294798905328,0.18597840823370626,39.99570781611246,0.04274870088945388,0.0,10.79999786760679,0.12299619343004788,8.627003787736125,0.24426355887832343,8.505736358378323,0.3638262856782407,8.386173428772098,0.48170836163987757,8.268291020132484,0.59793349669358,8.152065544315539,0.7125250368924017,8.03747378052184,0.8255059684816101,7.924492824516568,0.9368989286932919,7.813100056514902,1.0467262042171388,7.703273175467372,1.1550097545807372,7.594990151584098,1.2617712833297774,7.488229178011473,1.3670321836326522,7.382968657024029
600,4.458297523615772,40.0,0.0,42.9995252731794,100.01313997945311,0.18658669249088947,39.994952874392865,0.04274334408166601,0.0,10.799999470821833,0.1229962050973487,8.627003774641196,0.24426357097227946,8.505736343508241,0.3638262912688713,8.386173417619387,0.4817083722347121,8.268291017646431,0.5979335060195138,8.15206554020569,0.7125250465328566,8.037473775584303,0.8255059726721535,7.924492820297249,0.9368989289268255,7.8131000504612915,1.0467262062903797,7.703273164163859,1.1550097584091539,7.594990146623966,1.2617712766671314,7.488229173849938,1.3670321944672386,7.382968656845153
700,4.376636532580127,40.0,0.0,43.000348753186884,100.0303974070412,0.18707099932240667,39.993842337758345,0.04276333138960212,0.0,10.799991918164714,0.1229962193616984,8.627003767300724,0.24426358509495052,8.505736336482233,0.36382630803899585,8.386173414420641,0.4817083890575039,8.268291010889158,0.5979335201083364,8.152065532887447,0.7125250513224903,8.037473769847871,0.8255059780501824,7.924492815574044,0.9368989409954251,7.813100045593475,1.0467262049974002,7.703273161343795,1.1550097568496662,7.594990137113606,1.2617712757129502,7.488229167025044,1.367032185172381,7.382968652622721
800,4.289621729826967,40.0,0.0,42.99996133677158,100.02953805976242,0.18699999277282342,39.99327630727824,0.04275023796025806,0.0,10.799994240113168,0.12299622969783713,8.62700375712416,0.24426359756449487,8.50573632121801,0.36382631770436064,8.386173405103518,0.48170839451311026,8.268291003393605,0.5979335254475778,8.152065527891091,0.7125250614222849,8.037473766621039,0.8255059892503814,7.924492815043702,0.9368989436462991,7.81310004045878,1.046726214670118,7.703273154362236,1.1550097575482892,7.594990132599185,1.2617712675791704,7.488229157592697,1.3670321899541862,7.382968651677871
900,4.22674527956367,40.0,0.0,43.00000089300323,100.03513760480936,0.1874182632260355,39.99255666894134,0.042726526574593617,0.0,10.799997343993464,0.12299624488454972,8.627003741138203,0.2442636034827327,8.505736311146498,0.36382632437736656,8.386173393708377,0.48170840951539284,8.268290990830288,0.5979335359682284,8.152065522464616,0.7125250660876914,8.03747376655603,0.8255059929469918,7.92449281130253,0.9368989429030622,7.813100036626777,1.0467262080070288,7.703273150111032,1.155009764510749,7.594990127953984,1.261771272857939,7.488229155706124,1.3670321797118785,7.382968652223024
1000,4.060840224547782,40.0,0.0,43.00004847782685,100.04236259131986,0.1878937900049354,39.99174681731081,0.0426947379696983,0.0,10.799991306844186,0.12299626100122397,8.627003728198874,0.2442636157825225,8.505736304356999,0.36382634132065017,8.386173382194286,0.48170841413684645,8.268290986296192,0.5979335435596842,8.152065513883004,0.7125250737270351,8.037473758694198,0.8255059972939734,7.924492801893238,0.9368989492225498,7.813100028881941,1.0467262168786085,7.703273139805025,1.1550097569226876,7.594990122828499,1.2617712736495246,7.488229149987047,1.3670321812401398,7.382968646186207
1100,3.991446145915587,40.0,0.0,43.000510436618484,100.05175540522137,0.18821685618280223,39.99139049539398,0.04268045600061705,0.0,10.79999650360668,0.12299627224773713,8.627003719219614,0.24426362306813504,8.505736287507215,0.3638263531498181,8.386173375363386,0.48170842670892494,8.26829097833773,0.5979335544971078,8.152065507462524,0.7125250841148456,8.037473755360782,0.8255060047281644,7.924492795316785,0.9368989442074672,7.813100026133457,1.0467262161916655,7.703273132797315,1.1550097587631534,7.594990113349354,1.2617712655824933,7.48822914330104,1.3670321786988693,7.3829686443196945
1200,3.9580598443880985,40.0,0.0,43.00020800607243,100.04875069713704,0.18827495135452682,39.990817528811334,0.04263003315585849,0.0,10.799997416942507,0.12299627898030302,8.627003705316925,0.2442636378484272,8.505736277952387,0.36382635777875505,8.386173369407235,0.4817084406123131,8.268290972414444,0.5979335665816304,8.152065504540218,0.7125250904186459,8.03747374802962,0.8255060089615421,7.924492797009612,0.9368989489834307,7.81310002246136,1.046726212479779,7.703273131825872,1.155009757568347,7.594990108598376,1.2617712687338394,7.488229138970068,1.3670321786493507,7.382968642871271
1300,3.8891490472724857,40.0,0.0,43.00055531159765,100.05539093008846,0.18852149002605278,39.98990483321108,0.042599913596745684,0.0,10.799997423388318,0.12299628873461907,8.627003700330446,0.24426364663481873,8.505736269005688,0.3638263699778437,8.386173355864473,0.4817084501714676,8.268290962109035,0.5979335745754164,8.152065502739188,0.7125250969917865,8.037473741768869,0.8255060136822978,7.924492792684923,0.9368989532389583,7.813100014712247,1.0467262126463066,7.703273128578768,1.155009764289539,7.594990098927514,1.2617712689330938,7.488229130253487,1.3670321738830347,7.382968636469912
1400,3.823917010872989,40.0,0.0,43.000718936121544,100.0671611425627,0.18879928832220155,39.98973100269454,0.04254965995159993,0.0,10.799997711991042,0.12299630547448627,8.627003683763178,0.24426366315937717,8.505736257099262,0.36382638396524175,8.38617335352382,0.48170846281125035,8.268290962234357,0.5979335825683358,8.152065496643239,0.7125251058967573,8.037473743117213,0.8255060146145318,7.924492781034442,0.936898956321478,7.813100010419283,1.0467262113015423,7.703273118086198,1.1550097594551272,7.594990097563775,1.2617712668017345,7.488229127517811,1.3670321677933555,7.382968641539899
1500,3.749052472865678,40.0,0.0,43.00116815139353,100.06992490408983,0.18917072475609667,39.98894894036185,0.042505766438677206,0.0,10.799991279392724,0.12299631337183746,8.62700367682564,0.24426367366997095,8.505736253817863,0.36382639518346577,8.386173344238928,0.48170846878890866,8.26829095399215,0.5979335879955281,8.152065490321965,0.7125251137641511,8.037473737883172,0.8255060243203842,7.924492782852071,0.9368989614977244,7.813100009155239,1.0467262122508472,7.703273111114619,1.1550097545757136,7.594990087059709,1.2617712613616399,7.488229123930439,1.36703216668875,7.382968632818876
1600,3.613765133186252,40.0,0.0,43.00116379916261,100.07314120547514,0.1896021209579871,39.98873497743561,0.04250513466966919,0.0,10.799989780880175,0.12299632102662679,8.627003667079052,0.2442636790482864,8.505736241151814,0.3638264073505453,8.38617333698906,0.48170847698264757,8.26829094729315,0.5979335971436653,8.152065485915841,0.7125251143878266,8.037473735417416,0.8255060301362812,7.924492776982304,0.9368989579745602,7.813100003224304,1.0467262155762467,7.7032731116952355,1.1550097536749138,7.5949900802828285,1.2617712684406064,7.488229115784288,1.3670321684074391,7.382968634879999
1700,3.591015951135628,40.0,0.0,43.00112510918153,100.11551206876574,0.19054922653720163,39.98817791337703,0.042459534913178616,0.0,10.79998327785421,0.12299633236379663,8.627003654465055,0.24426369178483384,8.505736236283838,0.3638264148910766,8.386173324981268,0.48170848972781277,8.268290942849454,0.5979336107441016,8.152065482990885,0.7125251214024393,8.037473730630941,0.8255060330390811,7.924492774957727,0.9368989627208406,7.813099995491207,1.046726224409295,7.7032731033187725,1.1550097537691981,7.5949900731335225,1.2617712723256482,7.488229108417728,1.3670321675772008,7.382968626742566
1800,3.4724043934008786,40.0,0.0,43.0014477084314,100.1097714255728,0.19079065017217134,39.987868673242474,0.04241510232612596,0.0,10.799989584797018,0.12299634032024818,8.627003643918755,0.24426370330499714,8.505736226742341,0.36382642450932773,8.38617332088916,0.48170850254355446,8.268290936822796,0.5979336158820471,8.152065478066953,0.7125251341124849,8.037473723590958,0.8255060391646241,7.924492768188529,0.9368989727679912,7.8130999911478405,1.0467262221883582,7.703273097464282,1.1550097628271137,7.594990074026768,1.2617712619486814,7.488229107882391,1.3670321621045816,7.382968629797124
1900,3.448662196175664,40.0,0.0,43.0019353059481,100.10772363153721,0.191060773826446,39.98711340158713,0.04238988985061926,0.0,10.799980705131091,0.12299634970937265,8.627003637535186,0.24426371308401376,8.50573621074089,0.3638264368189344,8.386173312865305,0.48170850971604573,8.268290932666366,0.5979336235074415,8.15206547365799,0.712525135491903,8.037473722757111,0.8255060391336572,7.924492765664836,0.9368989678026223,7.813099990279067,1.0467262223649842,7.7032730957100695,1.1550097506899768,7.594990062917479,1.2617712569797583,7.488229103653381,1.3670321492771633,7.382968622554899
