milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,4.965631627913287,40.0,0.0,43.00012904498694,100.00537543642844,0.18645286158280241,39.999840764582004,0.04275904268595441,0.0,10.799994241155352,0.1229961093601328,8.627003846917793,0.24426344251666762,8.505736307312242,0.36382616126341144,8.386173178871601,0.481708321114846,8.26829056902531,0.5979336347656684,8.152065006131279,0.7125254109504152,8.03747327148743,0.825506569482269,7.924492373428532,0.9368997227695438,7.8130996645100765,1.0467271341368962,7.703272891075408,1.1550107512363212,7.594989926580194,1.2617723767226923,7.488228727322938,1.3670334789415703,7.382967716175639
100,4.900256659028966,40.0,0.0,42.9997470073571,99.98235942820678,0.1864753230090929,39.99899599220705,0.042810989598354485,0.0,10.800001127299694,0.12299612581381009,8.627003833595364,0.24426346053630174,8.505736299997238,0.3638261643053756,8.386173176839526,0.4817083258195465,8.268290559046278,0.5979336408379947,8.152065001798713,0.7125254157517049,8.037473272056845,0.8255065813469021,7.924492369491249,0.9368997236932513,7.813099657823997,1.0467271238537306,7.703272885710438,1.155010741481468,7.594989912378467,1.2617723670431962,7.488228726867692,1.3670334698820743,7.3829677121759385
200,4.772515452324433,40.0,0.0,42.99961223469471,100.00322385228576,0.1865531511069982,39.99819551810753,0.04280986110273033,0.0,10.800001494417467,0.1229961442337044,8.627003820318947,0.24426347235389398,8.505736291132422,0.3638261826836518,8.386173167847192,0.48170833683364234,8.268290557958643,0.5979336489901013,8.152064993270809,0.7125254181309872,8.037473261182056,0.8255065754931301,7.9244923568018795,0.9368997331211832,7.813099654697167,1.0467271312357052,7.703272876608395,1.155010741484513,7.594989906453055,1.2617723680967268,7.4882287261679235,1.3670334670415447,7.382967715197363
300,4.716497323599793,40.0,0.0,43.00002535544266,100.0124033908287,0.18637173465040605,39.99715210683907,0.04275050516264208,0.0,10.799993890934429,0.12299615159089243,8.627003800322898,0.24426348107679413,8.50573627703846,0.36382619438882746,8.386173156127551,0.4817083448938538,8.268290549394896,0.5979336609475395,8.1520649893809,0.7125254235621242,8.037473254915044,0.8255065835571636,7.924492352036408,0.9368997292042508,7.813099643188713,1.0467271327672605,7.7032728712003005,1.1550107414799202,7.594989902959427,1.2617723595259704,7.48822871408956,1.3670334665376072,7.382967721710172
400,4.583892918935504,40.0,0.0,42.999545537543575,100.02688917092232,0.18662710105057778,39.996470465203,0.04275683535179673,0.0,10.800003335569498,0.12299616819473365,8.627003791022034,0.2442634906069624,8.505736268068762,0.3638262067561859,8.38617315363477,0.4817083551930468,8.268290545464282,0.5979336637250723,8.152064982754052,0.7125254300703553,8.037473250885999,0.8255065808052847,7.924492347168236,0.9368997346564669,7.8130996361492935,1.04672713346094,7.703272865753521,1.1550107519420958,7.594989892558619,1.26177236427536,7.488228715641717,1.367033461058452,7.382967716425266
500,4.539707786347757,40.0,0.0,42.99953798629543,100.00090203995778,0.18672237039052453,39.99557709406336,0.04274954761071673,0.0,10.800002755445293,0.12299617614872946,8.62700377642258,0.24426349963352398,8.505736259658276,0.36382621070763155,8.386173148295846,0.4817083726222564,8.268290544015313,0.5979336695381677,8.152064978959208,0.7125254307911623,8.037473249071144,0.8255065925050674,7.924492344480418,0.9368997367068599,7.813099630473319,1.0467271297099328,7.703272853570849,1.155010752702423,7.59498988860635,1.2617723687361344,7.48822871140119,1.3670334397176216,7.382967727108212
600,4.484685558451592,40.0,0.0,43.0006330716129,100.01318408076483,0.18691057377145526,39.994779764691046,0.0427762086066638,0.0,10.800004276533658,0.12299618957200116,8.627003763589476,0.24426351880572902,8.505736248339863,0.36382622911382045,8.386173136839501,0.48170838187615167,8.268290532040034,0.597933684242675,8.152064978139022,0.7125254376736383,8.037473244710908,0.825506589894759,7.924492333300812,0.9368997404658299,7.813099627245327,1.0467271232963244,7.703272848367499,1.1550107483704333,7.5949898785036,1.2617723656632318,7.488228712212723,1.3670334510376472,7.382967732080544
700,4.368927090766069,40.0,0.0,42.99991491239285,100.00666861289876,0.18652573538198652,39.99401919484271,0.04274411874743964,0.0,10.800000410978619,0.12299620704595184,8.627003750362588,0.2442635264309131,8.505736239290606,0.3638262346309807,8.386173134769045,0.4817083892506065,8.268290527849597,0.5979336902643221,8.152064969219667,0.7125254419720878,8.037473234726269,0.8255065882611037,7.924492328502528,0.9368997330001715,7.813099617409421,1.0467271234662974,7.703272840049293,1.1550107398143792,7.5949898693977165,1.2617723534261995,7.4882286993088405,1.367033438561137,7.382967724168981
800,4.241679234742317,40.0,0.0,42.999761171602486,100.02732602871471,0.18713501617849745,39.99343356723501,0.04274270179243917,0.0,10.80000097865308,0.12299621708038522,8.627003737901894,0.2442635381772203,8.505736232453168,0.36382624704958816,8.386173126353048,0.481708400723252,8.268290531593628,0.5979336984356711,8.152064967649194,0.7125254497957242,8.037473233424459,0.8255065959213723,7.924492329307435,0.9368997378800115,7.8130996162957524,1.046727133610381,7.703272831473453,1.1550107374832355,7.594989863711748,1.261772360946141,7.488228701612989,1.3670334334951164,7.382967741181591
900,4.185216611128675,40.0,0.0,42.99972506991079,100.01887760786849,0.18758005298360275,39.99253707237705,0.04266837649827361,0.0,10.80000222793708,0.12299623111747574,8.627003730233367,0.24426354969769806,8.505736224493914,0.3638262629349576,8.38617312212047,0.4817084103462223,8.26829052054306,0.5979337074019841,8.152064959473329,0.7125254598880186,8.037473227550649,0.8255065992387407,7.924492320026225,0.9368997308433609,7.8130996098190515,1.0467271278386383,7.703272824540311,1.155010746492741,7.594989853247421,1.2617723533599265,7.488228694725506,1.3670334239073414,7.382967739258133
