miliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,4.96620301709952,40.0,3.077612188016101,43.001052311845356,99.95375134141514,0.18684664820817,40.0001131269337,0.042748190783888106,262.5817556359122,10.799997457087597,0.12299519368928728,8.627003095677262,0.2442636347771307,8.505733178257755,0.36382714381100634,8.386170697099422,0.4817100177727974,8.2682902961565,0.5979359159155593,8.15206339485979,0.712528038747934,8.037471456854666,0.8255097858746143,7.924491170111302,0.9369031155289715,7.813100278064305,1.0467291744419596,7.703272648419735,1.1550155080806068,7.5949851264478445,1.2617780183300928,7.488222110665366,1.3670384781686309,7.3829615325744715
100,4.919576868972538,40.0,4.6538861578033295,42.99908641782303,99.9674360718712,0.1868485728803738,39.99914423014399,0.0427954466418382,-639.538590967726,10.799983721707429,0.1229952334707401,8.627003112404516,0.24426362170895435,8.505733207048312,0.3638271239596012,8.386170690620542,0.4817099834686892,8.2682902744387,0.5979359295613428,8.152063455072604,0.7125280742548564,8.037471429101013,0.8255097689493925,7.924491155519497,0.936903081870883,7.813100248639829,1.0467292114437778,7.703272645758523,1.1550153969440315,7.594985121675856,1.2617779879422868,7.488222120515812,1.3670384795673243,7.382961530016245
200,4.774597779752898,40.0,4.354126012047343,42.999812451604,99.97188501111025,0.18650336468976103,39.99825115685584,0.04275517990990807,366.2628490886421,10.799996445445755,0.12299524612215945,8.627003092745724,0.244263620299318,8.50573328678742,0.36382714373471153,8.386170705928484,0.4817100328318355,8.268290258571351,0.5979359728714134,8.152063421611157,0.7125280667548334,8.037471429207312,0.8255097556105347,7.924491149063045,0.9369031164098912,7.813100217471259,1.0467292256988872,7.7032726848285344,1.155015416252591,7.594985175834814,1.2617779734326038,7.4882221062288625,1.3670384923303522,7.382961525526544
300,4.733626216561847,40.0,1.5494666707147204,43.000499053685715,99.98869779789283,0.18611904468162568,39.997119185476976,0.042750162892368555,-18.5486556572556,10.799985953414492,0.12299527700999788,8.627003097989007,0.2442636166211648,8.505733267864596,0.36382710834138515,8.386170684419024,0.48171002034549953,8.268290211887452,0.5979359642261673,8.15206348081937,0.7125280427690437,8.03747143334519,0.8255097295370035,7.924491144480458,0.9369030998153182,7.813100176864745,1.0467292284793672,7.703272632572655,1.1550153508087782,7.59498526650028,1.2617779537795515,7.48822214767416,1.367038493248841,7.382961542337224
400,4.638714531824316,40.0,-2.12357819354625,43.00116941570233,100.0579376523459,0.18666602093546752,39.996540660433624,0.04276467198611139,-725.1146903879935,10.799979188989445,0.12299529817270495,8.627003120430489,0.24426362765892132,8.505733297093865,0.3638271086857611,8.386170680344756,0.4817099971606988,8.268290194194705,0.5979359323153752,8.152063518831381,0.7125280824599103,8.037471449816486,0.8255097463923704,7.92449113849803,0.9369030936109308,7.813100155839533,1.0467292543454858,7.703272664089047,1.1550153669748453,7.59498522370534,1.2617779518653192,7.488222188121448,1.367038500816901,7.382961523887079
500,4.570727267610662,40.0,-3.3185251752915574,43.00068973205962,99.98124679324414,0.18657143086260555,39.99550398444552,0.042733277120612714,-357.2102123214722,10.800015908881171,0.12299532859524603,8.62700311178203,0.24426361307659197,8.505733286754008,0.3638271313923258,8.386170664380387,0.48171002468376567,8.268290155560639,0.5979359235474108,8.152063520153133,0.7125280530020751,8.03747141836695,0.8255097563687275,7.924491093229147,0.936903094725566,7.8131001367179875,1.0467292692836925,7.703272696158463,1.1550153441594115,7.594985313607045,1.2617779518963554,7.488222167883659,1.3670384964645332,7.382961541143084
600,4.405331584997481,40.0,3.5253608872722286,43.0009860337119,100.01934795618962,0.1862512800839767,39.994857409236424,0.04275700879242558,828.5506007965089,10.800018613270343,0.12299537281755779,8.627003069162615,0.24426360140731315,8.505733281061683,0.3638271314172145,8.386170630389449,0.4817099890587966,8.268290121640597,0.5979359433480809,8.15206349227052,0.7125280768010642,8.03747141324822,0.8255097266859153,7.924491099558679,0.9369030848723394,7.813100121189323,1.0467292723403316,7.703272659960268,1.1550153029381862,7.594985293769741,1.2617779164371716,7.488222208655666,1.3670385036407908,7.38296153087432
700,4.3470847499248135,40.0,4.236636193255313,42.999504916760905,99.99521520965367,0.18720166459059787,39.99409366004914,0.04275613585199297,-823.9713341155417,10.799980614189007,0.12299535968100345,8.627003133424575,0.24426358786094116,8.505733322087451,0.36382711085129693,8.386170645908747,0.4817100204471013,8.268290105356183,0.5979359287950217,8.152063490004647,0.7125280386838188,8.037471449530571,0.825509726350697,7.924491088187089,0.9369030946149779,7.813100076675,1.0467292896724822,7.703272651924858,1.1550152689460025,7.594985444339508,1.2617779099091877,7.488222201916152,1.3670384900111308,7.382961539530172
800,4.301854472111824,40.0,3.5709654589929873,43.000836828634604,100.01987613148053,0.18697897737095875,39.99332892525666,0.042723636021233045,713.3036825817387,10.799982017856925,0.12299542616892602,8.627003086810415,0.24426361148874234,8.505733371122052,0.36382710955133757,8.386170634011249,0.48171000072235753,8.268290055573797,0.5979359642149844,8.152063486655225,0.7125280784300013,8.037471436986651,0.8255097126420688,7.92449107428509,0.9369030882199624,7.813100063304949,1.04672931352354,7.703272676724609,1.1550152607812747,7.594985490220458,1.2617779150816315,7.4882222611577225,1.3670384830591658,7.382961525277714
900,4.198362790240141,40.0,-2.850964447250143,43.001368100674696,99.9835288665543,0.18755804112116836,39.99242080399741,0.04270975629489903,-379.907905108737,10.800017082719013,0.12299541211279862,8.62700305346854,0.24426360005647926,8.505733380929117,0.36382713870571604,8.386170612537013,0.48170999459296676,8.268290047918006,0.5979359300145466,8.15206347736009,0.7125280589504394,8.037471441133043,0.825509747157954,7.924491079965289,0.9369031035072667,7.813100042630235,1.0467293225405703,7.703272692108082,1.1550152414775054,7.59498549112115,1.2617778764105023,7.488222273484429,1.3670384918890177,7.382961519816421
