milliseconds,DnaA,GcrA,CtrA,CtrA_P,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hftsZ,Ini,DNA,Count,PodJL,PerP,DivJ,CckA_P,CpdR,RcdA,ParAADP,FtsZ,Zring,CckA_tot,CpdR_tot,ParA_tot,Elong,Z,FtsQ
1100,0.775698448487194,0.6792134084288404,0.03750508097518402,0.07772633470634195,0.6368752672888377,0.36259754744045714,0.08612585631688473,0.1455933246096593,0.9997423279985916,0.0,0.0,0.0,3.087030344446716e-07,1.05820081459446,2.0,0.21242918431677862,0.5387398499181335,1.0078151228819385,0.7675096655805079,0.6459669801569893,0.7272286783808402,0.531885523569433,0.5438762762180992,0.059642548690488274,1.3,1.0,1.0,0.05820081459445998,0.9999988002300867,0.19401822778722608
1200,0.7753050245503718,0.6818267404942854,0.03728605706335049,0.07751376462281959,0.6354379018551523,0.3639852558678322,0.08578204098064482,0.14519443524037895,0.9997204001259157,0.0,0.0,0.0,3.39164937625379e-07,1.0590509468588014,2.0,0.21357106067653855,0.5377295131570221,1.0084918811905523,0.7679867176481023,0.6451202674392911,0.7260768336988743,0.5139321500987918,0.5451210317609384,0.06143292467736313,1.3,1.0,1.0,0.05905094685880129,0.9999987978258801,0.19348129754639978
1300,0.7749112246195731,0.6844330614195339,0.037068513403543404,0.07730060869375989,0.6340978677733901,0.3652753340617433,0.08543959815891876,0.1447958664528834,0.9996987121493869,0.0,0.0,0.0,3.70036763555555e-07,1.0599180313207575,2.0,0.21471475187215264,0.5367213673520436,1.0091632268041186,0.7684388346154609,0.6443264643296615,0.7249265051979704,0.4981678589500414,0.5463630700567704,0.06322396866164211,1.3,1.0,1.0,0.05991803132075748,0.9999987950298863,0.1929454893276134
1400,0.774517053213112,0.687032383966598,0.036852480769184556,0.07708694789719472,0.6328522427415221,0.3664707023133608,0.08509852237269315,0.14439762583849072,0.9996772618969342,0.0,0.0,0.0,4.0132080115422764e-07,1.0608018219279503,2.0,0.21586021775588263,0.5357154062664117,1.0098292064757888,0.7688678003446074,0.6435821776168811,0.7237776902149717,0.48432645250027884,0.5476024067040307,0.06501565492872749,1.3,1.0,1.0,0.06080182192795033,0.9999987918278451,0.19241079916574805
1500,0.7741225148424934,0.6896247205704871,0.036637987238728714,0.07687286071710353,0.6316981580906962,0.36757422738377304,0.08475880816482013,0.14399972089634178,0.9996560472078748,0.0,0.0,0.0,4.330193162782398e-07,1.0617020382475633,2.0,0.21700741837407592,0.5347116237203717,1.0104898667768356,0.769275310144019,0.6428842248628627,0.722630386264853,0.4721747953446483,0.5488390571492031,0.06680795790636782,1.3,1.0,1.0,0.061702038247563186,0.9999987882122543,0.19187722340680943
1600,0.7737276140111481,0.6922100833639292,0.03642505849439157,0.07665842331817872,0.6306327979836378,0.3685887233014756,0.08442045009961487,0.14360215903570034,0.9996350659329358,0.0,0.0,0.0,4.651345516447799e-07,1.0626183668639815,2.0,0.21815631396483506,0.5337100135895354,1.0111452540873964,0.7696629804531695,0.6422296096381449,0.7214845910280385,0.4615036113159852,0.5500730366941181,0.06860085216183977,1.3,1.0,1.0,0.06261836686398144,0.999998784178054,0.19134475868498432
1700,0.7733323552141892,0.6947884841717453,0.036213717727377984,0.07644370945266422,0.6296534004710761,0.3695169503083154,0.08408344276333528,0.14320494757408328,0.9996143159345354,0.0,0.0,0.0,4.976687261882205e-07,1.063550465241098,2.0,0.2193068649627319,0.5327105698061875,1.0117954145912058,0.7700323456864907,0.6416155282613077,0.7203403023534745,0.45213232477949916,0.5513043604929552,0.07039431240512624,1.3,1.0,1.0,0.06355046524109825,0.9999987797268624,0.19081340192799817
1800,0.7729367429373014,0.6973599345330738,0.03600398588640435,0.07622879059838095,0.628757256653438,0.37036161569405146,0.08374778076380501,0.14280809373941422,0.9995937950867919,0.0,0.0,0.0,5.30624034994142e-07,1.0644979641308094,2.0,0.22045903199669023,0.5317132863577251,1.0124403942675853,0.7703848663127657,0.6410393485931528,0.719197518247189,0.44390179860809265,0.5525330435588133,0.07218831348630178,1.3,1.0,1.0,0.06449796413080962,0.9999987748605887,0.1902831503364571
1900,0.7725407816561175,0.6999244457080649,0.0357958817325821,0.07601373596590703,0.6279417108752335,0.371125373601588,0.08341345873051043,0.14241160466995073,0.9995735012756816,0.0,0.0,0.0,5.640026489154243e-07,1.0654604708219817,2.0,0.2216127758916676,0.5307181572866618,1.0130802388851399,0.7707219306000149,0.6404986045438397,0.7180562368689365,0.43667386352198606,0.5537591007649637,0.07398283039612635,1.3,1.0,1.0,0.0654604708219818,0.9999987695857444,0.18975400137768977
2000,0.7721444758353502,0.7024820286942958,0.03558942199941019,0.07579861257569204,0.6272041600958577,0.3718108256535031,0.08308047131435942,0.14201548741577968,0.9995534323990722,0.0,0.0,0.0,5.978067144375495e-07,1.0664375725057929,2.0,0.22276805766766242,0.5297251766895077,1.0137149939952776,0.7710448598101142,0.6399909817570474,0.7169164565237297,0.43032730654667345,0.5549825468495396,0.07577783826437842,1.3,1.0,1.0,0.06643757250579296,0.9999987639128826,0.1892259527704731
2100,0.7717478299279932,0.705032694239993,0.03538462152461978,0.07558348532361668,0.6265420535687208,0.3724205212710643,0.08274881318755968,0.14161974893975943,0.999533586366803,0.0,0.0,0.0,6.320383534558501e-07,1.0674288392565867,2.0,0.2239248385396678,0.5287343387160713,1.0143447049252357,0.7713549123814353,0.6395143063663952,0.7157781756550621,0.4247549201149967,0.5562033964190174,0.077573312358985,1.3,1.0,1.0,0.0674288392565867,0.9999987578410257,0.18869900247277202
2200,0.771350848374663,0.7075764528538623,0.0351814933324638,0.07536841701199276,0.6259528926435179,0.37295695787069877,0.08241847904357645,0.14122439611808033,0.9995139611007795,0.0,0.0,0.0,6.666996630074358e-07,1.0684338273669576,2.0,0.22508307991827847,0.5277456375690012,1.0149694167721017,0.7716532865129431,0.6390665375829834,0.7146413928398634,0.41986242393753115,0.5574216639505879,0.07936922808570515,1.3,1.0,1.0,0.06843382736695751,0.9999987513782138,0.18817314867261636
2300,0.7709535356028553,0.7101133148176368,0.03498004874918866,0.07515346840385906,0.6254342303817144,0.3734225812466618,0.08208946359700664,0.140829435741216,0.999494554535042,0.0,0.0,0.0,7.017927150624975e-07,1.069452082515986,2.0,0.22624274340963554,0.5267590675030531,1.015589174396758,0.7719411238188666,0.6386457576402151,0.713506106782039,0.41556615554736376,0.5586373637955377,0.08116556098724918,1.3,1.0,1.0,0.06945208251598597,0.9999987445325306,0.1876483897764419
2400,0.770555896026399,0.7126432901934063,0.034780297449815145,0.07493869823596333,0.6249836714188466,0.3738197857078932,0.08176176158358951,0.14043487451422376,0.9994753646158663,0.0,0.0,0.0,7.37319556234848e-07,1.070483143009884,2.0,0.2274037908164918,0.5257746228247976,1.0162040224190254,0.7722195106847702,0.6382501676640547,0.7123723163086954,0.41179335531666184,0.5598505101809259,0.08296228674333961,1.3,1.0,1.0,0.07048314300988427,0.9999987373128885,0.18712472440228486
2500,0.7701579340447627,0.7151663888354182,0.0345822475592389,0.07472416326515217,0.6245988715359473,0.37415091450478083,0.08143536776008539,0.14004071905766569,0.9994563893018243,0.0,0.0,0.0,7.732822075824906e-07,1.0715265426841862,2.0,0.22856618413822619,0.5247922978918751,1.0168140052119414,0.772489481436304,0.6378780787953832,0.7112400203640391,0.4084802285652433,0.5610611172126465,0.08475938116987443,1.3,1.0,1.0,0.0715265426841866,0.9999987297214935,0.18660215136880104
2600,0.769759654042429,0.7176826204001645,0.03438590573155477,0.07450991830350229,0.6242775373039755,0.3744182601832336,0.08111027690419696,0.13964697590832528,0.9994376265638532,0.0,0.0,0.0,8.096826643850477e-07,1.072581813718273,2.0,0.22972988557120963,0.5238120871123874,1.0174191668964747,0.7727520207611159,0.6375279053597748,0.7101092180041558,0.4055709003215072,0.5622691988779932,0.08655682021838632,1.3,1.0,1.0,0.07258181371827314,0.9999987217606491,0.1860806696858797
2700,0.769361060388278,0.7201919943565612,0.03419127722828693,0.0742960162537513,0.6240174256749611,0.37462406499195094,0.08078648381447831,0.13925365151997643,0.9994190743853154,0.0,0.0,0.0,8.465228959358791e-07,1.0736484892675533,2.0,0.23089485750908822,0.5228339849442335,1.0180195513365573,0.7730080660866141,0.63719815813912,0.7089799083917265,0.4030163444229921,0.5634747690482732,0.08835457997542547,1.3,1.0,1.0,0.07364848926755345,0.9999987134309709,0.18556027854516122
2800,0.7689621574349997,0.7226945199959496,0.03399836599410717,0.0740825081474264,0.623816343513098,0.3747705213496609,0.08046398331023392,0.1388607522641908,0.9994007307620494,0.0,0.0,0.0,8.838048453522881e-07,1.0747261055318904,2.0,0.23206106254300402,0.5218579858943875,1.0186152021346755,0.7732585098397009,0.6368874381314193,0.7078520907908127,0.40077339472941187,0.5646778414814547,0.09015263666188597,1.3,1.0,1.0,0.07472610553189057,0.9999987047351871,0.18504097731070726
2900,0.7685629495186455,0.725190206439032,0.03380717469430941,0.07386944316510677,0.6236721471881451,0.37485977225046874,0.08014277023147914,0.13846828443083933,0.9993825937024222,0.0,0.0,0.0,9.215304293656073e-07,1.075814202926249,2.0,0.23322846346232817,0.520884084518333,1.019206162629147,0.7735042003979281,0.6365944338651295,0.7067257645631944,0.3988050996958593,0.5658784298238985,0.09195096663276968,1.3,1.0,1.0,0.07581420292624895,0.9999986956718645,0.18452276551250565
3000,0.7681634409577592,0.7276790626508024,0.03361770485514382,0.07365686869572281,0.6235827421889351,0.37489391164829833,0.07982283943877873,0.13807625422923264,0.999364661227405,0.0,0.0,0.0,9.597015381102102e-07,1.0769123308136135,2.0,0.23439702325431172,0.5199122754192751,1.0197924758857368,0.7737459466380119,0.6363179085882004,0.7056009291607188,0.3970775069572635,0.5670765476142566,0.09374954637604015,1.3,1.0,1.0,0.07691233081361351,0.9999986862458844,0.18400564283261775
3100,0.7677636360529193,0.7301610974480114,0.03342995690764932,0.0734448303624573,0.6235460826637101,0.37487498491517374,0.07950418581318787,0.13768466778871197,0.9993469313706184,0.0,0.0,0.0,9.983200349300787e-07,1.0780200485537008,2.0,0.2355667051046652,0.5189425532475108,1.0203741846947694,0.7739845190845365,0.6360566971571479,0.7044775841213583,0.3955597862397181,0.5682722082853814,0.09554835251225721,1.3,1.0,1.0,0.07802004855370077,0.9999986764631968,0.18348960909818765
3200,0.7673635390866447,0.7326363195002993,0.03324393014994552,0.07323337202575184,0.623560170826025,0.3748049894344008,0.07918680425626487,0.1372935311588374,0.9993294021783421,0.0,0.0,0.0,1.0373877562232843e-06,1.0791369229364278,2.0,0.23673747239880777,0.517974912699878,1.02095133157296,0.7742206481488538,0.6358097114516569,0.7033557290683923,0.39422715830451915,0.5694654251645435,0.0973473617947803,1.3,1.0,1.0,0.0791369229364278,0.9999986663083874,0.18297466428026032
3300,0.7669631543223123,0.7351047373488687,0.033059622936116626,0.07302253585498035,0.6236230566439436,0.37468587490902316,0.07887068968986649,0.13690285031076974,0.9993120717096109,0.0,0.0,0.0,1.0769065112104767e-06,1.0802625349620025,2.0,0.2379092887211093,0.5170093485189093,1.0215239587522034,0.7744550304318596,0.6355759223263376,0.7022353637009093,0.39305587450230534,0.570656211478314,0.09914655110827969,1.3,1.0,1.0,0.08026253496200275,0.9999986557772635,0.18246080847649376
3400,0.7665624860042204,0.7375663594053347,0.03287703260942745,0.07281236232536566,0.6237328371175018,0.37451954408346716,0.07855583705616975,0.1365126311373826,0.999294938036196,0.0,0.0,0.0,1.1168780818191127e-06,1.081396475319562,2.0,0.2390821178562436,0.5160458554922229,1.0220921081832246,0.7746883259342296,0.6353543680296072,0.7011164877940936,0.39202686696455946,0.571844580352168,0.1009458974690396,1.3,1.0,1.0,0.08139647531956228,0.9999986448700439,0.18194804191205638
3500,0.7661615383567825,0.740021193965369,0.032696155627584045,0.07260289026934665,0.6238876559174501,0.37430785310288917,0.07824224131753464,0.13612287945428114,0.9992779992426808,0.0,0.0,0.0,1.1573042224659566e-06,1.0825383488597133,2.0,0.24025592378903482,0.5150844284517799,1.0226558215289163,0.7749211621032938,0.6351441426770397,0.6999991011922234,0.39112299356575275,0.5730305448142035,0.10274537802398519,1.3,1.0,1.0,0.08253834885971369,0.9999986335853098,0.18143636492695936
3600,0.7657603155842019,0.7424692492146171,0.03251698758828701,0.07239415690255989,0.6240857027431735,0.37405261215371244,0.07792989745643047,0.13573360100042772,0.9992612534264714,0.0,0.0,0.0,1.1981866599230031e-06,1.083687773638143,2.0,0.24143067070493046,0.5141250622731144,1.0232151401632532,0.7751541343361474,0.6349443950800931,0.6988832038054511,0.3903293061598155,0.5742141177967159,0.1045449700502539,1.3,1.0,1.0,0.08368777363814314,0.9999986219343973,0.18092577797045767
3700,0.7653588218700059,0.7449105332366535,0.032339523284115816,0.0721861978586537,0.6243252128159383,0.37375558596886294,0.07761880047535741,0.13534480143882063,0.9992446986978346,0.0,0.0,0.0,1.2395270931468561e-06,1.084844381649535,2.0,0.24260632299036852,0.5131677518746551,1.0237701051673744,0.7753878075259409,0.6347543247466362,0.6977687956056075,0.3896326773385314,0.5753953121381178,0.10634465095469461,1.3,1.0,1.0,0.0848443816495354,0.9999986099040419,0.18041628159360276
3800,0.7649570613765658,0.7473450540213528,0.032163756758912435,0.07197904722217915,0.6246044663307428,0.37341849437426344,0.0773089453967537,0.13495648635723992,0.9992283331799294,0.0,0.0,0.0,1.2813271931152594e-06,1.086007819696815,2.0,0.24378284523307073,0.5122124922169642,1.0243207573270237,0.7756227176592566,0.6345731774549157,0.6966558766217807,0.3890211384712497,0.5765741405852464,0.10814439827327453,1.3,1.0,1.0,0.08600781969681522,0.9999985974724849,0.17990787644139797
3900,0.7645550382448505,0.7497728194695377,0.03198968132767895,0.07177273755954884,0.6249217878110829,0.37304301293262565,0.0770003272629347,0.13456866126879846,0.9992121550088113,0.0,0.0,0.0,1.3235886027088171e-06,1.087177748251984,2.0,0.24496020222252154,0.5112592783020148,1.0248671371311937,0.775859372127948,0.6344002450724379,0.6955444469377395,0.3884844864976838,0.5777506157942536,0.10994418967074303,1.3,1.0,1.0,0.08717774825198424,0.999998584649903,0.1794005632483715
4000,0.7641527565938285,0.7521938374031043,0.03181728965101329,0.07156729995341124,0.6252755456369351,0.372630773413783,0.0766929411359918,0.13418133161275142,0.999196162333483,0.0,0.0,0.0,1.3663129365185102e-06,1.088353843267592,2.0,0.24613835895021285,0.5103081051724594,1.0254092847683316,0.7760982519654077,0.6342348591366366,0.6944345066866536,0.3880131188246145,0.5789247503335516,0.11174400293995755,1.3,1.0,1.0,0.08835384326759214,0.9999985714338532,0.17889434282913105
4100,0.7637502205203921,0.7546081155671727,0.03164657373064264,0.07136276403090298,0.6256641513022954,0.3721833645357731,0.07638678209774348,0.13379450275495486,0.9991803533158727,0.0,0.0,0.0,1.4095017807699505e-06,1.0895357938216836,2.0,0.247317280610161,0.5093589679108864,1.0259472401290266,0.7763398113265733,0.6340763932343182,0.6933260560497446,0.3875992212578011,0.5800965566848099,0.11354381600166252,1.3,1.0,1.0,0.08953579382168368,0.9999985578229624,0.17838921607621788
4200,0.7633474340987437,0.7570156616404379,0.031477524986670655,0.07115915799943247,0.6260860589490561,0.3717023324292693,0.07608184524963298,0.13340817998868457,0.9991647261308866,0.0,0.0,0.0,1.4531566931285445e-06,1.090723303937806,2.0,0.2484969325991428,0.5084118616390904,1.0264810427997515,0.776584479817392,0.6339242563729561,0.6922190952508955,0.38723556323860653,0.5812660472450871,0.11534360690380187,1.3,1.0,1.0,0.09072330393780585,0.9999985438210204,0.17788518395045602
4300,0.7629444013803008,0.759416483237842,0.03131013426128169,0.07095650867540254,0.6265397646183052,0.37118918138482776,0.07577812571266664,0.1330223685351555,0.9991492789663853,0.0,0.0,0.0,1.4972792026330908e-06,1.091916090628897,2.0,0.24967728051705768,0.507466781517307,1.0270107320648856,0.7768326623211375,0.6337778941926864,0.6911136245550427,0.3869161239758275,0.5824332343277898,0.1171433538212039,1.3,1.0,1.0,0.09191609062889684,0.9999985294164545,0.1773822474783231
4400,0.7625411263932003,0.7618105879190523,0.031144391876594374,0.07075484151830383,0.6270238057341262,0.37064537436749156,0.07547561862732742,0.13263707354424334,0.9991340100232223,0.0,0.0,0.0,1.5418708095218508e-06,1.0931138847997117,2.0,0.25085829016727307,0.5065237227434929,1.0275363469031544,0.7770847406323346,0.6336367845733684,0.6900096442637105,0.3866355874897129,0.5835981301649305,0.11894303505502557,1.3,1.0,1.0,0.09311388479971175,0.9999985146043568,0.1768804077440168
4500,0.7621376131421183,0.7641979831926047,0.030980287656460388,0.070554180662267,0.6275367603872652,0.3700723337315725,0.07517431915349623,0.13225230009509822,0.999118917515228,0.0,0.0,0.0,1.5869329851595305e-06,1.0943164301228983,2.0,0.25203992755681764,0.5055826805525494,1.0280579259871168,0.7773410739593576,0.6335004367578793,0.688907154712678,0.3863892467706978,0.5847607469080447,0.12074262903230179,1.3,1.0,1.0,0.09431643012289827,0.9999984993827581,0.17637966588547485
4600,0.7617338656079121,0.7665786765223278,0.030817810964959294,0.07035454894818234,0.6280772467522663,0.36947144180199976,0.07487422247037723,0.13186805319678274,0.9991039996692288,0.0,0.0,0.0,1.632467171896504e-06,1.095523483089775,2.0,0.25322215889675903,0.5046436502156016,1.028575507682293,0.7776019999006837,0.6333683890243158,0.6878061562685287,0.3861730129917814,0.5859210966302011,0.12254211430549247,1.3,1.0,1.0,0.0955234830897752,0.9999984837473895,0.1758800230883212
4700,0.7613298877473779,0.7689526753323893,0.03065695073691849,0.07015596795631111,0.6286439224132365,0.36884404154698924,0.07457532377641603,0.13148433778891377,0.9990892547250421,0.0,0.0,0.0,1.6784747829781762e-06,1.0967348124073721,2.0,0.254404950602396,0.5037066270392351,1.029089130046052,0.7778678352378035,0.6332402069354641,0.686706649325874,0.3859831752749315,0.5870791913272713,0.12434146955199897,1.3,1.0,1.0,0.09673481240737228,0.9999984676996461,0.1753814805810631
4800,0.7609256834932056,0.7713199870094274,0.030497695486276545,0.06995845803624094,0.6292354836479729,0.36819143729254744,0.07427761828923483,0.13110115874218328,0.9990746809354443,0.0,0.0,0.0,1.724957202506866e-06,1.0979501981944713,2.0,0.25558826929337347,0.5027716063647949,1.0295988308299693,0.7781388760401071,0.633115483833183,0.6856086343060407,0.38581679719244727,0.5882350429186605,0.12614067357381442,1.3,1.0,1.0,0.09795019819447143,0.9999984512337323,0.1748840396329613
4900,0.7605212567533386,0.7736806189130198,0.03034003337331494,0.06976203834142085,0.6298506649163271,0.36751489523235276,0.07398110124553874,0.1307185208591464,0.9990602765662295,0.0,0.0,0.0,1.7719157852195045e-06,1.099169432294407,2.0,0.25677208179423183,0.5018385835675915,1.0301046474741131,0.7784153995037221,0.632993835637102,0.6845121116515919,0.3856710035213682,0.5893886632499211,0.12793970529691537,1.3,1.0,1.0,0.09916943229440715,0.9999984343518151,0.17438770154426791
5000,0.7601166114107244,0.7760345783807009,0.030183952233740687,0.0695667268609482,0.6304882382095681,0.3668156440768791,0.07368576790103973,0.13033642887483982,0.9990460398962083,0.0,0.0,0.0,1.819351856388064e-06,1.1003923178275858,2.0,0.25795635513465753,0.5009075540561616,1.0306066171065287,0.7786976646736686,0.6328748993177777,0.6834170818235711,0.38554294634193853,0.5905400640941322,0.12973854377081429,1.3,1.0,1.0,0.10039231782758604,0.9999984170628943,0.1738924676414542
