milliseconds,AR_A1,AR_A2,AR_Central,AR_Dose
0,-0.7485231477390716,-0.04087438211233055,0.037006348574247415,489.74460240248413
100,-0.6832425146514904,0.011536554203303672,-0.022580173799016154,481.25170850617616
200,2.5571647055468456,-0.0011652238218932123,0.06466279792226667,481.8475274842009
300,1.9809164177887106,-0.05040180565000638,-0.01162247367167207,489.5082086689132
400,-0.0639267748076501,0.018825636280297337,0.043162236383114505,489.4783764151389
500,1.9315447414748528,0.04294385741850695,-0.022298679956208406,488.8125730533543
600,-0.9852100667973924,0.041351298040422396,-0.021481098802980714,490.28985339700375
700,-0.4651547146047181,-0.03864161915095,0.04063238305895151,485.65685373218815
800,2.381817472809559,-0.02921340339601934,0.03658805026500866,481.57103553852113
900,-1.9899860168335926,0.05885422785889913,0.01604713937177498,487.11467133838306
1000,1.4832275454455455,0.01778289851892457,0.012029953328794911,480.9417178998646
1100,6.4483015504768115,0.039492045841299644,0.1314118272678174,479.4075283945785
1200,12.953710569996305,-0.0053575341063662706,0.23177424893093412,469.88238477992195
1300,16.043858610597074,0.008612533335493246,0.26542952011113974,463.526697789337
1400,21.111842235861875,-0.018601656449991975,0.2664462297311365,463.66783573213166
1500,27.06609791169856,0.039572571959451616,0.3506718065744087,452.74985274316384
1600,26.498253070728317,-0.027170800657784364,0.41081497744205736,456.4793735250621
1700,32.66790759151668,0.00033817305585589894,0.4871298898929576,444.5263909322768
1800,33.76956480879094,-0.02113705847414309,0.5860714611818207,445.05276246988564
1900,39.880323580148385,0.031011359547588633,0.572024458451439,434.8973482184356
2000,45.64779618648342,0.03627918911686271,0.625475376546291,430.66425248368006
2100,44.69535257199642,-0.0022094578399843557,0.6796177490036922,426.02587579856674
2200,47.124644685602036,-0.05635026524382823,0.6973406395680591,422.27290960580507
2300,52.29384465635718,0.012395414728048995,0.7614639501975998,426.4752303124859
2400,54.10851734336462,-0.017302096664690802,0.7816460333059505,414.2179290390746
2500,54.92454175493794,0.0639459593810417,0.8203860211842192,415.73324044873453
2600,55.829031536468726,-0.013290411962733268,0.9210224583987019,404.3454649762384
2700,60.616013173402585,-0.03942246641389242,0.9098382459678632,401.9661362130109
2800,64.46510763962172,-0.05085807091639105,0.9947340883499693,403.0397390740859
2900,66.63143171651605,0.06261752968193031,0.9822424072359366,402.5922044886101
3000,69.88763097760558,0.05744909570524911,1.0069998794632504,396.0789821753811
3100,69.97470706754744,0.03881562662656673,1.000039400394074,388.3863553500379
3200,74.19298468521494,-0.05439678804772825,1.0336705527966235,382.0979484589574
3300,72.52151878977116,-0.01824264578943123,1.13454013893596,378.9435540454302
3400,72.34759658174818,0.0069057217621784975,1.1144499633146698,374.79624653156975
3500,76.64270383039677,0.012921551348549524,1.1244874668932807,374.0782702709784
3600,74.37383028232256,-0.006081497462768277,1.1658692591993114,365.5323448975946
3700,77.26184233580456,0.06123218435287172,1.2188562901755378,364.8370234952386
3800,80.03920291907707,0.04839430126219736,1.2025638262494478,361.1866937629844
3900,83.92286077520258,-0.003896718205024877,1.2550046432118895,355.8247833647102
4000,79.90816695526696,0.006173353845178054,1.194642287714344,355.2108528331262
4100,83.19633009056268,0.00725879156530427,1.3074593763105598,349.57893420988444
4200,87.33776241806521,-0.0034327601432201462,1.2575671183652573,347.48550931898694
4300,82.47656839919496,-0.028079286292588525,1.3070573828713272,344.0015227322576
4400,86.41035746960705,-0.004642593722543271,1.2895998500027879,339.3797092600339
4500,84.65889705212822,-0.03581048789952663,1.3012910656605854,341.3727397179109
4600,88.41695861150679,-0.06276131070209504,1.3354210972915186,339.8997261970438
4700,85.08653101572354,0.05997946012149857,1.3503236603493067,335.7493333279993
4800,88.6468666080185,1.5043142698219925,1.4082625239423465,325.86364786690774
4900,83.19476979214782,2.604832296873463,1.5131330227628743,320.06734300303253
5000,88.51682981887184,3.624774968043101,1.5595785686577903,323.83860881345754
