milliseconds,C16AcylCarCYT,C14AcylCarCYT,C12AcylCarCYT,C10AcylCarCYT,C8AcylCarCYT,C6AcylCarCYT,C4AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6KetoacylCoAMAT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT
0,0.17098129790677133,0.023812917341648667,0.11135698639236341,0.016487628772783373,0.05045474432288618,0.019740626141612195,0.008163603917222644,-0.0077509828057266555,-0.0026854203967800953,-0.0008467905541666317,0.010542138743593846,-0.14178342173792646,-0.0022581512280237283,-0.006643546226304141,0.13110359974899455,0.0007848024873591693,0.009155044460375256,-0.11582247758027038,0.0007599608186711763,-0.00025341446257047133,0.010882467944562187,0.0010377250735518636,-0.00526486653816254,0.0749103778569372,-0.08138696430712322,-0.00028828010034537407,-8.326240640250645e-05,-0.044722411501932444,-0.4712709288333938,-0.0023396661020130796,29.99999999997783
100,0.20222923301895332,0.02567441933100895,0.10802852815203394,0.02311533799986092,0.05126409652338423,0.017562150732623082,0.008288447062543194,0.21288689266757277,0.4763374730027794,0.01813217806660405,0.07980240765494001,0.9129148576694524,0.019919168820137084,0.17291747301230406,1.4228147092400032,0.02763029010751729,0.09097206091598291,1.4544910705032896,0.02560391899431661,0.11925924789927977,1.2371014292200546,0.05490526587459634,0.0875647876098803,3.2353896601520575,4.165389533349265,0.04111308879119664,0.029014758229373844,5.551321771178467,12.940597073536829,0.12776643836614254,30.000000001116412
200,0.22826772902053985,0.020634429755940518,0.10271742465220399,0.02581252973733339,0.05054956555093944,0.017356087308493435,0.007807441573628539,0.24638715458675012,0.5967912782726925,0.022406079295825825,0.06961291080993003,1.1885097169690517,0.023796259341860863,0.18331404138157045,1.6481813711472417,0.030012822047298233,0.10875246074408655,1.6088298657744116,0.028986146925841606,0.12032929394107808,1.547943874933793,0.058665447507293036,0.10217371039971636,3.2727298376623386,4.091609241929201,0.04234771591573189,0.027305018000745244,5.989762348947438,14.156607268054309,0.14201302882662123,30.000000001139686
300,0.25074090731125026,0.027675636165667976,0.1010086949176852,0.024207367725542904,0.05181740281903157,0.021006127200045147,0.008681368417027836,0.23972765407085442,0.6672204336699682,0.024492245705933488,0.07854740346272704,1.324254472851751,0.02360033554088374,0.1799184987318534,1.5925969590285054,0.03375295669399669,0.11064808875385873,1.9280182473941032,0.029944347289845383,0.12971512760470807,1.510303525929708,0.06375143965152962,0.11140932501352699,3.486421465778244,4.489678355213013,0.04210053012166895,0.03175831727853315,6.520312559763157,15.361457305029685,0.15627533307558675,30.000000001227946
400,0.26177101504380457,0.025497565933706546,0.09913871808065772,0.028514192083369874,0.05110869909558968,0.02067789970812991,0.00889537518394827,0.28790314837693043,0.66862528973279,0.025911446608751915,0.09178346874061626,1.3963605660175928,0.028033255216458226,0.17968626715825473,1.7066234175424866,0.035343783248401296,0.1293286960515819,1.851732556495617,0.03259989626723909,0.1309867552989129,1.5799099112082757,0.06450133328991092,0.10860866464028636,3.6196077186417797,4.524223515737769,0.04519906596680628,0.030535308401367766,6.881051394651319,16.426827265634465,0.16292139221202587,30.00000000123129
500,0.29301911604060216,0.027957571092821543,0.10027226252530021,0.02995892486961059,0.050852730491543714,0.02811637745897238,0.009736629995800761,0.30156938829846447,0.7592682200538532,0.028438265613329648,0.10816121035783857,1.5197951546206303,0.027860571421896105,0.20118252301889875,2.0729490715615846,0.03559364439898567,0.1274372205403727,2.070411544282498,0.033360358583564564,0.13167750556424235,1.6296314438106085,0.06733585328299851,0.12525315382701763,3.8531535490551083,4.8049280450841065,0.046388316051121634,0.0314920421474053,7.093091312028987,17.140708483366218,0.16707149022493945,30.000000001305374
600,0.29487008141978954,0.03183738039959468,0.09540457052373638,0.03237427821979461,0.052016965637002144,0.028446552324898233,0.010298320086274388,0.3479562891277808,0.8014067553208507,0.03284932012656414,0.10413307011785432,1.5422131976853148,0.0340814519289046,0.20754254377832032,2.1737057853113573,0.03889382252070895,0.13291026252624946,1.9984713834975814,0.03355470686504763,0.14160697199038833,1.8467160891535739,0.06968123311277803,0.12144144108114752,3.8589778193979605,4.962642584415199,0.048754615268798984,0.035055256320244886,7.114419206305623,16.462145510385227,0.162325718762749,30.000000001327646
700,0.3081221907979225,0.029077974569624736,0.09649756803344751,0.03166219817803459,0.05144068986552844,0.033098951411447225,0.010080906792401584,0.35701072436234754,0.8529469380576954,0.03502325069303869,0.1305366498057525,1.8312547040890803,0.03404073308634811,0.2069518158257422,2.132125744964829,0.03938936541625375,0.15775000168019745,2.2480500493370834,0.03574090934118757,0.141419610261174,1.8809378819487828,0.07090039519217603,0.12400648874361808,4.1262414644081336,5.0231306542320215,0.04791979746808119,0.034043432834991894,7.064099962846355,18.108361799941182,0.17669277968467195,30.000000001353012
800,0.34316437837726643,0.030591848035664018,0.0940969608868423,0.038073160756941886,0.052751851597100705,0.03280057150364582,0.01071402290573972,0.3617557863695151,1.012237695039689,0.038136598075301856,0.12432044825756346,1.8782119767466996,0.03846635912298273,0.20642672368938966,2.2518142492966793,0.04123375806466376,0.16229983202375078,2.339483160396575,0.03688270594931075,0.14073239863040032,1.9421430843170657,0.0789446976139026,0.13214575354477914,4.262398936509714,5.226578698245531,0.05027250534737429,0.03528481956178184,7.841961095180845,17.47173418118809,0.1822367782955519,30.000000001398423
900,0.3521157082747089,0.03118108981683145,0.09308442471775129,0.041191189964302884,0.05516928891912512,0.036129692115070916,0.010913757329867154,0.37551874456661355,1.0778767471946207,0.040548177665633935,0.14942383515312058,2.1084812760168474,0.0362638473649305,0.21451787555163576,2.2919945163962345,0.04291642774172267,0.16238916961578026,2.322865635522113,0.03822487429484372,0.14291179652042413,1.9252907254825165,0.08016212691937577,0.15103339440475647,4.373623766650675,5.351645005732008,0.05014432933912842,0.03797679902587903,7.638891247051059,17.81379809647774,0.1863450073756306,30.000000001428457
1000,0.3754140227313354,0.03881278796712399,0.09622116257455555,0.041010609246861736,0.053158800784174155,0.03855501255401745,0.010713649940379157,0.4085195529314385,1.1483870742039068,0.03987396855953371,0.15015795022281317,2.064196603530871,0.04217380791009459,0.21508656070943724,2.517375980875299,0.046691916852301535,0.1642480778325028,2.4894491904542977,0.041459588122712616,0.14886335182353824,2.0654190337923706,0.0828149591900173,0.1531645131355432,4.605695667702534,5.380813813216403,0.053646419219022135,0.03965387262637988,8.021807326960577,19.026575247168918,0.18257775242134455,30.00000000143699
1100,0.3853309114915764,0.03695495782076613,0.09412570556425152,0.040534278574654664,0.054430997062559626,0.03862297372722162,0.011340801673075655,0.4412399886598697,1.2497576917081863,0.04581932526716605,0.16390069803989604,2.306423471031718,0.04398564391053239,0.22540851340155668,2.6149864820942526,0.045670949560871595,0.18284570784429655,2.656598134988108,0.04288127978191224,0.14775639421726208,2.2127030007085584,0.08784237457640492,0.146599459081546,4.765849739186277,5.5288799755525355,0.055196232759154126,0.03729386841439362,7.966397267451484,18.8671674853609,0.19533248773092568,30.000000001435264
1200,0.3949478379200583,0.04057780008862711,0.09573162326336067,0.04763539226469969,0.055682303403842136,0.04339423837940007,0.011637715637631213,0.4544636285599112,1.3075764729308097,0.045384011809858675,0.16039476592962307,2.4446320032726305,0.04530287560057759,0.2396150214666745,2.652787840913458,0.04816783964216854,0.19556252629083373,2.811524715083637,0.04465538988116077,0.1530138376308778,2.172998852831002,0.08775653978257716,0.16380485542178766,4.87423497660044,5.70782436463028,0.05367533778502532,0.03937438558515732,8.345814552757206,20.431496456437305,0.19531269492821934,30.000000001462755
1300,0.41593085235124194,0.04271052758621775,0.09377980462470996,0.045652030830042635,0.056566984091983775,0.04210969032335318,0.012341727077479702,0.4737736326968252,1.3854980805664414,0.049331275576914656,0.1775812443247012,2.5559625909070904,0.04864911533870333,0.2349574196333589,2.8004994570111044,0.05110089614199101,0.19707068062064054,2.8272628595505966,0.04479957759216774,0.16060041030004024,2.3544573026578015,0.09122999701449064,0.16709133281230673,4.851608633059415,5.7709802347860055,0.05737532441084513,0.041646708804929426,8.542518964189622,20.718790325398697,0.20270432408344424,30.000000001508592
1400,0.41542426905379704,0.04351105039332898,0.09707892513415932,0.051806679315115456,0.0581691236462277,0.04636336926178251,0.012657322411576551,0.5045500297703984,1.3870861354231787,0.052862565290463966,0.18125804415145885,2.767565417677999,0.04855089086357783,0.23727262336643062,2.8279762183227026,0.05291375291029423,0.19228680385997263,2.9314525005385605,0.046741953112988184,0.16612418045367702,2.3569681519874264,0.09307254046566008,0.1810120431006288,5.124485044276051,6.050103554127259,0.056856928300445045,0.04210828226915862,8.856988078660894,20.508066396744717,0.20888665941869503,30.000000001530434
1500,0.42954919838428546,0.04439748905625378,0.09497780716831611,0.05451024911093576,0.058174566695356894,0.047335975589618176,0.01310591233401298,0.4904150203206518,1.421032976083753,0.05296760609080488,0.18572318329134446,2.7722214693988865,0.052827972661712984,0.2555735931545502,2.994539270670746,0.05397447608881638,0.20270128175732116,2.9096140907259103,0.04749124400332586,0.17008246128440627,2.3803136844031547,0.09593002756311385,0.1770162992670371,5.318152396022646,6.06521675095342,0.05769981944842442,0.04525224525216673,9.380307644369038,20.759507593539773,0.20533539488570487,30.000000001564178
1600,0.4359965989781343,0.049260889849412876,0.09770509216967412,0.05784226924843674,0.0602158982288465,0.05030287883665951,0.014227325001824583,0.5391130322058969,1.5519687959359514,0.05755219360320798,0.20697633013389383,2.8385837794627906,0.051953517483930525,0.26379675239163886,3.155974528145116,0.05679853259431209,0.2269999886629159,3.100016135563878,0.047781747650570604,0.17004256197426815,2.5911988699962074,0.09720474083020263,0.18635403154514987,5.398804800411449,5.999040384650998,0.060273682121209586,0.04483635628500494,9.012473507223032,21.91803132101269,0.20827300774538032,30.00000000155826
1700,0.44572346920864714,0.05152672007416819,0.09718215109018437,0.058787157235321144,0.06178030832504185,0.04958650115358671,0.013754164872194224,0.5411488421672882,1.609435242462469,0.055256152598699794,0.2012132463189464,3.0965155844422685,0.055406097323440526,0.2562387983767429,3.1933499305890907,0.05638992149654686,0.22138189229896937,3.1254595722659717,0.05079847670679206,0.1707491447471183,2.5728960124281213,0.10214715516249238,0.18857567242629375,5.660875163711427,6.383509821136364,0.06317899015272592,0.045287457004701305,9.594325548472819,21.708813286051242,0.22175936606552782,30.000000001609216
1800,0.4563881134756366,0.05672911234472964,0.09961920900533425,0.06477229595627813,0.06082462248569138,0.05619372230806645,0.014801631367011667,0.5641864413093067,1.6652220892112433,0.06117893506393809,0.2223498762153875,3.2632877113269467,0.05562055543233439,0.26621754002332265,3.331042392883495,0.05601315805569357,0.24001193622497224,3.183184120557676,0.05327807410322186,0.17500662583175716,2.588845363094153,0.10246415013245999,0.19087448624980752,5.5233002595105445,6.27057029085275,0.06396704679772584,0.04526213434500213,9.996705581594098,22.66140867435252,0.2176335765011937,30.00000000160066
1900,0.47591338231374575,0.05590970223608782,0.10097803907378393,0.0647471803913967,0.062496217069377635,0.057560925908121764,0.014528642696122076,0.5549800269202182,1.6498216744970702,0.059119236564340594,0.22710228271932625,3.3687083056013942,0.05938732830920235,0.2741693369556592,3.478460062130967,0.05973685784176042,0.23962262934350376,3.4256354451545197,0.053586247324009365,0.1779269542125223,2.7083345821658007,0.10201413519757585,0.20728352592492183,5.803113991013166,6.4876015730969545,0.0650582948090172,0.04742058505142101,10.046760587275513,22.696063770417414,0.22724958089030917,30.000000001618236
