milliseconds,C16AcylCarCYT,C14AcylCarCYT,C12AcylCarCYT,C10AcylCarCYT,C8AcylCarCYT,C6AcylCarCYT,C4AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6KetoacylCoAMAT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT
0,0.17172493194828584,0.02580196797059063,0.11208305095498261,0.018194254117030732,0.052960820639052546,0.015314392195488382,0.007763852264656542,0.00544193394626909,-0.02542821812403648,0.001861040449360885,-0.00034109815466846463,0.14345139454463454,-0.001929339572412219,-0.006837318928003575,-0.010833122044318372,0.0008623990433218512,-0.0013541397314973285,0.09621661738524796,-0.0013566256542481663,0.00327042584114726,-0.07753193281407965,0.0019830924170088095,-0.007313246400315688,-0.1199413248250366,-0.10241906375442322,0.0009237705312480338,-0.0018101845917683657,0.236418745676951,-0.1720615312088916,-0.0035578402706234386,30.000000000022304
100,0.19734647406839492,0.022541935608769565,0.10535748331828312,0.0194723641145282,0.05054248030588938,0.017757018072869814,0.008468555355851184,0.18838848405472322,0.44283017376917866,0.018144737085684353,0.0819704808386155,0.9634491603712844,0.019879812880684373,0.17638455850350368,1.3225209392300195,0.027165116074997893,0.09447900380928886,1.3924433802214389,0.02800733670563352,0.11472080722691257,1.2689416319698548,0.05609302725147088,0.09857385425147336,3.0020706044879653,3.982211550898624,0.04235344556540305,0.028354555448491046,5.359123537578379,12.437499432212313,0.11834223135535522,30.000000001099
200,0.2245447879086169,0.025707259455258886,0.10503996747810894,0.023877633603561554,0.049818235330618146,0.023003167710887406,0.008965775909860398,0.22669528271632722,0.47494524306777824,0.022585552487432835,0.08359674950301159,1.1630867947279753,0.0211978873478989,0.16951833832046526,1.5829749203207324,0.031840209188647155,0.10560710694060829,1.610105258970428,0.029074747274614073,0.1280744145546673,1.3855151439071782,0.05793764015646629,0.09768095685881628,3.567669016765501,4.242286798321119,0.04102603416934452,0.029689249776980033,5.79299320552167,15.095318823488029,0.1501482598569293,30.00000000117659
300,0.23481145556033015,0.02825003833670609,0.10312270469874224,0.021287471920128434,0.05008308299097313,0.01926062521618335,0.008113077995338499,0.23943382574511815,0.5485915695489931,0.023213231979881174,0.09720528818946904,1.2883529294231975,0.025133562874620645,0.18439746755948605,1.5944694911861885,0.03469072081493181,0.1176145065001052,1.6710172117286224,0.028449042670195844,0.13214506044636615,1.5038923298440439,0.06419791937810714,0.11120097467599727,3.747775381630007,4.354795890755069,0.042114174956382935,0.03116902133861486,6.237200019343265,16.00494802135226,0.1567674929317745,30.0000000011986
400,0.2727258172864068,0.023159800536753778,0.09833518288086494,0.029197470369270756,0.05102269059156182,0.025966860952185294,0.009740735412514563,0.2632100065364412,0.6612705020796916,0.025034610102937744,0.0953379634556443,1.4555132162476165,0.027934526381510363,0.1821043783774619,1.7051289478662603,0.03457951400186147,0.12793228341719934,1.969921679532351,0.03295463006036489,0.13508905936065368,1.6464320442017777,0.06873034384359128,0.10709142312407358,3.701365666159832,4.618354749899654,0.046326389332348866,0.031743453347980295,6.850506978420908,16.355797613789726,0.15402614512923407,30.000000001231857
500,0.27757085044421004,0.03092286280888595,0.09631834027914998,0.025061020355975863,0.05232253171848993,0.02646116885228167,0.00960659470030671,0.31169533121579945,0.8097887290470959,0.02851226999863338,0.11403988791802097,1.5392263933362909,0.030700211946016683,0.19787216553822148,1.913421659275626,0.03809660062653158,0.12853982067265288,2.138199107344034,0.03308040859005101,0.1330985102343862,1.7424101211064003,0.07009166207211917,0.1229801183982701,4.093558332018113,4.58465841608423,0.046205577257085254,0.03385055603792325,7.190212458508093,16.162343622125977,0.1582183537596017,30.000000001301675
600,0.2920935241942938,0.028658734405558203,0.0952597059129332,0.03142691194265577,0.05154601854928347,0.031067829315845404,0.009980041921030948,0.3116694231746402,0.8820198932005885,0.033307192538416394,0.1181639027887811,1.7285593526346799,0.031168726340917354,0.19402242046457338,2.101895413800495,0.03867639726681459,0.13895608187369188,2.02396568327453,0.033555617448827055,0.13496489754523372,1.7672177555970898,0.0695116293138114,0.1355375290064818,3.998303854534757,4.9300886706835225,0.04868551936955704,0.033977633706944885,7.363812274268968,16.81687691282107,0.16664480741860452,30.000000001296897
700,0.32655941092465174,0.028022412119278393,0.09667331032560474,0.03316414471814091,0.05186202360976875,0.03323388517882131,0.010145909832718807,0.3432954973268201,0.8875960447412853,0.0354443491518487,0.12220800289826164,1.6514425258645875,0.03455982952883236,0.20295081274261625,2.1479566732436095,0.0417045224857053,0.14519895705814279,2.191234246699853,0.037829331559742316,0.13427658044706847,1.823521804072683,0.07155334435614567,0.1398093608501052,4.005710743136352,4.924266316327278,0.05014023501857712,0.0328055911051393,7.121697900941673,17.636492313317916,0.1775174504985107,30.000000001377284
800,0.3355008933813216,0.03393994143163133,0.09672947296328098,0.03616785659055212,0.05386275647596347,0.03326309390480815,0.011097942030563954,0.36419529820265084,0.9777522638628393,0.039830348247447155,0.13992329045324567,1.773288989243502,0.03740523748403559,0.20990403239063768,2.2581665021114334,0.040962826163221756,0.16618098808302748,2.426639948164944,0.03721244246107239,0.13897220609888383,2.0255274844214353,0.07340373419417606,0.14181758595324495,4.224541493231735,5.061127075770308,0.05018836686418132,0.034532985921189016,7.344251276772636,18.315545355728784,0.18019279708503327,30.00000000139646
900,0.34674600725443944,0.033110982361642984,0.0931958113833973,0.04186741241352105,0.055230637358209086,0.03670775070036621,0.011306232250040823,0.4127216420854739,1.0282126724188205,0.03854520485584937,0.14257756971375513,2.0568499973386065,0.036502313906916495,0.22373198048240295,2.3836696826582893,0.04471792021115154,0.16380094280632462,2.5269791454734976,0.03809044219008219,0.1515891846798973,1.9317248958602946,0.08023411893350095,0.13675304210479255,4.469352731229112,5.310168302932243,0.05046813202492434,0.03785186737852964,7.913714806029167,18.9617907092364,0.18898563697459536,30.000000001402586
