milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,-1.3181082827931396,0.012846375274504718,0.0003140376574081103,0.0014972129185661569,-8.639169823646807e-05,0.0021694868920267346,0.0007330428482541061,0.0005430277311802851,-0.007678639938024839,0.04315891325131722,0.009139053594143812,0.012669573599979087,0.04110313654504588,0.00134057695530301,-0.156974865262147,0.015324140802883383,0.06365112964017257,-0.009005454657997123,0.006249461056799233,0.01069912619674475,-0.0009795785035045673,0.0006635443314398766,-0.8195523598886815,0.7450482595409932,-0.016467294350364196,0.7965040434866609,0.005048128991578315
100,1.5802039387018891,-0.03282873922394445,5.0951410796414904e-05,-0.0012637160049514874,-0.0002634358407745471,0.16199313573114008,0.16189330778843722,0.022620199761260423,0.02313727078069704,-0.011084980525750673,-0.0011251646654844606,0.026362601809719614,0.5344812510174463,0.009922484971726177,0.1448699298294664,-0.005272212811660454,0.03860122157344737,0.11227864086545625,-0.0037131515276296163,0.026501894708201103,0.001042010867896508,-0.0008810102637788024,-0.019255575364943267,7.910293075751167,-0.00943790101684683,1.514230474296926,-0.0035406167899526015
200,3.65540344316443,0.06450649099977038,-4.705333003778814e-05,-0.0012935325352445757,-9.670552924412329e-05,0.1597625653588304,0.16118022123816472,0.021566352504909188,0.00476406097098217,-0.03075419997564033,0.028769489744490163,-0.025017507864053025,0.9677062814647778,0.0457173903487428,-0.24791538022909848,-0.024387169500395257,-0.0646143574153471,0.10616116106442106,0.013418076157334093,0.027009841108485113,-0.0008535276443815572,-0.00023548373314727386,2.861865506738419,14.708678107331028,0.033405289718157725,1.1614682082106094,0.008033252299014313
300,3.3711696419471884,0.010430427452619555,0.000677020604216352,0.003911918846057259,0.0004895454710316576,0.16206154147675328,0.16269643187043697,0.04225445445185705,0.011742040795045816,-0.04605363522565385,0.025744535961108417,0.065304749170438,1.344921708410439,0.08633673494515012,0.413310475286088,0.025240699836172744,0.041065363307722584,0.3396832578789337,0.009114205649785607,-0.017784065346266288,0.0008478486032799978,0.0008469996793660071,3.9890341351980174,19.914521403366074,0.04412987265176599,3.1319542548389907,-0.001566165516280038
400,6.346806142315445,0.016060239865475077,0.0008350815448908467,0.0034831604716240934,0.0008426944994709606,0.1618392291817228,0.15892163080787763,0.0633135245011321,0.0022040056224779843,-0.016479845441486805,0.06615398160058444,-0.005458758828575407,1.5578399321742151,0.1204828945094563,0.26727783589212384,0.05063006611084843,0.0452614128142841,0.48075095611415375,-0.0027133755188281147,-0.03165633149261159,0.0003016368196436912,-0.0004189933632341212,3.0865677567427463,23.951786454455515,0.04766220164685628,3.8106187996397654,0.008914227305763075
500,5.2492540736238915,0.013911308973926203,0.00044199155354789196,0.0019903307974327537,0.0010875277330803063,0.16202948007268567,0.16132841133904566,0.07413064092219854,0.033410165390903745,0.016699031523169164,0.08384130970003512,0.07929054767593809,1.9341390134716112,0.15796127816903333,0.3245738398673337,0.056449744811693986,0.05304587067806583,0.4699624257167845,-0.007051105140837394,-0.012487881581776971,0.0007664427578041457,-0.0005504971409664199,5.730692000631411,26.69268272709614,0.06787147666788593,4.786146490926848,0.0018451812634266266
600,6.689131256024814,0.012994983241384232,0.001388267224879524,0.005596854662321603,0.0011075565770794146,0.1593460971446125,0.1624438520251248,0.10293846312674121,0.03402580145820065,-0.01085518595467136,0.07631717457659595,0.06641511908554729,2.121613025821292,0.18742162588728994,0.7430128068030173,0.0695296817687677,0.0431529525464906,0.6297677790691959,-0.0011726443384974684,-0.01957923161483747,0.00023294001703086874,-0.0007445876419990178,6.578524335201108,29.182251231485797,0.0786418986760192,5.6389309171860855,0.005466296386072116
700,7.381499677875412,0.08944255599676326,0.0016059232650474833,0.006745069260645298,0.0014945275194425275,0.15997772829836415,0.15891146441891746,0.12329614464488309,0.08020065278979313,0.036952005068034935,0.12449576926742859,-0.0017494198820816736,2.507428032122252,0.21972916077746227,0.7094175647142327,0.10982113035320787,0.02002044099424781,0.5790242542841091,0.011888396882779154,-0.024613947305038696,0.0009403961705772584,0.00013143777453230354,5.85301376401153,32.22562165383074,0.07813648955451108,6.051269778932214,0.0027546397919157735
800,10.052715555194151,0.04940149043955254,0.001186593115775908,0.007443211704055608,0.0009578788075788483,0.15970553292686954,0.1596754758398227,0.1474891756393296,0.11343377640668376,-0.01944557211072053,0.11683898950490752,0.10345341419111767,2.6485239370325155,0.24107089496679998,1.1692032125372391,0.12072610713254642,0.0004753038591709634,0.729069846394309,0.03200127640909414,0.010432362070092908,-4.875998031641207e-05,-0.0006866840800712524,7.556613015391624,33.90296991182946,0.06798096768144306,7.597191576242837,-0.00021176563168195375
900,12.217653307256935,-0.0024857916549164832,0.0017332440227487258,0.01390823561270501,0.001973673518193859,0.16281427180129532,0.16142034251596504,0.16990576312419567,0.11843677155930257,0.01395323112526117,0.13595967337987755,0.041317271594058985,2.767692649289266,0.2679479154093844,0.894259973689925,0.1893388047374882,0.07094525638083538,0.7801645587170982,0.05504882210862967,0.023269264470362802,-0.00025301778410354665,-0.0011796952503626145,8.090055006880675,34.04800322201879,0.08045463209964995,8.692577455930643,0.013897750591390496
1000,13.124352950344976,0.07119596248030628,0.0016448997045047937,0.01514622986519646,0.001407307192572386,0.16204341513508627,0.16260636479302998,0.1867062359286158,0.15490552396066798,0.046340981233186536,0.14442718040377053,0.0730225353696609,2.9242251537728055,0.2714895964099363,1.680084189572214,0.2341070222865331,0.08760086286505646,0.999140851091165,0.06561956575386017,0.03630487315669608,0.0005378726343219561,0.00040717256223779893,8.906444244482561,36.93475498077489,0.08668621202712283,8.960670112099226,0.01643936586846877
