milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
1000,13.296053962967049,-0.010206032275389514,0.002248130111871856,0.013296034981497964,0.0015962261046497102,0.1615148248905447,0.16115938820389422,0.18969428946340502,0.14932721481432643,0.06806470585605162,0.17828225436660997,0.03613168826534698,2.9409376371192266,0.28677103156862743,1.1295701040375392,0.17915280458636385,0.01823716505676474,1.016017760067291,0.03929061773712078,0.005403709005791665,0.0009686562849903564,-0.0010379869502042543,10.255796387769882,36.67265989407412,0.1150173855292763,8.388970161761636,0.01586550963090854
1100,12.45613271427386,0.06644513064180396,0.0023019592744268793,0.014806382167273584,0.0015803952631674866,0.16077906971597797,0.1592366766096995,0.19811289358505854,0.15870883503229613,0.026843064925483322,0.20703203743323187,0.1597844146989596,3.145004484949488,0.2917687486405229,1.874128625198224,0.23700369485697692,0.1330699342118556,0.9388755793197741,0.060523780796026855,0.023250782220949597,0.0003917967842899461,-0.0008770568783133674,9.534720106085949,37.680891375721174,0.11731434020306623,10.142945033125189,-0.002182680742988683
1200,15.56956812232271,0.13694458086543826,0.0026737635053582214,0.0189254894601487,0.0024725278574742517,0.16255246082436836,0.15886945727461002,0.20844381847798468,0.17524230293598633,0.06165758654174101,0.17859424927923562,0.12133121380915375,3.2295627607404094,0.30835479839189633,1.7052762810423228,0.2881769780556113,0.04977899518245405,1.2387346545726663,0.06846644933175607,0.044999060996707724,0.001141046290227287,-0.000948848690067509,11.646657464279428,37.323333532626116,0.10894353943456427,10.409023879538719,0.018301578081649807
1300,14.590930073319054,0.0643353424993342,0.0029563015733698886,0.02121279422068123,0.0029828632773212303,0.16227030840864964,0.15893682571971895,0.23082792297574478,0.21876140147640077,0.1458836696256124,0.24660242494423065,0.1322440035521675,3.336440746450433,0.31304184063086044,2.3228957119655944,0.29916018671469813,0.07528302843258804,1.31013304072187,0.09499853631433522,0.06481753005183777,0.0009594281070571462,0.0007882023220103476,12.53157213248914,38.927916314285625,0.1400398575099759,11.62494336872533,0.013541066210113068
1400,17.592682855586308,0.15889500721332736,0.002848776013703726,0.024953302278185704,0.0028377519134949905,0.16242678134665892,0.16127400500062314,0.24532266288477447,0.23972349449053432,0.09198419204252353,0.27598830088424325,0.1531063674289862,3.5059688881889963,0.33221884253904777,2.8789000835227436,0.38634251140142206,0.23620842764996242,1.3524100659286757,0.10110093696994513,0.034751446374878064,0.0013936568021733747,0.0010887036257400168,12.843247738005996,39.62331385528242,0.14542452733910094,13.233146934320695,0.00936874155764923
1500,17.72435331552902,0.1437859929710631,0.002816490977361841,0.03074557592707319,0.0027110484532288036,0.16071194898396418,0.15923839020847758,0.24452967054434047,0.2893458983286421,0.12246255556221167,0.28253829440964473,0.17417785691172008,3.41262924302185,0.3363332326753332,2.7507504690454283,0.4124198856958805,0.18899236053535418,1.340743228179758,0.10022951951360685,0.03260103217497044,0.0008905382959693064,0.0008409139226227667,13.821598354929224,38.93045280736491,0.13784262241575654,13.946129219914152,0.022864633913116075
1600,18.07845388738325,0.17179425342799237,0.003250900303075045,0.03514746204690604,0.003822062416341018,0.16193036393774637,0.15910475269856608,0.25353503974528024,0.3038148264061834,0.19399825132306533,0.30515216762888325,0.19346185352577314,3.600184694658903,0.3473040536074723,3.313748360037848,0.4047785956391391,0.23950556014044477,1.5177412762707836,0.14260622274075993,0.08934704703262739,0.00152149968422049,-0.0009367267112373314,14.663417876756515,41.21963630420379,0.1514001367474679,13.898809385410019,0.02599130504573802
1700,20.836860937362673,0.2159132417726997,0.0037654431678827444,0.0373640402533729,0.003285259364740104,0.16089144546648346,0.1599684856436945,0.2578906485507477,0.31914623229111544,0.23315055085927966,0.32762036892137986,0.2098638647742285,3.4680014708600924,0.338341734837893,3.363336752090522,0.4556075168567717,0.3218886091715364,1.533020623304396,0.1392740267701401,0.08371388875367473,0.0020596983023497503,0.0008556761720136945,16.08771258795226,40.47284620747989,0.18757091916137278,14.569069707995583,0.025326159192595787
1800,19.957092503005093,0.21268558976355997,0.0037387101521491268,0.03779041821661704,0.00424366737035144,0.16156165948099555,0.1592760125650417,0.2652520860597169,0.32725651200546824,0.28438502414476613,0.35617130181778867,0.302899007844836,3.6128055973250834,0.3386501243233422,3.507680000237176,0.5118100080518068,0.32254242838235747,1.6851169984834822,0.16906953498703914,0.06974169116677992,0.0007604764461321819,0.0010028626512634427,16.165656870800582,41.493917799816174,0.18107867531158653,17.43921233072589,0.02767716167756794
1900,22.315849406902785,0.2914823396253409,0.0038480900157087244,0.04381272511515152,0.00399336699029078,0.16223109302669808,0.15985718319305156,0.27216800289821763,0.3525380015400418,0.22726436974182856,0.36333918689540623,0.2914931544697084,3.592144086904408,0.3543649383512745,4.169070416496965,0.5223188345528439,0.3888042288203563,1.7360950309210008,0.18728135791294423,0.13714407292990388,0.0028184590977952135,0.0011145949721892562,16.6731802412122,41.530153661706834,0.17871333789668595,16.16890267358142,0.021189840136415245
2000,24.361471731769587,0.32468455161711707,0.004654074324314351,0.04556090859795862,0.004506644113385585,0.16015393320284932,0.1584051206842717,0.2776730131502338,0.39361726119764434,0.3380197119600986,0.414887045827512,0.28173982149521215,3.4547354784993094,0.34419631408010837,4.366079897232506,0.5249132006378494,0.3829231292455301,1.8632814892883078,0.1965370302113382,0.15861505731318684,0.0016172070589591863,0.002057322642910082,18.32222559694485,41.28832524342821,0.2063427918570967,18.05928492312554,0.03098975992395251
2100,24.157915224139415,0.38534320510197445,0.005130510180938335,0.04875942824138645,0.004725856659378695,0.1597971469327973,0.16061487983222184,0.28454729561376846,0.39848930945440436,0.30269221015316095,0.41829970642532927,0.4137299703955027,3.492189408013362,0.34394844424009663,4.77756998482522,0.5575018290206845,0.5538747106620938,1.9915933576986662,0.21455883700488548,0.14824313518672072,0.002795908306683424,0.0015716010624648802,18.47346629700115,42.64189878934231,0.21998107303727205,19.420448846143454,0.023542226414089096
2200,24.866804584767376,0.36848988077919637,0.004895160755667609,0.053995998182910385,0.0057932577818554055,0.15941167523011118,0.161709861962181,0.2862213658344539,0.4314156546927028,0.3485115821423899,0.44884093543800274,0.423192518358488,3.353887641616563,0.3303232178965039,5.265682887592619,0.5682623375255353,0.5200617168776163,1.9834817223882422,0.21920268398297432,0.191056413964729,0.0034058205965085556,0.0016969746307244906,19.549402119353264,43.625895220166726,0.24654780113687316,19.563675301288345,0.029939530397767217
2300,25.882072639401503,0.3479112535388148,0.005256170894435607,0.05678913045037663,0.005500004466519987,0.1579242369921804,0.15817981901201356,0.28511041124388997,0.4201254164422367,0.4122448980006501,0.47337299814536526,0.45888367797295776,3.422189973131259,0.338494616517695,5.462907280115258,0.61341357725571,0.6311321057851089,2.0948565163267467,0.22396742153050495,0.19019561048053146,0.004364804752900714,0.002045453223124951,19.565518693158474,44.06372313373378,0.23903489419884433,19.72925525965077,0.04043398182524122
2400,29.07963803573997,0.4510600966821651,0.006536272821324485,0.059135450825547914,0.0059383507604672,0.1607169821246162,0.160817151330968,0.2905542273285833,0.44742298518075824,0.41916633009229515,0.49654191073909165,0.5883519696751135,3.3347970210710143,0.32000034681277983,5.358374162059149,0.6510932171810255,0.5709791949030772,2.1090121774429327,0.264848268372516,0.24341635008948212,0.0046466145868632935,0.0014346555285344904,20.580619132916123,44.129648408662554,0.2574102353068752,20.65127386162099,0.05305492506864681
2500,30.07030968434558,0.45142374611471603,0.00652140598890933,0.05762328093328903,0.006130976387589824,0.15833767172468205,0.15955334678056662,0.29815519838233945,0.48426539816073055,0.5237963249869466,0.47839000401011267,0.6237772951943438,3.193072239042671,0.32320870610148517,6.0759182805308996,0.6464121882758013,0.6902851226206757,2.2391430213762824,0.2536070258631898,0.2089558328017991,0.004265447234402909,0.0022263755786392342,22.62300522551513,43.350313912220955,0.26129807261370874,23.11225158572119,0.04666962493829791
2600,30.926997547925318,0.47998832510426936,0.007153657295933259,0.06285666088509949,0.006691892038011404,0.1604661810833229,0.1587217769618461,0.3044093892877489,0.4755852997052294,0.5052722743199161,0.5123473666715465,0.5703021530093346,3.1141641999807783,0.3160951463451723,6.323487131106415,0.67104538302144,0.8147720235117162,2.1899986890525476,0.292627955377133,0.2662360519285907,0.006209227533464941,0.0035930036212919944,22.726246328947795,44.29593849052507,0.28305612818703635,23.69971578287168,0.05203936532888947
2700,30.958837703809586,0.5460017436793041,0.006802229191519102,0.06517536710857505,0.007644542568364761,0.1603708270631115,0.15838779531546746,0.29854273162247663,0.4951831016683025,0.5847795454265956,0.5316832286256415,0.6534793405670598,3.0442607866480467,0.3144595690780695,6.192869943630559,0.7238326797268224,0.8672360453943316,2.35413304623115,0.28106255792658985,0.2930363891387551,0.007176428718524363,0.004604828099351776,23.50443584610739,45.82899692073178,0.28842084889536845,23.3020925914403,0.0676677857903692
2800,32.810335426253985,0.5958939687734237,0.00777540674095607,0.06337854813789578,0.007530775299488403,0.15736129093622386,0.16012201194949255,0.30369021720338996,0.5035274964442588,0.6704506118839236,0.5535341097037355,0.7438096321587203,2.967066496950816,0.292057852122181,6.697946721399074,0.7014929416471243,0.9036683136363223,2.5097561783296083,0.30888196680454555,0.3018506674293936,0.00799871971382185,0.003276038873032509,24.619630938924015,45.91429493482259,0.2849832777974887,25.33345743712437,0.0741835652474217
2900,32.52149521216284,0.6854657698041441,0.007642778245732497,0.06437497293452366,0.008052672573753233,0.1582287522196191,0.1571477928597714,0.3032984387752058,0.501668844014927,0.6544834757575698,0.5756818617580011,0.7425611614328094,2.9488239954386724,0.28884361561919775,7.032667868809262,0.7220235164649154,0.9793057889404093,2.4259758402264433,0.31579401161285225,0.36055691838752757,0.007640179232994972,0.004726037915606875,25.100798742431348,45.08868504380401,0.33195915364479184,25.036167764289843,0.07316772518623331
3000,32.53679627357799,0.7606379626986024,0.008681507624374174,0.06839241840722371,0.008223917668721416,0.16133953980666554,0.15989251729562068,0.31192331209663005,0.5204065177484641,0.6646470816666523,0.6054265440840996,0.8830625454206938,2.8788710104905393,0.272450381230553,7.193105202377497,0.7127042598405362,1.0504372041943186,2.6431125275446874,0.34158818141380337,0.36071967571498537,0.007920188464665051,0.006823922764269887,26.299953139836862,44.836758832125135,0.3330257715673836,25.298863456924753,0.0893331723718027
3100,33.343377628175716,0.8489892416262238,0.0088624166768159,0.06652319178615497,0.008554427599379225,0.159476040791405,0.15796999619589258,0.30252261931540647,0.5393189616273177,0.7338529107738667,0.6209047334367449,0.9430313407138966,2.708254785844957,0.2774845058552081,6.970920045414774,0.7696794044249737,1.074328932180249,2.617129123779287,0.3622640570664912,0.40194834196424667,0.009815320404488721,0.007043729707061151,27.44047158588927,46.21338936379469,0.3567400505226205,26.87878050478956,0.08840510565466841
3200,34.70594348124422,0.8298977787292141,0.008696381474149363,0.06893926320774796,0.009374526620206377,0.15842751484785364,0.15820799026947246,0.3114387187669188,0.5212060769220703,0.8121576700714558,0.6413996195354257,0.9483474006916784,2.5938889429123466,0.2684885038383234,7.494981977838203,0.7890897103840344,1.1960604156118793,2.8234369887988406,0.35775307535555595,0.44804550274818955,0.00978806393198108,0.006882873796913922,27.72994749686537,47.1708388350783,0.36119218829607436,26.19132278849872,0.11067082759963331
3300,35.71148655553633,0.992931135169759,0.009081343769679926,0.07028977311445707,0.00984295383733065,0.15838998580240637,0.15938222995114956,0.3047579011304735,0.5539757756975138,0.8742940794285586,0.6305580116204555,0.9679108963965196,2.5190781895858767,0.2529649006124033,7.3400219402306295,0.756536827685284,1.2293842537746884,2.729625074777261,0.3556819378754158,0.44029307160379205,0.011882418307932708,0.009335875028771638,28.1393613242514,47.376453645844826,0.3704653526326975,26.824883865371323,0.09973984569019288
3400,36.73060474369123,0.9367646305664776,0.009772192237932612,0.06951293639956226,0.009561616848430937,0.15791914123814307,0.15773100345749927,0.3121108172901264,0.5701114481591967,0.8590060129072826,0.6301454481578467,1.127041941451635,2.403386691099734,0.23936347248361345,7.597322353368902,0.7846975610241138,1.2601440491627252,2.7889437272885917,0.3690397292295199,0.4682837197072601,0.011877619155000605,0.01061843714169206,29.168442635397316,45.89568473208146,0.4100963716262295,28.917699680139233,0.11642103345898436
3500,38.58534867427967,1.0022757053657856,0.010114788257013644,0.07138570242212756,0.010723777493596551,0.15925160353886958,0.15974098910770135,0.3048087302297438,0.5729355022356707,0.9893789562698534,0.6579404350415964,1.1211805306819964,2.367322941881691,0.24388130403592287,7.877457787189405,0.7960028531796264,1.3234857333548915,2.864972186251108,0.4039657740599179,0.523970968710083,0.014340239889159343,0.0111840076377929,30.026563709003153,47.86126997343309,0.4111587346508028,28.63017370756116,0.12871982844403
3600,39.1600275831802,1.1276336729805052,0.010664607717928692,0.06778959320016474,0.010317307289085274,0.15759463261129356,0.1606102748464366,0.3049399356727657,0.5649999109779793,0.9871007092190189,0.6691164914421532,1.2464623440255713,2.235996875765269,0.23742070970847184,8.273149434185113,0.7865122861665054,1.4125314828299502,3.089406094215617,0.3929671289015767,0.5687476888217289,0.015496733549070423,0.012207988113563602,30.378938113452026,48.33268397881631,0.4128925570432942,29.553916417316408,0.13248092485999582
3700,40.55893479754687,1.1386710503171167,0.011137757383224674,0.06994444891231416,0.010654809330864927,0.15741528640759095,0.16035679287336382,0.3068400030731892,0.5898224642748776,1.0616766114929523,0.6630541887322533,1.3465749874857569,2.3042427477127525,0.23157948784568555,8.536557026616586,0.827704874082333,1.5368245741854087,3.0725899297399577,0.4216378818002064,0.6043005309990612,0.017543757407468476,0.012615308730716005,31.2516341921004,47.402566131567916,0.4229179132581719,30.621096809422497,0.14483513159859784
3800,42.052158207213715,1.2061608457842394,0.011083170276274893,0.07009643055237456,0.011303744501008786,0.1584636358176136,0.15825623600551353,0.30764292984304314,0.5853804531757801,1.1017509320903143,0.6808957920899883,1.372368449003045,2.1520591883494355,0.20824903837981384,8.340853769007147,0.8282120539332842,1.6087306338332277,3.050377257290291,0.4318902133208103,0.6009784955794805,0.017710152203429485,0.016209654249818583,31.23086235116794,46.89834950542669,0.4626101855929115,31.63090350036109,0.16418517312866435
3900,41.750427264822775,1.3358627056932517,0.011759323551600517,0.06823495697970007,0.011923806966010655,0.1597213855249066,0.15805034290424855,0.3132475530567309,0.582367440362429,1.1128328909678746,0.6866269987655121,1.3573335242030744,2.1533874136598063,0.20958250936513592,8.74549092902031,0.8287545024846636,1.6047774450721077,3.144196321582907,0.4072720623397752,0.6801504724283255,0.01891365936298238,0.01648000825386619,32.767253993139995,47.86374270923234,0.4775823339080251,31.236022220523907,0.19333882657538884
4000,42.11499993057156,1.367536311412564,0.01195200916536357,0.06758834825506245,0.01259183054939171,0.15784115938530108,0.15756312181011448,0.3043823324841291,0.5887395329340251,1.1670272024220236,0.7190437800261975,1.5612871967501385,2.0022721762075233,0.20436688843081308,8.826117893359516,0.8590969581959003,1.6050227414539713,3.2792613039998724,0.4308189191542043,0.6769827943416459,0.01969409182954934,0.019110471757705295,32.6728608414573,47.99598933071708,0.5085048597292533,32.418714070276316,0.20011843334049828
4100,45.17277931479129,1.4961622256854992,0.012135440496811244,0.06998462641341616,0.012391720674886454,0.16017458664868348,0.15643051181694423,0.30397703202280907,0.5878064744129579,1.2730743865531142,0.7458295702919437,1.5909919115269777,2.0243348552991995,0.19299258155167773,8.430570759874568,0.8124176519905422,1.7388551529258587,3.4712902409010615,0.43763467444109494,0.7678254634539006,0.02138402733417025,0.02084546803991079,32.712869242571465,49.249120605107656,0.5154910455411732,34.07275004461457,0.2089780195927716
4200,44.80556440370156,1.5166317299074639,0.013276561704463589,0.07205617568986881,0.013004605941111656,0.16012622018956857,0.1592648127075298,0.30759848276865354,0.6159050220267208,1.3053163307173399,0.7354418028965939,1.6229358247974206,1.8537676768226787,0.19098083966055945,9.104876269501375,0.8321287255876898,1.8290059336303592,3.5447582904830437,0.44335907820641096,0.7421302971851836,0.022520107219508763,0.022182556588023452,33.1931231418041,47.91668946173151,0.5348904638193385,33.44385411869098,0.236911340591078
4300,46.25197234709896,1.6152396059659333,0.01320325418825976,0.06764052487482884,0.012969901982882595,0.15668468693013424,0.15747829828891075,0.30783063390716636,0.5908307379356587,1.3381939284967004,0.722949131420265,1.6908486016722584,1.8491260206122162,0.1860969505240318,8.70791455664948,0.8280231078430202,1.8877419010767087,3.4286017200218852,0.4469918976871101,0.7975311465175475,0.025027252404040103,0.025709872594938614,34.93055202304193,47.8172274492431,0.5490083994141073,35.2643697214678,0.2468092993940451
4400,46.58403709313824,1.7148063422993627,0.013639141684585325,0.06948664866221602,0.013932891377276409,0.15869071627321937,0.156330542593134,0.30440310616047395,0.622884080978651,1.4149633607327965,0.7305200746157025,1.7107689012606837,1.8631314684316316,0.18288884209564124,9.044942368679449,0.8649672084940119,1.9328799989130705,3.4792315163026637,0.4625279769632208,0.81805983130061,0.026224971297007297,0.028391012072810095,34.43104038902506,47.60277280205636,0.5828841030378479,33.99036353281145,0.26889812569521004
4500,46.94646261073494,1.7790738912269435,0.014302550099776958,0.06920948282896942,0.014117629024086137,0.15757787051327246,0.15787514852559612,0.3135990133060477,0.5985377346203101,1.3953119323653833,0.7756266650242329,1.858846998198476,1.7247201439548439,0.17335809998174012,8.954909341146763,0.8333417766639306,2.064747524306738,3.59958961106387,0.4721005732677561,0.8954417657741017,0.026463042063922228,0.03051686928340603,37.03484718327732,48.092862723859014,0.6052863236066418,35.97896737691717,0.2908911813965009
4600,48.48652660319542,1.8570453972481513,0.01435694198943619,0.06979479831300983,0.013925024672711976,0.15708177184785377,0.15896352480796822,0.3111474038872531,0.6149028299789844,1.4634142131489614,0.7454095545823631,1.888567287811811,1.7889317759436345,0.16689240611731446,9.441926693896368,0.8717627154843356,2.0907898079470404,3.6856814716754407,0.47634100039481436,0.9097462567659826,0.02808768329808976,0.030947426115396273,36.534770322163524,49.292339814266064,0.607717474151864,35.81035273746147,0.3098762917160975
4700,49.13607124805671,1.8942999257975037,0.015009296484896293,0.07037961135780575,0.014374608417418604,0.157383363372946,0.1598114419072921,0.31332517035662605,0.6190593876851238,1.5219196433492879,0.7705851346379192,1.9476510203820063,1.6161943649972992,0.15973801506894122,9.227639602724956,0.8953006016735753,2.148787879845046,3.8002355509805215,0.47463951032223917,0.9743751591469827,0.03008979252850837,0.03496945555983552,37.046864397963276,48.6767510842524,0.6251358052921306,36.77754874209921,0.32327223252429965
4800,50.42146323546224,1.968811300497889,0.014997635233775347,0.07090623934696519,0.01523038011784078,0.15813403359510525,0.15714790871895482,0.3048940093898832,0.6207111975411432,1.501902546487998,0.7802671579383812,2.061832623876331,1.7267233014069376,0.1683064376304675,9.618122392254856,0.8606890785006609,2.1877749401903968,3.719002169412991,0.49720019866269877,0.9764877490341486,0.03309105903232783,0.037276083678696365,38.25157560064379,48.66380277384828,0.6676573279713864,37.376289986349356,0.3510471788699504
4900,50.964145555460846,2.0247088602152994,0.01532253069785934,0.06590206959833407,0.015590804431087232,0.15771776973891175,0.15603535890959003,0.3098369668961632,0.6156364732604608,1.5724859656573853,0.7683987358764307,2.095838215695341,1.5798818112783435,0.15493942758116636,9.322495037229237,0.8652223420253238,2.2927395978290335,3.977365215502593,0.48510800035549256,1.0205882041199312,0.03325593763088448,0.04043552252124391,37.751923547366225,48.63280134038227,0.657690830393276,38.14217244221707,0.37900424341348293
5000,52.090780299261525,2.1280649353936525,0.01519819238116326,0.06599142978883654,0.015361902063639112,0.1585462629663239,0.15633882349584505,0.32019216223111224,0.6046454526862398,1.6017705496529333,0.7685155831296097,2.2410277291782306,1.6302629587266932,0.1465435597279316,9.546804670894238,0.8807290886848235,2.2978519092985366,3.835509775678322,0.4893744813225415,1.0507057604288306,0.034801541790667766,0.04436721639208798,39.80847059339877,49.65001495211634,0.6794274001161513,38.872597765489076,0.3939747465839016
