milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,0.8061296246688137,-0.03898640206613718,-0.0003261966503524973,-0.002592695581248031,-0.0003719834169820038,0.00017996833650102764,0.00034330502888249673,-0.00237028726854244,-0.0020149549491256503,-0.00642427298730888,-0.007638817513037204,-0.04174677533160752,-0.0494766718030125,-0.0008247623132429126,0.22617353723603978,-0.021123508055648492,-0.013320516846068303,0.08334957779460636,0.01129900515516658,-0.01584631049936017,0.00043526472462164116,-0.0008296915902692061,0.03566394419598097,-0.5198533004332292,-0.004961169355742102,0.7270272341750368,-0.005416314507208276
100,1.9859428185207268,-0.03306366067616307,0.0003236046799014651,-0.0014897713887671404,-0.0001514084334355659,0.16136578493053536,0.15872921973499965,0.021122176296231854,0.019886252209174924,0.03544227148470776,-0.005006165580713515,0.057757470820942694,0.43365312616743407,0.025555168858452056,0.10906045990740879,-0.027593646543353178,-0.07415977491292178,0.03742882719384758,0.003486909594883615,-0.005660015411880835,-0.0006833359096956069,0.0003005666755737172,0.433533058915916,7.895879341426436,0.01105449168609192,1.9105992041285655,-0.0005568604539568512
200,2.17328887528931,0.02406167757507032,0.00042251758616162035,-0.001832515849097457,-9.593806492104809e-05,0.1594740165451949,0.1587112037893587,0.034243089706862025,0.015505743494533363,-0.007674111769655488,0.028167275780429366,0.016425506561120705,0.862595547867363,0.05927520767589896,0.18179427343424923,-0.00034765523725034143,0.061764822043368646,0.29072615886104547,0.009533101386795593,0.021415808961238108,-4.4043770023378114e-05,0.0005726178531792002,1.9519649263236254,16.34129992672168,0.03480254587044627,2.4962707225536285,-0.0063817824492929005
300,3.227148193673398,0.01859020392930698,0.0002218245738154412,-0.0006381159427008816,0.00035896978845639685,0.15905823853457038,0.16030012714071135,0.035462334220004714,0.029312460137299597,0.017918964151463518,0.0648750185997608,-0.017888250894074503,1.2115461607991687,0.09266898833765554,0.24823862935937405,-0.021768137334417407,-0.03631273399246411,0.18181032629603128,-0.010525628602179263,0.019675698230900488,0.0002417656110098653,0.0004926148491244107,4.081080889832865,20.1162302282817,0.042837479805474935,3.541654369397727,0.009228587734627033
400,5.25742178020136,-0.054540442228996774,0.00021297930429126425,0.004785320977253444,0.0010470333570228836,0.16198419525900185,0.16224548410878786,0.06185814050185814,0.013639846050047333,0.020094051552781742,0.04820871712007149,0.008645618217555573,1.6060007719495175,0.13236077301940682,0.43043471053204096,0.022550693772445153,0.010904204935167021,0.3636794573784233,0.00905006489708599,0.0019764789512020276,-0.0007885231895989062,0.00011797584331726962,4.328467033472179,23.882007563524763,0.023919570173268692,2.862468972087743,0.005567138259893916
500,4.892845463795538,0.06841964821539495,0.0004120177996470186,0.003972878478923271,0.0012285136975259954,0.16127108205407978,0.16107023646519192,0.07379762271078374,0.024125324919632273,-0.046737135465003646,0.07314314615995254,-0.017155981055215336,1.909040226089511,0.1563467677527156,0.22875761194057065,0.058689753089283786,-0.04689699622623066,0.5930153050173246,-0.006634655881163824,0.013509349873715056,-0.0006801223043949217,0.0005628439138490894,4.79871821879209,26.89335826350857,0.040652285198997815,4.304449555166135,0.012307833191425168
600,6.490658227201465,0.06658432622346835,0.0015029909075488855,0.0032205065423211504,0.0014655973282875863,0.16095420377024014,0.1600953695520924,0.09412856533136214,0.055104436151745345,0.06144387987037274,0.09638393691464855,-0.013357860192947192,2.268290108458689,0.19206995559001194,0.4821967871516635,0.035309985665697166,-0.054301380690670475,0.5922509215980356,0.0008369436029779347,-0.0023786298126026533,-4.7624661699497783e-05,-0.0007966026334114516,5.5273243412302016,30.293019526043263,0.06685670382127026,5.2353757713689175,-0.0031946740423854946
700,8.526742880542882,0.06135109480529106,0.0007562378906746478,0.009558309715917626,0.0011652324400804165,0.16044502588432372,0.16075691517078852,0.11450129596205474,0.08836446475128548,0.018470895495809936,0.09304878518764488,0.07261611454939176,2.5056067790000744,0.22189758968833018,1.0180255204443176,0.11770912414449163,-0.009324002021185811,0.7109207537001389,0.010330670377645632,-0.006344390600993648,-0.0007669807755230715,0.0007451545506834911,7.663320424995435,31.093150226068257,0.052855753225640414,7.813707892005821,0.009447276802910156
800,10.417069136813119,0.09836268488247774,0.0016362719716036655,0.008825753907722023,0.0011063711172358865,0.16036004432980625,0.16269135825095216,0.14589142393859558,0.08252555453798746,0.06960753464028344,0.12001959890304546,0.0956789907405178,2.67954188057915,0.24401110098615278,1.0119943162946248,0.11332142279697899,0.030947910784899103,0.8105788988228956,0.036283870837016244,-0.00030265203966387336,0.0011315572792719368,0.0008335232901235132,6.6479501551642795,34.1533413013292,0.06361808916384523,8.270002715128394,-0.008172053184383273
900,12.331507823233459,0.0036662531790833466,0.0017221930892069633,0.00963151602747928,0.001344500592297954,0.1624024956279147,0.15946163320020196,0.15656565261970556,0.11719891709265509,-0.013085605499767138,0.12548749607178095,0.10021585464592031,2.8411955337763404,0.2690693660393118,0.9470589083769602,0.18231453782946486,-0.03151474813823557,0.7526955385566836,0.02264144279109682,0.030060096417800254,0.000627096837916674,0.0011665971997379327,8.857549934179014,35.647214403379415,0.08429107733734598,9.181463369478301,0.0025171814029454403
1000,12.503014324232053,0.10993176927453349,0.0017856551703747377,0.014951241647756344,0.0014618626768766628,0.1617073922540686,0.16055546002721477,0.18958277382253957,0.13904408255503184,0.043611785003771206,0.14394255884636253,0.0963140977365159,2.9709475432079073,0.2807291497176049,1.6105781487123207,0.2157180257206928,0.12895564628533784,1.0297357598308663,0.05361786416464791,-0.008364234117126338,-0.0005692268751922222,-0.0006236352525793033,8.492031111675239,35.67040203061582,0.1096257280159871,9.202985678616695,0.0047579893618277126
1100,14.851247514840797,0.10343602874208443,0.0024708461881637017,0.016220499064931164,0.0016394921319481046,0.16029954912199698,0.16163050748840677,0.2067076986755131,0.15179701960231792,0.05903026051572458,0.1894421841721899,0.1625908306865026,3.1387198314044364,0.29834333652483236,1.801031997427433,0.22036350698428842,0.016194797771958244,0.939918302482171,0.060798907179623836,-0.008855877757449351,0.0006243145455461494,-0.0009517553230051452,10.254327852508776,37.639173969981435,0.09441627127768955,11.408593672137322,0.005087328881147277
1200,15.763776582305862,0.09202784481622542,0.002578473517320239,0.01937876464957376,0.0024730458771614295,0.15824697256920325,0.16113114570430145,0.21005985117067194,0.20243590619849278,0.07889927654980987,0.17883307084632738,0.17447681615547955,3.3039958353438914,0.30222186633568243,2.062879991874807,0.2895869982023256,0.06467112340462963,1.0945564361066387,0.08376544860282623,0.033627929804664836,0.0005472387585709801,0.00100708377559066,10.56266180079379,37.58021742350553,0.1086464716937016,11.965380724731927,0.0009065666235833552
