milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,-1.363715316567938,0.03261790552949708,-0.0003456132957044264,0.0020661253153828442,-3.6225006195520375e-06,-0.0009216559073963473,-0.001674186949045944,-0.002385926040231781,0.011897012723488925,0.02775278907947959,-0.023065248779576736,-0.03336940660410492,0.005257521808699287,-0.004717693426450242,0.12807790720307172,-0.0033870192337875924,0.009088316754504517,-0.02650378714077559,0.009319229130870183,-0.004412804243862497,-0.0008664476210594772,0.0005790534315683276,-0.36751531808823273,-0.6507034559754219,-0.015687371931428447,-0.30995764064401016,0.0009819232412364074
100,1.3263239877297244,-0.03322892261276762,0.00016601309928414716,-0.0012984232699806081,0.0004076896619501991,0.15874426151843588,0.16124390615736794,0.006463181411349016,0.009908871679005466,-0.04136727811056214,0.013964981558986537,-0.012035859696630236,0.48760043937428066,0.01957741328298766,0.18294878108187407,0.01131999317358221,-0.019937390778794504,0.19980861826382645,-0.01672692627725872,0.005655734819109024,0.0006663368525505544,0.0005820996719758361,0.24929089990362763,8.288600396791038,-0.008538572585297126,0.007273505269418834,0.001501655070385592
200,2.3936915174986675,-0.04775837013517306,-0.000146625782230612,0.002504034661932535,0.0004967511931194931,0.16009939237596835,0.16296545627675338,0.03187517099510176,0.024675707985904814,-0.02940230625717015,0.009659127149471449,-0.04036040660381988,0.9148621979528123,0.04593264609979976,0.13143331886146112,-0.02513116236749174,0.06471252571734612,0.2916296115136373,-0.007686496535989688,-0.012208215272692675,-0.0003017798297269199,-0.0010948527309407512,1.4190368883182995,16.034246214688665,0.008034297916541781,1.9622755993663568,-0.007559284958248301
300,4.415853529890996,0.005844191489012537,0.0007222831670413534,0.0025983058848861175,0.0007962552140250085,0.1608038687807244,0.15894161238078366,0.03591156183463751,0.010645437349658428,0.014699331874129855,0.03188696104891692,0.0601569160298273,1.2387963898235668,0.08910585089209037,0.3132328922232135,-0.005291925331667925,0.0156135118526999,0.22300998032388153,-0.010421317451620142,0.01258804901057934,-0.0004576529248577834,0.0007359750302406001,2.806121424177448,20.42797068153735,0.01838331052998756,3.207478371770819,0.005646012938699878
400,4.370646337653854,-0.03349442883939019,0.001099263430821674,0.0007268014941554672,0.0003239660829436405,0.1610912778599315,0.16116286806796123,0.06530072892042832,0.019565265602587152,0.030361207400600967,0.08057068635287708,-0.008717266632201865,1.5645551397351665,0.12527799571733864,0.546210895551482,0.04109302552414357,0.041043032528002316,0.29859757348670846,-0.008681433913146698,-0.017251882060644298,-0.0005362605938868041,0.0003683709540386149,4.82182571467244,23.9880236710537,0.036554411274218414,3.4933193057388032,-0.010397248312757417
500,6.351268838345712,-0.01381605680761582,0.00045608008616014806,0.004707722210269401,0.0010808788874028812,0.15861842268758014,0.15922102588135253,0.08076371420723175,0.05611885720238277,0.008979074160419334,0.07493458297326669,0.08713537618220357,1.9185402373454477,0.1531964404325197,0.49118652219215175,0.06968130420864095,-0.016009235197003674,0.44083573567005524,0.0013114796139349558,0.009214749380290604,-0.00032331577828142234,0.0006876111655051436,4.223681651209177,27.80016242126142,0.05525754406926126,4.2953312155694645,-0.0003111632339861405
600,8.295484453237691,-0.012174350147721773,0.001042804046773384,0.007517248556939768,0.0006124355034684912,0.1606720696978285,0.1601722075782471,0.10631138449987651,0.04319392905588315,0.026768115768710375,0.07603022871454308,0.04865681605256757,2.14268173012198,0.19083660495012333,0.32227370474240324,0.045649664856426894,-0.01636387902038737,0.6273804940559159,0.010585742562160428,-0.024817171007206283,-0.0010754968807852243,-0.00016104730351452283,5.5061680191875135,30.30096874853468,0.040208876618505536,6.713345762806638,0.011494111881980774
700,8.132407049289151,-0.025584866350502146,0.0009481448039453941,0.007816429208092189,0.0013688918547655605,0.16033727962599198,0.15933082319393047,0.12352379955794313,0.0741486853257349,0.0666899776112283,0.1118391905679355,-0.03203733316863134,2.509521406741155,0.21020196485770198,0.4183918731139038,0.09651222763431408,0.046745667706975,0.5749259937518477,0.031714330415856945,0.032419366360624,-0.00010915927882212601,0.00037974618454157053,5.8885999351143585,32.24170084866472,0.08073822414778895,6.43927382086949,0.006232724377734767
800,9.863139139558669,0.005435575889917835,0.0011755100706331712,0.007580331449918504,0.0011649028734647309,0.15889702359980354,0.1593423770092034,0.13605376566215413,0.09444939067534364,0.047621891255553786,0.11919152825598059,0.10102411977167534,2.59292003744358,0.24104505162184062,0.6290917474487433,0.11626214362016712,0.07533629026235915,0.7705130968201009,0.028145440942161887,0.004681339497767773,0.0007561793170200489,-0.0003283077348929383,8.236196729416307,34.2815643925134,0.06351548967978296,7.730801333790141,0.002000089701081704
900,12.02103629778169,0.10906491727537501,0.0014881742441617753,0.013655280608274343,0.002029327511255637,0.1625190649300119,0.16142291303687187,0.15789398774446314,0.11752490157029041,0.08244317792004696,0.15568813953034513,0.08467817793821655,2.8858709830915523,0.2586033330500123,1.338475891636896,0.14664960518402945,0.09880488138979149,0.9103452622375802,0.04169139642865053,-0.012734951869295673,-4.0757748479776574e-05,-0.0004000280261815505,9.078190449151268,34.3547030385401,0.09614401404238467,8.126959184024473,0.014872509267451466
1000,12.424798841102636,0.1192040814867538,0.0021520008652056127,0.012592992920863154,0.0018994637353575597,0.1592840032987255,0.1596822672353133,0.1832439133532852,0.16311102358054985,0.06647315312225366,0.18454956627394337,0.04307517708280952,3.0841312549809774,0.2728671558027302,1.3710113133209476,0.20169072590084572,0.10109707470263644,0.9178166254220201,0.0637475689861182,0.023884275164325994,0.0011832619909852066,0.0007823481589266859,10.551811336583073,37.062538437623516,0.08692262840833787,9.3241831716529,0.007689620501749619
1100,12.726687116254144,0.11036037403726132,0.0015837890167493887,0.014484048529701239,0.0022141708038313224,0.1594431930479124,0.16239645313557696,0.1956507009935764,0.16845000238127938,0.04756362034246632,0.20091892677205953,0.0817177456744977,3.1309976018649843,0.2879596077350291,1.462249213119929,0.22096245168609926,0.12042942497459391,1.0147179649936453,0.05017658676799841,0.029234072385348434,8.756123215021772e-05,-0.0009047332785577562,10.687129979240867,36.14810916270588,0.09334047989154279,10.385073202353215,0.004106235253893142
1200,15.494935329974515,0.11945692842990767,0.002075632853044418,0.017567622108904477,0.0020253220456781526,0.1605522991959786,0.16073891863722595,0.21881352514178,0.17713097408234152,0.11153181295779044,0.20543108572286595,0.1367166210740904,3.244645736494881,0.3100046885891718,2.039679095538075,0.258286255886611,0.15855239382685282,1.0938207526965904,0.06454161184219248,0.032348357757108766,0.0012824404745197314,0.0005636804523931431,10.629326160977662,38.19708598094252,0.12357006958351917,11.833237660990182,0.0007833370798028573
1300,16.529250239200294,0.07465631792109012,0.0027961973690142313,0.0219827963652229,0.0020513577481864604,0.1626293589039595,0.1597383094593173,0.23479212147749462,0.21587610101120153,0.128275955275958,0.23371451868052864,0.15092566182847167,3.3544253835913893,0.3258536996735644,2.2956781045982826,0.303914115055332,0.07420905854655427,1.3009333929901028,0.07882022536807981,0.04729785789021357,-0.00028207501405109965,0.0010342897149687269,12.474323339375523,37.52073144562757,0.13291247565588402,13.219242583131173,0.01240194635803814
1400,18.16526501040225,0.06034132833954908,0.002538974255866774,0.028115820413688083,0.0030387409429875074,0.1604343211382489,0.16235997582170422,0.23973421849760906,0.25894910350812167,0.17141979427129053,0.26252848097337267,0.16660472987870167,3.506258777647759,0.3297306328546238,2.368805260350068,0.33132061533612034,0.09875460182366917,1.3225136686657966,0.09825698938791776,0.022266868091972605,0.0007526190687360183,0.000345336385692168,12.591335248985253,38.37392915707518,0.15472445390207484,13.461971775246836,0.0005340146660285199
