milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,-0.1473971632052568,0.016174747945382567,0.0002752191171942657,0.002623292444094391,-0.00016687394169414752,0.001242297248077905,-0.00018888923087322893,0.004673769670650541,-0.01510847922210146,-0.03888506628763387,0.01684224022237686,-0.0007612054893898985,-0.051660263806476904,-0.0034189855260964284,-0.2814966980215529,-0.005492000076535003,0.008761621238221719,-0.04201223760527554,0.010783312121428875,-0.0054576552522451844,0.0010225105746116735,0.0005909778103086672,-1.0798950338569024,-0.8742203959826764,0.003323934658592643,-0.48366859720823496,-0.006970627119832727
100,0.33708190199068155,-0.02876037936849245,-0.00021468376214438744,-0.0013627971220649313,0.00041745540712645685,0.16308040248773278,0.15911580578081352,0.014949006962376426,-0.009696555088789452,-0.024865844853046278,0.031301951802814365,0.05655947998774855,0.43726884969109153,0.017069432529379463,-0.2984950849550696,-0.020395812051139925,-0.06358781224936856,0.050809144636098924,-0.012944883182523648,-0.010012527036650943,-0.0006023646119632129,-0.0006842596071918146,0.0681520080669259,7.958579556235972,0.02553243384501411,1.147811624644152,0.010773021058266732
200,2.3133964985880775,-0.018640314080028024,0.0006170182900234555,-0.0017553927703648773,1.2460329744506222e-05,0.16011512750359597,0.16099744235298175,0.03261135823679901,0.027554707169939137,-0.03383363014535276,0.039321056542365895,0.031355236679254474,0.819214912998926,0.05965225689800758,-0.1221735201162038,0.005288959551066575,-0.05429313043381702,0.17111548245499805,0.0005437254401699852,-0.018751202003460754,0.0005961686905593735,-0.0007541821043944711,1.9723714333163325,16.176941550508282,0.026620913868891264,2.240038480482687,-0.001511457373726618
300,5.179977306581784,-0.05770456967064466,0.0007954773419176075,0.002303465119261985,1.4377860756589582e-05,0.1601321597363986,0.16152697075022046,0.049745231768949155,0.016119911651789547,-0.011650254561454762,0.06326195787887406,-0.00815068336862217,1.2910568272831366,0.08197156636292599,0.43674420832567706,0.02277757044262071,0.029905125489364533,0.3496400039972616,-0.012429595180376578,0.021811683216965347,-0.0010486122889374295,-0.0005785225614150308,3.022524198881112,20.393355222055664,0.01768040112326165,2.8036510518305704,-0.008218856038213524
400,5.448750737746289,0.004433945008485742,0.0006274758747115073,0.004823254464214835,0.00038282744134027354,0.16247873407481098,0.15888027032916924,0.050680801777542986,0.0339677875829785,-0.0464416643960583,0.034419099687604454,0.022656084763530118,1.7007582725589294,0.12879070808082743,0.21240485369494588,0.0045455899938752625,-0.06654142202831348,0.3556335367541772,0.010719792091044062,0.029298025164282464,-0.0006202727688435296,-0.0008458597224008037,4.1324564419558625,24.89152184089592,0.027003057483193038,2.7908686203753796,0.0012028262889639783
500,7.85161845026067,-0.01383474780404849,0.000639189574174086,0.003188486892310246,0.0009839016573146568,0.1627926364843578,0.16136981114973348,0.08373455248773626,0.017755859190989674,-0.029428458955537924,0.0552442254535132,0.06610741946555282,1.985390756642649,0.16106566206455428,0.27318796881934027,0.06742210115646916,-0.033471450457076314,0.5428506771877388,0.007857526281187417,-0.004239512384214419,-0.0005452672585252303,-0.0005744076215711973,4.7883345507755335,27.400036447264817,0.06097050270210634,4.086359955807989,-0.004785647210247005
600,8.185123109041596,0.04937786104171988,0.0009227224972983039,0.005535137158553424,0.0010572119417618959,0.158571380499838,0.1625982489515044,0.09478558841627127,0.04187489559387226,0.060556911401816835,0.0954262795868336,0.07954054531209573,2.2284875461236298,0.19371830687096814,0.573262186204266,0.06304544754193186,-0.030293974298371898,0.6226653791237962,0.030776605863853793,0.019699963069901783,0.000208707048685259,-5.514594972392274e-05,6.295259973831155,29.088744779271106,0.05376021149876532,4.6700953268401575,0.006261260260880341
700,7.337194200644711,0.05841208819777143,0.0012391318904451864,0.005529226889416965,0.0015400568397815411,0.1597105869932542,0.16094889741326066,0.12474074026667466,0.07840287642948018,0.026008121309132624,0.12225177430351537,0.09465521730253959,2.369838589491752,0.21171598067060865,0.6731080735070858,0.12520588095150337,0.01376451837134933,0.5901794759717099,0.020234190943316778,0.02982045868886222,0.00027717009052148677,0.0007929434662098191,6.24936831381278,32.693698396395035,0.08241175591409403,6.737331961611302,0.013111968495955544
800,9.352304049440495,0.009719922020099993,0.0016857318371409976,0.009875102584028045,0.0011917372589837203,0.161520737801249,0.15892450643025788,0.1514226116821715,0.09955516639257939,-0.008793016510877716,0.10159682350503801,0.015714590455728823,2.689112176959472,0.24802939575106167,1.2192366676098725,0.13646963507159285,0.004464546378024528,0.7883811398406827,0.029324643918024845,-0.016261009544594345,-0.0007055461282438724,0.00044398436959519074,8.544990097490361,33.06488321720744,0.08345379569375021,8.612645844896639,0.0116401828413808
900,10.181804742784347,0.03514001375549357,0.0019406042468068756,0.011445055577859728,0.0011830590145350023,0.16014255964107346,0.16086753863813086,0.1661805870108413,0.09783841490983378,0.08853163006105408,0.11579828135828546,0.013560393555935316,2.8719808596436187,0.25461656453668635,1.1929215030298101,0.16562423513362967,0.04390959678884211,0.8325564857016011,0.03895849555509516,0.028572099869952593,0.0010785451541488265,0.0010827936448677543,8.86469617073106,34.94884723382859,0.09883435620486589,9.411001429716896,0.006295095755486332
1000,13.276381631590459,0.10903993714023205,0.001411308024385755,0.012756095644948461,0.0021188132495061174,0.16190195182432482,0.1623680755558097,0.17672863071104158,0.1633994869832953,0.08070629511809638,0.15777337066849328,0.06479523865332518,2.955813113257189,0.2804130942183513,1.7156789591401502,0.17588538753520924,0.09193127765327692,0.9305069974671101,0.04838834214300928,0.00824192042913252,0.0005328848538591108,-0.000478271751340341,10.08290974748147,36.267357946708714,0.111770771394811,10.303447666111298,0.01062828153648799
