milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
2600,99996558.04462995,1.3709763198436902,3631.097253772611,9454.989099637245,104246.70191682655,49907351.74847025,0.0016481478560296673,1.6693076849191222e-07,1.7171521630506483e-14,91018.29148042895,11252.074953247116,17034.178903067736,25805.862300785288,1.4640928666718853e-15,3.4669569535669493e-16,18750.000000009983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17034.165210806026,80704.79869771613,0.007868427853664364,0.0,0.0,0.0,0.0,0.0,0.0,1.2227169624291025e-06,0.0,0.09540828398713365,223.81470689312124,0.0,274.99313991016334,27.761157821794285,0.0,0.0,0.0,18750000.00000998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,99996540.63511327,1.4017505838645261,3657.651581188769,8827.93297466018,105660.7561406476,49906533.77874621,0.0018079251481025347,1.964720206949533e-07,2.2101840637495346e-14,91746.54830942264,10835.910015673848,16628.14620150445,26449.62600959736,1.9625801945687558e-15,4.862317046390874e-16,18750.000000009986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16628.13317676828,82056.78955882153,0.00852905391044875,0.0,0.0,0.0,0.0,0.0,0.0,1.3654290082064652e-06,0.0,0.09639845305901806,228.9054097855047,0.0,274.9929951790787,27.947048860097198,0.0,0.0,0.0,18750000.00000998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,99996525.69233306,1.4318026865210662,3681.6687789001535,8266.81554429166,107016.86885714624,49905775.748258054,0.0019722905852265294,2.2915444499308696e-07,2.8063433364383147e-14,92414.25848693754,10485.6154998769,16230.79697391417,27036.703666072106,2.59165008879869e-15,6.709619405426663e-16,18750.000000009994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16230.784546791243,83369.93383059831,0.009214506446842043,0.0,0.0,0.0,0.0,0.0,0.0,1.514702906757504e-06,0.0,0.09729317693596701,233.65584075212604,0.0,274.99286231330024,28.13478563067306,0.0,0.0,0.0,18750000.000009988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,99996512.95233709,1.4612382242037487,3703.4042944146413,7765.299530842101,108320.87154177432,49905071.35359896,0.0021407346497699983,2.6504743485822714e-07,3.518745014554621e-14,93027.78332255138,10191.013937407699,15845.677272138373,27569.884709291204,3.375049239774216e-15,9.120034471100128e-16,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15845.665378434145,84645.25487586054,0.009924552426257505,0.0,0.0,0.0,0.0,0.0,0.0,1.670045336172367e-06,0.0,0.09810189334702547,238.08521197167912,0.0,274.99274074300104,28.324364542064714,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,99996502.17670885,1.49015239278991,3723.0889807640187,7317.66244758393,109578.02761037527,49904414.89741298,0.0023127703466676803,3.042018776327193e-07,4.360844698017313e-14,93592.87195899096,9943.369583394442,15475.41255241619,28052.141223451752,4.338715780768403e-15,1.2223093016087626e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15475.401133296766,85884.05198353222,0.010658984801980962,0.0,0.0,0.0,0.0,0.0,0.0,1.8309561368835609e-06,0.0,0.09883314840299877,242.21258816729812,0.0,274.99262989430986,28.51575040940176,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,99996493.15007184,1.5186308762486354,3740.9315020998647,6918.736413010226,110793.08809426948,49903801.229358725,0.0024879363495106136,3.466509411296479e-07,5.3463124866629103e-14,94114.7210018998,9735.222025760611,15121.858166492457,28486.54573444322,5.510681326896593e-15,1.6167989428041072e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15121.847168130396,87087.8226503609,0.011417624040384248,0.0,0.0,0.0,0.0,0.0,0.0,1.9969361858875857e-06,0.0,0.09949467758241298,246.05670682597489,0.0,274.9925291954121,28.708888052306683,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,99996485.67784092,1.5467506781235991,3757.1205013231333,6563.853913801688,111970.34181718445,49903225.6928876,0.002665799023906858,3.9241107965955195e-07,6.488911912036092e-14,94598.02827669696,9560.228307547857,14786.232711755352,28876.205576531047,6.9209390928404295e-15,2.112471976230732e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14786.222085003632,88258.19916723098,0.012200318950908864,0.0,0.0,0.0,0.0,0.0,0.0,2.167493851824543e-06,0.0,0.10009347940398669,249.63583602547777,0.0,274.99243808154125,28.90371147766206,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,99996479.58418246,1.5745809177395376,3771.8265662479594,6248.798607180228,113113.66091138989,49902684.076921955,0.002845953970432755,4.4148316430851253e-07,7.80238324644327e-14,95047.04163596324,9413.016898188647,14469.236445792973,29224.209069087472,8.601288741235802e-15,2.7285068961570905e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14469.22614588265,89396.89520905454,0.013006947295676656,0.0,0.0,0.0,0.0,0.0,0.0,2.3421504665319425e-06,0.0,0.10063588477476446,252.9676650116942,0.0,274.99235599900504,29.100149744199697,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,99996474.71021831,1.6021835897701144,3785.20396056775,5969.762004355178,114226.54089660836,49902172.57326732,0.0030280267214890205,4.938537933860576e-07,9.300332728026599e-14,95465.60197508245,9289.05924382639,14171.150337253954,29533.585558139413,1.0585154381794697e-14,3.4863419625272826e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14171.14032347653,90505.66415656607,0.013837415920594214,0.0,0.0,0.0,0.0,0.0,0.0,2.5204446966680566e-06,0.0,0.10112762064089822,256.06923237280415,0.0,274.99228240810135,29.298129428119346,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,99996470.91239952,1.629614264536116,3797.3921913241147,5723.3042408119645,115312.1369817869,49901687.73803749,0.003211672733403405,5.494966595314535e-07,1.0996132145038614e-13,95857.1821947908,9184.541308321011,13891.927482147636,29807.275057188148,1.2907384501008544e-14,4.4097363332752586e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13891.917717576145,91586.26599129735,0.014691660435095262,0.0,0.0,0.0,0.0,0.0,0.0,2.701935940899528e-06,0.0,0.10157386741802531,258.95687446880885,0.0,274.99221678540084,29.49757660903947,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,99996468.06102343,1.656922725015992,3808.5174378734446,5506.31830920935,116373.29716606461,49901226.45648256,0.003396576900799391,6.083739247579028e-07,1.290283021844471e-13,96224.92272664256,9096.260040120234,13631.265890257198,30048.10547729698,1.560403979507375e-14,5.52481066113235e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13631.256341470145,92640.44116465563,0.015569644586649086,0.0,0.0,0.0,0.0,0.0,0.0,2.8862068425557413e-06,0.0,0.1019793108231697,261.6461885239338,0.0,274.9921586255509,29.698418832219513,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,99996466.03888912,1.6841535452108862,3818.69384768217,5315.997622932312,117412.59225960517,49900785.91108205,0.00358245278060391,6.704375908425744e-07,1.5033075864791007e-13,96571.66376060079,9021.527028954693,13388.672343951357,30258.776423801486,1.8712173416115112e-14,6.860067118812052e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13388.662980788156,93669.89051932195,0.01647135946690956,0.0,0.0,0.0,0.0,0.0,0.0,3.0728650255674163e-06,0.0,0.1023481890066246,264.15200972947736,0.0,274.9921074426202,29.900586596097373,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,99996464.74008527,1.711346616659438,3828.0247043182344,5149.806776639236,118432.34294733279,49900363.55276935,0.003769041613168665,7.356308487989715e-07,1.7399053070446666e-13,96899.97430994023,8958.091289891412,13163.512165765072,30441.84858850582,2.2269607583651316e-14,8.446389181184064e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13163.502961087683,94676.26036761154,0.017396822613037266,0.0,0.0,0.0,0.0,0.0,0.0,3.26154418042027e-06,0.0,0.10268433552574074,266.4884016032214,0.0,274.99206277100717,30.10401413636588,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,99996464.0688999,1.7385376286101195,3836.603477879825,5005.455247531542,119434.64413269739,49899957.075039305,0.003956111165244345,8.038893853121381e-07,2.0012427137141642e-13,97212.17836399723,8904.070131939568,12955.051207442677,30599.73773511914,2.631471029553455e-14,1.0317021707924345e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12955.042136912392,95661.13185057521,0.018346077016260426,0.0,0.0,0.0,0.0,0.0,0.0,3.4519046164542703e-06,0.0,0.1029912183864737,268.6686575891964,0.0,274.99202416596984,30.30863965838301,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
