milliseconds,T,I,V,N,H
0,0.1997478187924132,0.07300866670934753,0.11877345950780464,0.09962599599381719,0.17659288593558511
100,0.20108390147137828,0.0737848546826444,0.1189134597192899,0.1015918064283866,0.17827711893150755
200,0.20138691039113088,0.07590952526619364,0.11632542341322429,0.10284416718746205,0.18193203471657518
300,0.20307147111051727,0.07787484221992497,0.11440592749999055,0.10378931607068641,0.1845115300270868
400,0.2037365487357674,0.08274116398156064,0.11288173050917273,0.10462508608317378,0.18600941481082398
500,0.20382150458499687,0.0856767603855045,0.10981172515151442,0.10699041817640395,0.1882258321054607
600,0.2054894974779583,0.0898296545041781,0.10814295638021582,0.10900848765137133,0.1935540409093552
700,0.20603828395852458,0.08874348961988507,0.10775334762684792,0.11020332350280138,0.1925603959932394
800,0.20748294596565353,0.09347967748099835,0.10626105286499979,0.11025885249822602,0.19824353101826295
900,0.20750115130612026,0.09800216545402475,0.10427338699423595,0.1111179915756692,0.20035402571255093
1000,0.20910231144943262,0.09729420393394518,0.10343835214047047,0.11207850124382505,0.1983146734481182
1100,0.2089999785255261,0.10006084918069105,0.10112029489730774,0.11452026348930172,0.20174608120410958
1200,0.21096361735129052,0.10342885358339196,0.09973913455866368,0.11492542394642533,0.20163556736008872
1300,0.2111669160801428,0.10287249608337926,0.09918353650739849,0.11705393513502126,0.20619295361861303
1400,0.21265557294377718,0.10882776173762898,0.09750423176117144,0.1174163228349271,0.2091717154224142
1500,0.21224602455563696,0.10805872943265304,0.09659230644156565,0.11798631548350044,0.21112830391225978
1600,0.21424427728153234,0.11040505621086776,0.09476334338991126,0.12012975059557846,0.2127857343856164
1700,0.213009300846277,0.1159090327670571,0.09440686720213887,0.1206004686276678,0.21512843311327048
1800,0.21448065226859536,0.11821880348890981,0.09444101067419058,0.1211756733151675,0.21796980306834965
1900,0.216584254793065,0.11935445929928107,0.0920784563538842,0.1222521825681513,0.21903528694411634
2000,0.21611742310825505,0.12182228160325004,0.09234831909041763,0.1222253974850781,0.22415538332989152
2100,0.2173376349198457,0.12106469206611857,0.08972088690654219,0.12472113354793063,0.2285030481058579
2200,0.21839190252534418,0.1207686290959048,0.0899865507603176,0.12429282479640541,0.22662340272967904
2300,0.21779892387699387,0.12737924532840517,0.08987416831343956,0.12543335073129125,0.2312718350587959
2400,0.2194063548539363,0.1251921051338278,0.08762096365215717,0.12487805765759558,0.23391747314220032
2500,0.22076740545523424,0.13002443623758625,0.08586769649847585,0.12719054860404028,0.23937698892707207
2600,0.2216546469986971,0.1284296572087793,0.08641208128665061,0.12727012797562692,0.23480534809815795
2700,0.22264565142028778,0.13301156898253297,0.08689006337182716,0.12769194289597918,0.2432825571087806
2800,0.22296083380650142,0.13385773133047066,0.08413460534012276,0.12912442318240291,0.23991705450581124
2900,0.22310922958411084,0.13323975435715696,0.08368286793121393,0.12910780147595294,0.2489126101932572
3000,0.22515504393877261,0.13754517407839656,0.08480049339618355,0.12940835047024524,0.25203923444714504
3100,0.2246485465403728,0.13793702223842028,0.08203835469397901,0.13018738057875065,0.2544639034370034
3200,0.22656011660934744,0.1417951857164047,0.08148138613009526,0.13043440569368883,0.25531703355122276
3300,0.22667112305776607,0.1388822071295315,0.081679115628628,0.13192530359145946,0.25604523767187076
3400,0.22711110465150042,0.14154152413538354,0.08151735790384322,0.13217153022555694,0.2643021522449121
3500,0.22812644726639392,0.14149337731678316,0.08140252978767525,0.13272581053414292,0.26450465613523483
3600,0.2278619179664794,0.14693296996291286,0.07999196674389847,0.1330327458782343,0.26447531777384864
3700,0.23049325519619646,0.1461894815379638,0.07907428617311577,0.13208811770727677,0.2719147189820525
3800,0.23021799576379426,0.14521334257546423,0.07861916958382807,0.13416302226833127,0.27241385048381345
3900,0.23174406505668946,0.14950595887285478,0.08026773493313433,0.13338015775283732,0.27796156847716114
4000,0.23177231499001053,0.14999914470067535,0.07802149177506423,0.13422577826754573,0.2797000636812762
4100,0.23219221145251484,0.14799480210785348,0.07738267945929192,0.13374242090915997,0.2836835511176728
4200,0.23274915487960557,0.14979995562551535,0.07857294646392064,0.13516959437501716,0.2816569434055503
4300,0.23516188446382497,0.15396875264889207,0.07907465498763995,0.13395766765671108,0.2853010480737678
4400,0.23546531388102213,0.154070280363156,0.07820119713298089,0.13462907425776174,0.2877470372523229
4500,0.23686034735492606,0.15543302423986669,0.07636592868635816,0.1353917950922464,0.2955369029778985
4600,0.2364757754415233,0.15484459770776812,0.07582318222821871,0.13589593354656032,0.2983000992498929
4700,0.23822666107409052,0.15704800871308364,0.07632664042837096,0.13689354915818464,0.29728479819785975
4800,0.2398837462613371,0.15715815539949046,0.07564968438437053,0.13540021232541338,0.30138817725655065
4900,0.2405926419664057,0.15978851413640893,0.0756162216259516,0.13725215774676383,0.3074768223706038
5000,0.24088661534658917,0.15871587567862028,0.07552079547217813,0.1363099646863042,0.3116765997686584
