milliseconds,T,I,V,N,H
0,0.20082180110789097,0.06918670750106093,0.11980820854359231,0.09961548294245157,0.1829780810063804
100,0.20051012083264982,0.07470908823761545,0.11752039144421207,0.10209440174406986,0.18061409961934372
200,0.2009152029801339,0.07596523354163043,0.11714424317283456,0.10212749419021605,0.18170387766962537
300,0.20326591095318416,0.07746122339629459,0.11504358147175005,0.10443490671606878,0.18715752446806222
400,0.2033879350274618,0.08361082088272809,0.11257226537797706,0.10553931259238199,0.18395847549566297
500,0.20331977570541515,0.08279119574267294,0.10928904206877182,0.10723410690926251,0.18907948003933334
600,0.20439217769789114,0.0855389544461644,0.10898249267806238,0.10908369373959999,0.19171508262446815
700,0.20636240339486367,0.09222698595402791,0.10696767481653074,0.10881053158643243,0.1901708018046459
800,0.2055584155296919,0.0940873709869272,0.10517727603698901,0.10988848392493829,0.19928274218496708
900,0.20654937805158158,0.09366864231587847,0.10448591329307969,0.11185638937385962,0.20047247741368507
1000,0.20884915908113103,0.09662238042880687,0.10317642415867737,0.11337438930807515,0.196377243068319
1100,0.20944885367130364,0.10306286068000425,0.10230705905225959,0.11529230692532488,0.20147103745376338
1200,0.2099423045385454,0.10496163247395981,0.1011117536021427,0.11515547743415767,0.20261453686928785
1300,0.21168265118270801,0.10704996820552166,0.09875205195120526,0.1160960875840214,0.20991905753341986
1400,0.21138148143067964,0.10925881097579845,0.09755647687978276,0.11742443427252855,0.205065596870351
1500,0.21270581344876854,0.11058567245516765,0.0957412141305493,0.11830575739825457,0.20919386150820415
1600,0.21329139052376384,0.11341944337679304,0.09528619804343057,0.11980898705651724,0.21199556795249727
1700,0.213711898831226,0.1160093168433369,0.09330338384680562,0.11963930115871334,0.21563262727684815
1800,0.21430489414397785,0.11736111404767208,0.09413410975314637,0.1221165708729344,0.21888975378354075
1900,0.2158558255706337,0.11940159109744122,0.09288663875729274,0.12161119836801546,0.2204687467434407
2000,0.21547019710062668,0.11941574031047279,0.09232593518136835,0.12377424726272848,0.2246983095953922
2100,0.2182768498923222,0.11938307088417513,0.09082134465934308,0.1229463694855871,0.22484131984984584
2200,0.21832476958692942,0.12541102797259823,0.08885735089688174,0.1241503606804807,0.2274221212042085
2300,0.21906106602754238,0.12269355525732413,0.08845399947947856,0.12499634564158135,0.23145318809605772
2400,0.21874916561505212,0.12921111244240413,0.08890291611296804,0.1268573188504729,0.2321690822134261
2500,0.22057711746870318,0.12862837089597046,0.08660231508252374,0.12641915519588437,0.23883612850249922
2600,0.22059429440472575,0.1290161061977444,0.08727781229750618,0.1266330921070446,0.24053163784631543
2700,0.2211000098953115,0.13370628469913623,0.08638765486006478,0.12728061040550473,0.24430169123866244
2800,0.22264793549472486,0.13450190589383998,0.08594305577864207,0.12819969051806646,0.24752676938983822
2900,0.2235552303193513,0.13427139099701577,0.08498346250669656,0.12988619647351335,0.2428026475202427
3000,0.2253598912915081,0.13733865626577585,0.08449396892271958,0.12899384620228527,0.2478476157031697
3100,0.2249816612375033,0.13687594531656946,0.08299171602835607,0.13113977899596535,0.25432689347547294
3200,0.22512060602891232,0.14099696346167628,0.08204636587417959,0.1314159452719579,0.2567643960776673
3300,0.22723505757766196,0.13965473990037996,0.08333443728643741,0.1318495388919241,0.25459867933852987
3400,0.22693794296031555,0.14010035665967713,0.08100500717642556,0.13222977328916258,0.26361798231937345
3500,0.22932084007278752,0.14484933911706221,0.08032889602061223,0.13239813077924684,0.26074748271057835
3600,0.2289249341001123,0.1433256255633389,0.0803304651354671,0.13333125292401662,0.26781200266139404
3700,0.23004569277060524,0.14321146015149083,0.07958245869342494,0.13328349100697043,0.26730955642123777
3800,0.2298132790585513,0.14842491030782723,0.07902076429715357,0.13258609541013416,0.27398868483420247
3900,0.23210392382057587,0.14646595157354222,0.0803553794213572,0.13349493962672718,0.2777899132803009
4000,0.23143389793992805,0.14778092334727194,0.07967389823942714,0.1343677046525969,0.2760484517582522
4100,0.2339942975533768,0.14904202837630454,0.0777248569651654,0.13387231351307646,0.28354809819263754
4200,0.2342777875402665,0.149449742742789,0.07773737217191659,0.1343827059873139,0.28131791654897176
4300,0.23429737533646286,0.15068217620005667,0.07683418443122711,0.13583569063648965,0.2850469831482883
4400,0.2345147255791483,0.15331261849585362,0.07699727031650157,0.13424459124573018,0.2929044920777987
4500,0.2353475797160805,0.1539471975455657,0.07596071236513469,0.134923830934996,0.2938229522921143
4600,0.23625320851877477,0.15742406917295465,0.07704883390134266,0.1355445208999522,0.2983031899631179
4700,0.23796698409118064,0.15695187765811103,0.07740238588961708,0.13578152789867226,0.30017532616799153
4800,0.2386570227060997,0.15926207900741324,0.07599741697018234,0.13653736469357047,0.3056457908750505
4900,0.23892738412335587,0.15715885658378825,0.07497546926025593,0.1356245166582168,0.3046195405620198
5000,0.23947184156079357,0.15770937662660897,0.07516497195117218,0.13741041685171934,0.3130836409976193
