milliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
0,4.966258398574494,1.3690753622907006,0.2832111171369907,0.08794443069450447,0.3934256236605152,1.196047809233754,0.0990670929665712,0.11452849150882197,0.10020015164414672,0.09841218598294203,3.325108788994056,0.039222798966774795,0.049797142160928655,0.9897789532068535,0.09382987960339172,0.07895137504052765,0.39911694593527763,1.6008588805421244,0.10540794639464358,0.09359141996694688,0.09335913493226426,0.10614254111429422,-0.001118482913823887,0.08726702468397567
100,6.035992419691182,1.1299816622492902,0.12059400220104101,0.906031315003022,0.10939358806448238,1.4796775352258151,-0.0007568097118048011,0.3352400079569844,0.04352200465404803,0.05970844908987972,6.295182916891423,0.06548519486361272,0.038565773791155264,0.9532068783346483,0.14334960469140703,0.11996621939323232,0.5789709691954708,1.4199324293463214,0.0908324489702508,0.09154547910170993,0.08090642593620599,0.11407746803338323,0.02327848085401931,0.11098013129958303
200,6.626063154911708,1.4956714491290386,0.1834329337248197,0.8965965382746173,0.06805246307733455,1.5210129597590332,0.000624840879396109,0.4138506639829001,0.05052602532089527,0.08476405141436798,7.545827653316879,0.11134849006812078,0.039133366725610595,0.9775218749776801,0.1872491140697352,0.1172353835234091,0.704905571098103,1.309250863697248,0.07680164911056533,0.07559829351403925,0.07160187586894935,0.1226270144992981,0.018963362761806483,0.09145682974580326
300,6.855183680996054,1.7303347899676373,0.2190707498351193,0.95128868992027,0.056754302779241414,1.5324072669985538,-5.8305992359201355e-05,0.45998932301840784,0.05889809362203886,0.10964042243954678,8.666634775044216,0.13408072407964744,0.04024514109579996,1.0067622639379323,0.24110694188623708,0.14427864700453036,0.7596270194543958,1.2525692241521464,0.08478729369780195,0.08207682084773002,0.07571468676674574,0.1361050491355142,0.01772255509956182,0.08586317053675327
400,6.960572969269475,1.9747829311220308,0.24781660815340137,1.0081396166656482,0.05090831995050109,1.5368044925659912,-0.0005893618187987885,0.505621817221756,0.06315223832168203,0.12602130896764008,9.250176996573689,0.1428547372855368,0.041824205079027975,1.0517200775760336,0.2762766262861408,0.19425859553507938,0.7857034471339627,1.2173599402328692,0.09344482789780059,0.08589600805928199,0.07989364765363305,0.14835349483801252,0.017819537786463037,0.08380352872670183
500,7.063791285906662,2.0659161407255158,0.2669094800103662,1.1021255957630696,0.04716351098110424,1.5381464280492585,0.001008793843806764,0.537088441641936,0.06933984209124819,0.14213411473876417,9.948583159953346,0.15416722338676062,0.04284329465801657,1.0949193782420346,0.3286551589591324,0.21272818390181966,0.7828334786624369,1.208233556950261,0.08943180973437537,0.0894320433092765,0.09977753443186475,0.14561113985887233,0.019582875711611856,0.08124291034637622
600,7.120013193197258,2.151466713649262,0.28637586715432023,1.101526259834557,0.04817001326686639,1.5445213278360845,0.0018662301587543284,0.5760766611214851,0.07472046507020341,0.14390340557467446,10.513292620361511,0.1627851222737749,0.04348677619457529,1.1210924223643006,0.36587617422468766,0.26102478292491754,0.7883915090543157,1.2064933885365208,0.104341867088397,0.11108000864754644,0.10659222396462228,0.15177627651139308,0.020393042639409942,0.0805281746009839
700,7.170911909962633,2.2930629760100825,0.31948591208752286,1.1605256773856618,0.04472554549781064,1.5395183969936441,4.9082427001144284e-05,0.576677222758156,0.08031890026550013,0.15720234075471615,10.595921210997135,0.16633731102980945,0.04490416921996564,1.1229803444135649,0.4036322651422818,0.2716417755447365,0.7539736085089659,1.2416225866004484,0.11867949920803107,0.111523109691803,0.12038128659068134,0.18051630153684328,0.021686194146649684,0.0802650690605172
800,7.19876193703746,2.454594016816415,0.32191635646018013,1.2238778127994145,0.04970193925331847,1.5451622462278887,-0.0001753091010166959,0.6319884981152342,0.08351257782676597,0.17681473889273452,10.853625955794064,0.16979613879874753,0.04523071716354479,1.1631143959283285,0.4416911939590532,0.3392510664006,0.7406401858356598,1.2602213539411524,0.12477852748657861,0.13280122444284057,0.1243715045664966,0.1976755569385347,0.02106739362466712,0.07881344228652963
900,7.237314636205092,2.5000845037153483,0.3385375480492386,1.2238139840659628,0.04110971793727697,1.5438737979345052,0.002199781763648639,0.6254167359402123,0.08391291734106088,0.18833662474937368,11.324213885349275,0.16907053758611218,0.04639408009852294,1.185338270094959,0.46553964213441223,0.3490172269487798,0.7056064899531967,1.294577655867347,0.1281193177819612,0.1337510458183809,0.13273742596948823,0.23275141669985738,0.023183197070295907,0.07901012153395001
1000,7.310807392822332,2.5013514230446794,0.35648894890208593,1.3157957773138245,0.04435458508953465,1.549943440646746,0.0005853281406832488,0.670717671379102,0.08745290779090793,0.187909571060821,11.26431689493911,0.17583554476951868,0.04743554438218004,1.184331543045434,0.5073723721281299,0.422026505270495,0.6935081841685017,1.332417793394718,0.1372455458119844,0.1438108376462603,0.1418173415929934,0.24093668644256544,0.02342205549296884,0.07830345086780749
1100,7.293004298623524,2.6364386685608996,0.36955455096238676,1.3411301050465896,0.0400708037326033,1.5490872782301046,0.0003818045251931469,0.6824916490738625,0.09140188985709743,0.1991352532419085,11.579071385544074,0.1783135279469466,0.04807902455399091,1.1922049577277105,0.5135403425774946,0.435667815824136,0.6647607534872421,1.3603730542837422,0.1578715006689859,0.1612067712722703,0.15838578827762603,0.2630583085569449,0.02459503407528737,0.07855387163482187
1200,7.28552225784352,2.6267920817728903,0.36291789506251676,1.3606304000380374,0.04181185524104531,1.5506721660528928,0.0019289536238637295,0.6931702180817506,0.09402684414735493,0.19979014266976255,12.034138698724691,0.17918084388767408,0.04800961698590611,1.207555326894766,0.5387916441839772,0.46913758522987714,0.6246996983222531,1.3621141002028685,0.1641606154507241,0.15958796344381168,0.16927912730404132,0.2902910159902938,0.02779423049592669,0.07801130168483093
1300,7.329429598662032,2.787219823140582,0.38764348272557264,1.3590976431598425,0.0395396232183625,1.5436761823958316,0.0019327266405508893,0.701385019730745,0.09605111306313,0.21881041363050818,12.100415092525878,0.1788754680167967,0.049291748503723504,1.2306431206347082,0.544221659660783,0.5139425262323113,0.5994039150277999,1.418296314811596,0.17077741879199346,0.1753639926546324,0.16702138260546048,0.2997670488766271,0.028024053332212324,0.07808182744303671
1400,7.34053784011893,2.804368644319015,0.3908176673233546,1.3922685404017763,0.04823438393352683,1.5439891948325943,0.00013436661134271248,0.7124522725499844,0.09889206022421936,0.21479784086121478,11.987464304517333,0.17799066778155925,0.04948179009090794,1.249478747278766,0.5501694434440679,0.5477300065455213,0.5863539806211162,1.442076694211024,0.17485523456132224,0.184929735675326,0.1789896213299239,0.3394345219708039,0.028583344228042484,0.0771191752161719
1500,7.378475748914059,2.8231064722886843,0.3962312562149003,1.3916683350610721,0.04058032152791093,1.5448027516740797,0.000615152767683946,0.7571917342209693,0.09863869618500991,0.2308874619739867,12.202403236328042,0.18088759298314444,0.05032921029125367,1.250584097303599,0.5754934291155333,0.5764813493055323,0.5541484780826519,1.44209482504737,0.18706575647194124,0.19486963604068486,0.18229850114979684,0.34354084704670224,0.030505846752138174,0.07778770671256818
1600,7.396526579484106,2.9133138473650098,0.4008631113832365,1.4543581447878873,0.04720198039256098,1.5464699145476801,0.00168496678200105,0.7548015552136363,0.10360178185098258,0.23493201931167307,12.253534070531924,0.18421643840341229,0.05082691385513331,1.2655447612302184,0.5826940273194899,0.5970057897233283,0.5157054607298629,1.4617796518433164,0.19976129515767807,0.20079387214493466,0.1953497247159698,0.3770440516863799,0.031987776718932395,0.07691049980752403
1700,7.3557592951677195,2.9209398260803914,0.4122201635049058,1.472330207241737,0.046529803007353585,1.5435272990596784,0.000757595219021474,0.759774529299488,0.10641590464750011,0.23810798619041115,12.530032099693154,0.18493667272015116,0.050613137117039804,1.2726734428742903,0.5786841580717584,0.6074590944452375,0.5120516649702255,1.4760317301081516,0.1990126405060007,0.20002743651574706,0.19486686595358932,0.405104338918523,0.03263404111254279,0.0768710642010227
1800,7.387146176772357,2.891575415326431,0.42457632402611906,1.5028309936499227,0.042285999937601175,1.5443885031119005,0.0011104171979404538,0.7865427912449143,0.10469687523077512,0.24341203130886666,12.47733687667727,0.18754618617081673,0.05170808195024113,1.2714276602572476,0.5885545584126106,0.6396484019489463,0.49117785007913933,1.5184297123919979,0.21593517872711931,0.2102286217846115,0.20386684482588452,0.419764718352119,0.03543201182343265,0.07736151282211448
1900,7.40368909354062,3.010949089575439,0.4265059868241746,1.4945636698948177,0.047360051468800485,1.5491623812273447,0.0028221280990148485,0.7727329344405419,0.10921392523836189,0.24995520008838717,12.551145292845268,0.1854618172632165,0.0518248486413049,1.28248084765726,0.5862536419128703,0.6616763690043178,0.4806950550262232,1.5270926317604891,0.21156329236031468,0.210255871189432,0.214851622110447,0.4357328325099362,0.03563448800675994,0.07698187967931008
2000,7.374263225237382,2.9823398295730428,0.4248363470568034,1.5358915232491328,0.045657244639271524,1.5504425706552833,0.001931183189408589,0.804859774287101,0.10952233707475492,0.2549061319054182,12.936358116463088,0.18542941223567758,0.052151148648466754,1.3028961198707414,0.5970844117610457,0.6917576864000342,0.45035526112375557,1.5232321719049164,0.2292404640678247,0.2243517804909768,0.22165709231442135,0.4514780369868273,0.03757177928919198,0.07640416416650529
2100,7.424950657299171,3.07486553948345,0.43466964430144905,1.5352418883715981,0.04412213173708272,1.5502197931388344,0.002019124313596983,0.8033720050577648,0.11200812909636836,0.25820273160407936,13.051560308389488,0.18436475808912708,0.05260946127576997,1.3184593047208264,0.5848524947985538,0.6795178791343107,0.44577661242171784,1.5493319893258675,0.22814225854409373,0.23285463421521524,0.22297770188408136,0.45772430762229405,0.03776536963798751,0.07687800080035812
2200,7.455909225972847,3.1002604440658135,0.44004771435304046,1.536868566095426,0.042053103319698845,1.5503333568250073,0.0022605852811684955,0.8307198758557593,0.11362243781527052,0.2631170910997422,12.804311355593121,0.18599530607808484,0.05228623547791791,1.3058004118552764,0.5878886620882642,0.7448277858891582,0.43807502207046317,1.556150882601162,0.2330716384853697,0.22557456769686432,0.22647161628309082,0.47010558667448,0.039099144949224944,0.07692304303179223
2300,7.458626641883006,3.1388223608823957,0.43418760275136814,1.5782892569708484,0.038241224596037,1.547808703986436,0.003012705908387858,0.8300084012473589,0.11535504526148976,0.2685410816981554,12.918839885836626,0.1891213506070943,0.053118809204880976,1.3236836716145506,0.6016139732681849,0.7224071404538875,0.43996758712473455,1.5820756988869862,0.23799681032958597,0.2456691329209459,0.23478272914228307,0.4834013476838305,0.04005892001522632,0.076306188977852
2400,7.411261817853297,3.173013211778448,0.43987300625617326,1.5938174017343048,0.04628812366681183,1.5497338929862519,0.0019958605884703375,0.8266841832358769,0.11645335944433664,0.26954175831281196,13.172004071181533,0.18622361028087175,0.05334386425628046,1.3180048292347848,0.5882335560986631,0.7745071819283106,0.39993115652223155,1.5822504401672937,0.23988873581590203,0.2410693957182469,0.24436704130119347,0.5121613251792844,0.04073339147706271,0.076879241015894
