milliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
0,5.011374329768728,1.4166236589448633,0.2872730260094077,0.07726938009281167,0.391618905199809,1.1988216566820076,0.09927386337134374,0.10400484410607545,0.09931490539806875,0.09425925987947283,3.2686802788971177,0.038663023067825576,0.050397612595381294,0.9877519652652964,0.09747015728960966,0.08494377265318552,0.41314790098963083,1.6145580866516656,0.09861386141063583,0.10564746735295104,0.09769322435030456,0.09626561607795979,-0.0008338852818202727,0.08725556698737716
100,6.006239571287882,1.1499970188217734,0.115788761788519,0.8778965786463359,0.11698760079525108,1.476886026725814,0.0012972604480828928,0.3324431276352185,0.04200306988697147,0.05664261506177493,6.113748104865568,0.06633740312881596,0.03907026705370817,0.9454668690210425,0.1374488853175409,0.09709601945992569,0.5638700414052848,1.4118140336720766,0.08635187585122966,0.08771575428891096,0.08463875145225908,0.07774031634048234,0.022199349872347673,0.11078844048095443
200,6.606372146622497,1.4923980213248196,0.1707917040532323,0.9068497623359081,0.06584494322707603,1.5204756863892601,0.00037931711621953036,0.40974279145306775,0.05144425678862359,0.0836020324714751,7.504045133719875,0.11036418394507401,0.03899580383445609,0.9826445663864882,0.17593241670644708,0.1585497090673526,0.684387576747318,1.309193857806316,0.07333203747790001,0.08449471890418801,0.08169671215801913,0.12112362486455654,0.019590300213023583,0.09141184797744853
300,6.811287904619392,1.788577273072517,0.21074439403980097,0.9406161642619892,0.06107685372018928,1.5350825653879372,0.000895792493523715,0.4677204815698256,0.05931542573728463,0.10666097006484156,8.691874251891576,0.13078531229637094,0.04045072138461764,1.0294124185715947,0.22885315998788977,0.16572341197753215,0.7425228019550312,1.2533460390913436,0.07863224314837806,0.0857954199132071,0.0800982281047836,0.14406635689349645,0.01708536568757662,0.08638543558493886
400,6.985665454195284,1.9378623142932443,0.24110226968263598,1.0466515892785195,0.051305497766035525,1.5335291956053647,0.0006091595039081553,0.4914738322432281,0.06336686393299826,0.1288796190458212,9.143896559806505,0.14356789412816234,0.04197890618694737,1.0586774131300736,0.28438396427536444,0.203081239538655,0.7796179870906608,1.2060501315085788,0.08964390243277073,0.08685950858097087,0.08813911721877375,0.1452533586266855,0.018056612334874572,0.08340192281193813
500,7.091927039872832,2.056546321855554,0.2734719162170237,1.0597785901765882,0.05077005520424159,1.5374971076237516,0.0013585244276897624,0.540581694160127,0.06743607772466914,0.13240056859311305,10.038469128929776,0.152968187811668,0.04344320699059826,1.0877413361826342,0.3239899138018945,0.24539715422442077,0.7973554957879941,1.199379599703672,0.09866875262808525,0.08927922738934829,0.09410945838101654,0.1501805153242195,0.018643018529425882,0.08184751678640553
600,7.121621087591065,2.2347043019587387,0.29411079932967266,1.1497096430575542,0.04590060254037703,1.5414295102291127,0.0007453520432908734,0.5513168223107621,0.07398840075248037,0.14876892232556257,10.513879820692186,0.1613010623389157,0.04369655977910717,1.1175040514442633,0.3781162937385148,0.2365205633014435,0.772836835630279,1.2296577852010033,0.09940441172899028,0.10939169172563948,0.10210067027726014,0.190653555157466,0.02041640763915204,0.08085933982335003
700,7.14777903829328,2.365468242045187,0.31050041858279503,1.1491409234942749,0.05185103805570829,1.5393881691830216,0.0007368072396438997,0.598562532821429,0.08012974442501944,0.16068196448970354,10.587966750498758,0.16183842393813652,0.04501849391268341,1.1275084660469563,0.4077196713323722,0.3196328480326714,0.7559222293985286,1.226780197770336,0.11020890463225023,0.11625264560546748,0.11021143914221729,0.20712624109568945,0.020651592181453734,0.08014886904714169
800,7.217584014671024,2.362142393402393,0.3353534492502662,1.238547411459426,0.0452830842460684,1.5439049658213309,0.00037570804750281135,0.6129319354025321,0.08426929623367084,0.17659794010932175,11.070356710684866,0.1701144052981581,0.04535409900443634,1.1578552678761114,0.4408965118028238,0.3197415909145089,0.7471676532594653,1.2804181789122362,0.1257393369407308,0.11963455138701871,0.1285437477920888,0.2255157439830192,0.02156805583274091,0.07931272894575961
900,7.240077928045741,2.4777246714809573,0.33144540216121277,1.2786459223204982,0.047600592879898915,1.547221129581155,0.0010780484917717423,0.6233456429744441,0.08455665635860775,0.18507405180121927,11.310364663576378,0.17437554162173396,0.046426140000196785,1.164611652994029,0.4655915218796814,0.3857133790021155,0.7213600821877696,1.30975508857752,0.13506928320859307,0.1417959186432301,0.13202196750280118,0.22468621095982672,0.022948639514156568,0.07893987603993688
1000,7.241316523126914,2.503737233594594,0.3507129731451523,1.2735200725873577,0.04847922363834589,1.546457452335026,0.00045715171571626754,0.643085898410188,0.08958857795422681,0.19581001737941228,11.450224209056755,0.17303388895001998,0.047344866540548876,1.1894129172394117,0.492746595087469,0.41012200861003856,0.6878083331409894,1.3348990115874524,0.14416359793918126,0.14854608431202918,0.1432692262413729,0.26098442991780374,0.024641258784133833,0.07871459494029942
1100,7.266240272051078,2.6086037328122065,0.3602472187611337,1.309141008987235,0.04562712079388416,1.5460396431939163,0.0002529243388191757,0.6775768542459115,0.0889750725152903,0.2042915764949692,11.713347508726473,0.17582402504285594,0.047556242574173575,1.2060834350588778,0.5210841535080533,0.4343955864101025,0.647614964112182,1.3583304808688943,0.14814280695375068,0.15394101715716973,0.1463691714752585,0.27332420300591137,0.024724227124218963,0.07791400762540085
1200,7.344211049736424,2.70988626866729,0.376543812910616,1.3678789673613694,0.042065591848782904,1.5483244702849617,0.0021625361919519453,0.707923359513296,0.0919952895372971,0.20368445841231536,12.052049297824183,0.1770315852994368,0.04822229673066033,1.213039148507402,0.5434067400237318,0.49275435705629217,0.6281603694791701,1.3776274828813504,0.1575829460042028,0.16767249393784303,0.15543898130272568,0.285883116425664,0.02725727499934283,0.07771739805667101
1300,7.365475816134041,2.7867577625744233,0.3804026415990605,1.3957458551469122,0.04726243260351927,1.550305580656094,0.001495918755235235,0.7038440969662177,0.0977560920207437,0.2191020361318526,12.136891681401593,0.17943973139992828,0.04886828565692886,1.2269498971575394,0.5338513062277527,0.50617125980065,0.6003545015686831,1.4010037610065476,0.16672257122640202,0.16825051413663475,0.17451455044732425,0.30353647098341924,0.02834873587628756,0.07720861159176266
1400,7.322824204701179,2.831646728189079,0.3833039260054742,1.3713849161091427,0.047064634322556,1.5449349584091492,0.0014865434101756288,0.7256253600051374,0.0965358474508366,0.22067831741347382,12.161365184252688,0.18261273155387783,0.04995798512491647,1.2457069947670454,0.558389159288056,0.5603297771428078,0.5736635755074906,1.4122533707944127,0.18079907421080532,0.17544453426085302,0.17598339937498797,0.34067407893588797,0.03055385186821813,0.07793676599223057
1500,7.320872775025389,2.8510195004178684,0.4004117377202965,1.4150012309950653,0.04730487500316146,1.5491740534894947,0.0007504429536709444,0.730287947268691,0.10040401892302216,0.2240583093399326,12.382458950989319,0.1842851178198363,0.049883339787767725,1.2538549726525898,0.5632435616350788,0.5753317870208934,0.5392022119486656,1.45360268799434,0.1876477892254391,0.1924454869842043,0.1917574991377336,0.3657212343980949,0.031538769454398846,0.07684772946206832
1600,7.389878200877382,2.897979310192754,0.40028282767085893,1.4622638814782283,0.04166817200139403,1.5468547736156697,0.0006094932916391077,0.7528525413455412,0.10258079323329969,0.22855308586440373,12.51866251232888,0.18554165550082588,0.05039625937916594,1.270286927144069,0.5640726471517403,0.6065680780443381,0.5373614495716605,1.4693122446750535,0.19564997847616064,0.19533364317000868,0.19021636089772856,0.35859719749036706,0.0313172401116029,0.07744820421342499
1700,7.341303213095865,2.8974555060282494,0.41512294430782176,1.4531457745613305,0.045412340360032784,1.5474342946529749,0.0018664943905360753,0.769648973423074,0.10557552072806366,0.23056801164419546,12.579336403000386,0.1847712936976944,0.05131816297331948,1.2801171861227243,0.5670119433770713,0.5957844286413039,0.5055323109983391,1.4776354747521157,0.19803906964551712,0.20865588616866104,0.1966657671639509,0.3964274092491583,0.03439323449770502,0.0774885511853372
1800,7.385618760310143,2.980614793594328,0.42385778754635206,1.487188733192213,0.045909581718404514,1.550239758325736,0.00209635475052428,0.7633965125673505,0.10439258271131051,0.23855216410672844,12.751659136909046,0.186132333055032,0.05088208191411199,1.2716379463299894,0.5754331860385922,0.6300618173638947,0.48721989732003523,1.5086112159118248,0.2164785439428492,0.20261805416722542,0.20556809193142966,0.41253784392831166,0.03471583071151356,0.07718921805162578
1900,7.382152217994826,3.012037535400608,0.4272154735813802,1.5298566528537796,0.04440282549078831,1.544699809738209,0.00046508497191499287,0.7962635494954824,0.10753979206297122,0.2413789199862905,12.748657572795098,0.1853345174637209,0.051400039718850446,1.2997291662741317,0.5944933292808997,0.6658844992458103,0.4761206669840041,1.5068315986078555,0.22039349076823056,0.2208589782605622,0.20697439575051413,0.4103727172203608,0.03471362907364228,0.07652333109139149
2000,7.4184154497405705,3.0468979677770784,0.42882894241192504,1.5373939794266622,0.04254863883188746,1.5439082618006117,0.0007427912200255485,0.7821062395509006,0.10840055534130925,0.2475918892079144,12.803642532480524,0.1838668243468094,0.05160121553667767,1.3063054352942964,0.5898564730348315,0.6934257548454973,0.4607357757249408,1.5411074751125788,0.22216953196580427,0.2186119095782343,0.22182351337376113,0.43179472316521367,0.037219245875425695,0.07731960874633702
