milliseconds,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
0,4.959079646199001,1.3495828141368713,0.2714191203759051,0.0906393222686618,0.3927349211199969,1.1969988333528516,0.09920605212744685,0.09927447055054262,0.09869311217365194,0.10473745668785556,3.1696351582506987,0.03749062507719884,0.05023645821275184,0.998890488627392,0.10470957583224452,0.10290502319210033,0.4086255370054952,1.5886942506035024,0.1011080399361935,0.10319269797597479,0.10077854175913648,0.11729733233941816,0.0009222927341533123,0.08723716373081992
100,5.994413538486064,1.1860796929944089,0.11653588791649933,0.9041417781659644,0.11170599497491948,1.4759976547509297,0.0007262945628250456,0.3518358168227565,0.040218746300627724,0.05603141375911789,6.128061560363509,0.0666822721364462,0.038933658861555594,0.9508571379390812,0.14243881224061547,0.10732652336486183,0.5743088653296783,1.4092262838925194,0.07961626800105472,0.08860234548658613,0.08253149094729345,0.09436297851098747,0.02194975697949928,0.11051639152319945
200,6.616619249435841,1.5143304532788309,0.16885973297339196,0.8883071696331769,0.06594258120851441,1.525642065125329,-0.0008497904524323715,0.40311933608602113,0.05054689443524106,0.08625190532298195,7.650669698074872,0.11095078025972685,0.03870003496458227,0.9695413316745671,0.19230118153141504,0.10976492685375969,0.68843675602778,1.2929846524437432,0.07226666338363709,0.08496511630713394,0.08390418681805217,0.09481376370362592,0.018191604704333716,0.09167132439202721
300,6.820762797419692,1.742729018322558,0.2164092033414848,0.9848396454387498,0.055433189736239626,1.5290217819390435,0.0008696759989344052,0.45075157466326254,0.060339763642185094,0.10288178774539908,8.607039486632711,0.1332061934707656,0.04046618634544567,1.0247736552801532,0.23868211034858886,0.13538768248408212,0.7462174901673646,1.2390153158694555,0.07389709894985688,0.0752392349073551,0.07780906146946921,0.10795853777386157,0.018172049560814783,0.08629665587626129
400,6.995198536496289,1.9611295177573906,0.2546589816004324,1.0281361058780267,0.04901719837852769,1.5392280732048875,-0.00022621163626624784,0.48996949359658415,0.06591721910266855,0.12663187727313838,9.23950865530001,0.14442398757981534,0.04205750114532333,1.0624069585301343,0.28224547494803187,0.16732299569979986,0.7722140519216475,1.231088585079264,0.08556004480518088,0.08487168664652654,0.08937157678418246,0.1259066525340943,0.01774260617511661,0.08334018568661032
500,7.094570133112444,2.119552442780569,0.27584022930126034,1.0719071808987046,0.04529707956932512,1.5403390078154688,0.00017620940559610312,0.522187856958991,0.06960772885078809,0.1418676394190212,9.796046873541673,0.15278192025856052,0.04301097408682882,1.0739128257248982,0.3353870728823057,0.20966947310256606,0.7731691627710636,1.2259434518978525,0.09682449000837648,0.10145254461461933,0.10154992957325557,0.17191516963766082,0.019521913668513198,0.08149199808355126
600,7.148501891385942,2.1525524096353603,0.2929365806200486,1.160448379367585,0.05153171681239655,1.5450531001457222,0.0007000568130876378,0.5521016240656182,0.0736258215177856,0.14452463670215274,10.283129284518107,0.15832900202078495,0.04366410501873411,1.1010978716441162,0.36861084609647976,0.24308107841674767,0.7746699688819724,1.237259838903672,0.10546670872605875,0.09747763392433591,0.10445406862266078,0.17056203515374255,0.019715129506781295,0.0809432536754987
700,7.226694822947963,2.2812130961363435,0.31238862604691015,1.1683456872011462,0.050183552633086534,1.5418672515443346,0.0013008857753328135,0.5825759244763469,0.07786356887837095,0.16696568942472428,10.756885995708638,0.1630383906393948,0.04518155614317476,1.1299847020805396,0.42328215104762057,0.2734926810119137,0.7717877347425451,1.2546923460773993,0.12249837562912902,0.11040121920733609,0.11150528793120314,0.20614584197534552,0.019895596750268123,0.07944997060284938
800,7.2343147275321416,2.4472863475146966,0.3289439658279562,1.2003699892496615,0.04588137167912376,1.5485962075457873,0.0021469110106108425,0.6293480475824271,0.0826033588833538,0.17672243444677246,10.982535087957451,0.16771184423115898,0.04594095415364037,1.1495853268659224,0.43646389846909667,0.3382956043547885,0.7269927186002678,1.268899864034792,0.13101683856949917,0.11913509184047649,0.12060910159838314,0.21292502190349402,0.022958475321756815,0.07924140112509666
900,7.223500593077668,2.522393726379236,0.34270711621457967,1.23050626065453,0.04063557288558521,1.5414629063117171,0.001886582216687282,0.6305330682167456,0.08758743342963139,0.18634552932577553,11.33833678739873,0.17072912973882223,0.0463546382798125,1.164403824707008,0.48560875966385364,0.3956079796160728,0.6961795953493122,1.2833623747164398,0.12840543912501073,0.1423066798589139,0.12834189161911042,0.23836598823748664,0.023246731041261674,0.07922220902988507
1000,7.309853972814946,2.595818276570607,0.35483800983976954,1.31083435419319,0.04292110884074663,1.5413410906286178,0.002347404490831289,0.653025428397879,0.08697051568944679,0.18895309021919876,11.323955103996683,0.17630060754358204,0.047159726377198355,1.1828001993681678,0.5022485123698386,0.4272231431071525,0.6893968034505656,1.3305176282008724,0.14475359825397488,0.14507618715042647,0.1457578398376611,0.26512170592055845,0.023849999690714357,0.07815600981979316
1100,7.321864244231342,2.662870680635155,0.3569483706410238,1.3204735211934269,0.04108556317848555,1.5494476206785128,-7.581599177984219e-05,0.6792834075026908,0.09124178321016398,0.19320906051562334,11.729817572111797,0.17677605699185148,0.04810849335724832,1.2114640992403447,0.5116139942061902,0.42392742047255805,0.6576488664210385,1.3344009355050206,0.15083949821109904,0.1494556819499035,0.158070894587648,0.2820333100643669,0.025517198059378667,0.07775252328181469
1200,7.27678784352091,2.629894368594329,0.37402654087608594,1.3463179377870498,0.03931037999018862,1.5503935679848064,0.0008483808083451325,0.7034604191932781,0.09295394506627079,0.20237197079485345,12.019976804562775,0.18043592768958813,0.048772453175433134,1.2083940610674702,0.5300096238335532,0.4619428611827194,0.6159923180344837,1.3760625758930796,0.16426570523059364,0.16871852307312513,0.1644716515112816,0.3058748620343709,0.027499725923902676,0.07731291448529395
