milliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
1000,32.26479904340629,6.424349290822431,0.41831827860483917,0.5787014266467717,1.998048994947977,3.238795149898058,3.3835454443049438,0.04305293391530711,0.05955869030415165,0.22967125885010517,0.0878027793286876,0.3160401521184432,38.44665303269601,0.007791340548460114,0.010765140408147019,0.00772128970492095,0.0029107286500623998,0.031879757697449905,0.0013371057101523671
1100,31.86645124451998,6.8013105003306915,0.44004245275961135,0.6238868030495918,2.0866529124583253,3.4807634738852338,3.3377426884912267,0.044941996118521434,0.06447874742848841,0.26789413739482154,0.10285761631743968,0.3399789516158571,38.42984813487492,0.009180777250993312,0.014685654029985678,0.011300811916369526,0.0046615362399437445,0.04162389760428821,0.0022031125417065482
1200,31.44900870524447,7.222603740243075,0.4635752607030299,0.6704736038626167,2.183969042440272,3.729546247542464,3.290378286696863,0.047054948562348584,0.06953058981695051,0.3076462451550168,0.11846001594866862,0.3645761589467026,38.41015925821658,0.010625379430176407,0.019319709046218596,0.015790582700561075,0.00708924747491126,0.05280640583225753,0.0034271394219494316
1300,31.010712193833164,7.686737476994255,0.4887309208455574,0.7188810320853565,2.289537147133806,3.987052130222992,3.2412815525029295,0.04935820657724596,0.07476552302989171,0.3489867128052001,0.13457013660108036,0.39002458126038564,38.38739459185324,0.012125731568595505,0.024687042284448887,0.021256010272175246,0.010334503493324815,0.065458130800534,0.005086575094279999
1400,30.550280805151164,8.19341948624588,0.5153787216085941,0.7694553534284538,2.4027951865916393,4.254828848219502,3.190307096090973,0.05182771575988704,0.08022555565910748,0.39201149495557774,0.1511587807426748,0.4164808517188905,38.36135217399682,0.013684072222559678,0.030806222286863034,0.02775426110170746,0.014544842639717557,0.0796126888541807,0.007261084217109758
1500,30.066743590751614,8.743209482648773,0.5434195885783774,0.8224919986665861,2.5231531444954483,4.534160216664124,3.1373294934910216,0.05444519110366127,0.08594636619572629,0.4368426518376795,0.1682035494111666,0.44407539976995664,38.331818831227494,0.015303770772139248,0.03769606053201435,0.0353371243163866,0.01987381606320664,0.09530752140527535,0.010031460062372415
1600,29.559352141947254,9.337304243094785,0.5727715599646714,0.8782494177559032,2.650020563637584,4.826127608880094,3.08224030955892,0.05719577944478268,0.09195917314118635,0.4836211018424186,0.18568597094928652,0.4729187668773563,38.29856944498424,0.016988973133390883,0.04537655912043466,0.044053560976981904,0.026480453574666746,0.11258456918739315,0.013478707035702248
1700,29.027539241940406,9.977400995536678,0.6033601233097053,0.9369578412106377,2.782810411816078,5.131649073138052,3.0249466686105375,0.060066513210443054,0.0982919392934206,0.5325015820038042,0.20358924253378752,0.5031056363233422,38.261366398811745,0.01874435403060821,0.05386954640557476,0.05395186409365092,0.034529008962024724,0.1314906917901653,0.017683307808413616
1800,28.470897852942052,10.66559803850192,0.6351111044813832,0.9988252628823662,2.92093506523217,5.4515061012832335,2.9653706787846,0.06304517763833703,0.10497020872417918,0.583648800274856,0.22189632480241628,0.5347176100219986,38.2199591087462,0.020574925794529172,0.06319913084787948,0.06508145424183918,0.04418889998092103,0.1520779346305731,0.022724612402993494
1900,27.889178956966344,11.404328946825334,0.6679455841758096,1.064040855450388,3.063795088052243,5.786359190375312,2.9034496777665364,0.06611951007510093,0.11201762256824377,0.637234620409726,0.2405883447830939,0.5678248447785557,38.17408364226391,0.022485896253350166,0.07339199480366833,0.07749435567693985,0.055634813409900986,0.1744036532692712,0.02868032420519609
2000,27.282301785784526,12.196319437760812,0.7017763206810986,1.1327763895113994,3.2107647661183245,6.13675467947984,2.8391371286424616,0.06927664072396081,0.11945618703015763,0.6934359826812795,0.25964323894811253,0.6024868046268376,38.12346241309111,0.024482561367335162,0.0844775638038592,0.09124637282324799,0.06904694266721807,0.19853051907055766,0.03562605765179879
2100,26.650366749357627,13.044550054067628,0.7365047450313914,1.205186735431197,3.3611790855897845,6.503127763248091,2.7724038042284325,0.07250262586962494,0.12730642745234033,0.7524330636339331,0.27903451543958685,0.6387526269815454,38.067803923275285,0.026570208992459276,0.09648811964962338,0.106398073654588,0.08461128760038085,0.22452646048229039,0.04363492057118672
2200,25.993672494201604,13.952226577064872,0.7720186285259808,1.2814091827124312,3.5143218211056753,6.885800753786514,2.703239341464399,0.07578208506141629,0.13558740459542468,0.8144077030306358,0.29873016278102327,0.6766610060692668,38.00680258097849,0.028754035300928783,0.10945884510907718,0.12301555953587462,0.10252001675476712,0.25246452185671936,0.05277711889920792
2300,25.312735846530472,14.922755438737495,0.8081903992237441,1.361561645538042,3.6694154135059196,7.28497712827246,2.6316541150807122,0.07909793356362936,0.1443166020424906,0.8795419882895743,0.31869170357656956,0.7162396457081287,37.9401386152512,0.031039069289461475,0.1234278072180009,0.14117104677442133,0.12297186926035664,0.2824226389809014,0.06311956616061709
2400,24.60831171048325,15.959718431308184,0.8448759191119841,1.4457401875308642,3.825613257007725,7.70073345323775,2.557681239474841,0.08243117888696397,0.1535097306473182,0.948016787199913,0.33887336143981417,0.7575044895225942,37.867478094829984,0.033430096142196566,0.1384359057127164,0.16094334741756536,0.14617255100284518,0.31448335231214425,0.07472547185563223
2500,23.88141150281782,17.066844172915832,0.881913629865014,1.5340160795455957,3.9819947463944723,8.133010134877349,2.4813786006451464,0.08576076612678846,0.16318047315216472,1.020010137080371,0.35922133896976255,0.8004588210776707,37.78847306655906,0.03593157519434258,0.15452679413519038,0.18241827410546285,0.17233510308789307,0.34873346102340214,0.08765390572049803
2600,23.13332002224118,18.247976591459583,0.9191242034383199,1.6264322951306365,4.137563311480149,8.58160081786674,2.4028309021266363,0.08906348634992207,0.17334016011755315,1.095695499821449,0.37967323967709476,0.8450922117003283,37.702761841725724,0.03854755309882459,0.17174676386739177,0.20568894370029076,0.20168023840048738,0.38526360290745626,0.10195934905803153
2700,22.365610041017433,19.507039794931064,0.9563108771725225,1.7229994119378778,4.291247822018301,9.046140609648242,2.322151658970708,0.09231397288743834,0.18399736760083352,1.175239866452422,0.4001576719221783,0.8913793285903778,37.60996945993439,0.041281572226309994,0.1901445851482126,0.23085597295046617,0.234436634115121,0.4241677485758428,0.11769123741693194
2800,21.580152995311128,20.847997155536873,0.9932605157529876,1.823691109213407,4.441907833258653,9.526094052608201,2.239485002410652,0.09548479638883034,0.195157446339698,1.2588016438979641,0.4205940636774046,0.939278691154953,37.50970835612493,0.044136572082365606,0.20977130742360264,0.25802758515702845,0.2708411568251174,0.4655426075438677,0.13489349306396198
2900,20.779124259587324,22.274802809348223,1.0297453576273206,1.9284395137414416,4.588342971030988,10.020743842876138,2.1550071553860155,0.09854665433645854,0.20682200466621534,1.3465282698671641,0.44089271361553733,0.9887314719673131,37.40157925604478,0.047114781657949516,0.2306800204321856,0.287319636826914,0.3111389981099344,0.5094869437550499,0.15360405434243726
3000,19.96500201523913,23.79134504557968,1.0655254800544331,2.037130568456894,4.729306569089564,10.529180945188756,2.0689274653859866,0.10146865811913387,0.21898836217483644,1.438553553498621,0.4609551106614052,1.0396604036301795,37.28517232849907,0.050217602793543606,0.2529255714814019,0.3188555498103477,0.35558370470850786,0.5561007925173987,0.17385442117611674
3100,19.140558794509197,25.401381518136642,1.1003520947112002,2.14959957567808,4.863523640919608,11.050296654273982,1.981488876825867,0.10421873706082475,0.23164898230833775,1.5349947681739189,0.4806745612327647,1.0919688425437493,37.16006862396668,0.053445486318738,0.27656423196816515,0.3527661282755084,0.40443708852847354,0.605484569217893,0.1956692391159802
3200,18.30884456838331,27.108465994226755,1.1339717231515964,2.2656271505898102,4.989713226295648,11.58277738925885,1.8929677009136776,0.10676417615493793,0.24479089633212733,1.6359495211355237,0.4999371612216726,1.1455400653491294,37.025841826776784,0.056797802943306934,0.30165330815332536,0.38918924801111937,0.4579689981035004,0.6577380640230575,0.2190659415362471
3300,17.473160334680177,28.915866514750505,1.166131177520544,2.3849359099460457,5.106614917362163,12.125103189546094,1.803672536196398,0.10907228549517937,0.25839514537655456,1.7414924274187185,0.5186231382727421,1.2002368946306723,36.88206034381601,0.06027271076964096,0.3282506933167253,0.4282694091470289,0.5164569309249634,0.712959321172671,0.24405447017149806
3400,16.637021619350513,30.826475614385895,1.1965832158557193,2.507188248630478,5.213019005843804,12.675550810606405,1.713942214198903,0.11111118826592319,0.2724362761140917,1.8516716422744521,0.5366085755368379,1.255901745855791,36.72828974814138,0.06386702210008072,0.3564143587240473,0.4701571385858404,0.5801854671856301,0.7712434038489037,0.2706370989543794
3500,15.80411181803795,32.842714103753636,1.2250927353451744,2.6319855456323467,5.307799357771134,13.232202153777502,1.6241426733940476,0.11285071483669477,0.28688192508930627,1.9665053419216236,0.5537675137661424,1.3123571728853554,36.56409559007951,0.06757607373391707,0.3862017808053635,0.5150082254400865,0.6494455073653809,0.8326810480159127,0.2988083886965366
3600,14.978225756976958,34.96643055679173,1.2514433201660617,2.758869126790911,5.389947838883588,13.792958659050518,1.5346626953568345,0.11426338607334116,0.30169252602192703,2.085978268363653,0.5699744111422269,1.3694069813772158,36.38904657995436,0.07139360620269813,0.41766930324702445,0.5629827771250316,0.7245332971710271,0.8973572134250276,0.3285552974169067
3700,14.163204381603588,37.19879925980396,1.2754438661258545,2.8873232902896335,5.458608818600708,14.355562176796761,1.4459084800633624,0.1153254526014973,0.3168211789633671,2.2100384710897596,0.5851069165750634,1.4268379717682527,36.20271813532116,0.07531165799699276,0.45087143528393586,0.6142440910535807,0.8057492247066571,0.9653495466914354,0.3598574658969823
3800,13.362862165314949,39.54022013187425,1.296934929003696,3.0167806460944457,5.513111976608296,14.917622589230792,1.3582970991313343,0.1160179399480835,0.3322137240531932,2.3385943973127974,0.5990488842787026,1.4844223525602258,36.00469627231693,0.07932048123909646,0.485860090461103,0.668957342519114,0.8933963777777421,1.03672677820537,0.3926876930930574
3900,12.580909782519907,41.990225160878836,1.3157943567654866,3.146629870779315,5.553001355623638,15.47665202453796,1.2722489608039806,0.11632762823394127,0.34780906079895507,2.4715125053822393,0.6116935255576937,1.5419208245769644,35.79458180596276,0.08340848570492143,0.5226837731175394,0.7272880954546269,0.9877788541627541,1.1115470810523194,0.42701260914716854
4000,11.820874757642635,44.54739586329634,1.3319419585141186,3.276225913015812,5.578058697554546,16.03010512564242,1.1881794606417233,0.11624792565167079,0.363539737159949,2.60861558680376,0.6229465769326826,1.5990862995855095,35.571994808574544,0.08756221876291502,0.5613867231098065,0.7894006493298241,1.0891998226878659,1.189856426865162,0.46279354700917946
4100,11.086021317972033,47.209294159519196,1.3453434223475025,3.4049029100877237,5.588319678542194,16.575425059359542,1.1064898848002347,0.11577969127165871,0.379332808152539,2.7496819623892805,0.6327293790213382,1.6556682367257665,35.33657925973933,0.09176638943276791,0.6020080330150048,0.8554562405188002,1.1979593364742795,1.2716869813389118,0.4999876110654894
4200,10.379279447324448,49.972419576163865,1.356010861209948,3.5319882324527687,5.584079453762606,17.11009311670422,1.0275584492063106,0.11493149923705488,0.39511104498964095,2.89444576340516,0.640981596212866,1.7114174103256639,35.08800780040944,0.09600393929215403,0.6445807558211417,0.9256111562740432,1.314351917745217,1.3570555867323377,0.5385488879181027
4300,9.703180768728128,52.832189628521064,1.3640028961625728,3.6568181623147886,5.565888617393021,17.631679763505662,0.9517313864960579,0.11371980853797425,0.41079437745559344,3.0425984224287226,0.6476635208485555,1.766090906633353,34.82598649443868,0.10025616854078757,0.6891310258234385,1.000014782664438,1.4386639278514812,1.4459623833459032,0.5784297912695997
4400,9.059806197644479,55.78294856655017,1.3694227467693005,3.778754381419446,5.534538424328062,18.137895760159743,0.8793146182236987,0.11216882473224776,0.42630155941277365,3.1937914578977273,0.6527577842317857,1.819457213371026,34.55025948541681,0.10450291905399334,0.7356772177608315,1.0788076430807874,1.5711707521432914,1.5383896256253664,0.6195824890546165
4500,8.45074880886409,58.81800785415412,1.3724139892850107,3.8972000663962296,5.4910354014888165,18.62664137900349,0.8105664962979401,0.11030992894355372,0.441552020012684,3.3476405783939294,0.6562703377177063,1.871301216999645,34.260613431103934,0.10872281279123472,0.7842291720027253,1.1621194889496045,1.7121338366218326,1.634300747480564,0.6619603543378021
4600,7.877094226245658,61.929719503942586,1.3731545189101826,4.011614658307602,5.4365664447815,19.096050774516595,0.74569204509931,0.10818070075217084,0.45646782298221295,3.5037310824861403,0.6582306094138278,1.9214288217240032,33.95688159581139,0.11289354187681966,0.8347875150043442,1.250067505436076,1.8617976215662928,1.7336397257414395,0.7055193766127817
4700,7.339419115714538,65.10958037222586,1.3718493934990583,4.1215266544128895,5.372456489876943,19.54452887338626,0.6848390107101031,0.10582365463860266,0.4709756182695268,3.66162445003135,0.6586908013197157,1.9696709150335718,33.63894748471439,0.11699220462436014,0.8873431038574241,1.3427546904075718,2.0203864235551774,1.8363307832489257,0.7502194724842162
4800,6.8378071883544385,68.34836375906359,1.3687229063123603,4.226543616617812,5.300121462677846,19.970779187684695,0.6280959255727018,0.10328475832981854,0.4850084723931339,3.8208659215134717,0.6577243447827539,2.015886498893108,33.30674791453898,0.120995677887635,0.9418766215871989,1.4402684612154957,2.188101322097615,1.9422784638888544,0.7960256377270933
4900,6.371881262721151,71.63627337924159,1.3640102232597773,4.326358689712186,5.221019461513116,20.37382147254648,0.5754922935317411,0.10061177697320277,0.4985074839905897,3.980992780529327,0.6554235834035999,2.0599648620723783,32.960275432937664,0.12488101205686253,0.9983583461699741,1.5426795370647435,2.3651171102906807,2.0513680985450997,0.8429088896218425
5000,5.940849036121022,74.96311331412008,1.3579491337278133,4.420753395297034,5.1366031289250484,20.752998344087917,0.5270008627890129,0.09785254402525621,0.5114231009314268,4.141543007191918,0.6518968051428047,2.1018266870830074,32.5995800226121,0.12862583292007265,1.056748110846603,1.6500411326741147,2.5515793699779405,2.1634666636435633,0.8908469612156565
