milliseconds,M,B,A,L,P,I1,I2,I3
2300,0.0002298627362972178,6.385119311894535e-06,0.04027915281035526,0.6092706347423358,0.004918857724014494,5.736424811009382e-07,7.729451866198706e-06,0.005620912255074427
2400,0.0002256420029740628,6.844527268713159e-06,0.04336683220033253,0.6070688395851892,0.00511504842046672,5.982844676148895e-07,7.726011518069913e-06,0.005625147643403535
2500,0.00021778017380064265,7.673925743001595e-06,0.044530603592804766,0.6099454007086342,0.0050123163720256015,6.586089357072193e-07,7.792767150782884e-06,0.005526284402522012
2600,0.00021945031351578603,7.312477261674411e-06,0.046212883639042544,0.6043022791815101,0.004384882954709439,7.587313323237116e-07,7.655970922232651e-06,0.005441603555843518
2700,0.0002164510875941698,8.017467709233162e-06,0.05078194087629516,0.6039006629953914,0.004707045908325262,7.459230590110692e-07,7.585813926407891e-06,0.005599983621310795
2800,0.0001901359171966602,8.109705102128487e-06,0.051878641122974654,0.6033257364405342,0.004527067886763413,7.539539904117598e-07,7.729047972384725e-06,0.005522284836109898
2900,0.00018169921186530976,8.905883689298334e-06,0.05527169577261499,0.6038933721893786,0.004309770632780528,9.843006160596222e-07,7.675288386036583e-06,0.0055773084068645885
3000,0.00018747223345493786,9.375479074670328e-06,0.05397742363066572,0.6002810081036253,0.004028325672928318,1.083708579464761e-06,7.502454910674175e-06,0.005576151180978898
3100,0.0001745344987898641,9.285100976778088e-06,0.05939570384297788,0.6051677536635193,0.004118930839546521,1.0810397208667656e-06,7.237474980241977e-06,0.005490053705448428
3200,0.00018110749542308625,9.58819065977894e-06,0.06179357293160641,0.6019893298315404,0.004305123851554285,1.2883528944678593e-06,7.431432222874345e-06,0.0053639597779323875
3300,0.00015162837339421836,1.0478325364286354e-05,0.06303807651512305,0.5990034084646205,0.003831366360664476,1.2103711160687864e-06,7.080906631361351e-06,0.00536062005445811
3400,0.00017055360107800634,1.0562143481651717e-05,0.06850525676978768,0.5993503388084374,0.003630216763172686,1.4759942903307818e-06,7.148987292858277e-06,0.00538474579573156
3500,0.00015069009918039248,1.0484414453668196e-05,0.06924736576327181,0.6000409263653064,0.003614109732824818,1.4650990383733294e-06,6.8127628919738655e-06,0.0054394682383783486
3600,0.0001529510240399348,1.110947825949136e-05,0.07180438185142898,0.5986908400068905,0.0035863570615214915,1.7450097001733722e-06,6.764555214981204e-06,0.005186811412677258
3700,0.00013440182699313676,1.1371155801096132e-05,0.07505541108411494,0.5975663415079331,0.003885629012517754,1.8346130447171384e-06,6.668176314498844e-06,0.005125381354309924
3800,0.00014993715731024678,1.1761070029600711e-05,0.07964422464064677,0.5944022847723889,0.0034620242767439864,1.949364190022311e-06,6.70699146534843e-06,0.005037040095475362
3900,0.0001297647576008938,1.204799549293572e-05,0.0822036150073454,0.5934997984724562,0.0034275097657366707,1.99112393359032e-06,6.402999909797895e-06,0.005013562196203403
4000,0.0001411345028501495,1.1924261180718945e-05,0.0827272023847481,0.5940098403171389,0.003261016134176584,2.287832336500146e-06,6.267839144253449e-06,0.005119782410294367
4100,0.00013934267834808623,1.3035650329276294e-05,0.0843936614929741,0.588611941565245,0.0037593273469695874,2.2546353797079354e-06,6.266362070049738e-06,0.00505602943823648
4200,0.00011811548349644716,1.2472210055769911e-05,0.08870795763032449,0.5898125537918317,0.003689587135174921,2.573226984134084e-06,6.153444984023463e-06,0.0049692933157431144
4300,0.00012853815543929296,1.3566528804442848e-05,0.08796590488223095,0.5888774711379927,0.003557669688929524,2.5936014785089737e-06,6.054825993073557e-06,0.004880107369990577
4400,0.00012390021792072398,1.3209414455023266e-05,0.09425261759337347,0.5911175560257752,0.0030016360455969353,2.8118320233680745e-06,5.995306766086275e-06,0.00472738302074487
4500,0.00010159822987363219,1.35772908486468e-05,0.09484304241798425,0.588606193295314,0.003111218098884939,3.0403149727172345e-06,5.79354095341728e-06,0.004890879857536455
4600,0.0001171612012464382,1.390492193537188e-05,0.10009349595474114,0.5841703017806833,0.002916714621031304,2.9910778348173825e-06,5.843708793190943e-06,0.004604888981967077
4700,0.00010859703406743194,1.453198994972345e-05,0.10320978497484495,0.5839383998586832,0.003379814943670428,3.3424941162415903e-06,5.763555362181708e-06,0.004751389122121526
4800,9.805765751898135e-05,1.4894302010575213e-05,0.10489302380949302,0.5865855205436218,0.0032015375139882642,3.356367735444485e-06,5.5910268670346204e-06,0.004655116199691585
4900,0.00012038251330817652,1.4739364720492674e-05,0.10798361188097047,0.579829670087425,0.0032055984415701776,3.5740071625047807e-06,5.515440065672586e-06,0.004459679674345274
5000,0.00010766019827898235,1.4715475194530859e-05,0.10922429800926949,0.5836142524183772,0.002805871408732362,3.645082839489257e-06,5.387148927420644e-06,0.004350606363473545
