miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,-0.3095436779188808,-0.04044045450688324,-0.06669805897149829,-0.02959057907415321,0.20899491043853222,-0.015512867166114887,-0.05315186311069251,-0.006173795102274411,16.7861508942586,6.478586493195634,1.4288006858971605,0.06314812593344081,-0.011693584848839941,-0.17999066696650923,-0.1410919482330735,37.11790243210378,-0.25762395706749175,-0.06556176583576886,-74.79447349794546,-0.0044135857737719235,15.111422636477865
100,0.7467449792157552,0.0075763210816177234,-0.02780567259120216,0.02266782040426138,0.19419823063306063,0.11413530929716297,-0.039330582822695304,0.0028150636263940473,19.582631214047332,1.1557531345538807,435.07754091235523,0.0980580607693247,0.0806796957008001,1.7049918790822198,-0.16662206321791367,515.6471667930175,0.9065809991548711,14.655177114933256,7883.795087627755,-0.006160641830328051,17.553814487058457
200,7.851585883377925,0.44534717930712986,0.019946208297579822,0.35273500661741386,0.432906904679778,0.2428450554147015,0.045103115547470526,0.15408549596756552,63.43997359401745,9.063355179288342,681.9205627801534,0.3334442051766014,0.837206866136651,4.520609750729366,0.5766759890131228,1291.661332537467,1.8104165076200633,35.43505005941775,7159.023346596845,-0.007470673058011107,28.04067000364297
300,17.336441896408214,1.137028800061841,0.2353117683406949,0.8881433838224777,1.395896790948424,-0.17154372023696926,0.057340090093384345,0.5534100968481005,90.84315289799622,-3.0725862344075336,848.4570294692305,0.8636562975995206,2.728684065081102,6.786674582552693,0.9135821252604255,1964.7841588176634,4.753208944995649,53.5573492111149,6306.68141227723,0.011415209218872534,-1.753065380576512
400,28.143989513159777,2.2782785219609547,0.4482779043205085,1.5538506044977847,2.49417743926186,0.41802088328934456,0.19886806803572857,0.9657705340262592,177.50733520026196,1.5091675394231217,967.3156928470111,1.4472726345640667,4.575206523874977,8.952024207482012,2.7718960132165917,2698.8783825872333,9.767040500944168,68.38068105828837,5747.400866439987,0.009138571326233955,67.83373417847724
500,36.94029515547088,3.1579191555513,0.8442025640888446,2.1115826064134375,4.026321219350613,0.6797725180800138,0.3160804000222172,1.470480133822057,222.4658819961409,5.078219645570037,1003.647907832803,2.1539639142606712,6.264230282558932,10.934499512675956,4.460047502681405,3234.919886226384,15.543948495807808,78.81905335940581,5142.780803506681,0.007616086703275747,81.32111115770414
600,44.43916253122011,4.1658191591598035,1.2220863999333669,2.8133417274351284,5.894748650724705,1.4596754121737832,0.49099988080223356,2.0947268810342163,311.0709262981685,1.8431352512562864,1051.9597944887148,2.7820934866184217,8.379612798929328,12.021484292846473,5.84629559035352,3689.114940128176,20.69622771924958,87.54743685479006,4794.846175460574,0.02169229579512541,193.04955641436223
700,51.67894675523956,5.042854950064484,1.6532143766766183,3.400534671583313,7.120761322893427,2.060947790790362,0.771581353789502,2.454103641419055,372.9611384914009,0.8337202572607989,1042.591084750754,3.254623504043496,10.113623954008261,13.155454383772128,8.071949601686793,3930.9213196159276,24.975292330240954,92.78131159604666,4236.90909137489,0.03753554589479504,225.26130182742992
800,57.390277994497154,5.897060232120543,2.233378596643801,3.822402174692077,8.461422215239693,2.548051904278794,1.0662050451130256,2.884843622965841,433.9189663096349,3.5945184454715164,1051.1567776158097,3.77970871433374,11.600204988461801,13.870767062211609,10.023106941908347,4216.771501108323,30.037059068288503,96.31413501463068,3980.754634086048,0.04967885452500381,352.8669583492191
900,62.73693541981726,6.577184109270959,2.5728084328486993,4.3803401975356335,9.974878697046872,2.997720501527408,1.229908208545445,3.3224992359229493,505.3344408027938,12.180663682767856,1028.9598090039387,4.367469227103662,13.094275012701482,14.413803291884024,11.552635830238783,4335.788999856015,35.36574108031586,98.91334893347725,3580.3252530911554,0.07722045313875328,442.0379425879921
