miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,0.42093646737788043,0.03997700466110136,0.008776174410500076,0.07038348559585714,0.1400575883305285,0.16184479190833093,0.06759010557716627,0.04115335039660621,15.686250526758478,0.24490706076183166,15.739811011380263,0.07715665065585263,-0.07048002619146829,0.04176540631550027,0.2743827400530909,54.90462748297365,-0.3975541407562608,-0.8196767315060386,26.928368926632075,0.0024848451684064744,23.06022438075673
100,2.502895724945341,-0.00030510405961532705,0.017668529385291044,0.14042137095838295,-0.16707941506282248,-0.009945667027248067,-0.05317202934057853,0.017374986165861465,28.61385988634303,0.1014330682219364,418.22170778339273,-0.0023775704217999447,0.3084171490820724,1.6540429280354128,-0.02466974784470634,465.25778945405,0.08740325397183601,14.428357401368276,7872.480064358465,-0.006526540042801828,15.695329902617512
200,8.063386071724242,0.5636121418509776,0.05509554345476652,0.44429176081529675,0.3476820274494531,-0.2241836008812213,0.0745362804884824,0.2315314075148185,72.01843683766377,2.2677865620623288,697.1316952354985,0.31697870095499997,1.104701397238686,4.363778745868389,0.5592010142058362,1290.7694447072543,1.7590128179603055,33.79116085173313,6967.890503346776,-0.007592649523730389,11.520766942364531
300,16.884723097425685,1.2135340133913446,0.18170661363502433,0.9562377035473301,1.5003392124490522,-0.13860599127392434,0.13996263562581496,0.5256766928627609,87.13576495692502,-9.39278628845694,853.3204995857586,0.7683723228931246,2.5610350452315123,6.794676858145852,1.284565280538038,2045.3678245682368,4.7391073663073975,52.25280868933002,6460.961437175627,0.014225980564707034,48.0487422215074
400,26.76655350666145,2.088904981672298,0.5441035455227393,1.5590398107955834,2.7061048522204287,0.19633705955713607,0.24488253805206484,1.0149768720220727,156.22973958877685,4.087570284154726,936.780242655818,1.5216037323158245,4.625795886438567,8.900308337076936,2.5030691987732285,2698.6416542967177,10.178423994406048,66.01872169538387,5869.23723080361,0.00725787700218972,37.72444710506567
500,36.37513468029124,3.252550256409668,0.8618885197233782,2.084369599072132,3.9635212739075367,0.5240539212971285,0.3466533817749733,1.4671770648341143,235.69449968858822,8.7095469987488,1013.6883106145505,2.067375153574992,6.472782766575416,10.726327718562336,4.14873310179263,3169.747174503441,15.426300134694657,78.89975706953267,5293.205902091901,0.007918785837230649,138.4274168541482
600,46.00779584583253,4.191082084045733,1.3410708996642537,2.70521600528767,5.942809001017673,1.23111360701894,0.5055564163863101,1.9831774855919557,284.44538060351647,2.6890831831518054,1032.2995849944998,2.721530580539875,8.14484770786554,12.196981859244692,6.062863578954217,3558.5336576470463,20.630460020050215,85.95152499140046,4645.517774659747,0.018078936518915924,207.52223478097508
700,53.103790202616395,5.110534013613378,1.7094130223297148,3.3519302963424265,7.1533631658542065,1.896944173080338,0.8234040547677498,2.529230338168075,360.9695496726022,-0.5792530463102632,1038.9104372608533,3.326046155851331,9.854156627690555,12.9864022598174,8.160709230147365,3907.531035882048,26.117611190340796,92.93485201275853,4268.540107241559,0.04629094302168898,257.6555667195047
800,58.745851876121975,5.760256408627073,2.1493393098036573,3.823346569220541,8.474229528156322,2.5146029507915864,0.9941548516447873,2.9312373257955318,417.33863715491196,2.776762340373361,1031.8372833787853,3.812838458998331,11.687901515021428,13.946861782705723,9.963799388631935,4250.12916613524,30.396645117290443,96.86832608821298,3841.190625830939,0.04414998244552994,340.1058045719585
900,62.17082265444908,6.568762875286442,2.5539688552741273,4.382821825428435,10.13146243715584,2.964392940277781,1.342498696736488,3.2891629502681243,482.41403313105616,0.21715648297635504,1003.7331468967311,4.363375078051061,12.697664278005915,14.60515641901143,11.493608034126366,4371.407335059077,34.85527428889244,100.85944869999595,3591.23927983396,0.05265523372478223,471.6540288610206
1000,66.08733639777,7.094694825689881,2.911723986203713,4.657846351339139,10.887106023941424,4.0911362463244245,1.508420619657985,3.6548514623601815,581.2555957866582,9.494149045001002,994.0525464424268,4.7306834322926115,14.213687830032177,14.732582183399954,13.045122665862113,4542.0222107671,39.17652258449574,102.28943751454112,3195.666801691901,0.08134345050924958,556.7806899896607
1100,68.57262132526769,7.5131921010562905,3.3314898865980127,5.065398407318742,11.947537436992103,4.5262359461536015,1.8097473575658074,3.91213135169103,606.8240230321245,8.61238285230058,932.1916526420416,4.973191290591993,15.074100983544541,14.863911147308604,14.594636287716733,4510.409092824518,42.845460705288794,101.01099383923962,2886.2610146154,0.0944910538158955,743.100500102406
1200,70.7121311709841,8.088196913775397,3.575633511574127,5.311508319353341,12.599234613791985,5.726674245331992,2.0567035079476272,4.141612396297321,663.0372812778195,21.343285332964527,903.563630146935,5.245570202868021,16.110422423455535,14.95523924069504,15.392135433851234,4504.018614579827,45.075697744451965,102.85509571168582,2639.125379193239,0.11707932177988024,869.26640719852
1300,71.54729133341468,8.265430708387461,3.8635635975961033,5.518724337952602,13.23686665383767,6.581941003848,2.3930678927711804,4.346322875457813,739.5265301048012,32.857466191634586,841.4630176813786,5.464923365374664,16.772017933040395,14.917210857342976,16.578961807155142,4458.599831473269,47.762342985594536,100.09535950052921,2276.298864288977,0.13220399803151492,957.7212005157402
1400,71.64455851167615,8.566153349883619,4.18468694899454,5.702054931774808,13.842981111829454,7.332012184922244,2.5492038384058926,4.462086598798937,808.6474220683255,27.989733826141087,797.4407270628145,5.737605424241032,17.34357442602336,15.009972861823808,17.43455148837515,4513.320404811543,49.746103682585336,98.25968390518467,2077.4186088620822,0.163705118278034,1068.3723474088613
1500,71.42316030409773,8.849437891676732,4.293358959166207,5.791284321674507,14.392888111034926,8.366847907794568,2.873178024804388,4.665977552716061,864.8263148456743,50.084310366655444,774.4837667195919,5.860641164554748,17.52178272118054,14.765157249136154,18.152811956948085,4305.170298382945,52.44683176424375,98.0550727193205,2008.1324736730385,0.17713782779734338,1238.8997619701029
1600,71.64959827732703,8.961700767493262,4.443892950874766,5.908482554665751,14.559436468053205,9.131678044293588,3.051370411438748,4.759061437445808,904.7341976680011,59.16781104476202,725.045986750408,5.958675991738335,17.848440575904824,14.527295171774716,18.525053435348482,4333.988376819024,53.34686640857448,95.6282314888645,1752.6139792058195,0.1965362513207355,1369.9705776522605
1700,69.78550937018841,9.13034939226424,4.573034931831483,6.03498884566499,14.769189840015903,9.68403257644922,3.2721371985122243,4.8520828617172205,922.8120819594154,66.84474152812682,683.983642201237,5.972365192719301,18.11303979866806,14.422045623509485,18.794864021786843,4151.948454256633,54.76992303166986,92.70840539390568,1608.5733105767795,0.2196731946823363,1439.3673347690767
1800,69.3566258685143,9.142539183228974,4.722478490989085,6.007250217052874,14.849606600796447,10.755377427162454,3.3529478754111355,4.778770531930669,1002.811779383162,73.8634314207103,610.8753287517192,5.991082309724028,17.955670173685405,13.865951880296706,18.84222091235937,4078.6655932498643,54.32762224585734,89.54643886029974,1511.0002587490158,0.2512628578864274,1565.0393332179735
1900,68.29512512824375,9.244355457716201,4.777463057720671,6.022273752019188,15.21011283208428,11.46577142259766,3.488787694821654,4.872134494176503,1024.4472082343418,76.14115246954199,587.4632983901754,6.028654696198173,17.98214151239427,13.676217004205087,19.344384647613836,3890.8724013783194,54.22103336515438,87.38919976616688,1244.7383995410212,0.282595740073851,1708.438354554843
2000,66.09942134584887,9.15411454379924,4.73725652304209,6.138780339686812,15.340789097123755,12.189261227989343,3.5768086277654465,4.881350454488975,1068.1508731090582,87.2004164310833,546.2280020807824,6.11811718059247,18.413331196093814,13.413245606817481,19.094196729142105,3691.3648904115435,54.93219777991301,84.13129101904147,1136.1554152611293,0.2997807483278426,1783.0273129634757
2100,64.6182884821793,9.206316140587536,4.863798278751598,6.005266525417394,15.066735488453563,12.47739514974777,3.7120016879740128,4.811221315792359,1083.4909188557924,108.52710796695298,501.21231058656963,5.9822582355339575,17.89470322121433,12.69557731786574,19.22446853184526,3571.6519123965654,55.59844611550546,79.84784914326491,1058.1296653137892,0.3086757182237527,1873.156121891372
2200,64.59073563365554,9.094849808476429,4.851995684270913,5.984753646451026,14.873713028405081,13.339450413320401,3.879778014483435,4.83228777186424,1111.6541011886757,122.30067740991073,451.57469144232397,5.941352098019744,18.052532454951407,12.264672104273528,19.076693174508563,3427.956805689531,53.86128108923132,78.59335288211905,975.7142520889978,0.3321639040527831,1933.8205469736065
2300,61.60853724844668,9.055697364603704,4.803868950833554,5.8789423093618085,15.124439733642488,13.413567793163214,3.905556803172733,4.813730019300969,1142.3704414177255,137.4718559921027,426.4262048165165,5.9871127860863895,17.648235772397175,12.264171923807146,19.06399820205511,3235.7737756980014,54.448096753438485,74.46715063018492,822.2019069130921,0.3486521629338902,2047.1859424984139
