miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
1000,66.98210922604501,7.0050587040705015,3.050127046704846,4.7883073672879055,11.183108316330319,4.1467556127860306,1.6030219811295445,3.6888571461807373,562.8401134470231,5.248378332222564,982.42984154596,4.641613444068542,13.990318359113902,14.84986363365662,13.154330146574699,4455.683980478217,39.53264587358001,102.55705192752293,3145.9724809863455,0.09218224585523817,585.0321153396687
1100,69.00384618733221,7.551579488921042,3.3380820675567318,5.127941763247278,12.015028921715421,4.613549668647877,1.798842340443831,3.959725319248823,645.1400728428072,16.828254355518585,948.7607994437966,4.982672936959013,15.242569309711502,14.877488399233274,14.640981925903196,4585.575653581622,42.93494256648368,101.93556234482818,2840.3803121370493,0.09230269062668583,681.67081950933
1200,69.91232882264069,7.945387264883502,3.6333582910758353,5.2863799416869925,12.862453193285457,5.309161847128271,2.147153299536044,4.1356930577618565,665.9386412707798,17.964753968261093,894.9069964272051,5.333986807290331,15.923311198910145,15.167002991586118,15.587219816873835,4520.447334682932,45.87619020370661,102.00689594844616,2637.502646650037,0.11240567011123909,832.7035857166525
1300,72.08019517009478,8.267165937947535,3.9015764399735375,5.591665354340971,13.239642465373068,6.415576961917501,2.3418872493157785,4.357495202489229,753.2091709642069,36.07846913999767,841.28211957953,5.450644458404018,16.759153097816576,15.10449742993887,16.63265862076526,4536.403673957105,47.75219964914637,101.37025937131183,2373.4001575316224,0.12911542346644883,1000.7427536114477
1400,72.54690053453022,8.721920783778357,4.202958597215975,5.6617411851825725,13.848273897178371,7.390608924577838,2.608300028405794,4.468398959634707,813.3836462847261,30.12941542107258,824.3046657838282,5.691308726360418,17.339401872198664,14.88834982524505,17.173416862605244,4422.119652060799,49.57895514730045,99.02058836935092,2035.3831758097472,0.1485522055498859,1100.1694350202288
1500,72.64547289117478,8.935075696053786,4.2616476927492135,5.819364944588038,14.299406621133643,8.374492355843278,2.784208842149768,4.667344974872967,849.7658743058446,35.032473560102275,770.7160492725424,5.879381495039975,17.490822236751857,14.746076904007497,17.91956040028642,4334.455768312407,52.27420048789627,96.24065201001488,1912.0600690812496,0.18118374307406782,1262.996892528444
1600,70.99881335531767,9.02533114028756,4.5417851393271516,5.921223516222907,14.849642846131477,8.648259910819718,3.00891614177283,4.733406073088151,889.0549591663786,52.415162479008124,730.6265872568513,5.926655732041878,17.978853313815637,14.697329084621996,18.19338014545463,4250.179828275352,52.932010439935986,96.04074891551492,1739.3232377678557,0.2000417880678883,1382.7133854086262
1700,70.15604860778313,9.107842010234915,4.601806518784704,5.976354377252449,14.740181275915605,9.561790065249467,3.1828108641512296,4.8024193119770295,937.4859729859276,58.43131568402256,673.1972267589698,5.960931276133755,18.123993039222857,14.410812496251609,18.658095670969594,4149.841574043458,54.10124501428565,91.38501464957308,1567.300724441606,0.21359748944665813,1415.7190098897604
1800,69.21124964815816,9.307532882325917,4.664000779711158,6.071152422529829,15.07405022006803,10.400206885949112,3.4083121109670165,4.790885516592178,984.8454423853927,78.52273715761741,612.7561279660274,5.968098979593117,18.32417973253407,13.79756921344836,18.802433292517,4052.1751131618994,55.424783770801696,88.48108736476088,1419.0648764220907,0.25463522112764964,1545.6435261014324
1900,68.02938952486451,9.333749820613953,4.758428447036111,5.998836830349871,15.228472572379227,11.303794843686902,3.562454735703812,4.7930537427164825,1002.6793878690148,83.46374153925547,579.405139324988,6.031420197054,18.374883886389597,13.684030348660544,19.334247880020158,3807.98926870761,54.359839138717575,86.58511925385719,1343.159889622095,0.27846176690122904,1691.5513490866706
2000,66.37834814490525,9.298885469024015,4.816682471186264,6.005827798532319,15.0649347845952,11.827218999897088,3.5941745198946022,4.876264682574078,1040.9389242830541,87.19618330463454,531.9645281611021,6.1381392463498905,18.069150253988756,13.146367176434358,19.079357958486398,3740.5843256006715,55.62079142724517,85.06625081944647,1115.874578551106,0.30037777095110957,1766.595196663711
2100,64.81297337340955,9.063727368616293,4.770568386482754,5.993035402537276,15.010439848256311,12.417296818270303,3.6869909378959496,4.805841615412595,1111.2548973178905,107.03918428175957,514.1628959694048,5.992263104569381,18.20166120670461,12.86454438067857,19.623088439890456,3582.1286872885585,55.429789700222436,82.50722016113664,966.0950084140134,0.3173293476120958,1815.1995101590032
2200,63.528675111756705,9.243922808922743,4.7475961244072264,5.965330146889353,15.224513107209578,13.030881754697122,3.840637962171146,4.852917784632522,1127.123864359441,121.1423448932778,460.3398032337051,5.977563714377478,17.853050872402235,12.380134529539244,19.51598480677078,3428.177586193997,55.22557496986699,77.54953429398002,949.5992336011232,0.3272200394401144,1919.349767800104
2300,61.337428534280235,9.110822425494218,4.796623121893496,5.903447370577885,15.048087172799878,13.723652608750195,3.857410556047316,4.800786739912576,1172.4639015827383,134.83585591173852,426.094481378983,5.960879363492617,18.02959624195951,12.197727991096851,19.266567608032677,3286.157066575212,54.14173091005888,76.28420378287719,906.4412570376894,0.3606755213711533,2034.6812916163
2400,59.41895555068406,8.903100274722123,4.816617549683959,5.876871636591114,14.704547424679795,14.176859558277345,4.016162282083128,4.69345409863263,1170.3802853348504,151.0302811136096,401.7147812547847,5.854326589993873,17.875411682395836,11.743873452524696,18.882322312765794,3048.160998276548,52.75125217198187,72.47736302677558,864.314456190068,0.37198214532006535,2087.010848734987
2500,57.80277614740789,8.983647596288492,4.69828240750657,5.909408888940055,14.790679068533152,14.718481146490047,3.983601399386776,4.653181855426332,1181.6033279093347,172.02243995304173,365.0160358851119,5.799592184454305,17.530296308786763,11.112426395870024,19.173435941244996,2885.8217479512946,52.922060618377216,71.00207134690133,796.4387885640709,0.3973339809592321,2103.2795714151116
2600,56.373699494969294,8.829510250017968,4.7612439554854555,5.813988238995521,14.644499100017011,15.021435939285672,4.094705444488892,4.611736311942776,1244.7446806950356,178.4458102879543,353.0927155260797,5.7373821826206175,17.20910638029741,11.003754031267208,18.741929798986952,2731.919528163823,51.335532245670635,66.9128212801723,654.6363488567074,0.4275194676015021,2171.5489792652056
2700,55.70182454153755,8.715716910656186,4.651195539351625,5.603771268403397,14.485498699275396,15.50283108421552,4.100548684168838,4.526051694502457,1239.2812321822498,200.0631832926757,310.39409337318335,5.691438189618879,17.151647753993167,10.638281427999347,18.269322597754343,2617.010017784651,51.22179043745509,63.655166472567615,530.1676755256105,0.43338031457555737,2228.796691166275
2800,54.11158740394984,8.589314524790867,4.6462663117809475,5.650663603853493,14.337836565322009,15.684184661674458,4.022293072194645,4.4425781989656565,1290.2801568010939,218.10370591695107,280.5711289202177,5.525877931994592,16.78864764636237,10.326676778290874,18.309928901412334,2406.5752121438236,50.700211311622574,60.66375083202721,557.8355004039224,0.45603508162999107,2308.6864928287796
2900,51.66976017003635,8.339366083501114,4.518003302239126,5.565026015441667,13.842591334922492,16.529554492534942,4.034198639131585,4.378377142346357,1289.5015435117505,222.18969553275542,272.9492865838337,5.536096668939522,16.318849998238203,9.719355930526175,18.239607113240456,2339.635303064672,48.67066287052438,59.20560239008274,476.43198770573923,0.47499988744891425,2305.0834661056842
3000,50.03727305734243,8.274680621263792,4.50270892630052,5.485641803601723,13.881372212328747,16.53771845991956,4.068595699486717,4.347146650480823,1299.8311192625406,239.56834107817184,235.6367780096852,5.484520725917126,16.09838883613194,9.280622362532814,17.909716332890866,2136.614853374465,48.83924417910063,56.222365073204315,442.7482717888572,0.5034105362872002,2407.1114825534955
3100,47.63017408082172,8.149682080708358,4.339478802816489,5.247849192153547,13.287711245179201,17.06549027185251,4.0847199316940594,4.348226464913609,1329.683048430014,269.626221015045,220.3562506498614,5.381223701115634,16.009761008061712,8.981047557291447,17.44464604548645,2097.297312480816,47.81476772119352,53.81247007686747,443.7586473961536,0.5079702777517916,2372.7202331461876
3200,46.71968595454288,7.861907052518871,4.327768521770947,5.212432070517402,13.299364729655041,17.319328550648123,3.9722411971453537,4.19128560366071,1326.0271926737323,276.5568867846366,191.29046324513442,5.239306746094187,15.771801459219132,8.690463273091654,17.173058908360055,1894.7510451365088,46.22518273308448,50.91513747413255,350.10475470444766,0.5214939189342849,2419.78454931784
3300,44.58580170854532,7.743293124984724,4.282755197974063,5.0623209856865365,13.204294132312125,17.10830081827155,4.031229542363334,4.169071530491696,1353.0577305890831,297.0875630041979,175.65948539611986,5.145514849747716,15.439546404854687,8.375637605952544,16.904249003044203,1805.3176711273006,45.46275968370026,49.3416425276434,260.5505559322039,0.557983686069493,2404.155425534024
3400,44.37225718882758,7.763604746892287,4.1218444338638,5.029934136931979,12.569427596995663,17.515954887229267,3.9205381839772313,4.104797285019499,1377.5161146807516,318.2448780211768,163.13567264210647,5.104718231356629,15.10982019279703,7.979171455221221,16.364049398158375,1734.8417589166158,44.489902696184195,46.35516802572875,303.0096740638517,0.5568037596799585,2491.4848536776026
3500,42.77735012291986,7.403537493184849,4.158986436410663,4.966710352292137,12.446950006936063,17.82644624292029,3.9662535281661513,3.9280414513858335,1385.1894579732166,330.3397371952976,154.8878861926903,4.980726976919656,15.0419617628001,7.962785625080061,16.099132969902357,1558.5614670004045,43.652511120999485,46.0542149625897,277.39481855402533,0.5753984091568104,2499.2723747165396
3600,40.55090159847906,7.246821422977712,4.072283046431451,4.798397892219686,12.350118785501001,17.621783770455906,3.8532276926947344,3.8865385812384163,1360.1798594032305,343.05904878572136,135.47557740636933,4.794941449495343,14.324022204183818,7.488772552718512,15.690652835975811,1421.7007735192974,43.059856840843295,43.77331025634664,256.84874429684066,0.6071572118397659,2485.4376168934587
3700,39.58908139802577,7.208626542327587,3.9840109272579145,4.760189647643909,11.905174083549108,17.853556371940503,3.8513116576844584,3.8705383662793302,1402.7250860672737,363.7771987498651,127.87888325302511,4.724813964174763,14.138522610496366,7.4375290121577695,15.625226181910884,1305.721393233217,41.75896958560985,41.725025928961,290.30191499569383,0.610688401471597,2489.8069188813656
3800,38.134243155129774,7.075076680396323,3.847646018667684,4.599818431866074,11.869633293213944,17.936167690593646,3.804102014773718,3.784205443041451,1394.343498576131,380.9384790732495,117.3407708470207,4.6250902649683585,14.167839287223801,6.906708513235003,15.256538421232046,1217.4253274172936,41.10351112522624,39.695594738636665,196.94454270589227,0.6401713595097679,2491.677534603981
3900,37.10337765891094,7.040803443272044,3.8718327536676695,4.48791038227038,11.515689107579753,18.093558962756692,3.7675756409747803,3.7029421362673944,1396.2040712271237,390.1004297475993,93.92584254174336,4.5142768126396335,13.884654436110532,6.887555424344786,14.909245599024755,1199.3644459889024,39.911439386400154,38.713788516710565,248.4846296856344,0.6333304715592954,2453.322983244756
4000,34.51665586003723,6.799720233415814,3.6750769389140197,4.488537463260545,11.237600584172068,17.968247151323865,3.5943988423350235,3.5741925645643917,1423.5000284484006,419.9175282138568,92.38195915472312,4.418314863230761,13.57855407699621,6.539884261846532,14.75040690372124,1118.2791265868507,37.91062393391744,36.593539588975375,210.14780972962882,0.6676613973993643,2492.341875420491
4100,33.24882315107167,6.558905187344019,3.602255672019311,4.308209579635228,11.074941726674169,18.343729330603498,3.5461427899493856,3.5737395229413607,1436.7163718438458,426.91491345506694,81.51281227349739,4.351816698350999,13.173917961542829,6.384092783930735,14.620543377283477,998.8269406931643,36.89160839299239,33.9793574959233,82.48006758645109,0.6665766571919249,2485.9670873720997
4200,33.08555091510595,6.4730665430609,3.5155347605335856,4.234728715232241,10.788178077823803,17.71991098620402,3.487947197197629,3.407738306472846,1400.87546037389,443.6000675928777,99.02254870556887,4.283816371355425,12.74456060894613,6.248371783320794,13.955203712056313,874.4465368420615,36.160202011934985,32.294233630133846,142.3249770019346,0.6818742779452812,2467.470283788598
4300,31.089833439778175,6.4670506788337265,3.4874493610515542,4.1548041256238335,10.628643917958064,17.98297461770268,3.51694080806734,3.3695786581036353,1421.1228132845617,459.7465033363195,70.60823281913538,4.182979263660863,12.353284613033772,5.945690735228702,13.787990041704289,902.141500828151,35.62729649470545,33.46596833378723,178.90453471845473,0.7020682008982607,2418.8309384235763
4400,30.765478924421217,6.106353842561522,3.4820265344057493,4.157430556874527,10.547905406394129,18.012511808594216,3.391964978125204,3.2849838158968288,1425.4360915973505,480.23828651001617,54.68707525025448,4.1520122957911925,12.31795026926573,5.8108203272329995,13.738998663357528,803.115156548856,35.21711525533058,30.601638075814694,55.58654366377707,0.7129089298268273,2432.0994471980166
4500,29.52305537106123,6.042864736982878,3.4263033188798158,3.93260533041394,10.128241103521841,17.73552312690989,3.4022166295821625,3.1785816728541767,1420.22412357828,495.43511499968923,54.95326715448143,4.064004099169089,11.843415199110263,5.390752298201078,13.504322617245222,646.1034896699906,34.65883203947459,29.28938432862886,42.08159553128413,0.7156150016109531,2347.9885164534294
4600,28.011552593267904,6.031537917449184,3.3546239599922987,3.945148715501378,10.093096679688916,18.089365552254737,3.3411892878650367,3.188754857931912,1431.4963829304895,514.8469723453387,60.64309958004332,3.8749530939827284,11.762508537018256,5.317394171740941,13.176420016125986,668.4517881492887,33.81873947663978,28.81855621189476,107.64398213591815,0.7467913862708438,2370.1460789170487
4700,27.1690906333513,5.757498042831892,3.1495152320317503,3.8378400258541565,9.565495005390797,17.57415563643373,3.225223150665262,3.0765498233696094,1453.0231674456384,539.7380551886928,40.43590820786283,3.8276782379068797,11.364745191584513,5.075952926671896,12.40474628124229,591.3333048194633,32.97774435730003,25.739108910529566,175.10981100700457,0.760566701620172,2337.9682335905422
4800,26.876395273714795,5.784538553304889,3.20882867729562,3.7989062125126245,9.598628374674899,17.869226832656718,3.207183655147483,3.04443323482777,1426.7366379447344,556.9976724623366,54.35591053427599,3.805098820155449,11.150084685158802,4.981158476584805,12.40636712174178,607.4533417141839,31.601345870102886,25.165600579719055,-15.541474836178367,0.7595464920479057,2357.0252696894217
4900,25.122419210559272,5.466903966690742,3.1033583511756744,3.6818634826051104,9.173577002320675,17.746989798933736,3.165718299890706,2.9282305805403293,1453.0355517511207,560.75939220918,43.71147721751402,3.72310689063964,11.171796618401373,4.778991900668554,12.035890134710543,532.6451722296488,31.561506168322012,24.71763710106659,162.73025212373898,0.7750757481401757,2264.687157548812
5000,25.85227263365544,5.520127274366045,3.082124617859482,3.564339544837071,9.236128956487136,17.24398528878284,3.0788021985301377,2.928724887672041,1466.138760282145,591.1261400789214,48.57941685679819,3.641548922262099,10.917025084660681,4.463054756204544,11.882585754753572,522.6393732943941,29.684695951824576,25.04296560460144,56.77919368859058,0.7745854971527363,2271.0016671551552
