milliseconds,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3
0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,60.0,0.0,0.0,205.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0
100,186.11190526075862,0.0,0.0,182.65905618704733,18.888094739241488,0.0,0.0011998519184090917,3.452849072311429,56.79999146295459,3.1878179752216673,0.007907613247213082,204.7586417877434,0.24135821225658063,8.469654843610116e-05,0.012190561823817255,0.0022901610219337285,0.3040382507890858,0.01769045044248035,0.0008740501277041958,3.2534491643203685e-05
200,170.65426729955237,0.0,0.0,164.81212099387602,34.345732700447726,0.0,0.0011229105900605468,5.842146304276444,54.619119249645976,5.335000829602913,0.013307637120441813,204.55560535273068,0.44439464726933436,0.00016245677215278236,0.045879920751158675,0.0022779018970251895,0.8216571396730847,0.06376053441847726,0.00623266857745046,0.0004610149260244653
300,157.74594914670112,0.0,0.0,150.2782740164173,47.254050853299,0.0,0.0010499350253365656,7.467675128883951,53.16601041221709,6.737128870611689,0.016843911255611518,204.3866943937845,0.61330560621551,0.00023047695236070686,0.09686071717127838,0.0022556113788189725,1.2816208056942304,0.1292088959709372,0.01873842347773072,0.002065284200930039
400,146.78183416517535,0.0,0.0,138.23676797027596,58.21816583482478,0.0,0.000981910411226694,8.545066193499498,52.22975993109049,7.608770207792898,0.019053517419755375,204.24772696134232,0.7522730386576628,0.00028786306249118054,0.16146986111665546,0.0022297947654730385,1.623226705601694,0.20688415080061878,0.03956476476279112,0.005775322174583366
500,137.33614551304217,0.0,0.0,128.10586472498028,67.66385448695796,0.0,0.0009193082795869811,9.230280786662105,51.658707426672244,8.104741957715603,0.020323814664948467,204.13479161376446,0.8652083862355073,0.0003348078512544104,0.23655061561219418,0.002201896029666295,1.8523283787047444,0.29119497079862866,0.06884020816759444,0.012475914802634595
600,129.10084399667582,0.0,0.0,119.46455272721968,75.89915600332442,0.0,0.0008621961756054888,9.636291268056285,51.34374011287674,8.336851673044935,0.020934424485953573,204.04430987074574,0.9556901292542612,0.00037214247546865084,0.31940821407838094,0.00217248826834332,1.9914228397093532,0.37785064300613636,0.10599211919012416,0.02289296229504638
700,121.84757622379853,0.0,0.0,112.00261373676287,83.1524237762017,0.0,0.0008103702015974171,9.844962485635834,51.206410005480855,8.385828120094159,0.021087143942815592,203.973067973632,1.0269320263680304,0.0004009966223302387,0.4077618744250456,0.0021419537085121056,2.0634678314421304,0.46363075418716493,0.15000888896465642,0.037537507113752894
800,115.40346179978994,0.0,0.0,105.48791505923009,89.59653820021029,0.0,0.0007634693272600765,9.915546739160078,51.190455167915154,8.309847882030262,0.02092731827822228,203.91822204486485,1.081777955135159,0.00042257586284258304,0.4996969500546388,0.002110588198355672,2.087489879238339,0.5461857538319668,0.1996354876302818,0.05668880005091996
900,109.63490459505013,0.0,0.0,99.74397552658641,95.3650954049501,0.0,0.0007210578366118651,9.890929067064034,51.25558716483388,8.150796357152043,0.02055952980124187,203.87728104907282,1.122718950927187,0.00043803582992101237,0.5936164780141393,0.002078657229548764,2.0781234833484397,0.6238609982841599,0.2535163197103378,0.08040481311409076
1000,104.43709472906636,0.0,0.0,94.63512477261295,100.56290527093387,0.0,0.0006826812548554439,9.801969955053655,51.373183385833926,7.938616431601144,0.02005849225287042,203.84808265754862,1.1519173424514213,0.0004484181940140429,0.6882001825649976,0.0020464064610080388,2.0462099076276377,0.695556787527224,0.31029466075779266,0.10854526756165933
1100,99.72657951811081,0.0,0.0,90.05581113358457,105.27342048188942,0.0,0.0006478995684982522,9.670768383126457,51.52306367212855,7.694570376584494,0.019477219959500996,203.8287617563404,1.1712382436596414,0.00045462825105558707,0.7823659512870156,0.002014063542906199,1.99961782451464,0.7606078811531308,0.368682141958308,0.14080400414614935
1200,95.43585908907922,0.0,0.0,85.92275752005581,109.56414091092101,0.0,0.0006163042517210704,9.513101567623515,51.691092419933206,7.433674051163154,0.01885312171323281,203.81771471356134,1.1822852864386841,0.0004574364344965991,0.8752335289036972,0.0019818384451844692,1.9440006482844496,0.8186809103794104,0.42750198387827937,0.17674621006912752
1300,91.50978843091993,0.0,0.0,82.16969940329754,113.49021156908029,0.0,0.0005875255490552363,9.340089026222342,51.86754963076007,7.166354678146235,0.01821214961859516,203.8135684318518,1.186431568148224,0.0004574886109917986,0.9660956910937627,0.0019499247821356906,1.8833553536561278,0.8696969148224126,0.48571349283756704,0.2158426141921822
1400,87.90269020071112,0.0,0.0,78.74316076270055,117.09730979928909,0.0,0.0005612360089471887,9.159529436610581,52.04582889812645,6.899780305646963,0.017572124968951292,203.8151488351959,1.1848511648040738,0.0004553218266627065,1.0543907962266432,0.001918486854997546,1.8204879628750015,0.9137630868525398,0.5424244575957747,0.25750388425826365
1500,84.57643695361467,0.0,0.0,75.59965844700201,120.42356304638554,0.0,0.0005371471826565352,8.976778505212707,52.221588274544196,6.638730809677268,0.01694491602580839,203.82145433679466,1.1785456632053408,0.0004513805212027915,1.1396809157785937,0.00188767254849239,1.757326324820237,0.95112293849829,0.5968919437317524,0.30110910568764976
1600,81.49890653624661,0.0,0.0,72.70347338899099,123.5010934637536,0.0,0.0005150073729321356,8.795433145855636,52.392091698948136,6.386275875659569,0.0163381324963073,203.83163193151654,1.1683680684834643,0.00044603117023775575,1.2216324253923505,0.001857605007431916,1.6951639633054663,0.9821150859001341,0.6485175387632571,0.346030582543888
1700,78.64279550059278,0.0,0.0,70.02495298117566,126.35720449940743,0.0,0.000494597827547543,8.617842518017161,52.5557206198012,6.144280281268552,0.01575638765899421,203.84495579939704,1.1550442006029729,0.0004395758130361965,1.2999990989303065,0.0018283756424081739,1.6348435396795986,1.0071402259682292,0.6968382046859964,0.39165460085313725
1800,75.98474145309632,0.0,0.0,67.53928057399014,129.01525854690385,0.0,0.0004757284276202074,8.445460877706259,52.711640117447324,5.913751829096415,0.015202166747691948,203.86080924156835,1.1391907584316747,0.00043226325195871816,1.3746080534563092,0.0018000780212455146,1.5768837349718894,1.0266364935823764,0.7415140807036877,0.43739732812146337
1900,73.50461071042228,0.0,0.0,65.22549419369219,131.49538928957787,0.0,0.0004582341279710787,8.279116515330234,52.85954630602878,5.6951061338461235,0.014676487390211363,203.87866894254338,1.121331057456643,0.0004242984749056094,1.445347560125146,0.0017727436358870707,1.5215758440153437,1.0410600282726625,0.7823151774930598,0.4827169236816191
2000,71.18494955254714,0.0,0.0,63.0657470266644,133.815050447453,0.0,0.0004419715749195792,8.119202524482779,52.999489632680636,5.4883536476407135,0.014179365594881733,203.89809145166674,1.101908548333278,0.0004158503589929689,1.5121567196787022,0.0017464210279459845,1.4690525301681132,1.050870467258444,0.8191074722900241,0.5271220060428657
2100,69.0105430863323,0.0,0.0,61.04472819632594,135.98945691366785,0.0,0.00042681572058927254,7.965814888605952,53.13174860360654,5.293234712051514,0.013710151862300594,203.91870169193717,1.081298308062878,0.00040705813271707254,1.5750166843419977,0.0017211581606101,1.4193375573464577,1.0565202090477848,0.8518392173653809,0.5701769910604887
2200,66.96805992039205,0.0,0.0,59.1492070132396,138.0319400796081,0.0,0.00041265771986772243,7.8188529057520455,53.25673946531338,5.109317372097338,0.013267774299040016,203.94018302579533,1.059816974204728,0.00039803638427270767,1.6339431625893346,0.0016969281841179389,1.3723821219751602,1.0584465856544696,0.880527892494478,0.6115048572391484
2300,65.04576489333535,0.0,0.0,57.36767501096781,139.95423510666475,0.0,0.0003994020232422721,7.6780898809671045,53.374954227107565,4.936065696695305,0.012850908105552065,203.96226882633164,1.0377311736684105,0.0003888794703506029,1.6889800761971683,0.0016737445337255818,1.3280904316072026,1.0570664666950138,0.9052480474679542,0.6507877373198826
2400,63.23328351459454,0.0,0.0,55.69005991101143,141.7667164854055,0.0,0.0003869649519648058,7.5432236021825885,53.486917467336816,4.772888369391608,0.012458095871679557,203.98473524353938,1.0152647564606356,0.0003796648301217003,1.740194163271612,0.0016515871316160778,1.286338105114207,1.0527726681728968,0.9261202365685449,0.6877658244133246
2500,61.52140735115531,0.0,0.0,54.1074956456904,143.4785926488447,0.0,0.000375272776072918,7.413911704064543,53.59315729921473,4.61917230633809,0.012087830560667506,204.00739500945963,0.9926049905403959,0.00037045588212969275,1.787670394447219,0.0016304532466179318,1.2469851044598241,1.045931786243326,0.9433010805461416,0.7222349819834962
2600,59.9019452489702,0.0,0.0,52.612149386466534,145.09805475102982,0.0,0.00036426044724835357,7.289795861102938,53.69418611730771,4.474305643825482,0.011738612080082114,204.03009250549366,0.9699074945063968,0.0003613042077339219,1.8315082388668567,0.0016103068957872319,1.2098846753659258,1.0368827345414615,0.9569747380470709,0.754044054673812
2700,58.36756038438061,0.0,0.0,51.19704223016509,146.63243961561938,0.0,0.00035387021440958416,7.170518152814683,53.79048973063692,4.33769225960382,0.011408982660789869,204.05269834355616,0.947301656443898,0.00035225178373453364,1.8718180097593078,0.001591122075366539,1.174889463935692,1.0259373987263958,0.9673445905602812,0.7830892417282453
2800,56.91166398984178,0.0,0.0,49.855932886239444,148.0883360101582,0.0,0.0003440506709822177,7.0557311022014915,53.882520946585984,4.20876078073348,0.011097548707603612,204.07510575029934,0.9248942497007694,0.0003433324740654695,1.9087182726805774,0.0015728669606489584,1.141855331840565,1.0133809263427884,0.9746270878996538,0.8093100019777038
2900,55.52834456243391,0.0,0.0,48.583239869673925,149.47165543756608,0.0,0.0003347560770813628,6.945104691359137,53.97069516624825,4.086971047687535,0.010802996416822547,204.09722797617195,0.9027720238281529,0.0003345730738998741,1.942333786064262,0.0015555079380136188,1.110644055526604,0.999471663330596,0.9790466271533066,0.8326858310944196
3000,54.212274901412215,0.0,0.0,47.37394451736293,150.78772509858777,0.0,0.00032594553958132283,6.838330382648429,54.0553896357934,3.9718170280850447,0.010524098472574073,204.1189950303886,0.881004969611501,0.00032599456431132214,1.972793336121605,0.0015390099804364896,1.0811249604108772,0.9844426040995945,0.9808304813710553,0.8532308554248141
3100,52.95860545653066,0.0,0.0,46.223484270847656,152.04139454346932,0.0,0.00031758214789763035,6.7351211842821295,54.13694682841966,3.8628252199675663,0.010259709557331628,204.1403502300171,0.8596497699829958,0.00031761338920900694,2.0002279516128247,0.0015233373509078584,1.0531750991611366,0.9685044434868872,0.9802050986660091,0.8709870904868007
3200,51.76296382684855,0.0,0.0,45.12774937316451,153.23703617315144,0.0,0.0003096328185848108,6.635214452283144,54.21567211810133,3.7595579892971513,0.01000877441385449,204.1612497332903,0.838750266709791,0.0003094416540202808,2.0247698926015643,0.001508454514770025,1.0266803825739168,0.9518444635836607,0.9773931524098528,0.8860233995959791
3300,50.62138684967429,0.0,0.0,44.083015787505516,154.3786131503257,0.0,0.0003020678107447787,6.538371060767873,54.29183690846549,3.6616117405266837,0.009770322900676195,204.18166023610732,0.8183397638927626,0.0003014879351914051,2.0465513510078663,0.001494326420542546,1.001535408627061,0.9346286958598224,0.9726108354243703,0.8984302666454186
3400,49.53025928316754,0.0,0.0,43.08588561771635,155.46974071683246,0.0,0.00029486016014484214,6.444373664050309,54.365682417450806,3.56861416814414,0.009543462819142114,204.20155691847447,0.7984430815255974,0.0002937580276136008,2.0657034144050943,0.0014809186951775443,0.9776429396662579,0.9170042696281575,0.9660659257215303,0.9083148001587181
