milliseconds,Normal_T_cells,CAR_T_cells,Antigen_presenting_tumour_cells
0,7.4494059430299675,0.8176601601030735,97.80046586757783
100,7.2055144940346825,0.8478058487735438,92.82541786779552
200,6.053704049288376,0.6172280575821772,94.49867781299407
300,6.301689335275224,1.2150841830444867,92.77318317933837
400,9.34006180758695,0.5463110149142119,93.46213325279336
500,9.451071390346677,0.9538887414472674,87.46793783431033
600,10.470680401136605,0.41332225784616605,85.3455496813047
700,9.881185680059279,1.3163874668558624,84.92411631700617
800,9.446717630696833,0.7177780449222001,81.70965736753999
900,11.893570346884399,1.220000251101402,83.12493163316037
1000,11.32051148545237,2.246092357235634,78.7326119103116
1100,12.412032691499197,1.266445861320034,77.99631090090148
1200,14.517927099528027,1.6818618937827805,74.92766958339746
1300,13.141166279924036,2.635052686791617,73.31743236952327
1400,13.427529258433582,3.076986722619494,68.98900973807727
1500,17.191816916346692,2.9743834481684273,67.09556678744453
1600,18.006419105776605,2.578483268616287,61.723069126450724
1700,17.912187723998734,4.143708564488624,56.68020115914752
1800,17.806455632756958,4.23823665379636,58.05342012403703
1900,17.882937197043752,4.755049432698952,51.48757329627989
2000,18.935391163961572,4.725339955690927,46.250061424917604
2100,23.339403107958063,5.710998767324364,49.005132281628775
2200,23.01984091707075,5.876687396692664,45.238872906306014
2300,23.820105688231493,5.958597664129134,39.793344610759846
2400,26.864739893230052,6.718256287440152,35.13239420297215
2500,25.790000216617116,7.290246220054287,34.708406931640944
2600,26.924884384905457,8.5685873812622,33.70108575780551
2700,27.876565490829016,8.996586968482825,31.141214847168104
2800,29.115230139616788,9.05110542133447,25.66389219095694
2900,32.58675089133977,9.95131219655253,25.664446378014564
3000,32.85926596919587,10.7330187070492,26.253950998957553
3100,34.110649096679204,10.585648929997491,24.61526155853624
3200,37.248732510287695,12.022661845902276,18.95742584359591
3300,36.32529893590244,11.879293910156106,17.202004213736124
3400,37.35030006171434,13.771774031091523,15.952187060555305
3500,39.19262162914788,13.69565910636044,12.707570972258285
3600,42.246051872262335,15.45988078638383,16.24912009019551
3700,44.18476791087185,15.232106140173627,16.116317998590258
3800,45.76878588891427,16.53699234535244,8.746230082159949
3900,44.699476010763206,16.15682250250222,13.640069250308827
4000,46.18017254762724,17.900342641259186,10.662812923317768
4100,49.00500265037457,18.003083676452587,10.296917073797562
4200,52.37668477818524,19.554582492741776,10.580822320158084
4300,52.906816136259486,19.657215067931972,4.866610084957657
4400,55.48265039505848,19.934185090170395,9.071053419640359
4500,55.2244194228564,20.819836322427797,5.804378984519635
4600,59.09797349418563,21.792183549647525,5.1839524176729626
4700,60.10531588059013,21.839170996534254,1.9594778866594895
4800,61.990664380453225,23.309165110260825,5.6579624220045925
4900,63.90072268543811,24.446745256098808,4.322970477071946
5000,64.8397395587469,23.851681597020075,1.0220433527371173
