milliseconds,Normal_T_cells,CAR_T_cells,Antigen_presenting_tumour_cells
0,5.7743898060072425,-0.24004699016961917,92.91007579337396
100,5.283044500374281,-0.08757097526325819,91.81265468150615
200,8.28320733787302,0.779719202230253,92.55842486174824
300,7.524976062265054,1.271086566763163,91.8811285378581
400,9.578493582122068,1.4402004450457202,93.19393530362684
500,7.911425992547033,0.6963805822930696,86.57976400534525
600,8.98344059778644,0.6030741422809424,87.99875527855555
700,10.676842654278595,1.8151178981457934,84.4961835307228
800,11.041978188074117,0.68363768843694,85.73759607790755
900,9.82740506235973,2.163675039759903,79.10321004251182
1000,11.984375733455138,1.3355472302355764,79.2163404839079
1100,13.180696190880903,1.2763221342605149,74.03474702723624
1200,13.435344426969069,2.131266273740105,75.2565631628599
1300,12.456155712018484,2.82026098317261,71.45438778495584
1400,16.192692725871932,1.9500654638877393,66.65439432912176
1500,14.982188695857833,2.5472078593353182,66.5404506608069
1600,15.295347986608672,3.6297113260589144,62.356522802521674
1700,17.880553306092832,3.659235757098429,60.51431869182055
1800,18.74765934960179,4.278272539167373,56.745729639753485
1900,19.724786767556903,4.755578475470043,51.26793373544011
2000,21.713247338089076,5.103105419819604,49.46678014725413
2100,21.239982942591244,4.850624794215817,47.387400736195396
2200,23.058953350099742,6.4733366010399145,40.305871691812456
2300,25.444144654992236,6.2503846837448895,41.36333730631388
2400,26.48267771870411,6.73047224700032,34.76727419718357
2500,27.457195796380358,7.353629313131008,33.197308086872766
2600,28.057430011929565,8.457396832662168,33.30245617194007
2700,28.54029542835754,8.226286121752587,29.46066930855642
2800,28.5995761131906,9.558502356333793,26.554049291988356
2900,31.350621138865154,10.194677820071615,28.230014629763872
3000,33.077293297022806,10.900847486716561,26.439409949414483
3100,35.06079139499118,11.946601097912032,19.20081848361596
3200,37.16517194962522,11.716372492387656,20.175603513322578
3300,38.40949871193104,12.135888232336894,21.229107119333296
3400,37.70170220967081,13.146368810142233,18.342194545737147
3500,40.38750971957189,13.932901244688818,14.091631233910643
3600,42.74994199754826,15.18053797099828,12.174125678377445
3700,42.64765388001813,15.450892511695761,14.190275109226206
3800,42.76989246929783,16.122001305308785,12.347338211359702
3900,45.96585701892778,16.367222949390268,10.935715844641173
4000,48.692694504061556,16.885461675543546,9.618839260863359
4100,48.43452947538008,17.64424740531514,7.201486088521876
4200,50.62353536712726,19.235261553179566,7.592530217279087
4300,53.64526458964059,19.898142433043382,6.971032480925775
4400,55.81872774668562,19.988430324167933,7.271408072605705
4500,56.302792480093586,21.468248624069577,3.12429566301543
4600,57.792153583634416,21.064185059817,4.34869847313882
4700,61.34895729500857,21.710815953079244,4.078287219161785
4800,62.285189194824625,22.403580097022658,2.4494468115961907
4900,64.39468387251871,23.93130216437142,1.5520905695470848
5000,66.9615832918251,24.723332159433816,4.67140679396044
