milliseconds,Normal_T_cells,CAR_T_cells,Antigen_presenting_tumour_cells
0,6.538184372905998,0.8722508299545588,96.12010531637773
100,8.055690293283247,1.0802306917802753,92.68537357765744
200,7.327108879368053,1.2415842799385515,93.36562746999033
300,6.323301660064272,0.4200725245412771,94.7406692550298
400,9.492035814304716,1.4168983549567662,90.79310371851203
500,8.82020002144633,0.6916120126103141,90.4086758143459
600,10.05400528811414,0.24148292007687133,88.87428065560425
700,8.854283578484651,1.645606798293875,84.86559505321158
800,9.785464314468804,0.5296877091122383,85.96637954371269
900,9.683367310656344,1.6352860608995747,79.9054905277024
1000,10.766274680104727,2.0395348051701063,78.7189659570852
1100,14.267920518113101,2.4687404786866467,75.82486084278999
1200,11.538004757934301,1.3763259952012823,71.82247092376893
1300,13.834070882214773,2.8691445152251345,69.05607563556129
1400,16.221124187084307,2.070790766569786,68.65471665389354
1500,14.584732934156962,2.7758425573202157,63.55250190259068
1600,16.038542305237655,2.9705156680445732,61.928152433918065
1700,17.403041777497297,3.61405139893423,59.336365815690876
1800,18.122112882770857,4.602493065737158,55.904405993064614
1900,19.53304512367088,4.226706136912777,53.96795950125916
2000,18.968264732699037,4.665311522718348,50.38214152468708
2100,20.78043648232212,4.6840540785554,49.040414578379284
2200,21.924923995574666,5.006306760732638,41.71319168314317
2300,25.682312630506274,6.641083062333672,39.87792272239386
2400,23.498857508959453,7.309464611794069,34.98874218234149
2500,24.723050012711287,6.903374672362914,36.27078382794055
2600,26.29947307551161,7.4993348622221125,29.811336803557033
2700,28.820688644548575,7.903720665908651,31.802265657282824
2800,31.095798323794497,8.682730294072275,28.384194507353403
2900,32.781645208858215,10.204766216758358,26.74495498905416
3000,30.94995103941368,10.278787336067582,23.662997656628644
3100,33.8389303638532,11.524875277036038,20.805749006728654
3200,33.88530061236999,11.882158581249778,22.59687636395466
3300,36.44782262935368,12.774623170246723,17.047652278173146
3400,37.92025197211101,12.578464193569744,17.22559892465359
3500,41.01310490540017,13.808981898897255,16.243355063329687
3600,40.38018439205037,14.277304399117304,14.683420612940441
3700,42.00386353457657,14.726576638176178,14.909403791502326
3800,45.37415219319452,15.751413651775778,14.856646708785561
3900,46.242532587103476,16.52952214381917,9.126029471066117
4000,48.36659126045445,17.81960656756799,10.213518048573896
4100,49.27807846170565,18.308604438865054,11.21436639184421
4200,52.58769348275512,19.51915913747157,7.123715474641793
4300,52.18603019705659,19.750996349738262,8.331852369489802
4400,56.41501732330282,20.150475414963424,7.07761397380103
4500,56.56183465673198,21.463486561070052,6.687690551904986
4600,59.85820566749004,21.1613358982217,8.587391916081135
4700,60.63092042852982,22.273538899842244,4.9889099112171555
4800,62.49850386309671,22.660080722167226,3.962131339495746
4900,62.696428564299794,23.515728931103357,1.1155667648282264
5000,66.6807241920998,24.65147209734663,6.5817243265491
