milliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
0,0.10951001253122733,0.7805604072178461,0.5999889864616244,0.2913461891777156,1.0000009724101637,0.6611004545152636,0.341436978425523,0.10995335805626937,0.4997666612523519,0.9990560321966186,0.0,0.0,0.0,2.4075072257329394e-06,0.04871609039440751,1.0510205652476667
100,0.10970529386966103,0.7807030904755504,0.599368638447712,0.28883758503746565,0.9998683170566144,0.6605654937204034,0.339853707007797,0.10932838852807017,0.4980360516397007,0.9984544791068918,0.0,0.0,0.0,4.076921213804512e-06,0.049299167291596696,1.0519186752955028
200,0.10894463444274712,0.7806515689442938,0.5991357087241138,0.2880919539946067,0.9998689219610611,0.6622783658850875,0.33640712826055374,0.10881343790317015,0.4950751709020913,0.9930922901751845,0.0,0.0,0.0,4.088749092203923e-06,0.05251004205686542,1.051116183627677
300,0.10831203626812617,0.78158760676979,0.5984053998973754,0.28666881617448137,0.9998709424335027,0.6621635965852823,0.3380221429900239,0.10912355966961473,0.4889911334298217,0.992939726488724,0.0,0.0,0.0,7.3426267687400446e-06,0.051661847227427685,1.0527908056507853
400,0.10828211603399064,0.781183334755559,0.5983995586872966,0.2871870562066503,0.9998760267050754,0.6645191841268289,0.3356307212685736,0.108517123636296,0.48899110316273614,0.9891502954254224,0.0,0.0,0.0,8.302897348820756e-06,0.052882407448934306,1.0523071601860912
500,0.10763011512698296,0.7815942610908648,0.5981724407363661,0.28361874251088326,0.9998776376691069,0.6634167624724803,0.33419733786283323,0.108036008475096,0.4879003047893711,0.9880601609646708,0.0,0.0,0.0,9.832340892260687e-06,0.053736776820256724,1.0525739003065773
600,0.10692763268923523,0.781679041739393,0.5973969741893586,0.2845701242716857,0.9998778260195824,0.6665116092845058,0.3331109010185163,0.10792005998290961,0.4847389663289368,0.9818120552993045,0.0,0.0,0.0,9.494711648354536e-06,0.054746601748558284,1.0549601334200929
700,0.10679141192756704,0.7826086337881456,0.5972156917354953,0.2824012591274835,0.9998807861590432,0.6672315082085837,0.331749025379096,0.10647151015744136,0.4793010806545595,0.9795560601990474,0.0,0.0,0.0,1.2159105724921722e-05,0.05547143897212621,1.0557886064709754
800,0.10684356471346934,0.7831893103634269,0.59677664002331,0.2811068534088633,0.9998794284950927,0.6667494513049333,0.33200187706575174,0.10597250028860866,0.47914373315391123,0.9796112560755688,0.0,0.0,0.0,1.7083377853928965e-05,0.05636638938208587,1.0542042903308748
900,0.10558061295482923,0.7833113943609548,0.5972171943657799,0.28149345043249907,0.999881021490982,0.6692346728792629,0.3299158354653168,0.10638760875684578,0.4787271478426946,0.9760946598907605,0.0,0.0,0.0,1.7255178900748623e-05,0.05669976611180039,1.0565233099153377
1000,0.1059459304888505,0.7835320357835094,0.5966200280966665,0.2795679334181742,0.9998859193851362,0.6696063281565654,0.3278397438000137,0.1058563424398108,0.47045949088363853,0.9725625279076087,0.0,0.0,0.0,1.9319262933299227e-05,0.056180663387479395,1.056510870068951
1100,0.10466129414865015,0.7843695717581972,0.5964733316276057,0.27805136673649844,0.9998878060258397,0.6692992172282402,0.32903195383276995,0.10566939208093072,0.4731680427854683,0.9738670457056902,0.0,0.0,0.0,1.9730693658364346e-05,0.056898335518307266,1.0577488378435023
1200,0.10417630108584254,0.7841794939060216,0.5956041807895748,0.2780818551430277,0.9998896022157642,0.6713672355421954,0.325745389754052,0.10540769717961739,0.47152994098885864,0.9688987344286248,0.0,0.0,0.0,2.4297426759702776e-05,0.05917775184557611,1.057312150845889
1300,0.10430883316300354,0.7847843653204937,0.5947966399670869,0.27808766050316897,0.9998910988365094,0.6712557317832825,0.32566297196153965,0.10386597390584229,0.46851066064705404,0.9674636828079898,0.0,0.0,0.0,2.1898066053025154e-05,0.05937536664437266,1.058841284590315
1400,0.10392382123229174,0.7852003007373327,0.5945372691065366,0.27541852154911795,0.9998899622877048,0.6721732044451827,0.32507612584054113,0.10439410604203432,0.46209674807528217,0.9675385953728558,0.0,0.0,0.0,2.4671693565444732e-05,0.058474354047391236,1.0592857864042038
1500,0.10352412670827679,0.7851291981937382,0.5943650480594601,0.274740726271844,0.9998942017449229,0.6724425454179481,0.32400806875453714,0.10366320969722624,0.4620069148492718,0.9630383367988866,0.0,0.0,0.0,2.65488098206731e-05,0.060384049233055535,1.0603359458935244
