milliseconds,z,y
0,0.10803007912278086,1.3970804937319532
100,1.5443497640241755,0.660593774485475
200,1.5947328881261378,0.6617146322222723
300,1.6069212174228737,0.6613114503129607
400,1.5761626976202334,0.660628924981321
500,1.5520046521083075,0.6795309059539489
600,1.4988153388231977,0.6704990502577574
700,1.459556635609599,0.6735584911776998
800,1.4530626736813914,0.6765835422107044
900,1.4069920776589078,0.6584426182920688
1000,1.4265286092080394,0.6596287578367
1100,1.3688667723905397,0.6718296614381113
1200,1.3642095774006868,0.6651524554624793
1300,1.3569952586997889,0.664045918508877
1400,1.2828666919680682,0.6526788154303741
1500,1.2480204110808963,0.6647676747698381
1600,1.2563808229176934,0.6694482582728917
1700,1.2615383023578932,0.668127424607691
1800,1.2101060406761261,0.6626530047959236
1900,1.1866421314249236,0.6702576163590643
2000,1.192287632717349,0.6749065270623904
2100,1.1627423616318469,0.6764589411613141
2200,1.1269675433490631,0.6694003794336966
2300,1.0775173282669857,0.6611563568502519
2400,1.0747915713730307,0.6823124129393433
2500,1.0500607221987568,0.6661480508015852
2600,1.0681061359369086,0.6689224788869564
2700,1.003366056897366,0.6819807557020607
2800,1.0278830109375434,0.6939803200507488
2900,0.9657385262520959,0.6784535903056792
3000,0.9526122080934886,0.7014925650170293
3100,0.9811607163226177,0.6939040861571104
3200,0.9082752113225571,0.6923248950974773
3300,0.9431732879561869,0.6987100256310121
3400,0.9131341352943415,0.7170153521719327
3500,0.8857683494168106,0.7111591962392994
3600,0.8845852952619943,0.736124539371526
3700,0.8246977080099784,0.7390030173363901
3800,0.8182323200622775,0.7518112298478005
3900,0.8279819772540874,0.7561328391835013
4000,0.8303556405939068,0.7604182436827207
4100,0.7922022052617168,0.7809310228429294
4200,0.7540470697787407,0.778653083891187
4300,0.7738359115354716,0.8006142940621032
4400,0.7587846669914458,0.7936780205552669
4500,0.7445870112524521,0.8226378483692254
4600,0.699066404498452,0.8358588815463316
4700,0.6942621297148271,0.8442750542375528
4800,0.7051840897184619,0.8445557416978465
4900,0.669960471224388,0.8622017193386862
5000,0.6619474660757091,0.8839993685686294
