milliseconds,z,y
0,0.10687008752071606,1.399717897509956
100,1.5373202622553503,0.6636124831702667
200,1.6040786534845597,0.6650457829798104
300,1.5874883935146646,0.6719640881065733
400,1.5387674656670034,0.6734616759678271
500,1.5377145349289678,0.6668372163245625
600,1.518166378386693,0.6740358931502111
700,1.4777313627314133,0.6605819979735111
800,1.4791653224474128,0.6663285988902582
900,1.441676166408985,0.674638581335131
1000,1.4079012788515832,0.6627299037069866
1100,1.3681737811010506,0.6630419667778484
1200,1.3591560375267122,0.6551124491642839
1300,1.3357399875132774,0.6566381812793233
1400,1.2871667816385146,0.6727842224146604
1500,1.2712886023342087,0.6632705930098434
1600,1.2835226283804642,0.6716358660470233
1700,1.2105154894478047,0.6592608780908069
1800,1.1806385942388664,0.6664971385538193
1900,1.187033414597988,0.6637790664779696
2000,1.1758579457545744,0.6560292584962317
2100,1.128316988346966,0.664124000925305
2200,1.1234520994361135,0.6777841946350627
2300,1.1215910518836811,0.6665009136355152
2400,1.070628400016325,0.6828842339872684
2500,1.0823896272946254,0.6772535370309324
2600,1.046566030586967,0.6814559973248304
2700,1.0078564401626808,0.674320359382344
2800,0.9786565512668584,0.6736260128542326
2900,0.9603829630338272,0.6780396716373215
3000,0.9628760129364959,0.7041240845732701
3100,0.9780299987169683,0.6913832276677393
3200,0.9446363558658997,0.6948314198097509
3300,0.9336917648304142,0.7137012764192389
3400,0.9294799248301074,0.713024919239361
3500,0.8600446943307613,0.7280400183698449
3600,0.8798621575015373,0.7356188603372923
3700,0.8257766348801311,0.7257048018345204
3800,0.8513443716736442,0.750487933259583
3900,0.8088816330581686,0.7505754073741874
4000,0.8011380038838598,0.7625564377933411
4100,0.7670391204711949,0.7805275444005666
4200,0.7845718443695857,0.7777885729867879
4300,0.7936089452194057,0.7804381591995782
4400,0.7558343710249662,0.8022952167567402
4500,0.7102426451436599,0.815621983795641
4600,0.7006332187043615,0.8141747417936817
4700,0.692601956567114,0.8386580751017815
4800,0.6734194453963998,0.8560724605030793
4900,0.6726049347764486,0.8739476668187697
5000,0.6979760518271215,0.8767696831250094
