milliseconds,PKN1,ZAK,MAP2K3,MAPK14,MAP2K4,TP53,ATM,MAPK13,PRKACA,SRC,BAD,PTEN,SHC1,PIK3R1,PARP1,AURKB,BRCA1,YWHAZ,TGFBR1,CSF1R
0,-0.027073060825105664,0.0017265080241699669,-0.010651999753247331,-0.11732000899781224,-0.00445970747633162,-0.18673577739167685,0.9901451151010607,0.9804984670756768,0.9988808102665845,0.9895417183116977,0.5893171425968579,1.0329612614121984,1.061735433580342,1.005867844266427,0.9624178096968986,1.0272880553713315,0.9915999608381378,0.9952843022763032,0.9991165915444715,1.0018601002631498
100,0.04494533327548019,0.0029825359165300876,-0.005726929710747112,0.22763857882320337,-0.002970452866161769,0.48839670018193115,0.7653138964466272,0.8621053265525349,0.8355734035942561,0.9186728404590723,0.8622226526333335,1.0025709216677274,0.9334638164529305,0.6374357677846249,1.0630995052791936,0.861695733613985,0.288568655266836,0.9912333261030879,1.0044280969252641,0.17600574280742126
200,0.05523110798525591,0.0056484782019954995,0.008643043939525686,0.6761192665532116,-0.004645724061490667,0.7291280209721899,0.5686166905111117,0.7527402269993055,0.7054516647775104,0.8720007534417412,1.9502204365147384,0.9639988319307355,1.3008182242211397,0.5438327433373743,1.094734271194058,0.8063682233202306,0.17677891158206915,0.9847979632085729,0.9785492121297429,0.12388706920296481
300,0.15188697164131035,-0.005512931548961305,-0.0017547232146366328,0.6015739072821088,-0.0029058311230182906,0.7577232012955462,0.4423278977932021,0.6584570602141243,0.598671462309517,0.783214895634324,1.9264214324859095,0.9159426381939267,1.4460608548087657,0.5534774967315927,1.1321028743692099,0.820541864724832,0.16719931324452672,0.9852470408745283,0.9505795704508575,0.1260616766949981
400,0.2615205720868736,-0.001967110489341048,-0.007765708208914265,0.758666016338409,0.004391150131630354,0.8290963140276607,0.36819085282080904,0.5642188153393006,0.5592709666064215,0.7211324062622312,2.998555935064474,0.8857999724901539,1.6911629173531222,0.5911191542601894,1.1940710683683262,0.7766923034856165,0.15238487464316824,0.9762418366675668,0.9551538736398643,0.13452482223905662
500,0.31298060044635784,0.010272556738410998,0.020824951539188574,0.9685874415356881,0.005362303657552252,0.9725678841221613,0.2948452452031586,0.5105426336768694,0.5077190985400634,0.6662744744573325,2.8939889253924633,0.801280410777544,2.140439967401079,0.6367976080173422,1.2378174494876557,0.7563709756143774,0.14538728159512354,0.971086812251845,0.9348246298096279,0.18259412304235467
600,0.3704206706372548,0.01506365788307935,0.00351640225887314,0.9382692074937187,-0.002581716377602227,1.322388180728997,0.2499566381376976,0.4527006465553465,0.45131596930774126,0.6355518914733398,3.2786459860173123,0.824704455352829,1.8769509603486834,0.6964309018702526,1.3577909573854916,0.8431956089963624,0.1490612873099274,0.9656365231915173,0.9284775380366259,0.1751888206576879
700,0.2995484014066243,0.007258858577292121,0.023053701024917134,1.01441643325603,0.0006386305850498962,1.2290456459787102,0.19431866552732566,0.3884118016281555,0.44248133544755186,0.5606274985165558,5.020310313501332,0.7711237159215912,2.1986150723158406,0.7277181889340602,1.3925892363352925,0.8298452690681836,0.15655389616709414,0.9524174448073249,0.93090267940824,0.21282970502769394
800,0.42501557914862226,0.008264654412408527,0.04080018794844172,1.2920286392028464,-0.0012071503473616348,1.399822114189508,0.17145693047924684,0.31329246940893607,0.4168662083397304,0.5155538550387346,5.376489426156713,0.8234047913137614,2.212067529442013,0.802499253952171,1.4361681700470812,0.8922847144609009,0.1550867531318956,0.9509331977086907,0.9283556439988211,0.21048981563070346
900,0.5093206300878717,0.011692150982919997,0.03020710571302587,1.2702171589526088,-0.0009967583319243087,1.7918226817143776,0.18008045371320675,0.2669451912527611,0.4010938378911874,0.4809957672508701,4.94076233366196,0.7813112463865646,2.4706988864702346,0.8429042484373125,1.4596524398625008,0.9171086414553363,0.16002706718801676,0.9401954783382119,0.9159567258275513,0.24044798542428358
