milliseconds,PKN1,ZAK,MAP2K3,MAPK14,MAP2K4,TP53,ATM,MAPK13,PRKACA,SRC,BAD,PTEN,SHC1,PIK3R1,PARP1,AURKB,BRCA1,YWHAZ,TGFBR1,CSF1R
0,0.06418697484878624,0.00818702483279929,0.007888545717070181,-0.0839894674340551,-0.004066033373531723,-0.0953708156930679,0.9861353657048245,0.9896068109399496,0.9888648034231061,1.0166252161753324,0.7016774970760176,1.0037280570997065,1.1506934643961158,1.0033875818146012,0.9452612026505347,0.9848889585189269,0.9933269269566872,1.006571825591363,0.9926950243911733,1.0170500140411238
100,0.11250453767233345,0.0022181019941513603,-0.005770253027743932,0.3276887395826496,-0.0035283265164963258,0.310452131958549,0.7735884344284588,0.8842996280345438,0.8275280401360481,0.9290850526795167,1.0759968509776676,0.9692856731247083,1.3460229415143201,0.6597287582882134,0.9915600484259893,0.8645026435822731,0.30173632707625236,0.9875756646666691,0.9921787561430347,0.16945966681433555
200,0.1252555256137417,-0.00277767946254945,-0.010059852814011835,0.5611348177079403,0.0035434038707734044,0.5361833696284122,0.580415482614459,0.7453881600002167,0.7129561535834595,0.8442666695914611,1.7832919655540629,0.928890550318276,1.5646693714856104,0.5670426764512481,1.1399743959459663,0.8675534954185907,0.19849777050008663,0.986609892893608,0.9656375278959144,0.14711437341926936
300,0.10011238839931297,0.0018823225182903688,0.0010432493503244908,0.6443814511229377,0.004509703258308334,0.4710488383309128,0.4650699452349087,0.6744633657578073,0.6081000245146923,0.7946162278243718,2.360581891387012,0.8425553790338566,1.627216563859073,0.5590507946846504,1.1064253481788984,0.7585560691702795,0.1661291093879084,0.976671842941907,0.9524762851238534,0.14732132169027343
400,0.18905974012749588,0.00026604870240994625,-0.009316502778764849,0.7414117796103433,0.005762734463460791,1.0505855549340097,0.3687078272073095,0.5721284124656825,0.5411675368374563,0.7210311978071169,2.9836648174503457,0.8452499460335489,1.9314357795316932,0.593406124239988,1.1603758546980734,0.7765483229958389,0.16471686834160734,0.9737410638872342,0.9599472505926323,0.16247640961388754
500,0.28658856316378895,0.007893372185407024,-0.001957341190487308,0.9711681987591068,0.0028055387208926986,1.3480563393991114,0.2966619821012197,0.5164807303090692,0.4998159519962859,0.6694589237813051,3.752279114531911,0.8130296558295986,1.7609328281967722,0.6283313155500485,1.3086967359218027,0.7644955261023363,0.16051955538643814,0.9674581535475261,0.9470937356349526,0.16029912829264514
600,0.27387439408054437,0.014260463057894291,0.007322537137726216,0.9346472201184242,-0.0004999876986653981,1.3272414949896036,0.25667779487947834,0.41230660953442544,0.4771927595989779,0.6337620937271367,3.94953826748685,0.7801758478026678,2.0153864777024824,0.677554829030304,1.2383209102042334,0.8331165955736188,0.15369241535105058,0.9645764779621484,0.9286213499112502,0.19681141399751703
700,0.331997506839313,0.010445718260463515,0.008989942648278156,1.2049176922869764,0.0018450705611775717,1.4451596194867118,0.20432674450995433,0.3547716200183336,0.4378440796561007,0.5954316217410788,4.614933416447282,0.8407882793379543,2.4576780771254114,0.7542717099402255,1.3676944481390156,0.8069601752725185,0.1431260454624001,0.9529682218556546,0.9316419404917815,0.18276207222420734
800,0.41796885245751697,0.01567172188468128,0.011893107110225325,1.1734870527513694,0.00501824934389041,1.7748282945941865,0.16912919324171274,0.3210248244565225,0.41422812901503503,0.5383317971707582,5.037640903517201,0.7951463987425093,2.7054942810257514,0.7939321965529602,1.4624054624085137,0.8356899999893703,0.16430342749782903,0.9530504128482967,0.9259793383074479,0.22441741314386202
900,0.38691910631485826,0.02186953435789384,0.02375079155825096,1.2767993815474867,0.004808196366071176,1.9024497718180113,0.16590333801292326,0.2730826336812654,0.4014664715934355,0.4998458056679984,5.252036301758023,0.7551413282350282,2.441492503759969,0.8264849179318156,1.3928616941220608,0.8729642123720982,0.1514249980586522,0.9482283657169116,0.9156063290043176,0.23913642122816475
1000,0.4474654683505093,0.01822480319368767,0.026554684479118667,1.4680011358277747,0.0033159634492073925,1.784601031869678,0.1546010903195264,0.23954923430763064,0.39752947833633256,0.45501220575665846,5.737070962393526,0.7809716541702248,2.7417110185629676,0.8877117100243366,1.5276766502955137,0.9125540894017367,0.1695205946762842,0.9316593657777824,0.9187887011908966,0.24306151997186534
1100,0.4866489358550341,0.01725215327989752,0.05169013260801298,1.4523237876703243,0.008155751787039265,1.9593332219055073,0.1415074205679157,0.21020627312131682,0.39354908327774396,0.42998458382805205,6.368366327364166,0.7576729648209848,3.1035584305050428,0.949891227414605,1.480725081177985,0.9970696910774101,0.16855027192262098,0.9316057995824831,0.9168909981898333,0.2651448053299326
1200,0.5372023221070892,0.030411026910472164,0.0765953981613641,1.5378281247680854,0.008215292119906242,2.2892476049609365,0.1479339379775833,0.20345949099741745,0.4056885982396963,0.40014255483236894,7.052400380270685,0.8027955012637454,3.3306525443928563,0.9914490451191492,1.6013928469422918,0.991033611011916,0.17094314713869727,0.9243918128844273,0.9371695231036878,0.256795327987447
1300,0.5852337576901746,0.028053624653642042,0.08455152718475901,1.535758653982704,0.002819534891651418,2.704627613626071,0.1465609302889508,0.1787130415873464,0.40110075987207955,0.3863976801908721,7.078130640896077,0.782679459550802,3.3824101556384516,1.0116578481142535,1.6845590279321234,0.9932911466175893,0.18781134141704614,0.9232661025679632,0.9479028939469271,0.27595482480641825
1400,0.742463818364974,0.03648386413982203,0.08467812191271057,1.632369658095744,0.0047099014578709224,2.8515349830932295,0.14193217965277077,0.1535694318644701,0.4088445392390643,0.3671460081591922,7.402590102021367,0.8224724276627439,3.358326111530926,1.0442606689905038,1.6390422216261424,1.036762867464551,0.1861037047322296,0.9283493599337725,0.9475632382024892,0.2825312809710397
1500,0.7496839512303748,0.04690388769843085,0.08345296744797134,1.7915686568828955,0.012178817160723445,2.765176082882253,0.1366354461127902,0.11833713756661841,0.4041745937853249,0.33349876505717785,8.3424592016006,0.8169466453781405,3.828844933813635,1.0815317623672067,1.7593240759504245,1.0536582401716474,0.19673818519720496,0.9239176593428997,0.9769281099357943,0.3138081143354134
1600,0.7709447180391156,0.049659438291482644,0.11603188157045398,1.8348893919581397,0.013705044642162082,3.1165725623805343,0.15658930796013695,0.1257799731017157,0.3938109279614336,0.3289724256443194,8.412676598392016,0.887873482375611,3.72763683818562,1.0861043367410756,1.7817365799625378,1.0766987354286215,0.20230468437720595,0.9187915734075365,0.9849406258773666,0.33197008490341734
1700,0.9093665319381132,0.05358736096761718,0.11830708769274774,1.8715713978342396,0.01564843130654601,3.366291039721228,0.1551338423339284,0.10798170653243302,0.42119081403258957,0.3092232317000748,9.492204946153468,0.8262805732606711,4.155518240037815,1.1118907606662027,1.8413725174693747,1.1159260416429995,0.2074424517656905,0.9079232057493002,0.9851366943170679,0.35142174915857183
1800,0.9444979157190019,0.055092513769463974,0.12217578169314879,2.0634265578294464,0.01864038653482884,3.2803641597700537,0.15203866053748163,0.07867710515685043,0.4162147621717436,0.28358418697980664,9.86096583215898,0.8868670198206855,4.2340858821081575,1.1534897681777054,1.8198861893195577,1.228984279945991,0.19515318885350566,0.9171784036886838,1.0142316750166482,0.34391281480351704
1900,0.910913454285458,0.06588045991092861,0.1292920630256753,2.158582495074635,0.02312777240300026,3.3786132156177637,0.170538628584607,0.07894030466126889,0.4306759641443209,0.2558940989962571,10.702658693426457,0.8634060811270665,4.182101862609152,1.1349551002107672,1.9357281841074174,1.2409911263404858,0.2158167477565628,0.9087036171927134,1.0164585329191926,0.36333521575442784
2000,1.0134582791867404,0.07801939399025,0.16413813812905104,2.1632765922998445,0.025392076067078106,3.507817038644919,0.15247148287411275,0.09820492036983397,0.4197011367080527,0.25291760517940837,10.129574525444522,0.98160799963992,4.401462582811692,1.158177706804999,2.016448820031747,1.2087941695524418,0.20185698339935845,0.9061944584761723,1.0475223465278554,0.3786492024014556
2100,1.0050438178966974,0.08251032244445086,0.15126281649512172,2.2569970313716685,0.030795256982420974,3.8977993428736326,0.17383514612153012,0.07380952406444911,0.4391095778486855,0.24046614262222984,10.597713552465622,0.9217879406015789,4.726591204466969,1.1840621468795665,2.023380363734546,1.3089340696527187,0.21410366253388816,0.9101775929078806,1.0571536481376924,0.3818637753049605
2200,1.0613421825602019,0.0786053593806012,0.1692738180849519,2.2723026714976586,0.024351315553741544,3.957851802835967,0.1723131867216439,0.0868543715759519,0.457633679067851,0.2278916836842009,11.221774719985666,1.0189450642513236,5.019216084972263,1.1913456915721563,2.124076339623945,1.35999286577486,0.21488316291554582,0.9087396106642249,1.05832857106989,0.41452106489028784
2300,1.1220603360556825,0.0878818514625184,0.18243589785534425,2.4866041971915305,0.031802242573948966,4.075711450755355,0.16373798159869843,0.08195749262184404,0.4664971645302297,0.23843867856734477,12.47390816544081,1.0252117269789394,4.889814480507199,1.179131996342774,2.1247515048798733,1.33209064632456,0.23717216752023276,0.9219312336717643,1.0832778018770297,0.41518894864491807
2400,1.1467830345927585,0.09836710098365811,0.19954363765349406,2.445794077633723,0.03560345828783834,4.416428601043691,0.17804223544296158,0.06360581825416405,0.45896097101366967,0.23942528377107625,11.860883395010799,1.0181088298627958,5.159606587337606,1.1753666480610039,2.1085281417168096,1.349043636027516,0.22766298879208322,0.9148933989684241,1.1089764574879613,0.41735642170657605
2500,1.2512675151966277,0.10286165020458132,0.23224048439986103,2.6182909761543076,0.04194189447316019,4.747071282301462,0.17446982512068712,0.0574054157342229,0.48869913496840856,0.23252552413171998,12.511796145273888,1.115960250021625,5.476229193900883,1.156934044464311,2.1729741805573197,1.4349547389865234,0.25112289238356394,0.9252891418148805,1.1097486197995285,0.4353158461064229
2600,1.3576687062588852,0.10479701936613697,0.24274917342434107,2.704979017973528,0.050630559247556495,4.594496550929953,0.1870182889517985,0.06777569020031157,0.4905387281227393,0.21903591239491402,13.28376986984244,1.1408467522055796,5.5005890718977515,1.1702219418670299,2.2704742495924064,1.4043865749207958,0.2394690981301466,0.9233334133058713,1.1154237393994515,0.4452997099985409
