milliseconds,PKN1,ZAK,MAP2K3,MAPK14,MAP2K4,TP53,ATM,MAPK13,PRKACA,SRC,BAD,PTEN,SHC1,PIK3R1,PARP1,AURKB,BRCA1,YWHAZ,TGFBR1,CSF1R
0,-0.010218237092482752,0.007634660233453869,0.002640017027105622,-0.04645054756280615,-0.00010803152045539597,-0.0954727564657159,1.0138578974371844,1.0044519723899914,0.9996284714401427,0.9896478942753167,1.5785833165653584,0.988816460671276,1.1037701080420355,0.9853602854764743,0.9485175179300379,0.96856812650674,0.9930145863127914,1.0014904521700847,0.989659871174294,1.0171829709949283
100,0.0985231327085608,-0.004539927903544021,-0.0058923231376676825,0.29699424158996557,0.0014791205394213156,0.16901893588625727,0.7457920608400849,0.8801836748032538,0.81847768493597,0.9216111377067839,2.0332024133777917,0.9404846894804165,0.9817437798778311,0.6637383669908247,1.0048567093949874,0.9122248727457288,0.3087997746592291,0.9952290997407699,0.9895704573523422,0.15600541536044202
200,0.08223166570744547,0.006163949765400367,0.005888668697007966,0.5238833521518317,-0.0028023071861880645,0.6991051953493783,0.5832601390108652,0.7475288848828823,0.7150507148041803,0.8421672030100449,1.6952311435042362,0.9026028134642945,1.5563476532701783,0.5430185504644404,1.1093953222302955,0.7971288605253077,0.1919232197176717,0.9912728570784876,0.9863639530881201,0.12289394121679609
300,0.17744776104894636,-0.0027438965730001595,0.003787472418853131,0.7718185872385401,0.0003585964839886431,0.8090186570370392,0.4552391730581478,0.6420647543697158,0.6210557173091247,0.7755189682446942,2.7987023556339343,0.852200537621931,1.5167376005139876,0.5649173959627765,1.164536235686358,0.7804449916217082,0.16913037649550075,0.9744930878352938,0.9707634073660321,0.15566934229596152
400,0.17945736498336037,0.004488919106350262,0.016428601415721854,0.9028552634718123,0.00428340240922429,0.668099504196999,0.3452908934649658,0.5518031132249798,0.5613241300478238,0.7344366464771043,3.397828466555666,0.9015920701417038,1.7453568989311392,0.600798787024426,1.1371525794368467,0.7789705180008903,0.14960923831810172,0.9747957659462474,0.9491736897005121,0.14272574049412806
500,0.3133827811006949,0.012007756306923516,0.015932352261613277,0.8706032443805226,-0.004059503769437557,1.2042687205743725,0.2966023257637399,0.47538799945463023,0.5003669342014828,0.6678728947435426,3.0109833706176192,0.859845367425159,1.8672376830984814,0.6504400774449908,1.3084533325160173,0.8118232613854681,0.15631795412783595,0.9708674535428012,0.9314866203017261,0.18082565542716247
600,0.3135771235225225,0.01806030521670593,-0.002094926053080419,1.0373028349787627,-0.001394495164529129,1.3470444436782707,0.25040157256850204,0.42676324380355135,0.460731041571436,0.640552132386571,4.135084563620211,0.8003048164974866,2.3355222487967557,0.6851123840579675,1.361338160258103,0.8587737616586837,0.1522008951124093,0.9522408108048683,0.9404007333858,0.19709948810897396
700,0.33802179014383027,0.007748424362452861,0.02252267109132883,1.2432205465717405,0.00591081586864547,1.3039492355796503,0.21598808660047314,0.3827608466186988,0.440629185558324,0.5790571944143292,4.751421616251972,0.8344073332174021,2.452537898298135,0.7402549752124181,1.4006641803833697,0.873600027807107,0.1640609727578611,0.9590229273473553,0.9231075529687885,0.21350353745296016
800,0.3726934081033276,0.01902194157073104,0.024291595934790793,1.1858706999991264,-0.0037350088412863997,1.8676615517118729,0.19591627824907226,0.33426827797454706,0.4325157986142576,0.5501449228142888,5.466728997870383,0.7666439450945491,2.5732291731500876,0.7779288340643783,1.4404888348433738,0.8348364644213578,0.15892952811180697,0.9398876753360382,0.9107939077616017,0.20262701108256514
900,0.4688150308467892,0.009920063008220124,0.03356283010605721,1.3602466238106297,-1.9795034755496627e-05,2.029646399690933,0.16743963945993004,0.2963802136095956,0.4079521573293505,0.4978020984720252,5.3368094488683635,0.7758838202795135,2.371574982485699,0.8328350549506784,1.50512810154337,0.924638853288309,0.14966262862150784,0.9462923694662836,0.9310097786235941,0.24021555556636368
