milliseconds,FH2f,DHFRf,FH4,CH2FH4,CH3FH4,CHOFH4,FFH2,HCHO,FGAR,AICAR,MTX1,MTX2,MTX3,MTX4,MTX5,MTX1b,MTX2b,MTX3b,MTX4b,MTX5b
0,0.001200050132979967,0.6399915555254201,0.45999678107343034,0.25997594363834237,1.6299999591916232,0.999997840973887,0.00033197243029216327,0.007400228247829482,16.489935020455988,3.6949997824832663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.001208341104753531,0.639986661128891,0.45886533676533786,0.2619279099457005,1.6298481355869157,0.9993393607736096,0.00032845364685486403,0.007387375896729171,16.477750982138993,3.69508415516981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0012083719342434447,0.6399770316763271,0.4589087081073621,0.2619552451861909,1.6296966303633635,0.9994210202570853,0.00032848664648185856,0.007383054873349748,16.479197827941245,3.6950217063997943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0012082750764691205,0.6399729588692853,0.45895247910426423,0.26193201439174274,1.6296206693732131,0.9994982552779995,0.0003284721528125365,0.007381583029549808,16.480029345502647,3.6950236145106707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.001208537161042998,0.6399636394538448,0.4589825881823667,0.2619868289072354,1.6295201631917575,0.9995478434079553,0.0003285310240137981,0.007381278084020733,16.481745563354842,3.6950272234827186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0012086597299279355,0.6399549683403059,0.4590130960525586,0.26196955447910164,1.6293765402416847,0.9996270652264225,0.00032857578578527783,0.00738072958100443,16.48205544837947,3.6950307373324973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0012086783260755738,0.6399527950930195,0.4590363879218594,0.2620035753034901,1.6293159300948068,0.9996979921490154,0.00032860739301752913,0.007380450235693188,16.48303907836605,3.6950342600386556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0012086736483843236,0.6399484413937149,0.4590685292873507,0.26204140743789667,1.629241036113144,0.9997262148990685,0.00032863206345968107,0.007380727386300935,16.483691666321416,3.6950351628934692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,0.001208841717412843,0.6399368077733285,0.45908164822564734,0.26202184177169796,1.6291771209295136,0.999783460079705,0.00032863376378978673,0.007380404605513953,16.48481974257527,3.6950376525571373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.001208876423874754,0.639938095184522,0.4591114305144602,0.2620049103515375,1.6291485908210148,0.9998126059072789,0.0003285995766717816,0.007380403273563733,16.485535014560607,3.695039632718351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0012088838511199673,0.6399323082923689,0.45912572365670323,0.2620184463014963,1.6290577554373615,0.9998260719514087,0.00032864984942543925,0.007380587887548026,16.485579850453636,3.6950410598191237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.001208758254470267,0.6399228607377023,0.4591184624766567,0.2620392343390641,1.6290182174331593,0.999883423746788,0.00032862367704502427,0.007380580204792966,16.486273037282135,3.6950425000434692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.0012089982855201197,0.6399162764882107,0.4591550436271167,0.2620814490051119,1.6289544613749096,0.9998758285147787,0.00032865434683176486,0.007380051275113227,16.486899813252155,3.6950433485636087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.0012090196203097326,0.6399078890992176,0.4591509247305986,0.26204065782441344,1.6289629300887283,0.9999043791635687,0.0003286321926301518,0.007380429982468133,16.487025850346136,3.695044656883273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.001208876615623808,0.6398982490419038,0.45916144943005743,0.2620380414108139,1.6289206280740385,0.9999244949834044,0.00032863817359192715,0.007380451448834944,16.4873622310317,3.6950458993349495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.001209117997413046,0.639892833288048,0.4591821937030581,0.2620891535143399,1.6288658714475566,0.9999776941404325,0.0003286836387336631,0.007380451962037415,16.487791692234296,3.6950478717438804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.0012090345672888438,0.6398944619453008,0.45919055470299164,0.26209615313110524,1.6288751403410946,0.9999869474107723,0.0003286846771054571,0.007380068778012187,16.4885940356354,3.6950483161460936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,0.001208967539139902,0.6398745892560344,0.4592053057555869,0.26207552358259045,1.6288123583080711,0.9999875425080951,0.0003286708599224544,0.007380345765698881,16.488653283184174,3.69504700252041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0012091406876613051,0.6398691457082473,0.4591912823800911,0.2621061716430952,1.6288339102216676,1.000033222718464,0.0003286829385498695,0.007380373493371302,16.489107341525756,3.695049646392558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.0012091514460701189,0.6398760676826242,0.459208396558781,0.2620881979487161,1.6288114076597338,1.0000182504709538,0.00032868386478643346,0.007379895837890561,16.48933835295218,3.6950495933011354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0012092103912158707,0.6398620262706938,0.45921162765653395,0.26210034676893135,1.6288079646845652,1.0000255749043376,0.0003287326059070876,0.007380374001032061,16.489532614970077,3.695048598987939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.0012092330099523728,0.639842628846072,0.45922983833539566,0.262085362249847,1.6288023931268216,1.0000636481905467,0.00032872785634220116,0.007379988747867072,16.48926244343543,3.6950488177399996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,0.0012093428758087874,0.6398501418283258,0.4592344333440256,0.2620794357232728,1.628745369065197,1.0000758830621426,0.00032873456211612314,0.007380286909150636,16.48937611557155,3.695051058414234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.00120923618329199,0.639843253957282,0.45923165367940444,0.26211463503585425,1.6287373876007487,1.0000814106710874,0.0003287673289650375,0.007379912840902391,16.48985684554707,3.6950510801832186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,0.0012093848517833702,0.6398271739597113,0.45924346662446897,0.26212593029868736,1.6287616420135906,1.0000949697820931,0.0003287529703945401,0.007380321761048848,16.489872362590415,3.695049534245559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,0.0012093340604891311,0.6398200171872704,0.4592469564494083,0.26211142303047447,1.6287417878392154,1.0000754729013617,0.0003287221251902267,0.007380311278219929,16.48992929464455,3.695050037201243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,0.0012092991435237465,0.6398101769119061,0.4592439964196384,0.2620760344560783,1.6287166511869657,1.0001089276357293,0.0003287312831592084,0.007379816660434471,16.490101733330086,3.6950502062954453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
