milliseconds,FH2f,DHFRf,FH4,CH2FH4,CH3FH4,CHOFH4,FFH2,HCHO,FGAR,AICAR,MTX1,MTX2,MTX3,MTX4,MTX5,MTX1b,MTX2b,MTX3b,MTX4b,MTX5b
3200,0.0012094162761646517,0.639784950794852,0.459255504070428,0.26208106520602464,1.6287501389583008,1.0001429248610623,0.00032883618941413736,0.007379939421311944,16.490965161976767,3.6950521083742185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.0012095560629307766,0.6397702515608853,0.4592726841383114,0.26209244533465764,1.6287225475894778,1.0001283859602026,0.0003287517746611089,0.007380275189479108,16.490662378298676,3.6950504261512136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.0012093383691753738,0.6397754755799518,0.4592686295113499,0.2621023347795397,1.6287350028458154,1.000155639737462,0.00032877876251797975,0.007380057267090974,16.490839747562028,3.6950505954053683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.0012095748780151163,0.6397611680598916,0.4592834740389639,0.2621259834457089,1.6287163372481308,1.0001380211778035,0.00032881257266369565,0.007379885025781163,16.490703512401236,3.6950504312630947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.0012095150325576226,0.6397493466066873,0.45926434409746414,0.26212336625552585,1.6287269959536368,1.0001676875018113,0.00032880539640472875,0.007380260437084545,16.490713080315476,3.695051030485889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.0012094988509968897,0.6397514861191758,0.45926898227821317,0.2621387272438922,1.6287206449900171,1.0001501746508161,0.00032881733356679405,0.007380023193563399,16.490881086654078,3.6950507436041917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.0012094342837241897,0.6397352817498333,0.45926293648861705,0.26210817197767444,1.6286958593618925,1.0001385879230715,0.0003288141403376253,0.007380022515223746,16.490835479385325,3.695050121139093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.001209478527277155,0.6397345329197361,0.45927928737732787,0.26209255027595907,1.6287476186724763,1.0001772831206062,0.0003288122574460057,0.0073802054420457255,16.490877542102155,3.695051027925554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0012096234533242023,0.6397178491369584,0.4592660196948875,0.2620959541704284,1.6287235152815376,1.0001455144350275,0.000328811274906372,0.007380181613930896,16.491204687481133,3.69505031341314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0012096816186886812,0.6397189676612357,0.4592822096516972,0.2621331052668311,1.6287010145372411,1.000184424778234,0.0003288262908668551,0.0073798569710195805,16.491382251711368,3.695050363441889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0012095001230056713,0.6397151350396223,0.459284273380659,0.26214401405561744,1.6287181617664284,1.0001740437776547,0.00032887948665338775,0.007379681359721326,16.49100234803072,3.6950512187820834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.001209692304265812,0.6397149712898645,0.4592698553563849,0.2621362405354237,1.6287312954865274,1.0001717886056767,0.0003288208854045189,0.00738001197337485,16.491479867718837,3.695050400355987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.0012096519691194739,0.6396920643879036,0.4592740519102797,0.26212854210026976,1.6287119886135024,1.000163012217602,0.0003288751703210129,0.00737979081522419,16.49117510241445,3.6950510984297553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.0012096621255100657,0.6397005492577776,0.4592923218449046,0.26214070576877363,1.628748645046807,1.0001777577717161,0.0003288922752612027,0.0073799423375315205,16.491579797838284,3.695050132972726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.0012096847525877974,0.6396803707454667,0.4592904080306055,0.2621332411139975,1.6287065964640726,1.000192129450288,0.0003288084164386813,0.007380002724615559,16.491326112793452,3.6950493833044398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.0012096938015713971,0.6396777579796169,0.4593026261352373,0.2621067615338425,1.6287564172320255,1.0001694388783915,0.0003288772274840574,0.007380143494547467,16.491596348773886,3.695049826108656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.0012095999237090157,0.6396737882483662,0.4593042394375526,0.2621183366959166,1.6287497200439023,1.0001710021836934,0.0003288328471518369,0.007380231566854788,16.491859399089602,3.6950499149959364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.0012095663213444803,0.6396761919151661,0.45928721412100154,0.2621063007355502,1.6287423186943872,1.000198845477778,0.000328887334506664,0.007379835790377724,16.49132481280377,3.6950484581100485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0012098352622750724,0.6396709965867761,0.4592764672903909,0.2621523385642234,1.6287147482567546,1.0002014816991087,0.0003288325166124131,0.007379653954437397,16.492032453201894,3.695048690074232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
