miliseconds,species_1,species_2,species_3
0,0.0010864091044532481,0.0042137983007610545,0.3300235748530329
100,0.07574214423973805,0.09180179179386315,0.37306641782852246
200,0.15362223426573735,0.1528807217913705,0.4255446011845144
300,0.22314495324019737,0.22577881528343668,0.4627880634006666
400,0.2837171752803533,0.28030122021147036,0.505021146675567
500,0.32301632899372473,0.3064175812753376,0.5326138463879548
600,0.36460233844945217,0.35062241135562355,0.5679867390933202
700,0.4169219337735878,0.3905096639195905,0.6051680494220609
800,0.4409753791795299,0.42550309434302847,0.630023221612973
900,0.49428122592192797,0.44990528858119294,0.6576724190270016
1000,0.517803470437997,0.4962153076006204,0.6898780030666685
1100,0.548968214781251,0.49850043354850715,0.7204540608718224
1200,0.5751524617140711,0.5366477728434549,0.7407185625120583
1300,0.623225203704359,0.5569016397662903,0.7538910227253977
1400,0.6482725900457182,0.5643028640412979,0.7861175271137003
1500,0.668331689141473,0.5607963579694413,0.7952289777979012
1600,0.7031731359311215,0.5852805261563905,0.8160379883580202
1700,0.7147588874448431,0.5831323307890792,0.8231546706477404
1800,0.751798388428191,0.5833774150907839,0.8249871206816014
1900,0.7507486794594642,0.5909858200862301,0.8362873176566803
2000,0.7961805900012847,0.6117120644832553,0.8393564016439699
2100,0.7946079857717987,0.6135580577019277,0.8468427841660742
2200,0.8230811714580858,0.6090271282955128,0.8392791692241237
2300,0.8546333134205191,0.5996922716906254,0.8400141117432043
2400,0.8452740832987089,0.6187171550594336,0.8317922994314985
2500,0.8778458082358236,0.6282062081279726,0.833884953720399
2600,0.8902296613836101,0.6232461780445349,0.8305077975909617
2700,0.8968554641722073,0.6203286421043812,0.8196255367670077
2800,0.9368092197164848,0.6423106209121359,0.7979189568202711
2900,0.9421677438923259,0.6460339170191877,0.7838792754833974
3000,0.9461919588259997,0.6619796399039465,0.7739280119639318
3100,0.9531524582781528,0.6694436010888736,0.7574234907376884
3200,0.971781158743457,0.6724941615159512,0.7314436343863179
3300,0.9767764693955086,0.6938206785868991,0.7208892898820962
3400,0.9990519877496956,0.7126457800578488,0.7000325412612811
3500,1.0014703348761331,0.7298663545274873,0.6790133398144964
3600,1.0064991333306446,0.7340860435309846,0.6517462308027595
3700,1.0274327040370799,0.7473105134210812,0.6330565488419289
3800,1.0071952030993823,0.7807576475011726,0.6201460160563522
3900,1.0313509673438084,0.7844450031545174,0.5976516448796106
4000,1.0037532053960017,0.8045219327223493,0.5843307898183221
4100,1.0042629153451519,0.8319440389099855,0.5687922008323606
4200,1.0169883147651868,0.8615251900073828,0.5440697297597892
4300,0.9975845956075994,0.8876297312090123,0.5270414999601306
4400,0.9770598620824499,0.8954865752430172,0.520485452322771
4500,0.9543438918745495,0.9175375000867151,0.5163621479564978
4600,0.9429839203675844,0.9392095807694235,0.5033555386419223
4700,0.917104471685685,0.954838911943295,0.5046751402795886
4800,0.8938291373455403,0.97301152789232,0.5033320572717536
4900,0.8808495407063381,0.9929146911668356,0.4998340259521931
5000,0.8683701026041574,1.0198408516771618,0.5038368402446814
