milliseconds,species_1,species_2,species_3
0,0.009546389129966908,0.008444291749488393,0.32641918796048036
100,0.07942226627204443,0.09462461933442956,0.37519530614415575
200,0.14752768119760207,0.14816307480333046,0.41990026366652144
300,0.2200006900513571,0.22429686507373053,0.46092532654285884
400,0.26234882615553473,0.2649219238424599,0.5044164024049202
500,0.3311864833786361,0.32729872893057893,0.5299039215708686
600,0.36344040233420094,0.35682928317239987,0.5705189443996235
700,0.4206870162690118,0.40087582922393167,0.6024932396807693
800,0.44085370255182044,0.4291169818690275,0.6301826912456954
900,0.49888832494742735,0.4671631327625121,0.6656323288193786
1000,0.529177466227194,0.4954652197414605,0.6944654334020968
1100,0.5523682440022105,0.49834651862332935,0.7226901359769499
1200,0.5922095094518559,0.5359265158200016,0.7424729747046604
1300,0.626629658098854,0.545717739282454,0.7573918989911389
1400,0.6527486800645314,0.5665097613998509,0.7812092280938592
1500,0.6584083808588632,0.5620393931970606,0.7914728273469482
1600,0.6856874766299264,0.5875164699236889,0.8088454966023106
1700,0.721775189517778,0.5874645125575546,0.8166935790218139
1800,0.7523531815326864,0.5903570783543628,0.832096252795085
1900,0.7489399221776201,0.5979313590330648,0.8434486571622967
2000,0.7928396908594992,0.6055088877970273,0.8387436090551671
2100,0.8086566699804255,0.5946328013691747,0.8525295317647484
2200,0.8252903047990593,0.6160995261091553,0.8422262313819061
2300,0.8329396637984153,0.6178643106699451,0.8505312836264133
2400,0.8659047431007176,0.6030363497134221,0.8351454210492408
2500,0.8645541629501657,0.6108440969458808,0.835737216740229
2600,0.9002643317474267,0.6316262248603537,0.8174693290975098
2700,0.902163047067912,0.6310834348403853,0.8098948742469279
2800,0.9279017808416663,0.6348224025806272,0.795189901647084
2900,0.9416024340559783,0.6357433754740198,0.7891237666646592
3000,0.9662874162884858,0.6616003376467767,0.7676782124242718
3100,0.9798100517721194,0.6561880787427272,0.7601760393367448
3200,0.9786275075420214,0.6778093406664829,0.7375531194232461
3300,0.9913214316938701,0.6920135781067591,0.7180656451145028
3400,0.9943130501257437,0.6993279411830002,0.6927160150668125
3500,1.0048815222936118,0.729006337016672,0.6830362028299395
3600,1.0234429920205501,0.7311308434088645,0.6588108052652889
3700,1.0215925888264699,0.765309104797433,0.6446549480801766
3800,1.006319988122223,0.7851222887325338,0.6150233949325185
3900,1.0218815210125007,0.7933115006855637,0.5958419215109083
4000,1.0056163369923903,0.822945153561636,0.5824701904464238
4100,1.0161195790723447,0.8455845916874051,0.5650296529657932
4200,1.0002707386646663,0.8490148953008029,0.5547902669422866
4300,0.9838601411655447,0.8835533538898823,0.5388278282657234
4400,0.9934954414853719,0.897095064756413,0.5183061104361836
4500,0.9714163755835176,0.9265029440192625,0.5077218412402883
4600,0.9583764747340454,0.9443370196856874,0.5076808430693908
4700,0.9169066030259249,0.9546736968672498,0.5047607120697406
4800,0.899501800457351,0.9885936769032023,0.5036013448286133
4900,0.8753631160662292,1.0088545879355186,0.4930641073639118
5000,0.8546338886876327,1.0202550821766478,0.5041029596160498
