miliseconds,species_1,species_2,species_3
0,-0.006662605859814535,0.007429554288420131,0.33408706796048976
100,0.0995821729349505,0.07951187104012922,0.3781076187079574
200,0.17201853546505805,0.1617847746290053,0.42416251544299066
300,0.22982202311089492,0.21669317326309215,0.46167325187285574
400,0.28492255650840675,0.264834378205002,0.5029303004017722
500,0.3235712619989014,0.31411125628460645,0.531496557762952
600,0.3828545856277363,0.352697910274071,0.569091999244514
700,0.40600915303306284,0.39307809331595644,0.6078637451553355
800,0.4480983404178211,0.4283747236321954,0.6370411767212985
900,0.485201858630033,0.4547977209201021,0.6684891268909998
1000,0.5170200134444486,0.4842911150238363,0.6905549730747895
1100,0.5446835408663105,0.5131712018982338,0.7149552030192746
1200,0.5955575774239188,0.5336245927654558,0.740567274052618
1300,0.6042917213631811,0.5529916452511204,0.7653371666873103
1400,0.6309635977748658,0.5616394226669542,0.7755161423018762
1500,0.6746922737559802,0.5706278817669478,0.7974506179596589
1600,0.699286387595167,0.5741963431945222,0.807135497582551
1700,0.7312248438464368,0.5942332141650397,0.828029041850522
1800,0.7372971267842842,0.582925421437688,0.8319667435105501
1900,0.7548620680402687,0.5964072051741595,0.8452890419994509
2000,0.7779493954829121,0.6027562974343746,0.8382987666993177
2100,0.8067298069929181,0.606026105665935,0.8469043941612759
2200,0.8184377264852841,0.6093693955892084,0.8424406426606995
2300,0.8391197092831587,0.615067376415912,0.8387065757956789
2400,0.8526645094257895,0.6235559629472257,0.8397637093203045
2500,0.862955752682813,0.624143711647344,0.8322282123044561
2600,0.8895348741864906,0.6132129178352013,0.8221588349718832
2700,0.8994043072205432,0.6353120539198683,0.8172384599929067
2800,0.9317504725499587,0.6318761888527948,0.8034556216659674
2900,0.9516171194742674,0.6365962338285637,0.790357076361142
3000,0.9564143292238282,0.6461536476333688,0.7689983228842336
3100,0.9639576742865171,0.6561549390591995,0.7571519614091222
3200,0.9925741310547147,0.6812948394734065,0.7407425692621209
3300,0.9846006070230848,0.6993789664508656,0.7198885593250673
3400,0.9966049629809594,0.6952635397885489,0.6923758147154111
3500,1.006171923807723,0.7230025448383893,0.6820221619355364
3600,1.0208128319511154,0.7263500086679322,0.6561934774763779
3700,1.0240906483023178,0.7558469466735919,0.6418472167798424
3800,1.0112130704131872,0.7843433612262598,0.6135294829421556
3900,1.0141439045458138,0.8039726557822257,0.6002188610825446
4000,1.006885913946706,0.8180670341551025,0.5750907470773754
4100,1.0135350190144017,0.8397356239177564,0.5626027512475419
4200,1.0134983238238164,0.8474604072220888,0.5505087286321885
4300,1.0058467147204702,0.873132777739827,0.5299006388996789
4400,0.9815081258607232,0.8917161884016809,0.5258441079667886
4500,0.9700335936613573,0.9127911447660811,0.508909753121527
4600,0.9600481368300052,0.9475328456381958,0.5016344380697141
4700,0.9256738424403623,0.9576581621153784,0.49376582134424085
4800,0.9086655102347921,0.984635492579967,0.5043149262456627
4900,0.8809063716564836,1.0137713838891367,0.5032647352538822
5000,0.8596985460109288,1.022185065587324,0.5074202905156946
