milliseconds,species_1,species_2,species_3
0,0.004520673279269056,0.004983667816963001,0.332229042881745
100,0.09723599659931921,0.09796864216805033,0.37170007686160006
200,0.14783993002072962,0.1546330871445346,0.4256888359084722
300,0.23272033104414616,0.21544401022347268,0.45329633253787677
400,0.2814159866481281,0.2763226210287549,0.4910494745324706
500,0.3369525021760337,0.32550312807154735,0.531307897016464
600,0.37578163709632045,0.356022772438952,0.5682161771082521
700,0.4262476232130528,0.4001188456069148,0.5987636504960393
800,0.4418791575706209,0.43001989571883564,0.6268876291059255
900,0.4875955602194991,0.45801160868756996,0.662396475482668
1000,0.534403710702487,0.476896147078807,0.6936357628885239
1100,0.5491125516701132,0.5085644211245052,0.7226207443251289
1200,0.5764364767286049,0.5276175215593782,0.7367382843823106
1300,0.6296069189051474,0.5380443490371947,0.7661853048555007
1400,0.6373070695556369,0.5536220014390505,0.7812367222434514
1500,0.6599910343075045,0.5766911919988152,0.7925722332143887
1600,0.6941444458709566,0.5869402579847117,0.8119325277893005
1700,0.7252260521704458,0.5873044425164824,0.8238596707505551
1800,0.7296650197389335,0.5948568608499566,0.8251391989015441
1900,0.7686428268284895,0.5934868074733208,0.8387341912325204
2000,0.7929813495054698,0.6048073573497914,0.8495024900233695
2100,0.8099561248120438,0.6027483444271937,0.8462277420281642
2200,0.8124807145721832,0.5990769824231961,0.8463337151613451
2300,0.8488405407627508,0.617476885801317,0.8505822624882239
2400,0.8549825510409637,0.6234984847628222,0.8377965910185291
2500,0.8763250575248517,0.6116754878632946,0.8254152510792536
2600,0.9047149090718702,0.612347977801166,0.8260423685585785
2700,0.899063873876045,0.6335345089239179,0.8168621540573316
2800,0.913636985039927,0.638639726937449,0.7951747867227499
2900,0.9424045679374208,0.6454056741266804,0.7903018490699276
3000,0.9617320684244302,0.6483641806638181,0.7692378952245988
3100,0.9783597172264311,0.6518488780386187,0.7475633752999181
3200,0.9781153796214882,0.6674852563502254,0.7336972133229365
3300,0.9868407038156637,0.6831823921390897,0.714254291521873
3400,0.9925902531511881,0.6970018928417638,0.700096169610612
3500,0.9995370333227243,0.7162694301058816,0.6845770462473333
3600,1.0230320857788358,0.7320619252934925,0.6556704327717942
3700,1.0184159144200895,0.7442893470444041,0.645282695683329
3800,1.0173267611207004,0.7826321715214023,0.6238925370097907
3900,1.0195329020821942,0.7856966716525318,0.6014713096941339
4000,1.022573725447729,0.8078868022266319,0.5784924162265641
4100,0.9976540864722291,0.8438888775232443,0.5702844725925557
4200,0.9960999245226739,0.8615743168776396,0.5480575109535676
4300,1.0048391133469026,0.87548111338458,0.5269999524714828
4400,0.9816385478724322,0.9040295535152844,0.5239023952356282
4500,0.9783569945668696,0.9313420986437302,0.512315634368758
4600,0.9402991219571838,0.9322729343893298,0.5019128895589343
4700,0.9260251692628186,0.9556938585875167,0.5036177343549024
4800,0.9071478377698416,0.9898024755793914,0.501881881470885
4900,0.8935249825482499,1.0042713144401914,0.49689011192205723
5000,0.8690792901316763,1.0303668929975087,0.5074351915274169
