milliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
1000,0.8269990258935912,0.0,5.250932935512562,0.2831115589384877,0.01053148596947372,199.99953198947446,0.00035965567576744256,269.99053355487024,0.008874612651880867,0.0004692834788716993,1.4229816325199043e-05,0.00010313809302717407,199.9950689079665,0.0049308546828973785,49.99999909986668,9.000912288507776e-07,0.0,0.0,0.0,0.0,299.99922241023177,0.0,0.0,3.723220810964065e-11,517.9856616125263,0.0007775817412650235,6.960700246494607e-09,1.2207179850239283e-11,8.919116512785669e-10,299.99999998313365,1.1990368584219303e-10,224.99994110969604,5.7687232923247366e-05,9.093388849953942e-07,3.548267137550274e-08,2.3531225558643625e-07,1.665292613573352e-08,2.1343881527169678e-14,0.002197303228412937,149.99965545514326,99.99999892349535,1.0760522949456355e-06,199.9999999999962,400.0,4.2228886621555674e-14,99.99976209945132,99.99999177534505,8.22465498649248e-06,99.99999981900734,0.0013093324656290482,4.5225216387443434e-10,100.0,5.1810896360935975e-06,3.863624839297553e-12,2.5843642533189813e-15,94.11796688038207,4.5190149793536704e-30,150.0,0.00023790054867513412,0.00034454485681330126,0.0,6.83549952690256e-16,4.1903631070106944e-11,1.8099267331523617e-07,2.9351618791623543e-34,4.4152057800596136e-40,5.709372307847141e-15,0.01433838747374687,0.007167558458474937,0.0,200.0,0.0,0.0,4.358471004330204e-12,6.444114649191187e-14,6.662741900930391e-13,4.83479067122381e-09,1.1420949589835227e-09,1.7217877599646415e-10,2.0422738527706748e-13,9.313825906175414e-11,8.738141608457257e-17,9.917350584201657e-18,1.2793230736894306e-41,1e-05,8.224654987176031e-06
1100,0.8122505166217318,0.0,5.589611101102215,0.3518325810629063,0.013536839654976719,199.99929175950712,0.0005192587209334694,269.98636919010795,0.012686236681428304,0.0007318256583175826,2.3858970740636482e-05,0.00017904610816586757,199.99289799785043,0.0071013821580892525,49.999998700209964,1.2996807448012661e-06,0.0,0.0,0.0,0.0,299.99868283957375,0.0,0.0,9.673097429230979e-11,517.9793575444794,0.0013171411557634147,1.645295802898391e-08,2.925958888128548e-11,2.363003957735486e-09,299.9999999562384,3.1379907306830606e-10,224.99990013560367,9.698451135756966e-05,2.113200264233443e-06,9.26673942284984e-08,6.143422953404783e-07,4.3176888827698064e-08,8.375297360934592e-14,0.00332767418761914,149.9994259939502,99.99999802060375,1.9780677997272417e-06,199.9999999999875,399.9999999999999,1.5221082600314192e-13,99.99960081538251,99.99998578810319,1.4211896833892994e-05,99.99999965285731,0.0022202624762877156,1.3283465040662286e-09,100.0,9.8424733357813e-06,1.2578082889600244e-11,1.1278587868203468e-14,93.61651756513886,5.848204391369126e-29,150.0,0.000399184617494101,0.0005740060498595558,0.0,2.5256977830485045e-15,1.0871352858679164e-10,3.4714270881634934e-07,4.184361654849733e-33,1.0689874379985303e-38,2.0739554209921456e-14,0.020642455520702728,0.010345600908882832,0.0,200.0,0.0,0.0,1.2678618407700094e-11,1.699622257440958e-13,1.940830333407118e-12,1.2352549752916716e-08,3.2734656149829256e-09,4.936476442026127e-10,5.819888558812952e-13,2.691332924783466e-10,3.8199516846042423e-16,4.8143686460894204e-17,4.27243757420532e-40,1e-05,1.4211896836418692e-05
1200,0.7978929155207889,0.0,5.898246073009693,0.4260734534681271,0.016879202120702277,199.99896734772025,0.0007210523778913308,269.981123485121,0.017439158054167802,0.001088139286604078,3.783730284499458e-05,0.00029384459326145426,199.9901623787588,0.009836160193540586,49.99999819475622,1.8049878951872941e-06,0.0,0.0,0.0,0.0,299.99788700936807,0.0,0.0,2.2688398772012737e-10,517.9714186927753,0.0021129484875818017,3.542074726332848e-08,6.37314791606517e-11,5.65310854670447e-09,299.9999998975825,7.414185919953398e-10,224.9998396183806,0.0001541093618711932,4.466903587091385e-06,2.183362878169201e-07,1.446969140477627e-06,1.0097539290308784e-07,2.844951553549739e-13,0.004815030277370212,149.99908682011718,99.99999655447263,3.4420057558237565e-06,199.99999999996342,399.99999999999955,4.867676344936579e-13,99.99936573617849,99.99997685001792,2.3149982101856702e-05,99.99999937803786,0.003565701939139482,3.5215024243232168e-09,100.0,1.7535642187162193e-05,3.6643128418646724e-11,4.226040721043969e-14,93.1283591277068,5.965771328984321e-28,150.0,0.0006342638214884697,0.0009131798828790754,0.0,8.14480796207065e-15,2.54404597858828e-10,6.219621733686992e-07,4.6698593644143633e-32,1.9096873389017725e-37,6.606879469174368e-14,0.0285813072249969,0.014362242132225691,0.0,200.0,0.0,0.0,3.3013539924601226e-11,4.037176353811314e-13,5.060042397633905e-12,2.8462962650087612e-08,8.392338399078031e-09,1.2659856076239568e-09,1.4832718290415575e-12,6.955937287748823e-10,1.4338047552108074e-15,1.9902427728767054e-16,1.014543846450736e-38,1e-05,2.314998211000151e-05
1300,0.783910746190104,0.0,6.178805386831396,0.5049125397471753,0.020521547227986145,199.99854055617135,0.0009692529269179015,269.974696016216,0.023202242540683118,0.0015547477850717138,5.727759876280768e-05,0.0004601061207222244,199.98680906374523,0.013187777510487305,49.99999757283744,2.4266130457768867e-06,0.0,0.0,0.0,0.0,299.99676061103094,0.0,0.0,4.886235420106934e-10,517.9616942486846,0.0032393036911069597,7.054129209849381e-08,1.281857713200053e-10,1.2420100768836672e-08,299.99999978013625,1.608443064823099e-09,224.9997538441994,0.0002335337270336404,8.721971892695868e-06,4.719557658047169e-07,3.1266477804978736e-06,2.1660517990822686e-07,8.563376568914029e-13,0.0067081884779339376,149.99860225144639,99.99999427111369,5.7203176323629635e-06,199.99999999990283,399.9999999999987,1.4083695530774915e-12,99.99903700774647,99.999964094711,3.590528900089631e-05,99.99999894709717,0.00547275740072482,8.568585583823452e-09,100.0,2.960973879175852e-05,9.727642003673549e-11,1.393479192001763e-13,92.65296537046352,4.985639814054162e-27,150.0,0.0009629922535168953,0.0013977485536757518,0.0,2.3451234228350057e-14,5.460866446280463e-10,1.0529028405329409e-06,4.24363597181435e-31,2.6448156052421372e-36,1.8865100562996637e-13,0.03830575131568184,0.019300659866066994,0.0,200.0,0.0,0.0,7.836470058968977e-11,8.788420310651419e-13,1.2024769970932355e-11,6.014973720775696e-08,1.9597899145704383e-08,2.957308290720773e-09,3.442802907271105e-12,1.6374664933357684e-09,4.736153684461795e-15,7.190832384142547e-16,1.8107378112658703e-37,1e-05,3.590528902434754e-05
1400,0.7702893470767416,0.0,6.433309785199311,0.5874249196837461,0.024423827784196113,199.99799144473207,0.0012675582247023587,269.96700131985915,0.030027609877244732,0.002147672555491075,8.335550121650313e-05,0.0006922692254036124,199.98279262883398,0.017201023879395226,49.99999682503729,3.17386605029403e-06,0.0,0.0,0.0,0.0,299.99522048972347,0.0,0.0,9.789749129069783e-10,517.9500563117333,0.004779348686295906,1.3153329285297768e-07,2.4105639397091914e-10,2.539018469170951e-08,299.9999995613858,3.2461579524781815e-09,224.99963640004995,0.000339848589349931,1.592049982373155e-05,9.482115552242007e-07,6.279447841821809e-06,4.3177854869638877e-07,2.325908418183449e-12,0.00905200653781052,149.99792962466654,99.99999083828476,9.142329141663157e-06,199.99999999976149,399.99999999999636,3.7427649008818025e-12,99.99859303458861,99.99994656472704,5.343527290387423e-05,99.99999830092213,0.008084156838270448,1.9386015722642407e-08,100.0,4.777298151744822e-05,2.386485559787652e-10,4.121662057959065e-13,92.1898378006092,3.517177126777772e-26,150.0,0.0014069654113505353,0.0020703753335212277,0.0,6.136028891174731e-14,1.0892896557840418e-09,1.6990778979053416e-06,3.237773632226562e-30,2.9507571258749667e-35,4.91051081507958e-13,0.04994368826709799,0.025233579608318336,0.0,200.0,0.0,0.0,1.7199044288857978e-10,1.7771095382978636e-12,2.6418062481763657e-11,1.1810481650259987e-07,4.227644060634588e-08,6.381632438381734e-09,7.38071195577315e-12,3.5606267433154754e-09,1.4034032246467042e-14,2.316906683336691e-15,2.5360054663107307e-36,1e-05,5.3435272965234515e-05
1500,0.7570148383262385,0.0,6.663774871116687,0.6727116257843303,0.028544843781406763,199.99729845072738,0.001619120711004111,269.9579694178892,0.037950676626101715,0.002882002058622588,0.00011727716951754527,0.0010065010299381487,199.97807542360007,0.02191259907119267,49.99999594324705,4.054698127414393e-06,0.0,0.0,0.0,0.0,299.9931755725583,0.0,0.0,1.8437490534300139e-09,517.9364006879981,0.006824137967807109,2.3183325820475342e-07,4.280056211767718e-10,4.8798951894432746e-08,299.99999917845014,6.1582744949230105e-09,224.99948024100556,0.00047756888920136195,2.7424965646828592e-05,1.7890087068329542e-06,1.184298686397479e-05,8.080987173448122e-07,5.783493448927255e-12,0.011886637743056342,149.99701878586,99.99998583100712,1.4127790221326162e-05,199.99999999945302,399.99999999999085,9.246621848854471e-12,99.99801087345402,99.99992322872353,7.677127631946927e-05,99.99999736816055,0.011556797776010777,4.1202587649858116e-08,100.0,7.412522669615021e-05,5.471283051922563e-10,1.1104667046230942e-12,91.7385045030921,2.1570703017351773e-25,150.0,0.0019891265459438217,0.0029812141400982306,0.0,1.4794654742269496e-13,2.040059164303345e-09,2.6318394698236763e-06,2.1443489214734165e-29,2.7688754329173648e-34,1.1809226263013367e-12,0.06359931200218788,0.03222275074773457,0.0,200.0,0.0,0.0,3.529490246791444e-10,3.3738028381957248e-12,5.4261712605388663e-11,2.1769789376154673e-07,8.518981599334075e-08,1.2863896373710134e-08,1.4777971016948716e-11,7.231923958292585e-09,3.788067115406901e-14,6.766293801964815e-15,2.941022789168725e-35,1e-05,7.677127646741582e-05
1600,0.7440740848766412,0.0,6.872166473082214,0.759921080586268,0.032843727801248224,199.9964385414383,0.0020265426629519265,269.94754574057987,0.04699078317228666,0.003771534318809566,0.00016024736415041428,0.0014205111119979159,199.97262746379394,0.027351135123582063,49.999994920665664,5.075689341487462e-06,0.0,0.0,0.0,0.0,299.99052790775244,0.0,0.0,3.291482744037157e-09,517.9206467745593,0.009471598225163837,3.892211167927693e-07,7.231935926653168e-10,8.89157025190464e-08,299.99999854315985,1.1073813669909137e-08,224.99927776686113,0.0006509452631097814,4.492664516293684e-05,3.1961612743234682e-06,2.1149686546037282e-05,1.431801874799872e-06,1.3318066387735223e-11,0.015247092523645131,149.99581165109205,99.9999787161359,2.120092097290643e-05,199.9999999988175,399.9999999999787,2.1440263827602735e-11,99.99726663946461,99.99989299987514,0.0001070001245407274,99.99999606496829,0.01606010024902532,8.294305724905868e-08,100.0,0.00011118345297940967,1.1826487110861803e-09,2.758413919128548e-12,91.2985188858058,1.1613091417414773e-24,150.0,0.002733360535345182,0.004188348908046008,0.0,3.3237683787603733e-13,3.6171273946094024e-09,3.935031737777348e-06,1.2426130176407543e-28,2.178364275018004e-33,2.651984399567413e-12,0.07935322544113875,0.04031886827502798,0.0,200.0,0.0,0.0,6.833688875288705e-10,6.065254198785112e-12,1.0513917361603185e-10,3.7983872756262166e-07,1.6179690743757305e-07,2.4440601185933e-08,2.78838949522805e-11,1.3843453273434872e-08,9.427361865399642e-14,1.8138587110581917e-14,2.782823253040736e-34,1e-05,0.00010700012487310423
1700,0.73145465725923,0.0,7.060368103251039,0.8482638105487829,0.037281075030346854,199.99538739468488,0.002491888734483212,269.93569058780844,0.05715224835581926,0.004828496889978412,0.000213439497190883,0.0019533277262961677,199.966426084662,0.03353745942220941,49.999993751757714,6.2420793045132116e-06,0.0,0.0,0.0,0.0,299.9871737578621,0.0,0.0,5.607940236977567e-09,517.9027367432859,0.012825433894294708,6.263537323629186e-07,1.1703755916243855e-09,1.546406624535621e-07,299.99999753754236,1.9003920630851465e-08,224.99902090393482,0.0008637974499617749,7.042960652577455e-05,5.44385562763144e-06,3.6008255927317484e-05,2.418067113142877e-06,2.867056221251258e-11,0.01916306053413628,149.9942418469289,99.99996883613616,3.100466291991002e-05,199.9999999975726,399.9999999999531,4.701585625914541e-11,99.99633590584914,99.9998547544976,0.00014524550169529835,99.9999942950696,0.021774258610522765,1.5920084496941845e-07,100.0,0.00016189972240071652,2.4275396780907314e-09,6.379476344313295e-12,90.86945834681381,5.573039722816254e-24,150.0,0.0036640941508229385,0.0057581530711890904,0.0,7.020453042174265e-13,6.1130546302930124e-09,5.704930427451392e-06,6.365313550041655e-28,1.479361904953846e-32,5.609500327561575e-12,0.09726325671442823,0.049561840140747555,0.0,200.0,0.0,0.0,1.2575457075168853e-09,1.0397725110769337e-11,1.935987946937087e-10,6.316219910835692e-07,2.9176232909277064e-07,4.4089289735431686e-08,4.994558076084614e-11,2.515806665488192e-08,2.1844830750347956e-13,4.508751933995173e-14,2.2339099699560245e-33,1e-05,0.00014524550239734365
1800,0.7191447913018342,0.0,7.2301590572787955,0.9370213712319758,0.041819747422239074,199.99411960283902,0.0030167117501877128,269.92237824226567,0.06842572504031483,0.0060633461050059335,0.0002779688959608128,0.0026250464422961626,199.9594554205427,0.04048503974829279,49.99999243218035,7.557831040880936e-06,0.0,0.0,0.0,0.0,299.98300470050066,0.0,0.0,9.170412674256696e-09,517.8826341970085,0.016994025289482875,9.711713593149356e-07,1.8237531892724336e-09,2.581621738020139e-07,299.9999960101814,3.130014149857958e-08,224.99870118856717,0.001119381541575623,0.0001062098756863522,8.889886201844993e-06,5.877675060047197e-05,3.914434193883335e-06,5.8161392423492975e-11,0.02365895075620922,149.99223444150806,99.99995539221064,4.43148104408024e-05,199.99999999523962,399.999999999902,9.814808437546004e-11,99.99519408197733,99.99980735007337,0.00019264992524054263,99.99999195011759,0.02888846920612477,2.9297885028234205e-07,100.0,0.00022967125092267256,4.7605231221125286e-09,1.3853817693986629e-11,90.45092290426237,2.425449045839339e-23,150.0,0.004805918022625999,0.007765558492042448,0.0,1.40471932980519e-12,9.90317719875106e-09,8.049882440603578e-06,2.9438137957949977e-27,8.916564036219687e-32,1.125762882481867e-11,0.11736580299177266,0.05998131906438153,0.0,200.0,0.0,0.0,2.2129360865901996e-09,1.7096119069336983e-11,3.408456311344622e-10,1.0066506455947438e-06,5.025847772961222e-07,7.597680032387708e-08,8.544533646564378e-11,4.367114013347527e-08,4.753147680276622e-13,1.0486516030897041e-13,1.5680429883134028e-32,1e-05,0.00019264992664526197
1900,0.707133347883252,0.0,7.383200711034981,1.0255509297214913,0.04642541701426854,199.99260889288294,0.0036020868922022413,269.9075958692847,0.08078971669511197,0.007484637101799786,0.0003548699605565983,0.003456563802520717,199.9517057865789,0.04820054159068603,49.999990958692365,9.025715873298113e-06,0.0,0.0,0.0,0.0,299.9779086960199,0.0,0.0,1.4461007143549122e-08,517.8603225022479,0.022089359879529414,1.45716041425209e-06,2.748543759719844e-09,4.1565135710525246e-07,299.9999937738198,4.9711198270569135e-08,224.99830984914718,0.0014202973880457627,0.00015475409415770814,1.3984752327728473e-05,9.24211989355457e-05,6.10297167885624e-06,1.1192013756514725e-10,0.028754085856261664,149.98970576797953,99.99993742700622,6.205364592620709e-05,199.9999999910361,399.99999999980406,1.9611035428812003e-10,99.9938167592189,99.99974964204642,0.0002503579509120533,99.99998891030422,0.037599202185545084,5.193477790360877e-07,100.0,0.00031834315551865667,8.964022522866447e-09,2.844810937457443e-11,90.04253382803059,9.673734035347771e-23,150.0,0.006183240781048012,0.010294232020567267,0.0,2.679244614808214e-12,1.545144496085525e-08,1.108969580636152e-05,1.2441351194245958e-26,4.806071836749746e-31,2.1565201166053223e-11,0.1396774977524574,0.07159740110965929,0.0,200.0,0.0,0.0,3.742860247465561e-09,2.7090890346419945e-11,5.766892117735899e-10,1.5449847669442565e-06,8.312397007441651e-07,1.257104586877635e-07,1.4032720166660175e-10,7.277941443919174e-08,9.779779711748594e-13,2.2990184854979605e-13,9.71492261740045e-32,1e-05,0.00025035795359129793
2000,0.695409773389171,0.0,7.521029672054429,1.1132862887807546,0.051066882749910655,199.99082835783133,0.004248651787865622,269.8913422729252,0.09421218119942036,0.009098960448654712,0.00044507765923653097,0.004469303735611924,199.94317300322447,0.05668446176021731,49.99998932905223,1.0647413106042243e-05,0.0,0.0,0.0,0.0,299.97177109855045,0.0,0.0,2.2078269514770328e-08,517.8358029040169,0.028226020344713103,2.123459086317439e-06,4.02123687826038e-09,6.479768467748698e-07,299.9999906044753,7.643582820185853e-08,224.997837884806,0.001768439128111072,0.00021868226931341534,2.127791668001361e-05,0.00014055519017831737,9.200935835078513e-06,2.0544239916463367e-10,0.034463016021563944,149.98656334637843,99.99991380705767,8.530271429189189e-05,199.9999999837241,399.9999999996233,3.7677647669021953e-10,99.99218001811415,99.99968049900362,0.00031950099151855954,99.99998504519245,0.04810855691291612,8.90227962305574e-07,100.0,0.00043220403207153894,1.6276004890313218e-08,5.5565106910384546e-11,89.64393229523182,3.5680891761869003e-22,150.0,0.007819981885780246,0.01343665362168931,0.0,4.896795445435309e-12,2.3312477720981528e-08,1.4954807569605014e-05,4.8501613134748543e-26,2.343949402611478e-30,3.96318785441073e-11,0.16419709598335128,0.08442144089619703,0.0,200.0,0.0,0.0,6.110786901354916e-09,4.1541822416187554e-11,9.4172278326053e-10,2.2926885446235023e-06,1.3257410518636168e-06,2.0057789348432978e-07,2.2219558950383183e-10,1.1694836185244125e-07,1.9140680395895186e-12,4.780722630422416e-13,5.383412406871036e-31,1e-05,0.00031950099641535497
2100,0.6839640615126025,0.0,7.645056142134559,1.199736299842719,0.05571621145310682,199.98875069334787,0.004956649535756844,269.87362658978077,0.10865213991609332,0.010910936080911352,0.0005494134991829073,0.005684945687273767,199.93385770902393,0.0659317961248894,49.99998754191293,1.2423617103702817e-05,0.0,0.0,0.0,0.0,299.9644755899062,0.0,0.0,3.2746538415003316e-08,517.8090925460708,0.0355202499342505,3.014809129407006e-06,5.729541812374772e-09,9.814176065101427e-07,299.99998624220717,1.1416920298432157e-07,224.99727613905608,0.0021649871479644534,0.00030066192698239853,3.142073805364629e-05,0.00020745725715006175,1.345979696253954e-05,3.614631061454055e-10,0.04079590763089413,149.98270590449243,99.99988320517896,0.00011531434011653423,199.99999997140105,399.9999999993013,6.987456228552296e-10,99.99026069287598,99.99959881596106,0.000401184030342626,99.9999802147239,0.06062273598805712,1.4804808369689388e-06,100.0,0.0005759750359256271,2.8599080872948373e-08,1.0375488277897128e-10,89.25477809142849,1.226486798725208e-21,150.0,0.009739307123966968,0.017294095507712152,0.0,8.614390488896824e-12,3.4129506397972835e-08,1.9785276126297342e-05,1.7580310245868387e-25,1.0446738675509842e-29,7.01765428791608e-11,0.1909074539294154,0.09845692398342262,0.0,200.0,0.0,0.0,9.665905664852224e-09,6.185742292986116e-11,1.4896824833208697e-09,3.3009950561344056e-06,2.0465150862496842e-06,3.097593068129216e-07,3.404685171908087e-10,1.818676614167763e-07,3.5814507252872274e-12,9.479618208736967e-13,2.6981035202508586e-30,1e-05,0.0004011840389570165
2200,0.672786716797362,0.0,7.756566076235671,1.284481452975118,0.06034874418989717,199.98634843418202,0.0057259726178019495,269.85446697646967,0.12406123791966882,0.012923255225027575,0.0006685758448096151,0.007125161344863087,199.92376469179166,0.07593271248326988,49.99998559671864,1.4354146635049503e-05,0.0,0.0,0.0,0.0,299.955905025802,0.0,0.0,4.732261656106806e-08,517.7802224812153,0.044089105685989095,4.181363114875129e-06,7.97204193667083e-09,1.4483539239333795e-06,299.99998039350953,1.661409892319546e-07,224.99661536738444,0.0026104364165833584,0.0004033209290985066,4.516591167493728e-05,0.0002980650230790355,1.916266860975559e-05,6.121087890496119e-10,0.0477589728491175,149.97802349671716,99.99984408300092,0.0001535215005747371,199.99999995121857,399.99999999874507,1.2550281505954244e-09,99.98803659243633,99.99950352564971,0.0004964743356586732,99.99997427035875,0.07535065637310874,2.3954984240183797e-06,100.0,0.0007547931961668278,4.878158371961328e-08,1.860212677594085e-10,88.87474837111031,3.955037389699727e-21,150.0,0.011963407563619988,0.021976503282979454,0.0,1.4642275752145604e-11,4.862826394919193e-08,2.572964130019497e-05,5.965349971312058e-25,4.291582902664841e-29,1.2017097785564537e-10,0.21977751878477667,0.11370035530923356,0.0,200.0,0.0,0.0,1.485964230138056e-08,8.970906106585199e-11,2.2899262276774945e-09,4.625148222161001e-06,3.067493966135852e-06,4.644982075129555e-07,5.064715504008352e-10,2.745850382005292e-07,6.43463224454053e-12,1.8006078311154045e-12,1.2348964902962504e-29,1e-05,0.000496474350300949
2300,0.6618687201773457,0.0,7.856726078189337,1.3671692276064462,0.06494300306121555,199.98359418566105,0.006556206199996258,269.8338893312779,0.140385217885091,0.015136761436766894,0.0008031343110379744,0.008811365373269668,199.91290225848186,0.08667320760453662,49.99998349360659,1.643805273714969e-05,0.0,0.0,0.0,0.0,299.9459421896048,0.0,0.0,6.679950434281983e-08,517.7492357327747,0.05404970429249621,5.678363889183772e-06,1.0857587845459697e-08,2.0879188174679196e-06,299.99997273517926,2.3614360413400992e-07,224.99584629823616,0.0031046541135077927,0.0005291655763302632,6.336352075442393e-05,0.00041794688031167,2.662030040672366e-05,1.001264184943954e-09,0.055354914046598806,149.9723977185478,99.99979467384722,0.00020154568089390685,199.99999991901274,399.9999999978107,2.189462085422323e-09,99.98548667901626,99.999393607795,0.0006063921809021097,99.99996705630811,0.09250270650659725,3.7804718068428673e-06,100.0,0.0009741897160969527,8.098740872382011e-08,3.2144490900804463e-10,88.50353648602976,1.2033329000318639e-20,150.0,0.014513320983696437,0.027602281452347967,0.0,2.4126562322929044e-11,6.760720794494756e-08,3.294369193805403e-05,1.9060966101612537e-24,1.6371644912068746e-28,1.996424538388219e-10,0.2507642672255276,0.13014213372750275,0.0,200.0,0.0,0.0,2.2262741090651126e-08,1.270392851230025e-10,3.4299666613233946e-09,6.3230068288256725e-06,4.476858056451076e-06,6.782197542945569e-07,7.334631656267601e-10,4.036101034189145e-07,1.1142780295286213e-11,3.289280289336592e-12,5.204802081334701e-29,1e-05,0.000606392205028672
2400,0.651201496665825,0.0,7.94659008940775,1.447508714605621,0.0694805290451521,199.98046084587537,0.007446669656600358,269.811926080954,0.15756528084942753,0.01755056176258879,0.0009535278254984377,0.010764484519872379,199.90128165752625,0.09813573233753298,49.999981233316504,1.8673722184142676e-05,0.0,0.0,0.0,0.0,299.93447045325934,0.0,0.0,9.230710654101798e-08,517.7161854539536,0.06551856096876733,7.565717142806011e-06,1.4504469930549972e-08,2.9465943354946314e-06,299.9999629193999,3.285497482883183e-07,224.99495968715522,0.003646958280856842,0.0006805094538523213,8.695404669411486e-05,0.0005732535860625631,3.6165902641991097e-05,1.587063606781543e-09,0.06358336185439778,149.9657020122135,99.99973296613966,0.00026120236263349136,199.99999986882708,399.99999999628085,3.7192821585919294e-09,99.98259120670916,99.99926809646891,0.0007319034924659066,99.99995841082044,0.11228965100431286,5.831497619278791e-06,100.0,0.0012400640887853536,1.311730679097027e-07,5.37127049080821e-10,88.14085088663806,3.47163436700642e-20,150.0,0.017408793290808227,0.034297987786611965,0.0,3.86481533270574e-11,9.192472988032044e-08,4.158917960276832e-05,5.764812669505348e-24,5.837506016275511e-28,3.226681641507264e-10,0.28381454604646655,0.14776738940441128,0.0,200.0,0.0,0.0,3.258250668887513e-08,1.7606409270729988e-10,5.017987330184988e-09,8.453513408458347e-06,6.377380241342066e-06,9.665894951223765e-07,1.0365872925498653e-09,5.789816238771088e-07,1.86597039043525e-11,5.7988445407539485e-12,2.034925930268344e-28,1e-05,0.00073190353111406
2500,0.6407768852424571,0.0,8.0271071696121,1.5252648792147716,0.07394567478214766,199.97692181500318,0.008396455597448713,269.7886150513059,0.17553931988117263,0.020162160065007397,0.0011200658847536058,0.013004748043104832,199.88891655980078,0.11029977507039676,49.99997881710831,2.1058974756138514e-05,0.0,0.0,0.0,0.0,299.92137434887604,0.0,0.0,1.251099749323674e-07,517.6811332131406,0.07861101782249506,9.90747983807766e-06,1.9039415405411508e-08,4.0787405763006436e-06,299.99995057970983,4.483188451216585e-07,224.99394636415963,0.004236209215922085,0.0008594166945392939,0.00011695886755284114,0.0007706533605471173,4.814913739533922e-05,2.4444016369937504e-09,0.07244129291703151,149.95780205785593,99.99965668750951,0.00033450383392732795,199.99999979230813,399.99999999383454,6.165542489118894e-09,99.97933182355125,99.99912608565509,0.000873914284573592,99.9999481674887,0.13492167806061764,8.808656485391813e-06,100.0,0.0015586548202591428,2.0769198320345509e-07,8.704392135927125e-10,87.78641409824357,9.538931234716767e-20,150.0,0.020668176448705177,0.042197942144201944,0.0,6.033863569891874e-11,1.2248417931857257e-07,5.183251134527344e-05,1.6577392271830586e-23,1.958857977043909e-27,5.085835718536297e-10,0.3188667868593191,0.166556769774718,0.0,200.0,0.0,0.0,4.6679806943759844e-08,2.392692361052114e-10,7.185272786488503e-09,1.1075133656493847e-05,8.886354989543296e-06,1.347509695361247e-06,1.4327543132203707e-09,8.122941432431029e-07,3.030548724336716e-11,9.89611573158825e-12,7.436425095307444e-28,1e-05,0.0008739143449122276
2600,0.6305871109272412,0.0,8.0991298231088,1.6002527472788224,0.0783253716026221,199.97295118884813,0.00940446591992121,269.76399843349844,0.19424301971721736,0.02296760529376265,0.001302932497069039,0.015551501458503246,199.87582260018823,0.12314239729953505,49.99997624668883,2.3591153108113812e-05,0.0,0.0,0.0,0.0,299.90654005650333,0.0,0.0,1.6660227165370443e-07,517.6441474229877,0.09344075619300118,1.2771287598287957e-05,2.4596456215689797e-08,5.547048254942315e-06,299.9999353374955,6.009924835459623e-07,224.9927972746061,0.004870906038701542,0.0010676615882559285,0.00015446888025994756,0.0010172547638219623,6.292963853752656e-05,3.6673503662551825e-09,0.081923417831104,149.94855624338686,99.99956328978134,0.0004236590558980179,199.99999967795287,399.9999999900067,9.993390403185705e-09,99.97569164104145,99.99896673320016,0.0010332667078393515,99.99993615654954,0.16060758124123584,1.3051162683032169e-05,100.0,0.0019365075351592848,3.220472179063126e-07,1.371544190817098e-09,87.43996177152621,2.5057689104688986e-19,150.0,0.024308358958517417,0.05144375661328881,0.0,9.201338397008542e-11,1.6021760585609306e-07,6.384345049233188e-05,4.550530466894766e-23,6.20491084188655e-27,7.834250016726384e-10,0.35585257701230616,0.18648716462169482,0.0,200.0,0.0,0.0,6.558545450960663e-08,3.1940089701272943e-10,1.0088486444482993e-08,1.4244364559655673e-05,1.213512174963282e-05,1.8410544815425864e-06,1.9404565757417187e-09,1.116682356921478e-06,4.785877947883878e-11,1.6392362586274574e-11,2.5489483070499806e-27,1e-05,0.0010332667998527354
