miliseconds,T,B,E,R,V
0,3.0202060164021067,0.0009805891218678793,99.85119973449532,0.8824331038017318,0.0
100,3.1007278660029636,0.0018022530280737666,114.51339237059328,1.10132711690242,0.0
200,3.1781080110218554,0.0029857708106273226,125.13858090636795,1.1878300195601597,0.0
300,3.171985342700397,0.002847770974043642,133.72839913107393,1.2689466522621753,0.0
400,3.2440129194577283,0.0023734178910040224,139.15397896533955,1.5618476372715944,0.0
500,3.365469781433328,0.0032078428150493343,144.28527559941074,1.758142964319486,0.0
600,3.3298688962482137,0.007507663353372983,149.12014980785656,1.6764127380255092,0.0
700,3.4939652140516646,0.008665479874028104,152.55564836573785,2.014248295843553,0.0
800,3.5180380767167376,0.00800666478643589,157.32396681963363,2.0950805033848234,0.0
900,3.5696760125900804,0.008846551842130713,159.88232579245815,2.284008333523289,0.0
1000,3.6275173883767597,0.010957009108434567,162.87666585606294,2.4001825906309633,0.0
1100,3.695144642259888,0.011214829475858066,166.2718576947918,2.640486749732304,0.0
1200,3.710637605492693,0.014346293963865673,167.0790259930507,2.8474963514376412,0.0
1300,3.9089670575206834,0.014618575862825188,170.51409649673076,2.9938029196477847,0.0
1400,3.8918751898733213,0.016958452480780144,171.13818855520782,3.1958853330150196,0.0
1500,3.9330430682968833,0.01739276263612134,173.01171965591433,3.143711145585847,0.0
1600,4.011309196435182,0.017913700361352224,174.84540375733275,3.4866890747644623,0.0
1700,4.109863213248107,0.019827091333158346,177.58493601874258,3.6674312126878683,0.0
1800,4.297948889598205,0.022553835091456788,179.1997806989971,3.843828400209416,0.0
1900,4.292633296418791,0.025470263778105497,179.81070500338558,3.9486296793635662,0.0
2000,4.445919962735284,0.02427636618368241,181.3272969160997,4.035136254540721,0.0
2100,4.473870444052758,0.027242099225537938,182.7551989350568,4.309991179348685,0.0
2200,4.511200328450975,0.0294973782686566,184.9365817802426,4.607840082865843,0.0
2300,4.680067360373577,0.030906234871850676,183.7851735806538,4.738359886634694,0.0
2400,4.821716676755052,0.03333415150230894,186.27027522170175,4.8752766291505285,0.0
2500,4.823964040872486,0.03685579775796351,186.58979577626246,5.03872644732265,0.0
2600,4.91552617402168,0.037190253749881975,186.55602835137014,5.178411980302633,0.0
2700,4.966456681814589,0.04159703463699053,187.28435768454747,5.4107211909398325,0.0
2800,5.163721924802213,0.04284396337586336,190.12646802829752,5.7444901003712685,0.0
2900,5.219785882228028,0.04467807628570608,188.93434254455497,5.693661146046973,0.0
3000,5.377649828523681,0.04782546258619932,191.20832478286948,5.927217923455003,0.0
3100,5.368886868752524,0.05020038067272862,192.10492952982253,6.203906036702154,0.0
3200,5.595796332082683,0.05235617124943166,192.6538614169673,6.36278674128261,0.0
3300,5.647895009578775,0.054633089483909304,191.57732572482038,6.569482177059688,0.0
3400,5.767920783123909,0.05849791985973344,191.66455923005174,6.745503542505522,0.0
3500,5.885406106091351,0.063632743512823,192.03904311439607,6.892372263712573,0.0
3600,5.935202499007,0.0658456751045288,193.84878237796,7.210606779545514,0.0
3700,6.030576969555081,0.06875994471637806,192.9042783628631,7.3811999253247915,0.0
3800,6.230169890770248,0.0724558676485592,194.47443280144802,7.599081365810729,0.0
3900,6.273996936342512,0.07422911845044122,193.67617103663642,7.812052329952535,0.0
4000,6.410259522192889,0.07990449052262773,194.35517696278058,7.9783526105444516,0.0
4100,6.576492931751728,0.08139645305296533,195.75162556676386,8.16081020215694,0.0
4200,6.699226896830917,0.0854787886631844,194.40917593629575,8.195866897309468,0.0
4300,6.805239333222093,0.0884382486060773,196.54236474346376,8.459221377953009,0.0
4400,6.993273386483545,0.09470364366654638,197.14086223100995,8.662245122013326,0.0
4500,7.092813171301807,0.10011329523163354,195.5777790608748,8.881851175245238,0.0
4600,7.248013844139115,0.10365236380960766,195.49848159508875,9.15263599725686,0.0
4700,7.386576420788642,0.10702583714908259,196.98882419359398,9.230769206310624,0.0
4800,7.475638536764642,0.11330223988327273,196.16059517114894,9.603301715328389,0.0
4900,7.724577532285684,0.11682304686371418,197.11261971332556,9.713928629211347,0.0
5000,7.792988267321627,0.12206305949447603,197.01888419523368,9.824240197570218,0.0
