milliseconds,T,B,E,R,V
0,2.950019462375448,-0.00176677976157491,99.07198922762615,0.925547071440887,0.0
100,3.0498557855200703,0.0023216017178880237,113.77013032680614,1.0908298643872458,0.0
200,3.103454659494905,0.0011299327748997856,124.57746429515234,1.1711634463492353,0.0
300,3.2276371262412407,0.004220689207095404,132.262465797941,1.3105137974947383,0.0
400,3.247394806175118,0.005437794020990378,139.56538575431722,1.430856935937392,0.0
500,3.351695370481797,0.0040709816708408095,143.49621619074742,1.5711739545430907,0.0
600,3.316626985027541,0.0061956236678499775,148.5998943401107,1.7072590342443732,0.0
700,3.4416550520164098,0.005616498169997274,152.2916793954808,1.982507473770048,0.0
800,3.474912009057912,0.006431786562621088,155.90580266765906,2.089540698198094,0.0
900,3.607942533704991,0.010073316158404778,158.98225539163425,2.213741215697484,0.0
1000,3.6912362211363914,0.011627589844642057,163.82903577069044,2.448015329384175,0.0
1100,3.7270004660461673,0.011626446326838092,165.97340946654117,2.6616551949767957,0.0
1200,3.8306647481381013,0.01196539192982871,169.01448248950143,2.6884040853240103,0.0
1300,3.885341281609087,0.01626322377332565,170.91590074082376,2.8851330772728487,0.0
1400,3.935541408985482,0.014489107221521585,173.0076629081607,3.027331520918223,0.0
1500,3.9684723348052215,0.017350838736061032,173.53942433284348,3.3151769245305722,0.0
1600,4.068867256165847,0.018980190758369427,175.01730422229352,3.388443133807329,0.0
1700,4.144317236363575,0.020048191349545566,176.52637625031088,3.6433484171566795,0.0
1800,4.200825426620979,0.023920718999360407,178.08170484175326,3.8726583179035017,0.0
1900,4.259034666025736,0.025026294546781777,179.28374571545197,4.047080379186364,0.0
2000,4.352616006631668,0.024838516690427644,181.48278842005658,4.195581777737442,0.0
2100,4.545092712459535,0.02899508908830001,182.87537115331685,4.41345734264215,0.0
2200,4.610854983929362,0.031088481863388757,184.85374128625745,4.396178448646912,0.0
2300,4.636581607556292,0.032857009884386806,184.39084468204805,4.765277853383658,0.0
2400,4.713626862908964,0.03323502200254345,185.43870209065224,4.997324212007014,0.0
2500,4.910509556215603,0.03603439261872804,186.9216221700311,4.940261709885252,0.0
2600,4.9876358621653125,0.03853989218064255,187.29257674478816,5.287321373583282,0.0
2700,4.9670221994906925,0.03885890747809607,188.26990833322344,5.44135848085137,0.0
2800,5.1314676590209585,0.04170734605560052,189.94077342986975,5.578514936319071,0.0
2900,5.17078256210148,0.04629696607492305,190.400250180254,5.912086651156606,0.0
3000,5.2748728409021926,0.04715815371294927,191.2316684290782,6.0821400900437785,0.0
3100,5.502154796471996,0.050260553453598374,191.3203997477481,6.254648393346938,0.0
3200,5.519451937397561,0.05295182147576226,191.40579236596122,6.5034022889542715,0.0
3300,5.693150161971845,0.05653780840685872,191.16598756551443,6.557047345633385,0.0
3400,5.723865205280637,0.05937101801414928,192.01451267395507,6.846764381799398,0.0
3500,5.845232439774759,0.06198642805233882,193.9811805605941,6.892650438209509,0.0
3600,5.950897383037502,0.06496134432437992,194.14739232001537,7.137564037220244,0.0
3700,6.064226982684822,0.06662146389222892,193.79886180300704,7.36027463381182,0.0
3800,6.2745562402348165,0.07339529631293372,194.44178263252394,7.4910439211625865,0.0
3900,6.2726353465155915,0.0736168906813145,195.02847231724863,7.823188919299819,0.0
4000,6.432359604761813,0.0777139678058035,194.7634566479928,8.054670507328835,0.0
4100,6.609640810677184,0.08280450986607647,195.96248547532377,8.038032362954127,0.0
4200,6.676701408766936,0.08515012948883045,196.5888763556835,8.266273492293223,0.0
4300,6.833112318306084,0.0917356920150768,195.02602122772456,8.479204291121281,0.0
4400,6.946098208019621,0.09545350281175861,195.0247191724121,8.81904053069042,0.0
4500,7.069975650537309,0.09807396232180081,195.71442398059727,8.800761838714008,0.0
4600,7.304224210304066,0.10156026227893271,197.14271742362797,9.198184259348885,0.0
4700,7.425610698329094,0.10697284356364695,197.6227840419905,9.235893481186128,0.0
4800,7.54475999370303,0.11188254278292237,197.14777286614805,9.421215231308379,0.0
4900,7.69908677750146,0.1186107728640204,196.75433717314885,9.568976893809563,0.0
5000,7.761648723272089,0.12024577880878774,198.1282201309006,9.796508325397115,0.0
