milliseconds,G6P_F6P,FBP
0,3.719067098829662,0.000637414000602929
100,3.7202944591723104,0.0006304168190870727
200,3.7200644882510256,0.0006313404160068328
300,3.7247430722851504,0.0006292215229491651
400,3.725216527635054,0.0006333784287589862
500,3.7271452758390637,0.000631377117906441
600,3.7259632882099614,0.000635439871016117
700,3.7297868773473737,0.0006350266054550964
800,3.732453005756674,0.0006368245046548791
900,3.7315955778530028,0.00063601109411006
1000,3.736125690993667,0.0006396563126420654
1100,3.738231257304444,0.0006405978357295601
1200,3.740564930330891,0.000639961141314959
1300,3.7415937521172116,0.0006430956761567314
1400,3.74230139915621,0.0006439061622668989
1500,3.743277728656495,0.0006446339022561581
1600,3.7434419075849026,0.0006444272701515804
1700,3.745780720608938,0.0006456321213876194
1800,3.750536755495257,0.0006488736716259214
1900,3.752550285234472,0.0006496532497297479
2000,3.751151133957602,0.0006501505870635269
2100,3.7510544720540158,0.0006523805795541507
2200,3.7574140994120993,0.0006539660689412679
2300,3.7588253146363764,0.0006529035861149694
2400,3.7566443765006476,0.0006566952695385738
2500,3.7596468046685274,0.0006559487862783074
2600,3.762525443327558,0.0006563050736233392
2700,3.763182355835771,0.000658380953703753
2800,3.7672661426917324,0.0006606187098653986
2900,3.764800899646562,0.0006613160515273447
3000,3.7668722275274287,0.0006608193205809344
3100,3.7698694777263655,0.0006618106150774928
3200,3.7721796617115353,0.0006633170468043327
3300,3.7758743932563603,0.0006648460947543781
3400,3.773221476250406,0.0006654580278514398
3500,3.775007479493149,0.0006675662746984755
3600,3.7768591325198035,0.0006680513301387998
3700,3.7790531080298857,0.0006694525950738157
3800,3.7842967290182887,0.0006715239687056231
3900,3.7837297890974444,0.000673633942613253
4000,3.7858005010782305,0.0006756555162717903
4100,3.789270382850434,0.0006741521479595589
4200,3.7882183953011768,0.0006774943206174036
4300,3.789243402564394,0.0006793657437466863
4400,3.793124253879974,0.0006773734649483024
4500,3.793028839852176,0.0006791720514173855
4600,3.7941319045820716,0.0006826413861162466
4700,3.798595719197298,0.0006833009039452157
4800,3.796775018880782,0.0006854650540754393
4900,3.7993441839487616,0.000685977968670609
5000,3.8036812501486117,0.000687397860873086
