milliseconds,G6P_F6P,FBP
0,3.715817148853503,0.0006375817522978831
100,3.7165658924312854,0.0006301255745961353
200,3.7205790673695236,0.0006303388262342717
300,3.721703838218227,0.0006316649017558646
400,3.722825240307349,0.0006324034383468604
500,3.7269313846173753,0.0006323940672556662
600,3.7271755600861596,0.0006346151728446084
700,3.7314059778665865,0.0006364920974136981
800,3.729749109164841,0.000636708264757578
900,3.732325254564022,0.000636022928287217
1000,3.7329931384908366,0.0006398497187324406
1100,3.7338595566003074,0.0006381674056256757
1200,3.7399286832252723,0.0006396778867073521
1300,3.737507900208818,0.0006415207864808275
1400,3.7429877067276016,0.0006421606052609434
1500,3.7431335175433,0.0006429770736692645
1600,3.7465701161674168,0.0006458926872297347
1700,3.7442262334660517,0.0006482183848782646
1800,3.7480064889356677,0.0006465808069741828
1900,3.7504201815908336,0.0006481497895257408
2000,3.753522984841434,0.0006500001411422604
2100,3.7552140868979693,0.0006531416674991919
2200,3.7555339429071037,0.0006516245556905272
2300,3.7589017246060745,0.0006545490306329445
2400,3.758633234455057,0.0006547475459199206
2500,3.759303515382902,0.000655145108732004
2600,3.7622619248990548,0.0006583387830292066
2700,3.7616325067928913,0.0006581803823351155
2800,3.7658997761930513,0.000659359381402871
2900,3.7684962683398524,0.0006609227388869252
3000,3.771085359975332,0.000664008389080635
3100,3.7714928384814193,0.0006641288146604931
3200,3.771527598333118,0.0006658396957518032
3300,3.7756245687266037,0.0006649749597039828
3400,3.77386121254317,0.0006660402392538804
3500,3.775405473658056,0.0006692944488718801
3600,3.7776258025996277,0.0006704534179261263
3700,3.7793626644785525,0.0006711475542314086
3800,3.782358647440359,0.000671262727929375
3900,3.7829375573050292,0.0006724553582625043
4000,3.7856352196768324,0.000673796679847858
4100,3.787430499204568,0.0006763893772828364
4200,3.7888292513506006,0.0006753333076165717
4300,3.7905621091759896,0.0006768762709606731
4400,3.7902826805045353,0.0006802179437518101
4500,3.791892521464946,0.0006812320515770841
4600,3.7939846307481497,0.0006814956437408069
4700,3.7946953603673963,0.0006837232344936311
4800,3.7967555484263196,0.000684960898297893
4900,3.7976254433027092,0.000683552636678135
5000,3.7990350547536442,0.0006859768584718294
