milliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR
0,68190.83001116356,-0.025056906186886437,-5.958670274156466e-09,0.043309028905411995,-1.3710551820712922e-10,3.5431674054221833,-2.6784037918042764e-15,1.4353305314712007e-19,-1.254424396413501
100,68190.43403823019,-0.022453449122297575,-1.6938778875129148e-08,0.043308989373746186,1.5102262111399812e-10,3.5431674054221776,-3.831304716533394e-15,-2.05456039733668e-18,-0.6176075412316622
200,68188.83473589398,-0.0030793716813754786,1.604858639505039e-08,0.04330904503989086,-3.374446146038368e-10,3.5431674054221847,-3.191734222623315e-15,-4.349714925604726e-18,-0.2524137614340451
300,68190.80844577387,0.021490690845338865,1.9261086685396004e-09,0.043309015573551705,-4.260329794622255e-10,3.543167405422183,-3.781468427718596e-15,3.2346684866961437e-18,0.8740305193368709
400,68189.58992488528,-0.017566979749097447,4.705836905317545e-09,0.04330899613159948,-7.281951407448563e-10,3.543167405422179,3.849666919804436e-15,3.82708336417202e-18,0.21749105977505923
500,68189.30571392873,-0.030351756733278872,-2.9228119190902205e-08,0.0433090310863578,-2.981787039335159e-11,3.5431674054221802,-2.315848910831248e-15,1.3618521632259025e-18,1.7076951149672963
600,68188.34462071251,0.011624045859631203,-1.0085520155496076e-08,0.043308991191609345,8.328554742149428e-10,3.5431674054221767,1.201288463089798e-15,-1.421153638916215e-18,0.6619699487483353
700,68190.29514649697,-0.032179117939243954,3.050572917062789e-08,0.04330898602863925,1.1977429300112254e-10,3.543167405422184,-7.194880970555347e-16,-2.6675739550304197e-18,-0.4133450335025497
800,68187.8922072037,0.023156103096748835,6.68321550527288e-10,0.04330903667088125,7.33822342021913e-11,3.543167405422178,3.036267295106176e-15,-7.068155057862589e-19,0.9637919042109006
900,68188.90771503097,0.0006484283851688026,1.1330543271782706e-08,0.043309003602686504,-1.6797510171176468e-10,3.5431674054221833,-3.2621757185645943e-15,2.2080589415156927e-18,2.7440173520855553
1000,68188.79001071196,0.04716857586793221,8.626926168141044e-09,0.043308990818834374,-8.477684970974636e-10,3.5431674054221807,-7.687681457384766e-16,-3.203172205492307e-18,1.8408877264711765
