milliseconds,x,y,y0
0,0.022872260909397035,0.8073639461869975,0.09370462424157268
100,0.025200536520953096,0.7335441088636043,0.06712029994074453
200,0.00665889033488561,0.7139596344500675,0.06182862489786339
300,0.005891186962085151,0.6407761142847908,0.11680853874415922
400,0.007910135751741034,0.6018284236755514,0.06404418744656387
500,0.02564726149394101,0.5603755736890247,0.10197008528966947
600,0.026300105495414103,0.5378872953316726,0.04361505225933056
700,0.02019411631923139,0.5040421437055091,0.04338176295871984
800,0.055447577220419104,0.4437378945481275,0.07686144097588161
900,-0.0008435643341101196,0.4268946535401871,0.04568503888746454
1000,0.03908246718590491,0.3797947644696751,0.06926839521369349
1100,0.07824343839730123,0.38988121563881245,0.03394512834569065
1200,0.14289522681441866,0.33037265176147546,0.10064457057481765
1300,0.17276068699548222,0.33387467838957635,0.07119800945872695
1400,0.17764858499164699,0.29695329058309233,0.08372246386844755
1500,0.2116742257196352,0.2970063604732748,0.12935375961315324
1600,0.26002131054755,0.285074135782779,0.13613267897602666
1700,0.3350190700201423,0.25586536183427244,0.16129397156613035
1800,0.364786499457669,0.25751593663003297,0.19729310381268572
1900,0.40613696585576164,0.2440177577092513,0.20442235220000698
2000,0.4359122614956255,0.2437302648498726,0.20685110274278404
2100,0.4676716409155827,0.2566246506768489,0.24023595491419086
2200,0.5527420535461021,0.23185946695615595,0.323605961975445
2300,0.5775330129932317,0.2495536934422368,0.31358920556194775
2400,0.6450886797135021,0.24965108870502653,0.3493996248917286
2500,0.6499561200076429,0.26817474119205675,0.37944508213609945
2600,0.7163534588060031,0.2651366355445688,0.47745774426607407
2700,0.734305892969573,0.2814354124773671,0.528813347169152
2800,0.8155572691164662,0.3257284532959873,0.5783217067032793
2900,0.8326049304311747,0.340178232599843,0.6127449516153061
3000,0.8815834867650814,0.35335302288445103,0.5949728963543105
3100,0.8771228862996654,0.3573427093570739,0.6842969361579816
3200,0.9285942629577764,0.40471198970317024,0.7040566298633909
3300,0.9166207559891657,0.41513553952887977,0.7487137761097157
3400,0.9320449699469493,0.47163936092642644,0.8161745040034472
3500,0.9647382086464654,0.48979353341398474,0.8279217712938698
3600,0.976084963980999,0.504028089415478,0.8697918487809323
3700,0.9937597367715425,0.5267475715391378,0.9219149392222462
3800,0.9467825579009884,0.5543542525910438,0.9350716188866091
3900,0.9501045847249378,0.6212391425476603,0.9871681078648001
4000,0.9314309238905741,0.623104760404546,1.0087664266109782
4100,0.91243703898201,0.6819968969608962,0.9932701822484922
4200,0.8746687610448679,0.6851637380927756,1.0270199722825923
4300,0.8767669133424981,0.7125918740686952,1.088852701458791
4400,0.8672114147898805,0.7298448851079569,1.1068113675227171
4500,0.8275661429894021,0.7529175353576713,1.0990923989490682
4600,0.771632434182113,0.7753524570011358,1.072545041851603
4700,0.6766467386186883,0.812742769655409,1.07007780992484
4800,0.6500327970927724,0.8272478377874235,1.0614871611198595
4900,0.6174665666292881,0.8499960019680333,1.079709607705473
5000,0.5240523280194825,0.8712922204751599,1.04143827251543
