milliseconds,I,A,D_II,D_IA,R,aux
0,10.047070163825754,10.02084845527843,10.14702628781583,9.985637742000137,1.142213390097882,3.349039726546847e-06
100,10.095559955763072,10.06517938222615,10.036182567262335,9.97081405646204,0.9550597788835724,2.0086636930620632e-05
200,10.09286016581945,10.102991515897937,10.10242285214021,10.082858409300554,1.0982804481090787,-2.0495311443599035e-05
300,9.995039268175715,10.145146160685714,10.14566345352825,10.090011961957833,1.1305620022096465,2.9052797777328325e-05
400,10.047865963044837,10.169452631225896,10.014270820127875,10.083999998093969,1.4936498759866705,1.0269281800362111e-05
500,10.005206631487665,10.200196348162978,9.969977434368534,10.1480971185891,1.5201408490466637,3.0059488900065243e-05
600,10.090422311699253,10.270912652187938,10.161546520358039,10.21423490538541,1.4080726255724234,1.3222698356773451e-05
700,10.148075782308805,10.311007714326283,10.13819020275273,10.403540920477877,1.6874301894238726,-3.3811957480897823e-06
800,10.166875243460868,10.362291563534836,10.137899939822134,10.350889016339492,1.622080490175067,4.46498423042925e-05
900,10.163438172855233,10.372991227997526,10.178114623742442,10.556906148277909,1.9229354586763765,4.7044877298132366e-05
1000,10.222790527510217,10.389178200773399,10.38951001562426,10.609795029766117,2.0711995322875016,5.869926090228715e-05
1100,10.140579993862508,10.437540639505391,10.311454519757499,10.507146892257008,2.1080122216040023,4.729039173863029e-05
1200,10.276172314928594,10.45263086049511,10.38714933214096,10.747679837804872,2.062657777846984,2.9358385811343105e-05
1300,10.218611571990033,10.476345429521782,10.422481259314473,10.749312017501548,2.0855410820308027,3.367057392623475e-05
1400,10.317021071206538,10.51362853751527,10.695773527383169,10.851915950696581,2.3034698850672006,7.990347522310324e-05
1500,10.390115154280151,10.552908972801479,10.548920568168574,10.925325186965905,2.418525151592567,5.6062848098411126e-05
1600,10.317882152433974,10.589597464399494,10.608408669568108,10.853481290241229,2.5372683631323727,7.563752830718982e-05
1700,10.425780396861194,10.60375621669415,10.691350066130921,10.959167491827213,2.5746061178162916,0.0001091926907323703
1800,10.439974328667326,10.655835217745626,10.905068597659326,11.035633848833957,2.8060774918183355,0.00011885643846015705
1900,10.439981689246517,10.690599754423053,10.903087262930466,11.124319808630679,2.773822182329005,0.0001451279605306741
2000,10.505146085609475,10.695808404253105,10.950566976990546,11.094832615454326,3.0062756812896234,0.0001588268161233678
2100,10.50543990913172,10.747854114050048,10.99618855795213,11.331819130418168,3.033522244655032,0.00015673711576350225
2200,10.682111241549359,10.76411610935196,11.165338396599967,11.296216712609041,3.184814677674065,0.0001563827174561517
2300,10.64148999535477,10.740137060350333,11.197981537309929,11.329160975513272,3.2139211857248284,0.00018856614565168351
2400,10.77761678273633,10.770165719939719,11.387191044508201,11.474892353115083,3.2183469870476036,0.00019390996929691774
2500,10.699505065839501,10.819677001128943,11.572216625393398,11.571921915612892,3.3748528100240116,0.00019639547397717934
2600,10.795502904523214,10.806592412665712,11.667537355150928,11.579941732750738,3.580751379663211,0.0002505415354459113
2700,10.908764504434947,10.831303613204515,11.55023279600186,11.730044765513357,3.727400641401741,0.00025080303373119613
2800,10.861236990037224,10.877109237852101,11.803063417055268,11.65925217513982,3.8238574040030993,0.00024820646816133446
2900,10.890112571551567,10.879606279607067,11.99385006235736,11.839040449891204,3.8184635870676105,0.0002882011018656507
3000,11.027975004038385,10.88930787438721,12.090562511865924,11.921365403711118,3.755696287278173,0.00032064911176128875
3100,11.0764205770885,10.925074748810953,12.185138056399271,11.951408732618548,3.9608511484634286,0.0003035733906167829
3200,11.190197699795842,10.91521064815043,12.313748544358903,12.115892854687077,4.202691439459881,0.00035094308950455084
3300,11.216224557121214,10.900648128011657,12.461642231262474,12.180174897266982,4.104453826942908,0.0003731787381804366
3400,11.215984545512596,10.939129531233963,12.507258024249063,12.196458097610885,4.423838341566358,0.0004036067192273129
3500,11.267562973749174,10.954938250256895,12.775505299403163,12.227255343175615,4.314088776798413,0.0004020473497396086
3600,11.342628262495605,10.944513466259473,12.695447185294826,12.50210466519429,4.374598204091829,0.0004191475012502287
3700,11.417202136423917,10.976327825150317,12.978295852858482,12.40991708029642,4.498176268013269,0.0004947604501069564
3800,11.451218067936837,11.01502666335936,13.111009552051303,12.549397296974467,4.773632813281462,0.0005073051538247111
3900,11.579380540687625,10.964744522943617,13.32213932682739,12.679329454768869,4.87314047844482,0.0004990674992114134
4000,11.725869712504965,11.022754003568608,13.414984704316435,12.762769282866993,4.923865316092988,0.0005643444845671136
4100,11.683965912873022,11.009687529170487,13.605610692793801,12.718601019043687,4.92795933458579,0.0005527001035003971
4200,11.862853186445891,10.993208591706914,13.854192987501616,12.816794714432772,5.138568122625307,0.0005814380399877992
4300,11.855947440221225,11.02236158366782,14.07113715474698,12.998196193134655,5.279818558030625,0.000649380316549463
4400,11.925212867895253,11.00233453428046,13.953677855626147,12.974045387631401,5.367892355122198,0.0006698162104756348
4500,12.034586563503222,11.023328299197132,14.26651053494655,13.144800664633031,5.495664179449855,0.0006750550533185366
4600,12.124736699965528,11.023977133408431,14.346356973173865,13.21197182593184,5.424032568850986,0.0007186260403088856
4700,12.210989924019884,11.037695367143481,14.625452666076617,13.370596163267962,5.4562046929026575,0.0007822665256094973
4800,12.247186030981991,11.031892738750853,14.935317792518745,13.384094207399125,5.5760412800943895,0.0007643118810612864
4900,12.320436107106154,11.02651275224254,15.036465429701959,13.635540993039202,5.714254058009827,0.0008141529106319636
5000,12.360403323147,11.04815188976888,15.198063113850615,13.686991079817641,5.918236320642776,0.0008643405317533423
