milliseconds,I,A,D_II,D_IA,R,aux
0,10.018785059183074,10.001235547228159,10.047939962659731,9.935833851495799,1.068148449391079,-3.2567061056246314e-06
100,9.99546205517457,10.065907548115508,9.962806290502824,9.941976387586356,1.1323030698478629,-6.069803361140837e-06
200,10.062023710746674,10.078717063004746,10.051819517744613,10.177953949771332,1.0468032378221748,2.1688198164382296e-06
300,10.027591505074986,10.149885567903732,10.130392929043492,10.186357445671034,1.296054846324219,-1.003936854826224e-05
400,10.109116603439611,10.15998729069255,10.021858661959238,10.24526298797146,1.2271288130397382,-7.607017300080026e-06
500,10.140904174707217,10.225127447385637,10.19550627918727,10.177929403281365,1.5865732060305195,-8.03876865694193e-06
600,10.162592549429252,10.245364823533237,10.215543381749146,10.358266712595016,1.433120020996923,-1.2427135297954302e-06
700,10.064199157518349,10.297763523234801,10.077460995107787,10.396513021760706,1.7638749314787698,2.5770532998160512e-05
800,10.076928669047405,10.345065934977477,10.186402982849637,10.363613872787614,1.6479871771069519,1.5894208438999765e-05
900,10.118886750331617,10.350303863799883,10.140455411211839,10.462624354322115,1.6956481772768,2.6235864596896727e-05
1000,10.240831134180452,10.377314452247763,10.409471867536254,10.563394662214815,2.026642700484766,5.629173749183639e-05
1100,10.193542704576094,10.449980755791929,10.379252197867295,10.660478360507119,1.9866035290173822,3.8367137670517104e-05
1200,10.170002860123057,10.447877537466237,10.444432064408026,10.696959023233429,2.137277858916673,6.067599722193841e-05
1300,10.311434576247695,10.51927671257281,10.36592969661593,10.743196838992793,2.3006996935210586,3.885086587030066e-05
1400,10.365183822280862,10.546907743963297,10.649516234316913,10.806029947094787,2.2402019285211012,7.750082106788373e-05
1500,10.2703381321902,10.58068379069949,10.593784013221395,10.748261610339009,2.3976187283249937,8.779482834277073e-05
1600,10.305868247272603,10.565373612796778,10.521951798977446,10.972862756280596,2.42436069010365,0.0001011899997558722
1700,10.400226066065617,10.635084840285908,10.62469662573365,10.877616093794344,2.5777059659731965,9.54525575506505e-05
1800,10.517428710149582,10.617967596110669,10.812068888395165,11.00407931591626,2.616449927449887,0.00011087564645602788
1900,10.476147066039488,10.641803433952528,10.9988185479512,11.197133801128503,2.903737384611757,0.0001260798012244347
2000,10.45800881085277,10.722816688788335,10.871399193679569,11.176724032054128,2.7623116507212404,0.00013984794979915013
2100,10.634898183539198,10.706122322220699,10.977147392541946,11.270290777406046,3.0249497257452584,0.00012948558491405449
2200,10.593752535434662,10.738849512797362,11.125397974504894,11.301687549474495,3.144217721756348,0.00017187525373714286
2300,10.668207974369807,10.75005276378126,11.412305511946448,11.401861913862618,3.210605979269524,0.00017048807130941863
2400,10.770206541851824,10.806743096549381,11.408679504950067,11.371976416378295,3.4338643880963096,0.00020932069754044105
2500,10.765561569276706,10.793763744571505,11.358726007246313,11.551935338323126,3.379808788228031,0.00022843784710840323
2600,10.742016182969305,10.794879354781774,11.692345619526757,11.700065805413299,3.4568257774337083,0.0002174814026600923
2700,10.831337512363323,10.857597585452178,11.762619199170425,11.58386082504461,3.4593799443388917,0.0002568550616786329
2800,10.868189822820053,10.87748048503552,11.775657931386124,11.851036616884175,3.613138686743722,0.0002800057306121814
2900,10.958005911391059,10.900947215704974,11.912380375056149,11.79669264583927,3.797046726741165,0.00030111953399087737
3000,11.05749713736966,10.914919370833907,12.112926072555103,11.831237070475554,3.9409254928615036,0.0002938762739482909
3100,11.078979992768996,10.916564327491297,12.27244943974533,12.023152125742074,3.861616947597683,0.000351385408204678
3200,11.101535694652528,10.906013472759987,12.315902032676295,11.988842888943491,4.173112365418915,0.00036813830127397637
3300,11.21202410660737,10.93812855162045,12.33455908992155,12.113521059852406,4.18354583967476,0.0003627293713568057
3400,11.211655712213789,10.941424563911081,12.62528812516425,12.251766152120467,4.182333023884092,0.00040554386587040897
3500,11.25475412407284,10.945904905729078,12.54216246857758,12.271966043939726,4.462059365077258,0.0004246935371790041
3600,11.334116918416624,10.939935975934041,12.925599926534439,12.43833041849888,4.417277498417581,0.00046451742232587806
3700,11.421962665730769,10.995644501018987,12.85740536934229,12.480433962033413,4.572892805977969,0.00048041143297093176
3800,11.515276923891353,10.978259177657062,13.174012877864465,12.645259113454543,4.6371468839542365,0.0005024535103494422
3900,11.596901133984293,10.990384711721877,13.23133774135211,12.588429723601621,4.713950253465749,0.0005229837843196435
4000,11.600042735418443,10.971193788733846,13.40011162027525,12.83957183977707,4.9942515380590615,0.0005674217785882206
4100,11.689465839305994,10.993297168716792,13.698262276490736,12.722832308335157,4.889596214076778,0.0005927637844305414
4200,11.827440060176718,11.03245403274026,13.662942729683701,13.00116802804002,5.090749478763378,0.0005798436479838039
4300,11.829271275303324,11.051375408261027,13.90697426385578,13.00487562233717,5.075074751707915,0.0006360781858485693
4400,11.932406939125338,10.998056041706784,14.22388231402471,12.994726201071263,5.235385110330325,0.0006476371110082856
4500,12.088077076551174,11.005463662642272,14.162838423092346,13.249955076171412,5.440172450192429,0.0006876665277350153
4600,12.120611121298184,11.046835429011162,14.574202270097771,13.244060781851742,5.577512721846224,0.0007148838201079516
4700,12.234130485201614,11.01918330688908,14.701354697129405,13.260830161252223,5.485970254793299,0.0007741228654357631
4800,12.30313948565315,11.028805804104282,14.975856368046275,13.482385296969964,5.583282493277837,0.0008000535799308111
4900,12.393640145803817,11.025290055290242,14.903511873514914,13.502454512203295,5.886006370303992,0.0008246883233749815
5000,12.392538022873195,11.038052336396886,15.193908088179027,13.585355003667617,5.843084928685749,0.0008703065964332462
