miliseconds,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell
0,5.2804664083039276e-05,0.0,-2.3911458015351485e-06,3.108536948159022e-05,0.0,6.149650255686163e-07,0.013999761415225345,0.013192279916979164,3.829721183663641,-1.359521534063117e-08,0.00012407283293707457,4.637376352190062e-07,9.764473815879392e-07,2.3665828694629452e-07,0.0,0.0,0.0,0.0496674048007594,0.18015735422676005,5.672456542349255e-05,1.1798702436488824,-6.391201490353988e-06,3.8143540014802566e-05,5.647101395551825e-06,0.0,0.0,0.0,0.0,-4.118641135757788e-11,0.0,9.999986386747365,5.4770656548246736e-06,0.6700004813648535,-7.489232998731614e-09,3.01,0.0
100,0.0023910840407256276,0.0,7.452241479157293e-05,0.002133796293847231,0.0,-7.468721369580253e-07,0.014000369724769082,0.011820033551105807,3.8263663958944645,-3.907239515479298e-09,-0.0001283112935592794,1.4449940836738934e-07,-4.474222095079158e-06,1.5609033417432656e-07,0.0,0.0,0.0,0.049497100957722744,0.17986886312354028,0.00015699251789668816,1.1799154624107873,0.0013716143096875687,0.00012332850950559185,0.0002268647892307835,0.0,0.0,0.0,0.0,1.0971254951949446e-11,0.0,10.000005624152422,-4.807158224328569e-06,0.6699997093891702,4.19082493638984e-07,3.01,0.0
200,0.004226997297739012,0.0,0.0002268430436755297,0.0035919096579390014,0.0,9.70919247746414e-07,0.013998738872189569,0.01182260393574546,3.8246504946579276,-5.796974889268393e-09,4.281986591530122e-05,-5.044813135441839e-07,5.5744865962401e-06,7.785857180161948e-08,0.0,0.0,0.0,0.049290389011465936,0.1799767040665851,0.00012558462352179632,1.1799328729600436,0.0013658022181052534,0.00012335798050564235,0.0004412702523078244,0.0,0.0,0.0,0.0,-1.1092112651494967e-12,0.0,9.999990469912266,-9.080829547270693e-06,0.6700005851222499,-1.0178063659358479e-07,3.01,0.0
300,0.0065635557224008635,0.0,0.0003894144268226736,0.00511902532579608,0.0,2.56286634507442e-06,0.013996881624011377,0.011838209711346989,3.82211724336163,1.1414335402861654e-08,0.00013214810077721495,-2.4357054376918883e-07,2.16505989803325e-05,-2.3353006505939652e-07,0.0,0.0,0.0,0.04903508409379922,0.1801144811589822,-4.380332290711439e-05,1.1798700608083073,0.0013721381534345745,0.00023260695751350363,0.0006469751848360416,0.0,0.0,0.0,0.0,-1.6442143851913578e-11,0.0,10.000001598679,-3.262802690410168e-06,0.6699994789923667,3.3897727300476624e-07,3.01,0.0
400,0.008247405999847282,0.0,0.0004826517119374802,0.0068935318853537405,0.0,4.340846397566022e-06,0.013997162584142006,0.011838564718019959,3.820552410652787,6.930465566375205e-10,-9.88672821295179e-05,-8.898351908032796e-08,4.479468242112415e-05,-3.5139158569856475e-08,0.0,0.0,0.0,0.04884719434178056,0.17991315104537442,-9.696477412283169e-05,1.1798280681988442,0.0013612830173946016,0.0004128493724092566,0.0008457743748905249,0.0,0.0,0.0,0.0,-2.658045761200095e-11,0.0,10.000002001408141,1.110493203630825e-05,0.6700002956025851,-3.064400815829381e-07,3.01,0.0
500,0.009659160400073108,0.0,0.0005300641285936282,0.008419560767826824,0.0,5.154452956316204e-06,0.013994156784902208,0.011826909996123814,3.819130287834459,1.1608899137425731e-08,-9.141852177760956e-05,5.542628541250751e-07,7.159868067493272e-05,-1.8503237510512846e-07,0.0,0.0,0.0,0.04867003981788441,0.17987074010765636,0.00015585513274482592,1.1798409298920742,0.001370553317824613,0.00044562547629797453,0.0009738982430248531,0.0,0.0,0.0,0.0,4.134113344541052e-11,0.0,10.000006143984972,-7.708237513601687e-06,0.6699996966561749,-3.550460660355104e-07,3.01,0.0
600,0.011531649406826267,0.0,0.0005501958621145742,0.00982918324216746,0.0,7.313338291549949e-06,0.013991612299854397,0.011831151774237913,3.817310881769735,2.3072432264893628e-08,0.0001496403525554404,-1.2746152276084668e-07,0.00010919780687451419,3.592260507418481e-07,0.0,0.0,0.0,0.04858631726426092,0.18001683741193908,0.00012789301309708688,1.180005414811403,0.0013706180230290373,0.0007740059230349484,0.0011293552204774708,0.0,0.0,0.0,0.0,2.395925142201276e-11,0.0,9.999986391659471,-7.451359880911685e-06,0.6699997919231669,2.708439004101427e-07,3.01,0.0
700,0.012848420767157006,0.0,0.0005554200346796738,0.010753186987061564,0.0,1.041306707409268e-05,0.013990328544154822,0.011830680252732833,3.8158080896011177,3.3500421947866596e-08,7.770993118572816e-05,2.490195972597796e-07,0.00012355560914404374,5.63421627470334e-08,0.0,0.0,0.0,0.04837802789587528,0.18003039682377991,-0.0001425535122993449,1.1796932307361891,0.0013766770486395737,0.0009816698074508745,0.001309090221771087,0.0,0.0,0.0,0.0,2.6807900270335037e-11,0.0,9.999995933428032,-4.29185106353703e-06,0.670000779237567,1.0350593627292272e-06,3.01,0.0
800,0.014302137700626912,0.0,0.0005611273917486508,0.012051931880125566,0.0,1.3766170489490877e-05,0.013987805720655123,0.011837564363979163,3.814476354798099,4.328278838650835e-08,-7.798858872279435e-05,5.830153767453944e-07,0.00014952625228811903,2.2381261714138635e-07,0.0,0.0,0.0,0.04824370976184631,0.17999281526850497,5.063700323846785e-05,1.1797852112010638,0.0013723404130338546,0.0011606167463150926,0.0014580589982366623,0.0,0.0,0.0,0.0,2.6652341721939784e-11,0.0,9.999993606303923,7.2843925648004044e-06,0.6699996466803969,1.1824671131973503e-06,3.01,0.0
900,0.015205981251810032,0.0,0.0005660588926905242,0.012934455050169843,0.0,1.5329725439801737e-05,0.013982971197987946,0.011839720888380615,3.81355539185111,3.483588054377866e-08,-5.766838675172362e-05,6.906707942928547e-07,0.00018931588518915295,8.028375419295493e-07,0.0,0.0,0.0,0.04816626152484347,0.18010786398391246,6.576810476633814e-05,1.1797443154957687,0.001360026420816759,0.001575251169507746,0.0015822994180140566,0.0,0.0,0.0,0.0,4.116257635083077e-11,0.0,9.999996065705007,5.132142995203128e-07,0.6699994250568164,4.5554712347151356e-07,3.01,0.0
