miliseconds,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell
2000,0.02383706825847161,0.0,0.0005763044438595879,0.020644320802577363,0.0,4.617166054702662e-05,0.013953923839297536,0.011833017964894235,3.804989759054697,4.018305615750107e-07,0.0010790610875782486,1.0822947514660803e-05,0.000555718939814929,5.344206571581069e-06,0.0,0.0,0.0,0.04722946109716106,0.1789293992860334,0.0010544400483091913,1.1783208990825256,0.001356819269047235,0.004290082344207112,0.0024356928690330874,0.0,0.0,0.0,0.0,2.2386017530911506e-10,0.0,9.999883233896373,0.00012059662231938553,0.6699887937074859,1.0245375816441336e-05,3.01,0.0
2100,0.024148924242715097,0.0,0.0005784146427790872,0.021470651161396716,0.0,4.731878454286057e-05,0.013952922496574361,0.011834649163711679,3.804537741284995,4.260749586166728e-07,0.0011528037578474397,1.1752591847684966e-05,0.0005729435279496624,5.7946969851826315e-06,0.0,0.0,0.0,0.0471959731503641,0.17870721041864088,0.0011958052619709567,1.1780737779087926,0.0013717313443986862,0.004409616774240329,0.002539562686828408,0.0,0.0,0.0,0.0,3.1720518911619294e-10,0.0,9.999854768442509,0.00012103113063059373,0.6699885429842823,1.127921704719747e-05,3.01,0.0
2200,0.025067962640537313,0.0,0.0005820437079058371,0.021423215991857036,0.0,4.907019049752489e-05,0.013950902778556672,0.011837425911966326,3.8040213109859224,4.641986094007404e-07,0.0015225161997937746,1.2631783119627686e-05,0.0006074055879405274,5.939283319596238e-06,0.0,0.0,0.0,0.04716617618195641,0.17874152202832144,0.0014067890927384982,1.177969274361942,0.0013680013183096863,0.004561943667599308,0.002541859121680217,0.0,0.0,0.0,0.0,3.645276960766033e-10,0.0,9.999847436109688,0.000154710038394777,0.6699862300346822,1.3870581368148275e-05,3.01,0.0
2300,0.025189751574702764,0.0,0.0005745652041456031,0.022058207878041716,0.0,5.002444383057356e-05,0.01394921886625648,0.01183083797762582,3.8030325721461256,4.777986074077788e-07,0.0015090604421223012,1.3235983507947239e-05,0.0006031522369514004,6.281637352918856e-06,0.0,0.0,0.0,0.04711717695063982,0.17824707760083497,0.0014485600528102275,1.1778790640938808,0.001360941030383442,0.004797682668088944,0.0026025411341028303,0.0,0.0,0.0,0.0,3.7306686145761586e-10,0.0,9.99981122947529,0.00015648669069433515,0.6699841596256879,1.6495766518770478e-05,3.01,0.0
2400,0.025992397263643118,0.0,0.0005751180895298741,0.022466435275336625,0.0,5.204901330586727e-05,0.013946905936838049,0.01183389193453167,3.8032572004459864,5.093352371775228e-07,0.0018786973521771272,1.5024342384754146e-05,0.0006393807911738365,7.066309799223274e-06,0.0,0.0,0.0,0.04704941894247086,0.17807076846429068,0.001773773350130656,1.1776444400076058,0.001359674358897314,0.004989429723591508,0.002649605028247726,0.0,0.0,0.0,0.0,4.70621331863965e-10,0.0,9.999802406659471,0.00019331692219427818,0.669982356749739,1.7540279789664972e-05,3.01,0.0
2500,0.02592781031981773,0.0,0.0005828513551870007,0.022895724612143547,0.0,5.303759830733394e-05,0.013945958023827948,0.011841544601018553,3.80254492831117,5.492746192768634e-07,0.0019537219633259228,1.5373168039167105e-05,0.0006581284044542193,7.4870607816524566e-06,0.0,0.0,0.0,0.04699419463801708,0.17798460668185617,0.0020274687528660353,1.1771077117976703,0.0013600191574528744,0.004940288824542108,0.002661237349588387,0.0,0.0,0.0,0.0,5.343454556419345e-10,0.0,9.999768409493697,0.00020840871140362287,0.6699804248289525,1.8693083660880932e-05,3.01,0.0
2600,0.026327181878764743,0.0,0.0005745928686675827,0.02342055963287962,0.0,5.508511516811892e-05,0.013946001818839055,0.011831752535075832,3.802325656082622,5.701810852712925e-07,0.0021716422586810433,1.618671548427396e-05,0.0006695688104224554,8.001336950201471e-06,0.0,0.0,0.0,0.047011173392520374,0.17762929156859428,0.002144424902444344,1.1768955608501077,0.0013707271876625816,0.0050371677217519615,0.002698953423626955,0.0,0.0,0.0,0.0,6.239623615285598e-10,0.0,9.999750092223529,0.00023009361762747735,0.6699772787632738,2.1606887275401656e-05,3.01,0.0
2700,0.02675306950027162,0.0,0.0005789772218348069,0.023180142539408668,0.0,5.556519902398098e-05,0.013944168741997604,0.011829590550420788,3.801914975320625,5.834520127442294e-07,0.0026974224991794184,1.7247865182806633e-05,0.0006787693030946132,8.042906039139751e-06,0.0,0.0,0.0,0.04698275087142406,0.17747059934856502,0.0024691324314947624,1.1766696360746638,0.001371505824633485,0.005160641495846477,0.0027658750950392986,0.0,0.0,0.0,0.0,6.993952964353368e-10,0.0,9.999718807104081,0.00023687337994596086,0.6699759235291276,2.4809776487046247e-05,3.01,0.0
2800,0.02694727570481823,0.0,0.0005810708761011343,0.023651809633448744,0.0,5.707157651696966e-05,0.013943517331235845,0.011844109221096709,3.8015515687452375,6.153325504387802e-07,0.002728548645903625,1.81445659007049e-05,0.0006931309652476972,8.401573893776923e-06,0.0,0.0,0.0,0.0469682858735469,0.17734577311780628,0.0028597831469156206,1.176542642304817,0.0013589186011609409,0.005303585103585937,0.002738192948517144,0.0,0.0,0.0,0.0,7.709302809839989e-10,0.0,9.999705299953362,0.00027417760148862823,0.6699740805536297,2.682100587911645e-05,3.01,0.0
2900,0.027020358814845036,0.0,0.0005846344524107819,0.023616766052134235,0.0,5.787894564540476e-05,0.013941645382443402,0.01183382756206568,3.801137631634731,6.475208427597324e-07,0.003093950648919894,1.8366535675250197e-05,0.000697879089278584,9.052432934712325e-06,0.0,0.0,0.0,0.046869576416637714,0.17686544650073419,0.0032003213959040577,1.1763742672920585,0.0013606928468990155,0.005310150609064676,0.0028395646122038785,0.0,0.0,0.0,0.0,8.676403711246515e-10,0.0,9.999668817134346,0.00028067072939349266,0.6699718449666027,2.6940590996277795e-05,3.01,0.0
3000,0.027124314381674397,0.0,0.0005771111327878727,0.023759757422180467,0.0,5.9008595606868826e-05,0.013940728803326986,0.01183736570310157,3.8013152740453435,6.675535091253014e-07,0.0032463482421613813,1.8983554740738694e-05,0.0006910361028433485,9.291295022144823e-06,0.0,0.0,0.0,0.04690451088942035,0.1766334197317278,0.003297966844770607,1.1759479531559565,0.0013720924138425387,0.005473414948762197,0.002844484712123841,0.0,0.0,0.0,0.0,9.567092612289163e-10,0.0,9.999638630620003,0.00031969552583083086,0.6699694865365978,3.1234090024733124e-05,3.01,0.0
3100,0.027640100142678186,0.0,0.0005785233319217198,0.02432349774304011,0.0,5.84363307545727e-05,0.013939697157838679,0.011844663288077201,3.8008936668055466,6.645045407172776e-07,0.0036807211299602458,2.013380372826572e-05,0.000713662920425137,9.63384346425868e-06,0.0,0.0,0.0,0.04683644240801577,0.17627624181895532,0.0035834033340780475,1.175651814952455,0.0013545367423230324,0.005553717751701566,0.0028845267193838052,0.0,0.0,0.0,0.0,1.0053667632889132e-09,0.0,9.999613795533476,0.0003469993390220127,0.6699685404457979,3.120706836604116e-05,3.01,0.0
3200,0.028219917749826046,0.0,0.0005811980644485205,0.02437044401073047,0.0,6.0376133105252676e-05,0.013940210115450147,0.011829666198072344,3.8005245345087255,6.880051327948753e-07,0.004093033546302296,2.1257375386128377e-05,0.0007259945693704309,9.91727490068331e-06,0.0,0.0,0.0,0.046830008818136294,0.1760277255281562,0.004013462213007346,1.1752365640274447,0.0013610235555561769,0.005558793772267413,0.0028664158680439256,0.0,0.0,0.0,0.0,1.1038976277475999e-09,0.0,9.999582311998081,0.0003683784097403781,0.6699647819777298,3.365536631231087e-05,3.01,0.0
3300,0.02786250524743569,0.0,0.0005755197489178188,0.024857583047123617,0.0,5.97127069599941e-05,0.013940287540873394,0.011842240317641058,3.8005100782132475,6.827495781596011e-07,0.004111393469790095,2.15317623456143e-05,0.0007353782691432035,1.0058968572697174e-05,0.0,0.0,0.0,0.04678776517939063,0.17578803297693613,0.00421742896630962,1.175189992995506,0.0013617788703998302,0.005624571421436243,0.0029173080296359577,0.0,0.0,0.0,0.0,1.2135449516765965e-09,0.0,9.999569410869597,0.0003809565601779607,0.6699636452063751,3.659955050938309e-05,3.01,0.0
3400,0.028659414953769648,0.0,0.000581843299970885,0.02481076764598374,0.0,6.143999075835805e-05,0.013939652299422702,0.011841491386060657,3.8005650044016006,7.058808231138251e-07,0.004485737779147091,2.190203946062523e-05,0.000740981591957679,1.0412939821007021e-05,0.0,0.0,0.0,0.04682975434563448,0.1755444547151851,0.004426829467212917,1.174880477607478,0.0013619719158550934,0.005613088656563773,0.0029023828556329666,0.0,0.0,0.0,0.0,1.320168028347574e-09,0.0,9.999544074438667,0.0003983593749988442,0.669962273750847,3.9081784042230026e-05,3.01,0.0
3500,0.028885176302556888,0.0,0.0005852498359335006,0.024863878204938034,0.0,6.199100974661561e-05,0.013938530704117017,0.011828407796786471,3.8002231140755693,7.109934532169328e-07,0.004877376548913626,2.3388873164175234e-05,0.0007254551337437088,1.085764954822195e-05,0.0,0.0,0.0,0.046797382308887324,0.17516810574114144,0.0047841916356939716,1.174453863529923,0.0013648174508549024,0.005690053605381734,0.002968496742607278,0.0,0.0,0.0,0.0,1.3390262165689326e-09,0.0,9.999525473371193,0.0004272682760097172,0.6699586900569702,4.073351104008523e-05,3.01,0.0
3600,0.028656714835289532,0.0,0.0005790035911643007,0.025439046299955182,0.0,6.105628027262403e-05,0.013938193445150258,0.011838763499495015,3.799988800468873,7.306696483154561e-07,0.005286772995454915,2.368723648308156e-05,0.0007477964195549019,1.1344356024070886e-05,0.0,0.0,0.0,0.046792733178351954,0.17503068828598417,0.005158050848639656,1.1741840186445944,0.0013633170579310148,0.005843978824936878,0.0029703905722588144,0.0,0.0,0.0,0.0,1.4370513984004167e-09,0.0,9.999495289020086,0.0004395391976989136,0.6699579432845555,4.225953225736052e-05,3.01,0.0
3700,0.028510444544333415,0.0,0.0005792366499152525,0.025244627530497145,0.0,6.137054721223587e-05,0.013938361861860166,0.011837255939789484,3.8000191946247317,7.455209522464563e-07,0.005388756638106314,2.3740950114545558e-05,0.0007543937511010267,1.1691800104184589e-05,0.0,0.0,0.0,0.04676217583455258,0.1746324177154194,0.005489024879689354,1.1739611648177721,0.0013607319284496208,0.005774222181029095,0.0029673452913374283,0.0,0.0,0.0,0.0,1.6002355378956778e-09,0.0,9.999481698995375,0.00045808754631812494,0.6699557393479736,4.399176225124751e-05,3.01,0.0
3800,0.029313208190867364,0.0,0.0005807600039560523,0.025533370411270465,0.0,6.294527247716143e-05,0.01393708993146217,0.011846335119438962,3.799489687567035,7.641487458028148e-07,0.005814045435825817,2.5073386909076496e-05,0.0007624629002285378,1.1604899159010751e-05,0.0,0.0,0.0,0.046729591012660325,0.17425024425336982,0.005695868036364608,1.173378691800072,0.001361246863408139,0.005901165163007134,0.0029416791669106897,0.0,0.0,0.0,0.0,1.6792104368477352e-09,0.0,9.999457236258136,0.0004907482465892751,0.6699525133955965,4.702428955521727e-05,3.01,0.0
3900,0.029100020926430104,0.0,0.0005806958559175498,0.025520819021757304,0.0,6.343287533326385e-05,0.013936632483365715,0.011831393573169834,3.799594224571007,7.609407516566535e-07,0.00615953186599628,2.5252872042552296e-05,0.0007504926492823353,1.1814937993325033e-05,0.0,0.0,0.0,0.04667153821198416,0.1739087557905427,0.006128681906911053,1.173197210610592,0.0013544953907845556,0.005838544407093602,0.0029799967797257193,0.0,0.0,0.0,0.0,1.8264141054280472e-09,0.0,9.999423616197065,0.0005198754667080677,0.6699508679391728,4.979442909760705e-05,3.01,0.0
4000,0.029157282125636785,0.0,0.0005819678806839784,0.02562917466057456,0.0,6.21210648245053e-05,0.013936396431051521,0.011841387485533176,3.7996738060360546,7.839076296191691e-07,0.006543048948768886,2.635628837174592e-05,0.0007509142269282316,1.2523615010775319e-05,0.0,0.0,0.0,0.0467074220865176,0.17375648571168306,0.00643895287835805,1.1729453538758745,0.0013591098950670368,0.005959730219588511,0.0030338483328181272,0.0,0.0,0.0,0.0,1.8604392756287536e-09,0.0,9.999397826733345,0.0005439910425130736,0.6699497811029327,5.0262308130612e-05,3.01,0.0
4100,0.0291007604383839,0.0,0.0005779171221687347,0.025873849042536277,0.0,6.277270468213075e-05,0.013936944733292428,0.011842642729996005,3.7988033159668855,7.900892245626261e-07,0.006805494769203748,2.6619370847273633e-05,0.0007596473599011031,1.2324877562233879e-05,0.0,0.0,0.0,0.04669437038088679,0.17322075974862772,0.006823012928103883,1.1726636623334556,0.0013698609931196075,0.00599391256046085,0.0030212049355454046,0.0,0.0,0.0,0.0,2.005103104652472e-09,0.0,9.999368902412046,0.0005472521847363069,0.669947831252945,5.328222748653367e-05,3.01,0.0
4200,0.02941664135538071,0.0,0.0005851033611729367,0.025897779551187855,0.0,6.332062027708483e-05,0.013935436649993933,0.01183416925885317,3.799254954746839,7.771636006416728e-07,0.007130747168988056,2.6413720897037624e-05,0.0007583061387914323,1.25846302770222e-05,0.0,0.0,0.0,0.04666304827335018,0.17298778704533208,0.007012947709094485,1.1720241999707548,0.0013654316375046242,0.005884226575617648,0.0030115712958672077,0.0,0.0,0.0,0.0,2.1461624141187678e-09,0.0,9.999358561871722,0.0005797857639287043,0.6699443548255182,5.3990040272449834e-05,3.01,0.0
4300,0.029644879445661083,0.0,0.0005839659971274655,0.02608125012874492,0.0,6.435227133320861e-05,0.013937154656364078,0.011846996514152561,3.799353130148205,7.883699113239425e-07,0.007480726499044658,2.7325652764419514e-05,0.0007791510356457542,1.3289147022725775e-05,0.0,0.0,0.0,0.046631690044399876,0.17270221795212007,0.007293130740909936,1.1718528059422468,0.0013703025367303922,0.005911120340856814,0.0030124557925916683,0.0,0.0,0.0,0.0,2.189821887523878e-09,0.0,9.999342059131694,0.0005896908352135298,0.6699434420492778,5.612482536218964e-05,3.01,0.0
4400,0.029530413674494986,0.0,0.0005810129738033229,0.025937744270031735,0.0,6.381333897824018e-05,0.01393538864798849,0.01183387059829111,3.7992685685416445,8.05896682789149e-07,0.007680495121754945,2.8384763934397394e-05,0.0007760229902132562,1.3393864373934674e-05,0.0,0.0,0.0,0.046672884841974405,0.17229087958921482,0.0076736433601620425,1.1715883059642607,0.0013570899508489789,0.00597059119312096,0.003076553873425477,0.0,0.0,0.0,0.0,2.3175278534162548e-09,0.0,9.999316692951307,0.0006130608639977743,0.6699403728831423,5.782541658443337e-05,3.01,0.0
