milliseconds,C,M,X
0,0.010413672952437659,0.010006794058043956,0.009924406064584102
100,0.00941642879410177,0.00026353417997513235,7.979284298335292e-06
200,0.01239824415082105,0.00023900841850373327,2.4416075612789235e-05
300,0.018983605377185582,0.00046223446907859347,-1.8541132722593005e-05
400,0.021491410918016093,0.00041006881621884314,-8.674812962609285e-05
500,0.02227698674702918,0.0005313929896734335,-2.4345916129441827e-05
600,0.028307159530657038,0.0005464112383231796,-0.00012606851816610745
700,0.030793986667140952,0.0005897780400371009,-0.00011822312193458981
800,0.03001282422742786,0.0005620660277485182,0.0001407028592721658
900,0.0338892516385173,0.0008072181924621081,-7.242281920888141e-05
1000,0.03134194747965739,0.000730929190422173,4.498463188101525e-05
1100,0.03650548423440307,0.0006632360754098275,1.203658568218269e-06
1200,0.037607298067900696,0.0009184429243371816,6.873912220666616e-06
1300,0.04077911842157478,0.0008851104684255252,-6.735672455402406e-05
1400,0.04673533926861585,0.0010363705856071513,7.777721269751757e-05
1500,0.0470011217934692,0.000882885730837603,-0.00012116555549356718
1600,0.047562998055545674,0.0011810570465983986,-7.81056629734529e-05
1700,0.050656805036984554,0.001239521461608549,-3.811541864624576e-05
1800,0.05746703616427499,0.0012168729788470181,-2.3288591028306894e-07
1900,0.05531746752417074,0.0012911159753102677,-5.2653585059087344e-05
2000,0.06111753393333963,0.0012701679603329581,-3.99799313639178e-06
2100,0.062215652530064315,0.0012503089896286248,8.699065382263809e-05
2200,0.06363709388614931,0.0013761908466410268,-7.757600527601208e-05
2300,0.06573880833031143,0.0014923012916606593,8.448720143528267e-05
2400,0.06795563767706389,0.0016164967893421817,3.287956974321404e-05
2500,0.0750035217723098,0.001568897282549677,1.715810254253732e-05
2600,0.07720107943760489,0.001772567579302291,-7.904441736872728e-06
2700,0.07771070282257064,0.0018203123186542318,-4.0285052537838e-05
2800,0.07562950506761651,0.0017353613643199563,0.00011214107293341916
2900,0.07944797024851291,0.0020456147575800814,-4.1823736645168485e-05
3000,0.08007313699168338,0.0021074701443605736,-9.345914281064775e-05
3100,0.08429239346944108,0.001958695828833132,8.616353134946881e-05
3200,0.09131351563887843,0.0019972238949794783,-8.643201324707884e-05
3300,0.09190793794837865,0.0022173918432210034,0.00014191369787352125
3400,0.09395956089534845,0.0022613020600116035,0.00013894699164381386
3500,0.09637253095578965,0.0024002023318238355,1.6115308420839924e-05
3600,0.09873142195673577,0.0024579450024103788,5.973805700397428e-05
3700,0.09990918516053969,0.0023975378037369745,7.118950035133606e-05
3800,0.09999575319371722,0.002530628067451328,1.332331461496469e-05
3900,0.10340511169523187,0.0027558937240017827,6.18687202374892e-05
4000,0.11121125615437394,0.0027574614045244635,7.542565842112992e-05
4100,0.10931017989005833,0.0028259724137642797,-7.873843043575863e-05
4200,0.11098028705760873,0.002770627701268889,0.00012790744932095386
4300,0.11258788598360357,0.002890054518116205,9.657641966954527e-05
4400,0.11825963516192446,0.002904665192911649,8.389032004618455e-05
4500,0.12218320831204887,0.0030371719149265486,-7.098099121441595e-05
4600,0.11936152490071189,0.0032357822975780104,0.00014221219445664194
4700,0.1227063315679906,0.0031605787837603923,0.00013520021588538865
4800,0.12902659732902577,0.0032313472592821013,-9.462766806128011e-05
4900,0.125486439704395,0.003587899010550522,5.8002610298453495e-05
5000,0.12785412527568094,0.0036582911812293862,-9.888045838252538e-05
