milliseconds,C,M,X
0,0.010686807527797035,0.00986278908937068,0.009970166288248653
100,0.015007367245901584,0.00012426045327227836,-4.3099450042320476e-05
200,0.017414096654654376,0.00018691037431949262,-8.86136646949724e-05
300,0.020962814414820743,0.00045302003099831437,3.702784345949238e-05
400,0.02281106493203556,0.0003732052919402536,4.348875410607985e-05
500,0.02268986373587405,0.0005002297182023301,6.946730683457388e-05
600,0.023601847405895295,0.0006559376133214747,6.482641098305651e-05
700,0.02770314541833,0.0004767755559453573,5.451484312689154e-05
800,0.02994942217136873,0.0006855550381551707,-8.206774090502017e-05
900,0.030117537671877168,0.0007169696123086523,-0.00012302249494153315
1000,0.0362524709440123,0.0008679742047120477,8.364839825813353e-05
1100,0.03412034806934024,0.0006724184629391696,9.673362913720716e-05
1200,0.0381638390573618,0.0009675112787009689,3.904112152142196e-05
1300,0.044833830744173776,0.0010139335693754696,6.610496609286234e-05
1400,0.04349529319286559,0.0008581350750343236,0.00012162980431927462
1500,0.043716679712035716,0.0011370051213670425,-0.00010999216997280372
1600,0.04614098134374289,0.0010407945772193687,7.110925650517169e-05
1700,0.053145022214784704,0.0010159185950661645,0.0001475851169874766
1800,0.05158337261232357,0.0011834109796002652,2.21745517792367e-05
1900,0.05828320097652062,0.0013694034319861937,1.291814447722873e-05
2000,0.05906875627433393,0.001463043330838668,-8.049552828726577e-05
2100,0.06236572601540214,0.0013752419615277556,3.1583348453015986e-05
2200,0.06675715224808056,0.001522141073893532,-5.9169276764117696e-05
2300,0.06980486103509433,0.0015100941511054344,4.7536193254956e-05
2400,0.06770657503991934,0.0014575239374841984,7.57527631340623e-05
2500,0.06997157449617833,0.0016771563595160627,7.885207422177125e-05
2600,0.07635414433452706,0.0018410522433420532,3.194930582913113e-05
2700,0.07602342475300614,0.0018436683616050227,-6.799383574310952e-05
2800,0.08182811567897152,0.001999732437554484,-7.713178162453428e-05
2900,0.08335474649670163,0.0020619567506695276,-8.724335945131965e-05
3000,0.08117627121607687,0.002026239864041878,1.9465126261914834e-05
3100,0.08587443636832175,0.0021378984772692463,3.246326673273193e-05
3200,0.09022487260919866,0.0020948633418212737,-5.525219215452415e-05
3300,0.08756586716375044,0.0021213924393095086,-8.293707142296095e-06
3400,0.09469815631200651,0.002213806839815992,0.00010444761112993143
3500,0.09509224313184472,0.002447344618456536,0.00014384701596512934
3600,0.10020084251827169,0.0024010468516945317,-2.6893623065463178e-05
3700,0.10138002159591838,0.0025563800641711055,0.00011859434940065931
3800,0.10015581061029122,0.0026843506362150245,9.293074167100387e-05
3900,0.10717446674756828,0.002608247501657797,-2.3432666856926933e-05
4000,0.10878419734672239,0.0027242511795072086,-9.242017700230097e-06
4100,0.1068274592146819,0.002837982785168198,-2.564484548900125e-05
4200,0.11227958061243347,0.0028394258201134438,-9.716598198593077e-05
4300,0.11259397304254173,0.002984277133847851,0.00012579716160042033
4400,0.12061665588309786,0.003002017312182557,-6.883100672311289e-05
4500,0.11962642900530969,0.0030325519751639995,6.30745286326707e-05
4600,0.12050635363762642,0.003098870315688204,3.8982546979161855e-05
4700,0.12373578830360277,0.003379360587220438,0.0001522374869450841
4800,0.12588247905638766,0.0035021980450176036,-4.109143896656101e-05
4900,0.13084509713951162,0.003396637778944913,9.108458361531411e-05
5000,0.13400728575324425,0.003485901983003683,-3.338466718038464e-05
