milliseconds,C,M,X
0,0.007549213013342149,0.00997477368075559,0.00988591290599921
100,0.014372894388591927,0.000118237379933654,-1.5149768580550295e-05
200,0.011622939608437872,0.0001880095814413935,-9.183224070072878e-05
300,0.01841263349306365,0.00028450876043870104,3.129116040320159e-06
400,0.02042684808750457,0.0004369171930555691,-0.00010670649523270096
500,0.025735498834728816,0.0005027340404845247,-6.237320682989435e-05
600,0.022975562224430025,0.00037621009299606124,-1.2316995534905566e-06
700,0.025597351147039694,0.00046296901761072216,2.151768036991395e-06
800,0.03188499809274292,0.000580391703489842,-0.00011826055806207729
900,0.03524044129698812,0.000617797950398633,1.1476273258287136e-05
1000,0.036195958259823316,0.0006315905962790833,-1.1969482529778167e-05
1100,0.034192780759198786,0.0007184809137607728,-8.115085866448527e-05
1200,0.04303967390035437,0.0009150834384692498,-0.00012140999497887702
1300,0.04368572836313393,0.0009085812012143346,-6.056591861649452e-05
1400,0.04697663033421268,0.0011207409459765847,-9.885703482832544e-05
1500,0.046775119881051236,0.0011218047827103999,-0.0001200764728437848
1600,0.0486712130528775,0.0010325733467011831,-0.00011305378801415807
1700,0.053365319518242,0.0012092831889968898,-5.128163106792946e-05
1800,0.05487345806621493,0.00114759825279471,8.912091059541713e-05
1900,0.05434476960783859,0.0013504059951513592,1.0451431449555328e-05
2000,0.05639628199605138,0.001382054404415567,9.461466668033233e-05
2100,0.061357792670229505,0.0012878863429907417,2.930703855976061e-05
2200,0.0665281850266538,0.0013408844063453767,9.808136160983186e-06
2300,0.06951639077328328,0.0014872575594066537,0.0001289618364663914
2400,0.07255248354702575,0.0015434651862362844,-7.820605711047063e-05
2500,0.07374085141634763,0.001751705729392921,1.5274889314993892e-05
2600,0.07426654764357575,0.0016744549834926963,9.547473851018306e-05
2700,0.0748052820719081,0.0017594874511074,1.7616237534058092e-05
2800,0.07915554041069946,0.0017727689802135758,9.290752763177484e-05
2900,0.08434128734139275,0.0019936905461642278,4.86580362910045e-06
3000,0.0812941486170759,0.002022355452388613,-5.331119897227912e-05
3100,0.08429727412942917,0.0019107315615552712,-1.1413315441348363e-05
3200,0.09021773648150025,0.002268477652925303,3.945722723293224e-05
3300,0.09369059822195579,0.0020656485565992565,0.00015526825163174172
3400,0.09242318602751118,0.002410064660663811,-0.00010566146377647346
3500,0.09558841160543914,0.0024559089228753197,-8.188899596718824e-05
3600,0.09642108794387941,0.002452926052482187,0.00013583942770864418
3700,0.10080644125994451,0.002441831749302863,8.54362786576078e-05
3800,0.10499760608229441,0.002695161173497638,0.00016307773350816515
3900,0.10478956173527687,0.002504164054549563,-4.32425621683294e-05
4000,0.10701273839876932,0.0025928165325183952,0.0001101427893050832
4100,0.10751037745243475,0.0029009268671520696,0.00011958244736573087
4200,0.11458307305782373,0.002880557118809081,0.00012130170262084127
4300,0.1140281422770783,0.002981198415859588,6.463394847009306e-05
4400,0.11840781501970661,0.0029460338181073525,-7.237790594692505e-05
4500,0.11640322521797924,0.0031206403804794366,-7.3854741298942045e-06
4600,0.12431102422723608,0.0031541998017875095,-4.1863344964489315e-05
4700,0.12524189831568103,0.0033215610295152485,1.180112362223823e-05
4800,0.12372893026578329,0.0033232272615067644,0.00015157451617282418
4900,0.1295311810094696,0.0033337383304882103,-4.500568044762971e-05
5000,0.13249947561826708,0.003393722331113613,0.00012390183648375245
