milliseconds,C,M,X
0,0.011563340407708383,0.009958286438688603,0.010126319741721374
100,0.009935725162217562,0.00031091293150013944,3.901746144974969e-06
200,0.016490886680742813,0.00028282571764413976,-6.276069208607607e-05
300,0.020862396447137027,0.0002544879409744368,6.577329081256241e-05
400,0.020071717670913924,0.0005142918175899671,0.0001287962072569943
500,0.026005707915969116,0.0004146804126720795,-8.954820319909022e-05
600,0.023735659510145318,0.00043158252231241523,0.00010021491247971993
700,0.02951993046431095,0.0006621715978877257,-0.00010077630329758481
800,0.030203205157282354,0.0006039704499868692,-0.0001274767201071738
900,0.03140602140278325,0.0006227911722947925,-9.623215563537394e-05
1000,0.03779602477862616,0.0007095019883423594,-4.260045318520203e-05
1100,0.03613406834369926,0.0008964582600102472,4.744475352729285e-05
1200,0.03885167966633899,0.0007113329109972246,0.00010226718370436074
1300,0.03929910913759591,0.0008366179032957609,6.835233905504315e-05
1400,0.04630770988692862,0.000852423014285409,4.375531593192156e-05
1500,0.04386719833090939,0.0010357850557116911,4.729768570726685e-05
1600,0.051378510846703564,0.0011103094193096418,0.00010922180552861312
1700,0.051747517618307134,0.0010745444878382544,-5.4328571081455134e-05
1800,0.05400920983700588,0.0011249758646595357,-0.00011445433364739798
1900,0.05670141514250953,0.0014178111885402042,-9.523405981075019e-05
2000,0.05796834926491646,0.001314703659352214,0.00013683966835947254
2100,0.06519194875619132,0.0015130920988000748,-8.324338335108665e-05
2200,0.06470241272603561,0.00159435913462164,6.1041106350082e-05
2300,0.06974232115838892,0.0015352019606911338,-1.2904990512710949e-05
2400,0.06680657459125804,0.0016372366790408394,0.00013061670035479557
2500,0.07417627781227655,0.0015347679273621702,-1.7399244381000307e-05
2600,0.0727284484388719,0.0015886107458510383,-6.762438460162832e-05
2700,0.0747126725768444,0.001702648681683531,-5.782754104771612e-06
2800,0.07625502415802617,0.0017689527207797853,-7.283545327456438e-05
2900,0.08300951648363056,0.0019907252162566134,-1.2774675180684186e-05
3000,0.08516322574936798,0.002138441186765812,-6.11543851232097e-05
3100,0.08922649837515316,0.0021693001345692545,-0.0001116681873569837
3200,0.08754429767417127,0.002210813740748598,-3.2139366209649334e-05
3300,0.09014286907183178,0.0021620812978017383,6.862217545213666e-05
3400,0.08992541243241686,0.00232246932924078,-0.00010617542835051392
3500,0.09758937041635189,0.002250295616949596,-0.00010486281434853216
3600,0.09734053820286127,0.0023280480695870103,-9.69286952371854e-05
3700,0.10026887460246589,0.002638609571727907,6.939709171145518e-05
3800,0.10206409351102774,0.002569744552253192,8.10908045997089e-05
3900,0.1081685760586765,0.002750145556066236,7.24192114608494e-05
4000,0.10873212071563985,0.002717074267237624,-2.1360579090427604e-05
4100,0.10920421456095031,0.0027135823763617044,7.512115554051989e-06
4200,0.110129953562382,0.002874984974182128,-3.962903235370149e-05
4300,0.11488729694526417,0.0029830014022526196,0.00010182872498383035
4400,0.11854296900067983,0.002957393695034747,0.0001367718514846516
4500,0.1210403976115825,0.003195143284426998,1.8170549922348097e-05
4600,0.1219810384359661,0.003201110118358252,0.00013503333333238622
4700,0.12460481154089767,0.003365203024085656,7.050688434722267e-05
4800,0.12364727905929698,0.0032247021941599454,4.323851308060759e-05
4900,0.1309934272855388,0.0033449107144329633,-5.472664057249948e-05
5000,0.1320060901062636,0.003411038708815049,0.00014337044286150355
