milliseconds,S4,S10,S12,S19,S20,S23,S18,S3,S13,S24,S26,S5,S17,S22,S25,S27,S16,S2,S14,S11,S21,S15,S1,S28
0,0.4093312308410285,118.41153705371917,-7.200877861706043e-06,0.001081791130766968,0.0006708825482066175,0.045300412645042705,0.000844352675442146,6.126251000144313,-0.0014620003795399231,-0.00012367077772046552,-0.004198476366052725,1.0000001996971406,-4.454263587924438e-09,-3.3951011449507763e-10,9.372526329400094e-09,1.2451060151984785e-08,-1.5534101522782168e-07,0.060451213604141615,-0.0008632720456697803,-0.0038276392803370893,-0.015051488254743369,0.0023108286944751293,24.719799654813578,1.327066511418645e-09
100,0.41692065875372014,831.6195503403818,5.4053974409508395e-05,0.0015730154998860886,0.0019824202141669493,0.9784979563491898,0.05457511578987643,5.013724308733617,0.1319299972866055,0.00010165655243382044,0.004416221218462772,0.9999978079831472,7.466922186088942e-07,5.702386848010939e-07,3.263894348965384e-07,1.5165180754266767e-07,1.5618348053862291e-07,0.023601504378104446,0.036267074566091316,0.39024916125422515,-0.007060587381107102,1.5047518196621918e-05,31.137835369316626,5.975804995718924e-08
200,0.4245730710240662,1653.4746619534344,8.875154879038894e-05,0.0008875100095731131,0.0032265794131986396,1.5636796976942053,0.04825239659310069,4.328368223764295,0.0943560176942162,0.0001390022293460964,0.0020407657353196007,0.999996618200237,7.236889846376163e-07,7.25128024748667e-07,6.781533590933349e-07,5.725625060935362e-07,-2.3874824559317313e-09,0.025623121790004765,0.03574443741707141,0.4416565284045233,0.004421648415188101,0.002426235159406382,37.068390335503004,4.0433304964643163e-07
300,0.44376582717106194,2348.1535863797803,0.00010897500385506992,0.0036517782495504416,0.004077854268138195,1.8357284328605408,0.04381467713032344,3.712717517769957,0.06900214622392235,0.00011859384403472797,-0.0015473219657643805,0.9999953162709503,6.147456278886121e-07,6.667894022645832e-07,7.08136712500945e-07,7.003150265214951e-07,4.362237883006134e-07,0.027853041555409068,0.03416180588483669,0.46075040482494645,0.006960236683786295,0.0029345042184456896,40.359818487593905,6.441653514859029e-07
400,0.4360558453874204,2828.017315685029,9.438691679954613e-05,0.004046996174277044,0.0034951232120592757,2.010899206862237,0.036347759513498015,3.497545683317302,0.05813962241200189,9.479286620625924e-05,0.001085923374655239,0.9999932636879394,5.145215213373396e-07,5.665403834750187e-07,6.034011254679847e-07,6.358628693967019e-07,4.777583407522887e-07,0.029355569507411895,0.032425856336579455,0.6566326092215601,-0.014193233532373128,0.006562011585785606,43.736124234270235,6.641374868810359e-07
500,0.45649048610813536,3681.6826038585255,0.0001129600955984528,0.003832898980253366,0.004963946461571177,2.1721557203213844,0.03268902431523586,3.371578898651222,0.04365697339241798,0.0001560046699604632,0.0031876468384586733,0.9999924044822326,4.409560907806286e-07,4.829875908823043e-07,5.090128876971682e-07,5.546423587128534e-07,5.883788329572115e-07,0.030444277227112015,0.03217749109516006,0.781279959158004,-0.00741949800763538,0.010298660468587437,46.787561049551435,5.949801511368448e-07
600,0.44867795271912203,3894.104658585416,0.00012220533839957625,0.004550140675365204,0.005631294125267832,2.16126115270664,0.02845244199584677,3.1221130738513128,0.03847938789121937,8.429803574007405e-05,0.002429285897307472,0.9999919443815817,3.872790690895328e-07,4.1117526849620973e-07,4.5250014304189504e-07,4.748993941539014e-07,1.082050759264095e-06,0.03129508313897384,0.03144939047107316,0.76984000299831,0.010869181896939662,0.015142441712103211,49.941478699798104,4.937850532272844e-07
700,0.4626467233874977,4449.931407351065,0.00012405948919565367,0.007189948047704459,0.005311853578449297,2.201889240805677,0.026259566350215018,3.027558670556835,0.034817708120163444,0.00016026638251011747,0.00501026560873966,0.9999906028499627,3.47452926236907e-07,3.4869295781531756e-07,3.792567477452877e-07,4.1001041558290925e-07,1.0952377748129506e-06,0.03208495927508204,0.031142289279080086,0.8586449915616974,0.02758508658258047,0.015654498903368775,52.62700511433754,4.2741129757557713e-07
800,0.462352909956909,5065.4670274635455,0.00013218204306186178,0.006126350087476993,0.005085172134106359,2.2670259127935726,0.023639183896516643,2.8092361385921176,0.030507602311273602,0.00013005623460270735,0.009844048379309245,0.9999895746705033,3.1284614339590514e-07,3.1824944293083735e-07,3.1839177341897644e-07,3.5141379057570334e-07,1.0515862304556585e-06,0.03291321003627739,0.030665838088362693,0.9705552319771454,0.02192332831823771,0.018322775631019056,52.92535688595292,3.8104751092610433e-07
900,0.4703518160121807,5126.69449614848,0.0001469253543396138,0.007844336334188672,0.005579200836284754,2.2211887946616478,0.02033690552824266,2.703648894873268,0.026317602914728136,7.845307239114587e-05,0.007115067599032993,0.9999896507097162,2.5115356683564775e-07,2.6580586831705387e-07,2.83835646814072e-07,3.152511537017172e-07,1.7315173386593828e-06,0.0324220937681462,0.03134024552378034,1.1326952184628931,0.03960292339920828,0.023395084887678424,54.39701973559262,3.3838874356092866e-07
1000,0.47367179142760585,5757.222991514162,0.00016965987341434748,0.009095685913828689,0.008132944152357813,2.2229781908216917,0.019968986824370077,2.6978124424712635,0.021582003477982593,0.00024842695131580136,0.013891103981348596,0.9999884159916733,2.2896735377059516e-07,2.535716480187117e-07,2.709163660777014e-07,2.6865929628673475e-07,1.6739739507279813e-06,0.03336360101252291,0.030403393705466866,1.1081118191047388,0.061974638903214675,0.0255741252109899,52.99813055541174,2.964742947849993e-07
1100,0.4858568142914828,5748.6682033244015,0.000166994583499546,0.011027114703291988,0.0067257885515034236,2.1741445373769093,0.01861045649062118,2.506399625488906,0.020201071641381387,0.00023264390768180492,0.015253123549807322,0.9999878716660623,2.0913847954663263e-07,2.155030233020692e-07,2.3693949668353272e-07,2.643367167528841e-07,1.6568135172559655e-06,0.03294496568079404,0.031521831566606165,1.3361208049702018,0.0853508247132244,0.027386564983168483,54.452956570656994,2.6400513852228526e-07
1200,0.494413039066188,6362.052971177358,0.00017836992702297748,0.012089398811520099,0.00909637902344505,2.1339155585049725,0.01643121472926951,2.398883868641129,0.017288051482193725,0.0003508528998080523,0.02003061755539749,0.9999883069330399,2.028108098417477e-07,2.042705738142041e-07,2.1048277649560867e-07,2.220818128473009e-07,2.1180525769054744e-06,0.03331607284449913,0.03037279042789186,1.3012574542506183,0.11800598527529964,0.031247035858551715,54.01879930346444,2.4452372420456235e-07
1300,0.48808677503952064,6315.097371276314,0.0001978394690233744,0.010951271628066543,0.008326541710190063,2.129563405303769,0.015615083931282147,2.343113549616489,0.018013172193553483,0.0003858378858306648,0.018493673292032973,0.9999873870954401,1.9579728768863657e-07,2.0629219436743005e-07,2.0769880996194404e-07,2.2397469957199178e-07,2.1066515805941333e-06,0.03255234968207879,0.03185551605865327,1.474267590305255,0.13118185724932904,0.035777575406079065,51.55680709712131,2.255428886371304e-07
1400,0.49132563659706996,6474.19597430564,0.00018415567037690893,0.012923600390693478,0.008070786473237243,2.1351160704069567,0.01329253394870237,2.386919091787394,0.01725905096907413,0.00020971301634231632,0.02102195204855242,0.9999864571545326,1.6894385497916117e-07,1.8608593648681143e-07,2.0263765693546132e-07,1.8425807091456577e-07,2.3090507082918265e-06,0.03238622839719675,0.03257452153153299,1.4314688512206077,0.1630253675078859,0.037152967623337224,50.65109953924138,2.063667275443149e-07
1500,0.4962246732064203,6838.890940184212,0.00021397968962252008,0.015333422659017703,0.009766468301650403,2.081309041377106,0.013491347220958865,2.377653318243142,0.012543235083616381,0.0004260032083003252,0.027340481340177074,0.9999866455574602,1.6919312521235156e-07,1.6309475688383413e-07,1.7123314444057884e-07,1.9572983282809167e-07,2.404143973538465e-06,0.03243240337789982,0.031736242653199756,1.5600939681412143,0.1763431093562956,0.039174246469309414,49.4637774820469,1.9862268181004498e-07
1600,0.5047828706502656,7141.622690377113,0.00021324278069706463,0.014740224222153772,0.010412641094099038,2.014535431255204,0.013433539990917964,2.164125432808897,0.013904338594617168,0.0005346190353635198,0.025766541401606783,0.9999864602057965,1.8052844057382268e-07,1.6513398079775594e-07,1.7649094632442932e-07,1.8080161133277645e-07,2.5536584427659944e-06,0.03209978701252841,0.03414226832476312,1.749075762884206,0.23312864290556537,0.040280422984186194,48.6296138426714,1.897476203757225e-07
1700,0.5189768956396306,7160.135792229977,0.00023066587928695557,0.015711499703322158,0.009809131326892576,1.9418457763357022,0.011278874360980297,2.2496727000648504,0.011716467685317233,0.0006004957643072964,0.025482453936943407,0.9999856886635176,1.523577604743542e-07,1.6940092810078207e-07,1.5004960061621404e-07,1.536200230022302e-07,2.7245543928746783e-06,0.03214655852768048,0.03313285604233283,1.7002747445904076,0.24029545254624549,0.04269882052217823,46.840980750019824,1.6856436345852429e-07
1800,0.5247277635094054,7074.91771123762,0.00024416898265057165,0.016118287949401258,0.010388569538654892,1.9932317942962219,0.010258994706206118,2.0779357104906278,0.010106614613485786,0.0006420576019653969,0.02788567917220067,0.9999849823422261,1.437891895895427e-07,1.4095452421038636e-07,1.646568747232783e-07,1.5809160619809325e-07,3.2632349412999403e-06,0.03184196709430395,0.03369535181474881,1.885687259699729,0.2944731829629008,0.0429892292370953,44.9801079850261,1.695742761760366e-07
1900,0.5277592056515664,7433.5266502177765,0.0002300145633584298,0.01744916294148106,0.012094662197838862,1.9290158341034238,0.011054171495499645,2.027694382567654,0.009137614254679153,0.0008154711062110945,0.032866380935190787,0.9999854845573187,1.4687754859878421e-07,1.4979571404823532e-07,1.4632367816232664e-07,1.4417945045171283e-07,3.5189276644772818e-06,0.031171594504092452,0.03475878762256747,1.8794364263057421,0.3281193275106495,0.04658931547448253,44.230572726064224,1.669021947540789e-07
2000,0.5268197851313501,7421.934296957685,0.00025406533034281277,0.01772129604324232,0.01146900086903737,1.9152635314334399,0.009695374661720426,2.1004882583052504,0.01236896072294802,0.000894696205838959,0.036978486168987065,0.9999842972581101,1.5340290983494875e-07,1.346947945601689e-07,1.3360431839741166e-07,1.4271476198376603e-07,3.652931340910491e-06,0.030530412656698525,0.03552743530476145,1.8976310371498355,0.34848014642033903,0.048422984770585306,41.777650185699976,1.5098779716945909e-07
2100,0.5314730873193492,7423.9580057573,0.00025225445509435796,0.018340521654248303,0.013727394885928692,1.7939330831960203,0.009806704895696454,2.012601102082744,0.00846394499200685,0.00098923450104705,0.03710327660754281,0.9999838288704321,1.4852241990680925e-07,1.387356172252903e-07,1.2808421251277588e-07,1.4340205381797197e-07,3.6898502973763956e-06,0.03009579724443419,0.03594389121393974,1.9484023849075944,0.37385308963633834,0.05165868130724052,41.06382539908901,1.433361172900219e-07
2200,0.5449820079974291,7892.022001629221,0.00027074222304827866,0.019372787372302518,0.014304903821301236,1.827345372067772,0.009330235769499548,1.9773443796289711,0.011470664215480562,0.0008619763661332925,0.044185339006498806,0.9999838025647515,1.491263119671262e-07,1.420206152788219e-07,1.2668032886379792e-07,1.3762387413821024e-07,4.2694893363409035e-06,0.030331777406400834,0.03791441174983648,2.0916379830134524,0.38038853058621175,0.052864559863503656,40.35173941023234,1.300582672767333e-07
2300,0.5440692824430065,7770.524805880256,0.00028972882272838564,0.020484348535643904,0.013746278365323565,1.7831762189452391,0.008177141960542037,1.7931852526266983,0.007321829839840485,0.001183449558347259,0.043133840930606925,0.9999833346227146,1.2011975200606562e-07,1.1779842280762109e-07,1.4257264908564788e-07,1.4642531369350977e-07,4.252020250798652e-06,0.02986957463672581,0.03827730912686965,2.1175512532986147,0.40352077957867744,0.053193549974348664,39.27246046071493,1.4421844155423278e-07
2400,0.5441913782003721,8017.024408966083,0.0003000181630610295,0.022864673195231004,0.013904977854231945,1.7702605380283383,0.008174975152481542,1.8285095836902927,0.007695385061251479,0.0010848543781214854,0.047381616366078474,0.9999837090229095,1.1893590430728027e-07,1.306011797562091e-07,1.1414736443192893e-07,1.1828071123158588e-07,4.2015597139944315e-06,0.02908771948164504,0.03854097123203376,2.1970882757741776,0.4193728521245312,0.054595746326942377,37.59818707197552,1.4746500482476447e-07
2500,0.5539216468264017,7768.178630853045,0.0003108276420584418,0.024314125945489477,0.014534081524996162,1.65947700686947,0.007796534878045339,1.7169758435016602,0.009229944950249347,0.0012312414837167913,0.05563594166869542,0.9999836788632304,1.1031860387195904e-07,1.3061788311858113e-07,1.1213717911033627e-07,1.4205583205917574e-07,4.534966262606207e-06,0.02913183428463565,0.03948067845208479,2.193035978133092,0.4341995549814182,0.05739946425788008,35.887040941596474,1.3534008422811718e-07
2600,0.5596364517925407,8108.824381740003,0.0003267249804574681,0.024201276502240583,0.015174458079834117,1.6703194165055744,0.008098027028952555,1.8007496119830841,0.009788249017186156,0.001288850427730137,0.05525818913204289,0.999982380765937,1.0542907112308085e-07,1.1404179898149278e-07,1.3211691631062634e-07,1.3156846688242842e-07,4.599668814988561e-06,0.028515161074437446,0.040870399867402325,2.2246739882386715,0.44528236519802517,0.05725774538820114,35.48540640538904,1.3131314914968824e-07
2700,0.5696067714726817,8089.579101942048,0.00031653853566140987,0.025730789628811163,0.0176911534695765,1.5767885761940539,0.008069608009911449,1.8219126983632803,0.0052960137497465795,0.001530856157561688,0.05647140259147489,0.999982009155617,1.019393694585151e-07,1.177440580475808e-07,1.0771319904003833e-07,1.1069585568858452e-07,5.0423323752215595e-06,0.028058732800625347,0.04107317513665519,2.3264803784968384,0.46155354138300647,0.05723942700443159,35.35870765333617,1.128977971492026e-07
2800,0.5615259840147833,8067.0494642336225,0.00032162208869916187,0.025906308671561264,0.01674544310429237,1.5762865421861796,0.006930467276201368,1.7260661499203387,0.005519570541388784,0.0016601979942450133,0.06329863423208952,0.9999826898970852,1.0673833604166028e-07,1.095789463422038e-07,1.1288729741208349e-07,1.1055020143923216e-07,5.345145268184437e-06,0.027838499662050358,0.042852813985936496,2.413850759257793,0.4679461351053277,0.06125661794958338,34.30198888167933,1.1756028113055723e-07
2900,0.5795051969477814,8299.197398805392,0.00034350040347542386,0.027275702576401845,0.017779760867712522,1.5362792042585665,0.0064424110006618615,1.606939967752268,0.00443579910469942,0.0018069057307072236,0.06536504657167541,0.9999819064385663,1.1038536755738512e-07,1.0206667245333902e-07,1.247558156792844e-07,1.2828822274943956e-07,5.614818314611525e-06,0.027876643840871317,0.04246377318586526,2.399450360151731,0.49815507902473904,0.06224215722487398,33.251644415117894,1.163507009279251e-07
3000,0.5747356323880388,8373.811155171003,0.00036653577383529383,0.029804826844885227,0.019631162236331472,1.481304011638722,0.00544260699242967,1.5894561891104617,0.005018696302633095,0.0016714812427275204,0.07268889499290473,0.9999812298881359,1.1629274768873197e-07,1.070144618357545e-07,1.2480299972485973e-07,1.0741173824342176e-07,5.92591649910399e-06,0.028258922852979818,0.04261842030111365,2.4613437619387626,0.48242720902531777,0.06274831865048318,32.128661557978155,1.0987578519873522e-07
3100,0.5912142954831434,8147.626335182316,0.00035753519591394866,0.029694448331667962,0.019643658546569336,1.520868350500106,0.0054279471743551065,1.5993775237982717,0.004215988161361139,0.0020160522204750258,0.07074747770802282,0.9999811526742977,1.124581554349527e-07,1.2326277025252273e-07,1.207123508482577e-07,1.1264958285956003e-07,5.639886760927458e-06,0.027377194746013613,0.04470814231717199,2.523799277065595,0.5210922403646792,0.0658778207129367,31.779969318931858,1.1007031347685799e-07
3200,0.5885199540561884,8125.514150931608,0.00036939285010553595,0.03170158713761767,0.021823485347551956,1.4477003245158322,0.005742884960367227,1.5075516127210165,0.007137450731145106,0.0018794905217393225,0.07636750183807782,0.9999815792296456,1.0894109166896097e-07,1.0682423102079422e-07,1.217380953648953e-07,1.0609253539476814e-07,5.944237982474568e-06,0.027846987727018154,0.0451314069389016,2.520944278125793,0.4893784091302795,0.06515294439192475,30.44776722738308,9.541923656118267e-08
3300,0.5979524236061647,8410.28002017446,0.0003995375967198497,0.031645133680121194,0.021223537366113127,1.4478584158715668,0.005286821903525484,1.5046383909384937,0.006358881236165491,0.002238080542175981,0.08338923577284203,0.9999805888115564,1.045363059177974e-07,1.1925685440613837e-07,1.1745138626371661e-07,1.1135985922031844e-07,6.0980066756464145e-06,0.027882534194327957,0.04565776596564927,2.616202055715756,0.5071194077399568,0.06721959090133936,29.07083979596682,1.130412064734138e-07
3400,0.5961314579209669,8511.669756725294,0.00041863103557449245,0.03382507760980354,0.022695679803863923,1.4360264375299134,0.005841354561189733,1.4355261908944135,0.006453836078374852,0.0022676176489310426,0.08067057325649434,0.9999805848920861,1.1428462828731855e-07,9.86321679355316e-08,9.390269909146861e-08,9.760896354303816e-08,6.581851520177228e-06,0.027519386318139105,0.04701434698454798,2.6453249164109907,0.5159279287548587,0.0688194263292484,29.449022580609928,1.192441019696153e-07
3500,0.5995863576415433,8131.148735844834,0.0004097256464205312,0.03467807708170579,0.02353821189814242,1.3704410290602989,0.006404685893623227,1.5538321248539388,0.004430051060664721,0.0024348974837632223,0.08491844701615682,0.9999807711283962,9.064861979014583e-08,9.37964486894158e-08,1.0538328180471772e-07,1.0940538739032389e-07,6.87495186866334e-06,0.027203086203661717,0.04768873755204,2.680775593344502,0.5163094498706142,0.06862493057653925,28.51793096053175,9.249233665211728e-08
3600,0.6149767994718056,8402.020285842205,0.00044047575823839374,0.036501927070744074,0.023723790172516412,1.3667738512806273,0.006161064678750842,1.374114756805724,0.003855577765561273,0.0025011372683036793,0.08757807791667725,0.9999797666402722,1.0117275266508883e-07,8.802738516897192e-08,8.993001698973777e-08,9.435401681377607e-08,6.552041513885524e-06,0.027352445139612273,0.04740458498895971,2.775683596467621,0.52446070494705,0.06817289026663521,29.167154944602146,1.076793510321442e-07
3700,0.6099046057676227,8357.698814362626,0.00043763036021762146,0.0367913986858173,0.026255108056515375,1.3042836949114442,0.005195648251936534,1.4441381436752445,0.00667363399829184,0.002626378240915232,0.0900030108691926,0.9999799954881279,1.0593847843139043e-07,9.927008158417105e-08,8.445904709120659e-08,1.036850130534062e-07,6.691958138059185e-06,0.027195463295538562,0.04938153887231637,2.746163244198231,0.5155251724073389,0.06779189324689035,28.556535435883227,8.642049395616525e-08
3800,0.6187001979451102,8427.987259000107,0.00044797415528662,0.03692101575821855,0.02597544894454695,1.2959066818269231,0.004913267280761053,1.4197293122914876,0.006662137341791498,0.002879770555308811,0.0960931940858459,0.9999793783106028,1.0877766481663653e-07,1.003861614507808e-07,1.0591291171938308e-07,9.159114528275843e-08,7.02506152148265e-06,0.02706468426090112,0.04886170556786552,2.713948477434246,0.49692277959922143,0.07032797512443197,28.10095344511408,1.0998474375893575e-07
3900,0.6240934443804376,8517.085592176109,0.00045099434878059915,0.03850085262821782,0.026907156987317982,1.2331827215507676,0.0044493643375528935,1.4584648966089633,0.004587485452003627,0.003016120548571565,0.09697316742207225,0.9999792339049817,1.060108980524303e-07,8.698108736739726e-08,1.0427864102766992e-07,9.022198064552842e-08,7.278031415470668e-06,0.027249246110032616,0.04969516975748944,2.7861643212995957,0.49548147571788,0.06906145820915878,26.413895033528625,8.970569140342862e-08
