milliseconds,S4,S10,S12,S19,S20,S23,S18,S3,S13,S24,S26,S5,S17,S22,S25,S27,S16,S2,S14,S11,S21,S15,S1,S28
0,0.41164908255282856,174.08546702472495,2.5208249304104612e-06,6.363306612273272e-05,-9.125251621519551e-05,-0.03597954954785348,0.0006128655101644197,6.217309804244517,-0.0009559924771597577,6.281995088213094e-06,0.001049244903072181,0.9999994554897789,4.979607031282796e-09,1.5641667396104547e-08,1.2756356025599992e-08,1.2721774802160288e-09,1.680628966018539e-07,0.06009584044573653,0.00032557681017192266,0.04698953307983125,0.01069536171483906,-0.0018240868803049896,26.552684948088288,-1.0538894345461152e-08
100,0.4245138034203366,922.0889680767466,4.8279273130965907e-05,0.001906525891595633,0.0013727432730175388,0.9491402591902591,0.05520580772363613,4.954991733542086,0.13240153899867976,0.00011450548457311833,-0.0009455802549299305,0.9999981905152932,7.393327090090956e-07,5.493861429944684e-07,3.3139466618404664e-07,1.5561313594220236e-07,1.19583436718788e-07,0.023494507915834725,0.03710976808109547,0.2612020151928296,0.012725515910317496,0.001686910079028425,30.489596825332736,8.085839043081011e-08
200,0.42733204521479096,1616.2121184851521,6.979880825679827e-05,0.0017531831222325019,0.0033218848922294394,1.504537891686756,0.04904349044554157,4.209881106222843,0.0958397934665358,-0.00013149027484283136,0.004196950804441872,0.9999964517872908,7.423952379609426e-07,7.394070957807313e-07,6.734237794543209e-07,5.489302381315383e-07,-5.7928105396645384e-08,0.026042804117772822,0.03444720122993719,0.46430305193768207,0.017052714668880132,0.0020080369077636615,36.53569874143114,4.1483263412978317e-07
300,0.43049390066053383,2488.7168311741016,0.00010058068010444492,0.0025642930851386197,0.003660986284424688,1.8828455491854368,0.04246837906673836,3.7670977543304747,0.0705890928261523,-6.145226146176738e-05,-0.0011131647614224607,0.9999952359797403,6.305596533735972e-07,6.587940145182497e-07,7.058609899471637e-07,7.085638130289483e-07,3.420629785214983e-07,0.027624700518004825,0.0342878607586181,0.474775995719986,0.00012513202117940444,0.001600568044279581,41.0976169967708,6.50008525285678e-07
400,0.44577244853933573,2884.760922592512,9.961777908381696e-05,0.002321971998701193,0.00363584427216453,2.038452452403318,0.03645704888458989,3.4610447921672076,0.053638213560002715,-1.235177772505136e-05,-0.0003436584835250214,0.9999935881145251,5.214245367240174e-07,5.535218904617168e-07,6.227848799990941e-07,6.393128102904322e-07,7.113460517646445e-07,0.029077777231070804,0.03312131811893309,0.6312477736363017,-0.004386448414284925,0.005841127694317981,43.99530632886568,6.610840082016503e-07
500,0.444581063100033,3483.8311947769967,0.00012575451724297233,0.004665268951633649,0.0037622904628701174,2.1814049918499445,0.03316418676441813,3.3098403295773036,0.04505414375279038,-9.824968308128461e-05,-0.0003349456734955624,0.9999920707359051,4.6027482480754015e-07,4.6732762823142604e-07,5.201942676558743e-07,5.615650825421648e-07,7.679097348316464e-07,0.029928203078497903,0.032686055433335394,0.6809586102645303,0.0012912925565029573,0.009254320923965432,48.19064399092329,5.94800769239787e-07
600,0.45885576563879976,4213.637576281603,0.0001307131777088781,0.005752681445377686,0.005394308328429367,2.1563187636602836,0.0295784774251383,3.0411013918180076,0.036366725030490134,3.0498770675576827e-05,0.0060413061854358635,0.9999920451444486,3.9128162623130735e-07,4.2297306536312613e-07,4.2416936216533647e-07,4.785431958638972e-07,8.819339202316237e-07,0.031661240156609365,0.031403162094535135,0.8783399762549472,0.02502810370004074,0.014494817281970957,50.74697394991919,4.973554505589959e-07
700,0.45988713169602957,4352.375246558182,0.000127711061317616,0.004733963184789381,0.006053319362782583,2.1827113244290155,0.02511646066324948,3.0670587947832617,0.03024644598504289,-1.3714065225244921e-05,0.00649448581550605,0.9999905139108387,3.459930974378356e-07,3.46566409418606e-07,3.693266364569706e-07,4.1292112539081235e-07,1.400379035612941e-06,0.031610353007238495,0.029765767258559873,0.9392552923759881,-0.000766752548656699,0.016854244373741775,51.86472935632485,4.4009649588984297e-07
800,0.47321694716195706,5103.746357359865,0.00015773352758013002,0.006672999870378514,0.005893681015693773,2.256227155301863,0.021876386027080176,2.939140354622514,0.030013728985143005,-4.3970139913622166e-05,0.00505049666499917,0.9999899116132192,3.0841635749600844e-07,3.045379679491152e-07,3.4075877384679396e-07,3.577590582497792e-07,1.3111780208613691e-06,0.03291282100262268,0.03146439399561054,0.9166176662471324,0.009161516345935879,0.020575745913776897,53.203431667755716,3.6446286256368987e-07
900,0.46797181366316865,5443.611077735687,0.00015201183908926643,0.006853896341998201,0.00631274681795975,2.218036638013014,0.020283245907216536,2.735758585984527,0.02464389004476776,0.0002607966374561971,0.005775070494528828,0.999989716291105,2.5254408701349124e-07,2.7576568414486704e-07,3.0465476207763796e-07,3.0599538217516963e-07,1.6344550558932658e-06,0.032662654471636125,0.03001229476040452,1.0671464132635367,0.04826805583221185,0.0233861004399874,54.550471747105625,3.161822256741547e-07
