milliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
2100,3.8528101026751282,0.5321532985848711,628938.873673908,1057.4687813670494,2.1094538054286383,0.0023226190804873066,0.14167468785849124,0.00023930106486772955,0.007341917872666959,0.011864944673929831,43.52659074708804
2200,3.975918913694726,0.5165457955095037,628888.3223148339,1107.777891012074,2.2282821954293572,0.0023968330425776997,0.1562042674062812,0.0002551090931071548,0.00788051297541098,0.012648223959883263,45.59927880797672
2300,4.1030170609694965,0.5014149562657507,628837.767401892,1158.0827575265644,2.3495891152847674,0.0024734519191549954,0.17153818969394918,0.0002714223176726253,0.008440046129106763,0.013456537001028949,47.671966108277715
2400,4.234232656312056,0.48674682754801485,628787.2086856008,1208.3833789146108,2.473493406368935,0.002552552940249376,0.187693449393989,0.000288257106664231,0.00902111875670028,0.01429069487240749,49.74465262460446
2500,4.369698024482513,0.47252793162041556,628736.6459083373,1258.679753081078,2.6001165814551226,0.002634215875605091,0.2046878714723791,0.00030563036257971683,0.00962435400508638,0.01515153512977361,51.81733833277258
2600,4.509549686045621,0.45874516389890063,628686.0788043652,1308.9718778340684,2.7295829461016607,0.0027185230243464797,0.22254007905287468,0.00032355952051723046,0.010250396460265786,0.01603992172052411,53.89002320780623
2700,4.653928513442766,0.4453858021448089,628635.5070995344,1359.2597508800695,2.8620197088066472,0.002805559309063265,0.24126952174631255,0.0003420625680152727,0.010899912935102158,0.016956745966814454,55.96270722390879
2800,4.80298010354969,0.43243756569289254,628584.9305105647,1409.5433698114612,2.997557194889921,0.0028954125004010257,0.26089655395124006,0.0003611580922738344,0.01157359442284324,0.017902928905483183,58.035390354391645
2900,4.956854705630798,0.4198885444894584,628534.3487451815,1459.8227321101742,3.136328883459578,0.0029881731736294275,0.28144240267710313,0.0003808652712458352,0.012272155602879106,0.018879420846602383,60.10807257168984
3000,5.11570721975213,0.4077271509512084,628483.7615021163,1510.097835148752,3.278471469533846,0.003083934707685339,0.30292915350170835,0.0004012038736154432,0.012996334738686905,0.01988720137239676,62.18075384736368
3100,5.279697748809377,0.3959421929669458,628433.1684700458,1560.368676172014,3.4241252003937226,0.0031827936179545206,0.32537986237471,0.00042219432882505006,0.013746896543771038,0.020927282807251837,64.25343415199382
3200,5.448991701052705,0.3845228490688268,628382.5693273919,1610.6352522944615,3.573433988577696,0.0032848496180770113,0.3488185653931759,0.0004438577402247765,0.014524632638798012,0.02200071086929892,66.32611345516295
3300,5.6237594509209,0.3734585850028335,628331.9637429727,1660.8975605124836,3.7265452559867063,0.003390205415485569,0.373270199056154,0.00046621584218886977,0.015330359714956538,0.02310856254542213,68.39879172552143
3400,5.804177049719052,0.36273921659232833,628281.3513746344,1711.1555976810698,3.883610407888959,0.0034989671398272327,0.3987607353063604,0.0004892910903903081,0.016164923163083295,0.024251950564581935,70.47146893065309
3500,5.990426526840572,0.352354901403324,628230.7318686702,1761.409360504357,4.0447850798841465,0.003611244524550418,0.4253172287610406,0.0005131067001978883,0.017029198543608307,0.025432025300478202,72.54414503701949
3600,6.182695320063447,0.3422960741186759,628180.104860915,1811.658845555659,4.2102287765931985,0.0037271505634668646,0.4529677043517636,0.0005376865743493087,0.017924088648511045,0.026649971187575918,74.61682001006778
3700,6.381177045254956,0.33255347974853783,628129.4699752628,1861.9040492521694,4.380105430984056,0.003846801974756802,0.48174129362162044,0.0005630554008640451,0.018850527364289955,0.027907011572918444,76.68949381408648
3800,6.586071967398132,0.3231181720856034,628078.8268227595,1912.1449678398037,4.554583775472269,0.003970319484920062,0.5116683118867218,0.00058923871305015,0.019809481993537475,0.029204411689602198,78.76216641211782
3900,6.79758628875849,0.31398146656375847,628028.1750029707,1962.3815974179652,4.733836846154341,0.004097827399657578,0.5427801274307719,0.0006162627989916417,0.020801949648668463,0.03054347417166236,80.83483776609172
4000,7.015932938862844,0.3051349566363141,627977.5141024613,2012.6139339136087,4.918042580229692,0.0042294540800982975,0.575109296347636,0.0006441548021177186,0.021828961182706746,0.031925544037511064,82.90750783667816
4100,7.241332246367816,0.2965705277359327,627926.8436934998,2062.8419730587566,5.107384324111209,0.0043653323478252464,0.6086896772489858,0.0006729428067446224,0.022891584532938568,0.03335201292873521,84.98017658316174
4200,7.474011027318818,0.2882802973185242,627876.1633358127,2113.065710422918,5.30205019778865,0.004505598935245212,0.6435562638176262,0.0007026557221273939,0.02399092010186812,0.03482431336458671,87.05284396361317
4300,7.714203502050686,0.28025663957824964,627825.4725748184,2163.28514138225,5.502233780794462,0.004650395038328864,0.6797453429726016,0.0007333233991782445,0.025128105331453172,0.036343924525649475,89.12550993471783
4400,7.9621518902383395,0.27249219661257856,627774.7709404808,2213.5002610994015,5.7081345638221554,0.004799866675328213,0.7172945961262222,0.0007649767062368495,0.026304317662344326,0.03791237600843281,91.19817445166473
4500,8.218105854389913,0.2649798331360452,627724.0579483788,2263.71106454424,5.91995757211217,0.004954164351294125,0.7562429944636068,0.0007976474583170519,0.027520771696706414,0.039531244319377545,93.27083746825139
4600,8.482322974179695,0.25771264136964167,627673.3330987927,2313.917546478099,6.137913730706769,0.005113443344020844,0.7966308785009494,0.0008313684775164634,0.028778721549008266,0.041202155868291214,95.3434989367954
4700,8.75506953435035,0.2506839564623307,627622.5958751861,2364.1197014267423,6.362220461639955,0.0052778641790212424,0.8385000923598721,0.0008661736933494597,0.030079464766118277,0.04292679194008022,97.41615880798732
4800,9.036620323327815,0.24388733207178784,627571.845744593,2414.317523688662,6.593101558150481,0.005447592508124411,0.881893943544524,0.0009020981171601028,0.03142434128404023,0.04470688742684853,99.48881703092881
4900,9.327258622703503,0.2373165239190696,627521.0821576356,2464.5110073365845,6.830787198001189,0.005622799103134863,0.9268571964664876,0.0009391778408278107,0.03281473334278572,0.04654423076375886,101.56147355313524
5000,9.627277187491535,0.2309655073826377,627470.3045466379,2514.7001461833884,7.0755146886297124,0.005803660446766239,0.973436239070784,0.0009774501616140892,0.034252070361176404,0.048440670115476585,103.63412832035243
