milliseconds,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147
0,-0.006075623891085589,5.0027106644281485,0.0032297755627099206,5.0,100.0,4.9978278405778225,0.032481510079290996,-0.016455546181081637,4.972098963584398,4.999752597020085,0.016578751517631118,5.0,0.0,5.015797571747561,4.997123864693761,0.024267309843060005,100.0,4.949185252918267,4.999689707794866,-0.028188856523116815,4.903105763500555,4.978006803090528,0.02127344208648877,5.002927854887709,5.0512356894556945,-0.0011348457124142365,100.0
100,-0.0007212598299467044,4.990720348645276,0.0015594048884152853,5.0,100.0,4.998257472239494,0.00580898293979594,0.40701894693589613,3.3930919505174977,3.4007469921078144,1.6261047876367656,5.0,0.0,4.987425099009187,4.973414768117414,0.05686712007844438,100.0,3.3614659360679764,3.4453908206117765,1.5598353238031701,4.860197847807833,4.9319746119794905,0.023331820050089096,4.975805297124114,4.555047233416133,0.02212031987152643,100.0
200,0.006527821328031744,4.991735728864181,0.012352130627688692,5.0,100.0,5.000259201923148,0.07508016662125591,0.6645347778537939,2.7134395813874574,2.736776263458694,2.3065698314543277,5.0,0.0,4.927307414302984,4.9238573363683535,0.13442906190720627,100.0,2.708901574547583,2.685768217415559,2.2951760455353605,4.817574925279013,4.816931816564867,0.2703846138636653,4.958632547583646,4.096518384695897,0.04337844943401032,100.0
300,0.012001514846154498,4.982782020214968,0.01257886987746118,5.0,100.0,5.003541728269285,0.15622456692104192,0.8809692969721498,2.340819017277509,2.3271520500964984,2.6553177232930234,5.0,0.0,4.899521799484205,4.9265958420707205,0.1817021013291869,100.0,2.2871163417071907,2.2966547381353064,2.683900650714657,4.538392110907083,4.614537163820081,0.2877457729822677,4.944276909563642,3.79571136882942,0.05960240367765113,100.0
400,0.020668897095275467,4.982686236412946,0.01167366005368345,5.0,100.0,5.0122368237801584,0.24161464115724346,0.9962980847458192,2.077241810970244,2.0684326233911423,2.8588154407159667,5.0,0.0,4.900149788801252,4.887376121729203,0.28771711362719354,100.0,2.075877258013132,2.0941155821587496,2.854510519053728,4.408267562536185,4.467753379034917,0.6451796022965279,4.932118256699195,3.463313845587174,0.06902699351753633,100.0
500,0.041042052507469,4.975493672508169,0.021634333295418542,5.0,100.0,5.0173051279840015,0.31180708332204277,1.076100538619296,2.0105821249939724,1.985205884452041,3.0172681078189036,5.0,0.0,4.876935561804522,4.852360230692103,0.394376004085498,100.0,1.9465316010037892,1.971191570001123,2.999203492628596,4.309150826647357,4.183891898204912,0.8087823999390644,4.92388325073076,3.3563768975318813,0.07721916460413733,100.0
600,0.0582359882024,4.979788348367091,0.0198598429162736,5.0,100.0,5.029230026313585,0.37040039176794365,1.139320663727212,1.9139244792795953,1.9610702624607048,3.130054631763891,5.0,0.0,4.858546230490952,4.870044845827458,0.4691171282139587,100.0,1.962840517514937,1.871094020593125,3.0452360067358875,4.037823837917873,4.128341245738708,0.8641487577492702,4.912869376105228,3.1242633946352054,0.0888711715816724,100.0
700,0.060410584147436434,4.971226316137402,0.029831493738361782,5.0,100.0,5.034656175245461,0.4539757020575854,1.1547519285651404,1.8616417546052424,1.8879052930083364,3.0850540998580143,5.0,0.0,4.815026890527183,4.830761280747928,0.5715979712355447,100.0,1.901249904666835,1.869695235874677,3.0901953306254555,3.857035581943392,3.8853907499759233,1.0973989226452312,4.901373406448961,2.843848964172621,0.09785381673658468,100.0
800,0.08641148297522086,4.962288884052429,0.027914865785772246,5.0,100.0,5.045619985349671,0.5219434411392034,1.1962189465442397,1.8208753861004785,1.8235758191074778,3.1191981347258433,5.0,0.0,4.8308462824044796,4.80035259894484,0.6120905255144383,100.0,1.8169887633871027,1.8693203905317326,3.1286884342040175,3.6758187822357637,3.732160487105798,1.1804768197662636,4.8991878924918195,2.762889290819218,0.10213890769294733,100.0
900,0.09794545726423286,4.964613485674,0.031627005546342374,5.0,100.0,5.055898834520302,0.5431055237411146,1.2424215455460241,1.778440943848208,1.7713283361971637,3.1957736246449997,5.0,0.0,4.776372905746413,4.7721417639446475,0.7456260406335079,100.0,1.7873623404508108,1.8555492612075861,3.145185683148106,3.473233810173041,3.635863936804685,1.3958928823157097,4.889355817814102,2.4920792735460036,0.10652654168176402,100.0
1000,0.10557685913172023,4.961943510707706,0.043729456167059214,5.0,100.0,5.064625118060166,0.5713108552425402,1.2265122832469106,1.8222875995497423,1.8323379361742658,3.2327606681117476,5.0,0.0,4.7420085637007325,4.793416027222209,0.7807055429768758,100.0,1.8532187142477219,1.784905607546823,3.1907430013278555,3.4896213853209326,3.382113789359434,1.5188276106674776,4.892078510517176,2.4309429020493747,0.10882006754138321,100.0
1100,0.11095398488221823,4.955536433225889,0.04213372121708057,5.0,100.0,5.066619595383578,0.6194071062144209,1.2502335633919768,1.7825524094023775,1.7597133073402031,3.240267267622234,5.0,0.0,4.7219114614909365,4.736001841986093,0.8546643100074541,100.0,1.798220553209188,1.7908463288088867,3.2074997083611962,3.170898822309898,3.357019249823284,1.835021216836011,4.886439707304912,2.396872942109599,0.11225898755702252,100.0
1200,0.13071458613484976,4.947407343581844,0.0488987707886684,5.0,100.0,5.076433649995771,0.7426964100799952,1.2306253500388604,1.8150454854579614,1.8442704245383184,3.216334049022125,5.0,0.0,4.749189796767782,4.723325023600533,0.9537004200502711,100.0,1.7635816258349342,1.839361597694125,3.2234393568627193,3.057695600263063,3.1329556736300592,1.9452753567764156,4.885118258516391,2.224512405734439,0.11904209738473051,100.0
1300,0.1428120674273557,4.943982999730715,0.051532066864023514,5.0,100.0,5.081162732847525,0.7202711632891073,1.2719896749780628,1.7626122929285695,1.7741777140171038,3.200569851447218,5.0,0.0,4.7284325878884825,4.7163847958031155,0.9779100520675141,100.0,1.795831985989407,1.7725612165470026,3.2501078305447475,3.0293086334947454,3.0469403208161543,2.076373721693056,4.874373060252425,2.197862673429648,0.11942969250079356,100.0
1400,0.13819669314233324,4.9441508992774414,0.06158169048113154,5.0,100.0,5.0892153121964805,0.8203006306320597,1.2825853091098793,1.7620042738942392,1.8096564939399225,3.2018657229631873,5.0,0.0,4.697903611524729,4.689554050576403,0.9910306644017413,100.0,1.7802077513627965,1.8172156808441784,3.1677394995815042,2.8667952065303863,2.7835617474805368,2.070025959923448,4.872830237790326,1.9691660241225601,0.12935470432221097,100.0
1500,0.1511235458659315,4.938971271347568,0.05799507761571107,5.0,100.0,5.091471012859658,0.8003319913422056,1.2859214532621337,1.8439023959291232,1.783547322090124,3.1747500144442538,5.0,0.0,4.64659237161037,4.6555469141469965,1.0731586778550743,100.0,1.8187729203683944,1.772771405513468,3.155870927859443,2.6721146236813826,2.744660686642922,2.1715840632926677,4.870219671963703,1.9476556055809844,0.12675481889906837,100.0
1600,0.16309209052616058,4.935623229201675,0.06999751768590305,5.0,100.0,5.09828786716543,0.8848461275136903,1.2808571139637634,1.7582469311255633,1.8359957731649392,3.2066038314044767,5.0,0.0,4.636045828217023,4.6241170125928415,1.0864507939961239,100.0,1.7692635366865141,1.7709413686512652,3.231787256871273,2.713042774737328,2.7416738212784084,2.3667532222509706,4.8711520758350355,1.8077347821649261,0.1293754468055912,100.0
1700,0.16878327550812539,4.935148648863059,0.0703420658599576,5.0,100.0,5.103732911690241,0.8752628813175898,1.2777512061166383,1.7872726107062196,1.8146955637323834,3.1794611163786666,5.0,0.0,4.603994506531672,4.636549663563397,1.130278777906792,100.0,1.8302166383619616,1.776468427775433,3.1720816693065093,2.4983687145590565,2.491417508857871,2.3327615600177563,4.862254712018526,1.8318396626701001,0.13053224443963266,100.0
1800,0.1760028227475152,4.92550579785878,0.07660603998676702,5.0,100.0,5.104645278388858,0.976495599448574,1.2958394475675017,1.767337589641727,1.7958860337053075,3.160879307825511,5.0,0.0,4.625096118028626,4.588301841452445,1.1577425214853698,100.0,1.7625076573724003,1.8137449935639411,3.234239205585461,2.541643280079035,2.413664860142742,2.5317901187634386,4.867657174554454,1.8170044698432049,0.13991093914935698,100.0
1900,0.1827018818848906,4.923727132724508,0.07242089560687759,5.0,100.0,5.110007966410142,0.9612187632233807,1.2630982438236018,1.8090378290094786,1.7412756845638988,3.171540937958349,5.0,0.0,4.590491027244732,4.602800018753075,1.1845675548295749,100.0,1.7774716943663802,1.7931924194559348,3.1819164044183568,2.469198920972648,2.374190269823543,2.667024152131157,4.860694695339793,1.637438851644456,0.13834763434674027,100.0
2000,0.1950089384518837,4.924095028735992,0.08368712731385047,5.0,100.0,5.107801843434133,0.9948527051412271,1.2627055760924337,1.8101374810052173,1.7806019207427262,3.1613893070471066,5.0,0.0,4.537896009699015,4.584528476584998,1.1890538588237503,100.0,1.7404495085338991,1.7618785247860307,3.2049323911477705,2.322481243071051,2.3505225477185623,2.6559617207692257,4.863083032721255,1.6240184705946943,0.14340817648478682,100.0
2100,0.19355390752456111,4.915276121310607,0.08422682364327252,5.0,100.0,5.109008938995031,0.9829369558368543,1.3027977420342942,1.784611994911125,1.8253252981925097,3.1797874133851174,5.0,0.0,4.537757661330107,4.530837807524964,1.2422876671042464,100.0,1.8110047996605154,1.7616850334710146,3.245459608798921,2.2166614065405144,2.2474168014425455,2.715320327832647,4.85790794225359,1.663438153542071,0.14074736892575626,100.0
2200,0.20906508106141275,4.91342379680787,0.091279035262363,5.0,100.0,5.112400807601159,1.0878167006929844,1.2763858449643966,1.8346384709197212,1.804252437693756,3.198182495821623,5.0,0.0,4.498565981152863,4.545039167306224,1.241377628814933,100.0,1.8100010987659116,1.8370234952403637,3.219565369723,2.214228615697793,2.149496424068386,2.7190281155282414,4.852994327414165,1.680281461645285,0.14127943146298344,100.0
