milliseconds,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147
1000,0.10036016402115926,4.955023725023006,0.03905859084377726,5.0,100.0,5.063914116170929,0.5721598409865792,1.219326062729027,1.847860139823697,1.8484471886250007,3.1470341708132836,5.0,0.0,4.790414780340902,4.757188359800801,0.7782519505093916,100.0,1.7947581958767742,1.7945022674895967,3.2368470158813225,3.3406004553595605,3.414437943325782,1.5143421651653362,4.892160973425541,2.3435861316693924,0.10699373859424625,100.0
1100,0.11192976347313917,4.956576654612048,0.049559884669224744,5.0,100.0,5.06918812926561,0.6285170434745286,1.2275489802717234,1.7842296088756324,1.808549763687954,3.2262675020125857,5.0,0.0,4.740938846170651,4.73147376837533,0.8882156225285224,100.0,1.7714875143344262,1.7936165433942146,3.238414256745413,3.2740523185508823,3.218283957772539,1.7493947166246346,4.881309676039529,2.3494327382534395,0.11873514162264716,100.0
1200,0.1216495709290747,4.95432501159499,0.04610764627337857,5.0,100.0,5.074699083241326,0.7301462303930332,1.2391914765550507,1.773246579615179,1.8097497644337168,3.1540330339656166,5.0,0.0,4.714601851963156,4.732420345204434,0.8759729240512018,100.0,1.8483065803841425,1.7600495663223557,3.238514914839279,3.100652522899822,3.0936746392379466,1.8671645016672,4.884896979039747,2.252503404867506,0.12089423252329293,100.0
1300,0.13781647592233862,4.951467188702917,0.056927043813526375,5.0,100.0,5.083981567430997,0.7896669757505074,1.2757875879184892,1.774340725151544,1.777032957996731,3.1911881059559866,5.0,0.0,4.683726236492639,4.702590464414971,0.9496649671033236,100.0,1.7473301957660639,1.8379378951683427,3.2107489840796637,2.98078072459391,3.064311750251228,2.068297615576367,4.876899147564957,2.1367255460987606,0.11880447361622776,100.0
1400,0.1404273111194419,4.9425574283498825,0.0588448807344156,5.0,100.0,5.087834194794613,0.8265208771447974,1.2417358507267882,1.7878726505638562,1.827649570815423,3.199255787486614,5.0,0.0,4.699903968579207,4.705285289675668,1.025096082584984,100.0,1.8328865026259673,1.785804216811885,3.21902699712794,2.974702839469428,2.799721664299941,2.0277618830772326,4.876270166498175,2.001907841412257,0.12216482598127855,100.0
1500,0.16306337591039555,4.937279883574503,0.06430727681856911,5.0,100.0,5.093332386641916,0.8180382518496274,1.2628379679683535,1.842563864873131,1.7582236797748916,3.2381042535167994,5.0,0.0,4.638752398373098,4.655118518284208,1.0243228776233866,100.0,1.8364310130648878,1.8239766135909345,3.1735429727356372,2.7490542405673026,2.6975060311152013,2.1954616859892973,4.868381787406387,1.9761551495013876,0.12823247206988084,100.0
1600,0.15511693206262836,4.932054189548928,0.0654807608738813,5.0,100.0,5.097782850812452,0.8410262161025489,1.2766902079412237,1.7736438829557086,1.7513969597882078,3.165637359649815,5.0,0.0,4.6518560456976825,4.656489406177801,1.1278064065744098,100.0,1.8255380467085267,1.8170173292802607,3.175064675833607,2.7259886135399203,2.7460040801749495,2.273504605415908,4.872684765291942,1.8601459819584805,0.13575708388084892,100.0
1700,0.1745151682735001,4.930533079515815,0.06355616591761817,5.0,100.0,5.101228963373027,0.9076773372990012,1.2821598120895723,1.8067925834783714,1.814384793314601,3.158206216798157,5.0,0.0,4.635245704143644,4.642007283703807,1.160976159084483,100.0,1.7723560963195328,1.7978987034330352,3.2571021707857932,2.6318567529696795,2.5396384506644654,2.4427811505147634,4.867513980100345,1.8093606040745631,0.13014688110824169,100.0
1800,0.18003034639812593,4.925707157333447,0.07600194014779961,5.0,100.0,5.1037436621306265,0.9603397367467957,1.2944030372868782,1.7666610390119308,1.7576279792507545,3.232008397765842,5.0,0.0,4.577293203048643,4.57448258266388,1.1668562294677982,100.0,1.8120050120507987,1.7963370638923324,3.169097329070079,2.4620390486674855,2.531175407862715,2.4461766444496393,4.864606139159362,1.7926959110210565,0.14035602835254518,100.0
1900,0.1806820485161384,4.927231916531017,0.07955806511972746,5.0,100.0,5.108583115864442,0.9342000451281713,1.2890080738727674,1.7449437014448537,1.8285000712685766,3.2089993046834486,5.0,0.0,4.607886470538099,4.572338433081527,1.1837942652489595,100.0,1.7775713310682035,1.8095099390685299,3.2497092530296903,2.345381225860028,2.4097733506199512,2.510952986426485,4.861609479139228,1.7812198347235029,0.14200617160008136,100.0
2000,0.18942834866407057,4.923279654504468,0.0852017108654895,5.0,100.0,5.113323719354631,1.029236240097564,1.2787954080027015,1.81537233001022,1.8289824846940048,3.2161022452959944,5.0,0.0,4.5629827687495,4.586035625781972,1.2558337115143496,100.0,1.81421003271285,1.83450880668654,3.247375170247523,2.3661390384421295,2.3470102205500263,2.5881632642098733,4.8558731726502495,1.6863335048459551,0.1420108693962495,100.0
2100,0.1953601973092539,4.915377346601029,0.08392545605896391,5.0,100.0,5.111102508733323,1.0535845135006017,1.3028732438037838,1.7841427259566476,1.8124915102596244,3.1846158414961936,5.0,0.0,4.538181653027749,4.55933459417546,1.241435000906853,100.0,1.78879367599613,1.7747977495152893,3.240380274288849,2.3373292163003883,2.3005888967926564,2.773327588995011,4.859132301536478,1.616873838141907,0.1407341364711143,100.0
2200,0.20105823092665048,4.9072446499459605,0.08939456615875438,5.0,100.0,5.114220611815375,1.0528763910783132,1.3098717427012307,1.830592151764221,1.8272722752895258,3.227724889090351,5.0,0.0,4.547405183873931,4.507991082484469,1.3136783926005413,100.0,1.8415651823745143,1.7626978476580017,3.2275530311990077,2.284581463055253,2.310811261337031,2.8143808091428104,4.852893037949896,1.6772194565680227,0.1452385749516994,100.0
2300,0.20872488132550746,4.9102762488039495,0.09265440921016023,5.0,100.0,5.112562952483097,1.0532071998140542,1.3225494151501735,1.767317037536441,1.7401571191312273,3.2298484886785097,5.0,0.0,4.507138508225874,4.497274262326482,1.3347541852235187,100.0,1.7794083790326987,1.7962898973987216,3.1811703131298232,2.1605775206107123,2.077436630990727,2.761836422824111,4.849973734847363,1.541068658183058,0.14805390124362608,100.0
2400,0.20672110882319772,4.909088557560775,0.0977922095637167,5.0,100.0,5.117983292383053,1.1251502883710518,1.308992066199239,1.7851099636298524,1.7994491512448474,3.1925691263450466,5.0,0.0,4.492365322202378,4.470072669389778,1.3184876928131621,100.0,1.8196650499719424,1.7451546335827106,3.2345426191221813,2.14587155966332,2.223737174198125,2.9452427196009614,4.851508753946684,1.5699155971088665,0.15303872526518578,100.0
2500,0.2229227949166514,4.902435572880183,0.09567641976965531,5.0,100.0,5.115583207692977,1.0881638906270632,1.3046646085403821,1.7800975531127072,1.8300437249413797,3.1620456163761443,5.0,0.0,4.494269661749277,4.49592648565639,1.3301651813872504,100.0,1.8078276307033283,1.7411204989779723,3.2260964614982024,2.0529556808246125,2.0947278767027893,3.0050208833754803,4.851373853129111,1.493165748104353,0.15167802060194815,100.0
2600,0.22379035346937473,4.896541249446148,0.1062531171781363,5.0,100.0,5.118741208619529,1.130180652245032,1.3292559955406666,1.8351992566493087,1.7855558591995697,3.208066685199228,5.0,0.0,4.475202999443845,4.436579127793715,1.353534395032449,100.0,1.8220300532083669,1.7865826632421162,3.1896887102058415,2.1014960395359177,2.1365900995581986,2.864368145220002,4.848240180015888,1.427283047965787,0.1546321640390571,100.0
2700,0.2209187147411584,4.888773447102631,0.10229801574195958,5.0,100.0,5.11667966386681,1.167077923364579,1.2897953747518776,1.8056551629085786,1.7814016973697844,3.2511799763613154,5.0,0.0,4.440941558642021,4.444636179744465,1.367325045157919,100.0,1.7643639466969672,1.826764093225922,3.216612550193047,1.9618638964687451,2.0796286133560735,3.0061287588398895,4.848533010520525,1.5459887107849992,0.15664881461167696,100.0
2800,0.22725143858980232,4.8875253738738715,0.10818502747081438,5.0,100.0,5.113200409359582,1.1678266936706885,1.340343044116026,1.8231486751840447,1.7788254128754948,3.1751482286977315,5.0,0.0,4.4114896126928445,4.392836623293353,1.4113390007109476,100.0,1.7577692770616145,1.840161975907313,3.1929686605434546,2.0463542104537664,1.9496921624045405,2.9464993165434046,4.847560335618867,1.5147117446392275,0.15552773959720992,100.0
2900,0.2263973438364803,4.884412970258042,0.1127912215931742,5.0,100.0,5.118285557053852,1.1843697180260238,1.3287165460883514,1.758689253382995,1.788551750235575,3.1767165849287533,5.0,0.0,4.4109295816448935,4.401378837064825,1.4022906927274084,100.0,1.8309717332609816,1.7735951474920237,3.1823426909719057,1.9507110324721662,2.059949689941366,2.9476425663398484,4.844489048750792,1.3614146532091131,0.16060796772426064,100.0
3000,0.2288563652002509,4.878126789479001,0.11539373375029151,5.0,100.0,5.117403418018941,1.1602475910420853,1.3035496511645246,1.7900806736632602,1.7759670667273646,3.1854484603262816,5.0,0.0,4.372052660944994,4.396479541916612,1.4178925746378348,100.0,1.7925776755788039,1.7670619624372363,3.1925672710084116,2.016197271950894,1.888099795941877,3.1100264245303983,4.836060988570562,1.453704856921077,0.1613693083662146,100.0
3100,0.24169180634790258,4.873622830388276,0.12652457330432623,5.0,100.0,5.115407374552224,1.178518886283483,1.3483371433793325,1.8231199686843382,1.8339270955535356,3.2108600134191096,5.0,0.0,4.372131802869795,4.382435913732008,1.3816753081295892,100.0,1.8261033009876853,1.8264972302754099,3.257847448407559,1.91897468217068,1.8838340551110146,3.0384041576063154,4.840377881822429,1.4153648043660008,0.15719311601435648,100.0
3200,0.23930390826191236,4.876009354580155,0.1312130848217512,5.0,100.0,5.117337541270947,1.2159796591480354,1.3173522521256096,1.834320858728579,1.758160886972338,3.2439034034122427,5.0,0.0,4.350763244684345,4.335052738192132,1.3722004466714413,100.0,1.786673658133491,1.7962289438920576,3.218775346312933,1.9502760035499556,1.9658679920344206,3.1686024953674052,4.837872337842984,1.3958678955988573,0.1610835055607826,100.0
3300,0.24769824914549685,4.866252601623783,0.12824461927367423,5.0,100.0,5.1128917385083765,1.26613762895072,1.3637827459024139,1.771365882115593,1.8320872648802318,3.201980790216492,5.0,0.0,4.329430281219503,4.319156064916588,1.4427387743505338,100.0,1.760608092381905,1.813964353739534,3.1934639092791213,1.9905069197904872,1.9856800947150035,3.0896069043222703,4.831444347706657,1.4463120647956356,0.16421542808351366,100.0
3400,0.25048654014726685,4.869716876849808,0.13808351825156595,5.0,100.0,5.107869931626398,1.2553067638330928,1.3585682662122442,1.7582744284641318,1.7659748355740872,3.2074351702792847,5.0,0.0,4.2924057772784865,4.325772254950981,1.4416431721751888,100.0,1.8245975933489593,1.805589310444843,3.1603891194412896,1.9470900763635284,1.9498599437355437,3.1548890976227084,4.836670406193314,1.4591363793960939,0.16945007517376742,100.0
3500,0.24842030913603044,4.858031426195719,0.1405293874719141,5.0,100.0,5.112766294375316,1.220386619346987,1.3618272695483633,1.7431750723443558,1.8364032546270805,3.227164310424747,5.0,0.0,4.279199525727854,4.290462867791817,1.407917797562998,100.0,1.8084414690398871,1.8197064296781122,3.252352710813912,1.8473384432964193,1.8276972107599225,3.0360907693640344,4.83366191258433,1.3339990622047078,0.1676553447937267,100.0
3600,0.24296349057273564,4.854103326885727,0.13787552421661814,5.0,100.0,5.106223945152782,1.3053024827197148,1.3547356016832823,1.7822332043394487,1.7994855094291848,3.243788764113532,5.0,0.0,4.255380119214756,4.303237086274056,1.4460120676982717,100.0,1.7830375472573874,1.7892615059122472,3.2597745760507775,1.7830743874397639,1.9425793346497142,3.2273892005158933,4.834918829696466,1.3172908486750896,0.1698048013667754,100.0
3700,0.24959216390574215,4.854908257486358,0.1501358617547433,5.0,100.0,5.104173550390881,1.303439408094183,1.3337695060476724,1.7766174957692893,1.8400946787492365,3.1906500833623945,5.0,0.0,4.237713064417798,4.240404253859597,1.4369682990317638,100.0,1.7419010649151863,1.8353797966791605,3.2499517111522,1.7766862718721985,1.8996067533019545,3.163751147298188,4.831163410731775,1.3286985209375333,0.17443129501117408,100.0
3800,0.25420027832368153,4.848658127699495,0.14839690649963116,5.0,100.0,5.102088679953622,1.2771222359496717,1.3760161139339224,1.819812212129086,1.7816094755580576,3.2316401366120218,5.0,0.0,4.237226552428805,4.243557997628821,1.4500862728692392,100.0,1.8017183162539028,1.7444684080418826,3.1697160620219216,1.9088283015406375,1.8021394007382259,3.1597602141558316,4.827501009760262,1.3631345273974045,0.17209116298684377,100.0
3900,0.2488953159201571,4.846749875891078,0.15815432452959316,5.0,100.0,5.10328778660636,1.2703449213169513,1.34488573376579,1.7531570689690268,1.8298717719045823,3.2205919361471733,5.0,0.0,4.216782035226588,4.219647566222449,1.49906103178944,100.0,1.7867984340152345,1.7639482205379324,3.180475738734553,1.7892434276941491,1.8248727062888181,3.2275452209275652,4.829515998457431,1.4503509301986832,0.17022874743597563,100.0
4000,0.25868696255628326,4.838845521459398,0.1625978292616851,5.0,100.0,5.0985842902282,1.32800245358952,1.3459479937321166,1.7414176487452042,1.7748121749817278,3.2046278704451727,5.0,0.0,4.187915317978395,4.202435438395052,1.449824730441535,100.0,1.7595426946321902,1.8276259240150232,3.2188529711857083,1.8656760434873623,1.7616872460469584,3.2411551656331516,4.826101872116247,1.3825916135367706,0.17576821948548854,100.0
4100,0.26045854397712376,4.8424080686150575,0.16639304274033334,5.0,100.0,5.099535931502316,1.337697439393744,1.3473360955233142,1.7795864218343787,1.835579976162319,3.1940182074288797,5.0,0.0,4.208188788511402,4.179557559961624,1.4639121040470904,100.0,1.7688575136309912,1.7820157513142827,3.224283205980149,1.7355249004480555,1.919667738514594,3.1681383732240036,4.827217811196269,1.4071554197387572,0.18019197424883482,100.0
4200,0.2626304718827787,4.831842382128853,0.16405660115719464,5.0,100.0,5.099057697591934,1.3000842011956217,1.3597570802714576,1.7417209074610047,1.7573490228178326,3.2310768915520973,5.0,0.0,4.168795999709283,4.173572001997061,1.513124321481455,100.0,1.8108211177909586,1.789939850263257,3.209322695824732,1.9214032734990905,1.8568899802143954,3.1797814728947875,4.819480176362725,1.3105903124293283,0.17997534964793555,100.0
4300,0.26936829195806766,4.827573959016601,0.16722417024992745,5.0,100.0,5.098327298800212,1.3609134490904622,1.3894944856589695,1.7490433487315475,1.7872789602289916,3.2498088324310976,5.0,0.0,4.15825280886073,4.154623800559367,1.5010619255776327,100.0,1.8184205905248543,1.7558624686829654,3.1592536432735545,1.8494896397069802,1.7327813864867856,3.092399641153709,4.823412206098323,1.2788922852031903,0.17789683202826748,100.0
4400,0.26859190229484137,4.82349010738534,0.17107606757041718,5.0,100.0,5.091955638560479,1.3423633517681386,1.381258930568146,1.7695399467702146,1.758461829093193,3.198398273129291,5.0,0.0,4.1381861428774585,4.152405885322669,1.4559771172167546,100.0,1.7662079030062108,1.8355320628753897,3.2455472042084836,1.756998420520718,1.9128423845209903,3.1099932217691446,4.815537366034618,1.3334929104776851,0.18543955571271525,100.0
4500,0.2633856929399884,4.825677136749453,0.17808865608476163,5.0,100.0,5.089335743274234,1.364215447274671,1.3815076614497033,1.8002589751294829,1.8139925677816493,3.25014991641778,5.0,0.0,4.128289248397101,4.14946109310693,1.5198998690323404,100.0,1.830077690598896,1.795393628787497,3.222719743512683,1.9017216907164347,1.8167668157429213,3.1467858033089304,4.821024438920643,1.3007313424754314,0.18105264480263664,100.0
4600,0.2702976366952884,4.817054199981163,0.17517452958646143,5.0,100.0,5.087401613940427,1.3844395656699233,1.3766614323657507,1.7404183088881373,1.7418701486524168,3.2104707957921983,5.0,0.0,4.108539771881106,4.091995915240246,1.5209167183163164,100.0,1.7566150310955748,1.768695323031558,3.241674408858493,1.806604877999468,1.7836949793415002,3.1115675971774523,4.816190213231074,1.3811990065279987,0.187343178327215,100.0
4700,0.27379135473084043,4.8175016869699805,0.17913244466120395,5.0,100.0,5.0852185392114935,1.3286751010412636,1.4070177602929155,1.755639760611836,1.8230825220669,3.2173407656797046,5.0,0.0,4.0773731879807125,4.0789265195267825,1.5216633774037485,100.0,1.8218956754505502,1.792460905732113,3.2140243295777,1.9051411317440108,1.7931395216411348,3.1793619836654092,4.815048242781443,1.2937162851513402,0.18422493741690904,100.0
4800,0.27552705604827477,4.8100469779526875,0.18380238616890357,5.0,100.0,5.08524705998218,1.355798796312467,1.4163367080203628,1.8333758928748825,1.7729293687807723,3.229072367316438,5.0,0.0,4.087171066976461,4.09486383115121,1.5033562597136036,100.0,1.8003029334749445,1.824389160257973,3.2598121741717723,1.8084389908136012,1.8584374932432184,3.1901197797340863,4.814717503842141,1.3813783179505283,0.18669501818088438,100.0
4900,0.2654288533151028,4.809676489737197,0.18881378150986733,5.0,100.0,5.08187840222314,1.3960263696916642,1.4042938891179364,1.8200947641851484,1.7718404812904047,3.2099110422193706,5.0,0.0,4.096135723891141,4.052244895394174,1.5567533449279134,100.0,1.828062205728073,1.8420015098710523,3.192923577422181,1.794977857271973,1.7709899957145834,3.245919076024764,4.812579622500741,1.4572628868718753,0.19325845063599742,100.0
5000,0.26735279532855477,4.8064718746704,0.19418104415258552,5.0,100.0,5.077406827151838,1.3770087391614818,1.408338426084093,1.7651864415843734,1.7638012969068377,3.181526587773269,5.0,0.0,4.036916016957066,4.081051012521091,1.4750339354756992,100.0,1.7588847540676888,1.771254492970388,3.2471852392771514,1.7583815190192709,1.7316223613280033,3.1425665977158617,4.805756627528721,1.4362889072881997,0.19023628656945035,100.0
