milliseconds,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147
1900,0.18365644290088962,4.919734479666616,0.08162445550683249,5.0,100.0,5.109693460103833,1.010171370371737,1.2957720356988358,1.7754835661858015,1.7414090037594028,3.1577817599827123,5.0,0.0,4.583072859415025,4.561876201111668,1.2206321515506395,100.0,1.7700368273778937,1.7527591964005262,3.1879692544919087,2.451836015082052,2.3179245461499853,2.4935115081810952,4.864512590329413,1.7590791778752461,0.14061160282355,100.0
2000,0.1825951292248225,4.917496609496504,0.07848607097007929,5.0,100.0,5.109980964617864,1.0021167483314488,1.304182694718232,1.7939050977471687,1.8265175723785523,3.2159001227716493,5.0,0.0,4.575122482305691,4.584793393966029,1.2204163518292461,100.0,1.8379290799422077,1.7642578049882514,3.2298087495429586,2.274269979670854,2.3250013308387043,2.6638880473511684,4.85549403255945,1.6097903190910736,0.13970165733205778,100.0
2100,0.19008512325806534,4.920722316935976,0.08183815663028855,5.0,100.0,5.112897773635818,0.9999969589276825,1.296467051075029,1.7432020500470131,1.830469716713695,3.2038311607403163,5.0,0.0,4.545635075681369,4.54992797375681,1.2313008212913397,100.0,1.8349377760470207,1.7462929576056831,3.176350424431683,2.190550737355374,2.2054591171033078,2.745516892369827,4.85565147764619,1.6769026045779645,0.14107358501655418,100.0
2200,0.2079105792432819,4.911936073879084,0.09339636171138793,5.0,100.0,5.110924642052854,1.0676583312032095,1.315429548283882,1.7462480941172223,1.8288940557592457,3.238353510521245,5.0,0.0,4.536722112311852,4.514796527974185,1.3073401199340358,100.0,1.8342258900156412,1.7810519089037533,3.2282781720566227,2.2556741415344677,2.159036250014771,2.8222740316613115,4.853071762735503,1.6238794205702145,0.1433111499930091,100.0
2300,0.20708550880115245,4.903946156117077,0.09115849662728026,5.0,100.0,5.113605004567584,1.0900915458067952,1.2738152714904822,1.7778299808160065,1.75058424748412,3.193894142498668,5.0,0.0,4.495099587758536,4.52387462975406,1.3221161855131556,100.0,1.7567082398372562,1.749252572763854,3.1831692799437565,2.204063666114303,2.1173112748165055,2.822714810852245,4.856841041910163,1.657868047479505,0.14630154177981783,100.0
2400,0.20931824283442121,4.903576461622537,0.09181822848020475,5.0,100.0,5.118013569453389,1.0564422068931678,1.3107022832883046,1.8109074132054321,1.783435787592822,3.192971748782299,5.0,0.0,4.4818829382235075,4.4855460023825655,1.2924723479576121,100.0,1.8297059286113357,1.7413584418885057,3.230072469315231,2.1490419219542174,2.12885694350156,2.8060004422322877,4.854673333699379,1.4688074832804858,0.14500111711390454,100.0
2500,0.21721871043062355,4.900158579130867,0.09800477550720232,5.0,100.0,5.114477251729998,1.1127586803484288,1.3219140699233427,1.794330595476995,1.761505432762028,3.2082608767149425,5.0,0.0,4.476690148407437,4.486571624546034,1.3447909526785693,100.0,1.8415694524281545,1.8210641097769855,3.165594782660624,2.107912581575668,2.1104261209351973,2.8856368876198606,4.848734361086081,1.4748875660248264,0.14730964461724894,100.0
2600,0.21569417849149436,4.900036074941078,0.10893943484133717,5.0,100.0,5.116543574980069,1.1152934029257322,1.2980629782154893,1.8068872714526667,1.7479192911333072,3.1954519557370173,5.0,0.0,4.4381433711000176,4.4448478613247495,1.3846879028164516,100.0,1.758214134519944,1.8006446253136787,3.190704487121861,2.0879312527868357,2.049280623025361,3.0175648280744105,4.847343367567686,1.5713754035362795,0.15124033271629098,100.0
2700,0.21804333309790963,4.894022352988183,0.10842199966955984,5.0,100.0,5.113844113272123,1.136192530373736,1.3333250215941395,1.8088535670592627,1.8161891688221719,3.1896560498137347,5.0,0.0,4.429349086551796,4.435095451685021,1.3592488630924804,100.0,1.77198353822388,1.7814742504160557,3.164359560165821,2.0154593985988276,1.9555796168428965,2.9871325546074003,4.845379982938689,1.5418398486488962,0.1583796760164794,100.0
2800,0.23154703527114656,4.894002649386515,0.11201010104342005,5.0,100.0,5.1199788693491834,1.1511242951569685,1.3259740941716052,1.8297790846932391,1.7953956675537825,3.2578510551969093,5.0,0.0,4.433959241148246,4.436140843614903,1.3464318336992618,100.0,1.786492369690727,1.8207108837077555,3.212586836424497,1.9751475562852745,1.9333356528198111,3.0105957856600836,4.840689239003907,1.5499014559833388,0.15354066503023822,100.0
2900,0.2246324875729475,4.885688248820112,0.11200778291704858,5.0,100.0,5.114843666922595,1.1672790632865702,1.3204956328348636,1.7857386679011267,1.8185099593876062,3.2595360782421485,5.0,0.0,4.406504769036703,4.385097004963171,1.3471476299432192,100.0,1.7771018173354274,1.771784123230642,3.242224090732741,1.9154432992460475,1.8970740563623205,2.944983552115554,4.843245693044539,1.4132787340713244,0.15402250893963476,100.0
3000,0.22680762349283554,4.8814262221018865,0.11921155373013992,5.0,100.0,5.112391209577132,1.2321578555408155,1.3146316695838458,1.7460800532892389,1.7793225390868124,3.1684098337393585,5.0,0.0,4.394692104682899,4.374916695491297,1.435569537001512,100.0,1.7920699986721975,1.783707620312189,3.2428760465702378,1.9799734081959306,1.8856654576059662,3.0968263403554777,4.839263995493671,1.3790399134507265,0.15918490645923047,100.0
3100,0.24219167641968253,4.881073938652065,0.1262884478544003,5.0,100.0,5.11394575648239,1.1895141143606496,1.322428131576029,1.8112513295956991,1.7410298773601443,3.204277525572264,5.0,0.0,4.3378576306869085,4.346500757930689,1.4130280675171374,100.0,1.7779543331031331,1.834129397682959,3.2345153399826234,2.004419155444748,1.95376794830585,3.0703858471605416,4.835571936721862,1.3325544792791182,0.1579916737875862,100.0
3200,0.237060074468487,4.8685783015120006,0.12522957239330873,5.0,100.0,5.113720171858328,1.2354048230061052,1.332739441556106,1.744309992787207,1.7641691633110401,3.2027764857353147,5.0,0.0,4.357594405516183,4.320986706450542,1.4370795930520286,100.0,1.78537452874164,1.793558040886846,3.1793573556998234,1.9134897112139415,1.9400972542050243,3.1456522379696317,4.841228524969966,1.3663780448280762,0.16472201672248124,100.0
3300,0.24308359996933074,4.864630019211771,0.13576737170283995,5.0,100.0,5.109268154059348,1.2026214543820752,1.3405001082293857,1.746454096576701,1.791350606684657,3.1746199806442115,5.0,0.0,4.3329005813402315,4.34152323654011,1.3955502467743965,100.0,1.7529241427291096,1.8028093265073881,3.234094181585347,1.8531650132154214,1.9053508946747635,3.1544459803957974,4.831628417880857,1.3489030313113861,0.16331734408690338,100.0
3400,0.2465256404697171,4.863363630776643,0.12988798324385642,5.0,100.0,5.113757088832325,1.2212119562857369,1.3482570647496852,1.7445213024487112,1.8320090584038562,3.2456789749732446,5.0,0.0,4.290933283095374,4.3304630290842665,1.4466082266012326,100.0,1.7678902556181253,1.8093736100888542,3.22165538471716,1.961948737615479,1.8762023672605421,3.106345144046935,4.835750866938463,1.4783114353830045,0.16553636940741312,100.0
3500,0.25680545214961964,4.857320625131535,0.13882037437950023,5.0,100.0,5.106992113099517,1.242470202751097,1.3640154804734852,1.8155778317733018,1.7555427840196134,3.187469566950827,5.0,0.0,4.265877777200929,4.318277029998584,1.4219138603248556,100.0,1.783725492728332,1.8369157629149033,3.2299127468940116,1.8811656360683628,1.8455125613530239,3.18183840235152,4.833837257647819,1.3488034657888075,0.17227264461897088,100.0
3600,0.24358882539150706,4.862868392651883,0.13938894685934655,5.0,100.0,5.110895860267464,1.2551654424111391,1.348838403234365,1.8340344361081415,1.7562169975044752,3.180631262571574,5.0,0.0,4.268544095825057,4.29629483586132,1.4161635479066075,100.0,1.8301099583399962,1.8394572878543145,3.192012420712366,1.9228769389974198,1.7914207084808622,3.0959291763444297,4.826907612834894,1.3940005162599056,0.16735948149594626,100.0
3700,0.25844654246740273,4.855530635076588,0.1494679401716771,5.0,100.0,5.1089229346929725,1.2964367322443977,1.3523771375255043,1.8088443860870291,1.776259386552612,3.1990807820149145,5.0,0.0,4.284976264082246,4.251219250396635,1.4269970589812369,100.0,1.7942273906956931,1.7646263557141917,3.22229503034444,1.8540358051238421,1.9057353318424648,3.0514009862387206,4.830886638344442,1.3072640909659865,0.17218139258721107,100.0
3800,0.25756630959443505,4.846157798829162,0.15453240696952794,5.0,100.0,5.1034964489096275,1.291388454837497,1.3502288184806468,1.7730724376060392,1.8062376483411282,3.196984999754688,5.0,0.0,4.222289682592194,4.220614640581996,1.4321146374772247,100.0,1.7949706429571082,1.7905170013544918,3.231814958807853,1.9395674076734395,1.8383975117014424,3.126442084077395,4.829371355941151,1.3237398427341238,0.16901907840702046,100.0
3900,0.2511616898433499,4.843226032130981,0.15238811324618487,5.0,100.0,5.10219904212474,1.2907788620573848,1.3525918550829314,1.796582831703842,1.7598732037295277,3.1703981748557357,5.0,0.0,4.231564369542549,4.247027063757157,1.4897542943959385,100.0,1.7399611403695994,1.8202840181084112,3.1657816703568993,1.7928707542350704,1.8350330715899381,3.1898221621341687,4.8253606721354,1.4590812293314301,0.17520864226699714,100.0
4000,0.2507173803652367,4.846508688333726,0.15809875966678316,5.0,100.0,5.101102275365098,1.296494000139107,1.378514206541148,1.8271688108439854,1.8239008721727887,3.215272817466752,5.0,0.0,4.225609270819033,4.186490729329074,1.4480787949654412,100.0,1.7522912504386907,1.7534934006147749,3.231505585408858,1.8718509619517643,1.9167009325476327,3.2148964538096565,4.825335619457358,1.3938073103920834,0.17141473082291772,100.0
4100,0.25791355968520174,4.839936466449483,0.15933467366410178,5.0,100.0,5.098112969979638,1.316199381189135,1.3617503997072944,1.7620195478340344,1.8029205833129878,3.2338301939458445,5.0,0.0,4.183170700210614,4.218946430844003,1.4634206906024492,100.0,1.7738044312090913,1.825826021500724,3.246480429565671,1.8506053505692897,1.781881748334787,3.1380858464570762,4.822361875757977,1.298081489018609,0.1801417203515869,100.0
4200,0.2643773371939704,4.832721091252937,0.16625104876051724,5.0,100.0,5.097989941893404,1.3066898628688521,1.3703001294718593,1.7405259487742033,1.747257618713378,3.211253744624642,5.0,0.0,4.171926814388438,4.195117358177502,1.496789363849932,100.0,1.7785049850831005,1.82692949873536,3.249909561631737,1.7341773643085616,1.8965582103271423,3.158293435890579,4.82536387089023,1.2976215389140289,0.17766076918194895,100.0
4300,0.271959494427224,4.829663436830859,0.1679259305273987,5.0,100.0,5.094455333171827,1.3462537873634393,1.3909445181812767,1.7976127863006284,1.7989474755430097,3.2225995455483547,5.0,0.0,4.166267792749874,4.168115558023399,1.4684440274521149,100.0,1.7811449023468982,1.8257783163215913,3.194934759941795,1.845950952374199,1.828815285755365,3.1101548191552735,4.822479183314345,1.3273805793188669,0.17766266734037578,100.0
4400,0.2694133719675076,4.8270645238281,0.16966671148605972,5.0,100.0,5.09499869379942,1.3293489403383405,1.378797069471553,1.7520149354386891,1.8186341764970009,3.210991587048212,5.0,0.0,4.15051473816774,4.138588126044002,1.4788628163917616,100.0,1.784293464518068,1.8059522798892957,3.2362684135830646,1.873641662262596,1.7350440439061237,3.245760321930825,4.816202299547832,1.4173999494089953,0.1773036325546358,100.0
4500,0.2633505764483056,4.820697926478049,0.17083974509707328,5.0,100.0,5.091914803167507,1.3385092224047386,1.410064683076087,1.8365835676712639,1.8117098457502157,3.1771790877879025,5.0,0.0,4.111712974521962,4.114558269482198,1.4692490975150065,100.0,1.7801294209766527,1.7477940262179732,3.2135570631273827,1.8907181030277815,1.8321931982225057,3.2610647261391823,4.814604181444004,1.4507893426374858,0.1873896776527121,100.0
4600,0.2677569500592385,4.814706102273249,0.18525318086224876,5.0,100.0,5.0878171496051925,1.3664238168349763,1.3816093755274206,1.830029319353416,1.7518990725456622,3.2019492461627945,5.0,0.0,4.109241321554771,4.12855856136009,1.5121246911616968,100.0,1.7601198283682946,1.769713055459411,3.179637683071648,1.7548014343640146,1.875180327743085,3.214472183343849,4.8137420200639465,1.2910053869071874,0.18910137158069304,100.0
4700,0.2759741086750722,4.816325216124155,0.18639257655752717,5.0,100.0,5.087792857290378,1.3774270999278304,1.389925213144193,1.756141683965893,1.7868598187075748,3.2273651534376206,5.0,0.0,4.0737797920079855,4.074599409436673,1.5469352588030318,100.0,1.8132606917362208,1.8230915944813975,3.209171044880117,1.738169379838346,1.7894271467449785,3.249388217007755,4.813707969369316,1.4052146098141047,0.18891469690744003,100.0
4800,0.277563579378396,4.81616047814402,0.18413924449308014,5.0,100.0,5.0814917875661445,1.3899615808512467,1.4210136142204859,1.792152593315446,1.7612263475233176,3.1639964371622655,5.0,0.0,4.099463067211582,4.101768059123923,1.5012546265852706,100.0,1.751206968827468,1.745284994652288,3.222745128152804,1.785657454651346,1.9034521493920162,3.116396285341618,4.811222241343274,1.3690456197490188,0.18828750676215167,100.0
4900,0.27373670032921055,4.808837698995107,0.19275955542295764,5.0,100.0,5.082681422109451,1.3961896889904506,1.4222294820380583,1.8157161781836884,1.7979718415176673,3.2459100432175134,5.0,0.0,4.097749510641794,4.092797535120603,1.473712431483139,100.0,1.8364641126751688,1.8104476214589285,3.1868614708474072,1.7689272506994964,1.7272643010042463,3.133503186111232,4.810349900640947,1.4337256451281466,0.19088463336938363,100.0
5000,0.27037004486400057,4.806066367196011,0.1918091547307976,5.0,100.0,5.0817772957960345,1.3684929514265365,1.4274687869713718,1.8065309346338034,1.8289294519854953,3.2568095952951692,5.0,0.0,4.07331416719111,4.079714463490854,1.5393948856799806,100.0,1.7402579089919725,1.7588066853463205,3.2596867385621353,1.8296991037750818,1.7651755656497208,3.2549589596355983,4.807343979788297,1.297480853494073,0.18832662257469582,100.0
